grvar,subvar,variable,desde,hasta,filename,nombre_comun
0,13,"complicaciones embarazo, parto y puerperio",2001,2003,0_13_complicaciones-embarazo-parto-y-puerperio_2001_2003.csv,"Complicaciones embarazo, parto y puerperio entre 2001 y 2003"
0,14,malformaciones congenitas,2001,2003,0_14_malformaciones-congenitas_2001_2003.csv,Malformaciones congenitas entre 2001 y 2003
0,15,traumatismos y envenenamiento,2001,2003,0_15_traumatismos-y-envenenamiento_2001_2003.csv,Traumatismos y envenenamiento entre 2001 y 2003
0,16,transtornos mentales y del comportamiento,2001,2003,0_16_transtornos-mentales-y-del-comportamiento_2001_2003.csv,Transtornos mentales y del comportamiento entre 2001 y 2003
0,17,otras causas,2001,2003,0_17_otras-causas_2001_2003.csv,Otras causas entre 2001 y 2003
1,1,sarampion,2001,2003,1_1_sarampion_2001_2003.csv,Sarampion entre 2001 y 2003
1,2,rubeola,2001,2004,1_2_rubeola_2001_2004.csv,Rubeola entre 2001 y 2004
1,3,tosferina,2001,2003,1_3_tosferina_2001_2003.csv,Tosferina entre 2001 y 2003
1,4,difteria,2001,2007,1_4_difteria_2001_2007.csv,Difteria entre 2001 y 2007
1,4,difteria,2008,2014,1_4_difteria_2008_2014.csv,Difteria entre 2008 y 2014
1,6,fiebre amarilla,2001,2007,1_6_fiebre-amarilla_2001_2007.csv,Fiebre amarilla entre 2001 y 2007
1,6,fiebre amarilla,2008,2014,1_6_fiebre-amarilla_2008_2014.csv,Fiebre amarilla entre 2008 y 2014
1,7,dengue hemorragico,2001,2007,1_7_dengue-hemorragico_2001_2007.csv,Dengue hemorragico entre 2001 y 2007
1,7,dengue hemorragico,2008,2014,1_7_dengue-hemorragico_2008_2014.csv,Dengue hemorragico entre 2008 y 2014
1,9,poliomielitis,2001,2003,1_9_poliomielitis_2001_2003.csv,Poliomielitis entre 2001 y 2003
2,9,fiebre hemorragica,2001,2003,2_9_fiebre-hemorragica_2001_2003.csv,Fiebre hemorragica entre 2001 y 2003
2,10,tifus exantematico,2001,2004,2_10_tifus-exantematico_2001_2004.csv,Tifus exantematico entre 2001 y 2004
2,11,peste,2001,2007,2_11_peste_2001_2007.csv,Peste entre 2001 y 2007
2,11,peste,2008,2009,2_11_peste_2008_2009.csv,Peste entre 2008 y 2009
2,12,meningitis meningococcica,2001,2003,2_12_meningitis-meningococcica_2001_2003.csv,Meningitis meningococcica entre 2001 y 2003
2,13,colera,2001,2007,2_13_colera_2001_2007.csv,Colera entre 2001 y 2007
2,13,colera,2008,2014,2_13_colera_2008_2014.csv,Colera entre 2008 y 2014
2,14,hantavirus,2001,2003,2_14_hantavirus_2001_2003.csv,Hantavirus entre 2001 y 2003
2,15,rabia (humana/canina),2001,2003,2_15_rabia-humana-canina_2001_2003.csv,Rabia (humana/canina) entre 2001 y 2003
2,16,sida mujeres,2001,2003,2_16_sida-mujeres_2001_2003.csv,Sida mujeres entre 2001 y 2003
2,17,sida hombres,2001,2003,2_17_sida-hombres_2001_2003.csv,Sida hombres entre 2001 y 2003
2,18,sifilis,2001,2003,2_18_sifilis_2001_2003.csv,Sifilis entre 2001 y 2003
2,19,meningitis por hemophilus influenzae,2001,2003,2_19_meningitis-por-hemophilus-influenzae_2001_2003.csv,Meningitis por hemophilus influenzae entre 2001 y 2003
2,20,meningitis tuberculosa,2001,2003,2_20_meningitis-tuberculosa_2001_2003.csv,Meningitis tuberculosa entre 2001 y 2003
4,1,tetanos neonatal,2001,2007,4_1_tetanos-neonatal_2001_2007.csv,Tetanos neonatal entre 2001 y 2007
4,1,tetanos neonatal,2008,2009,4_1_tetanos-neonatal_2008_2009.csv,Tetanos neonatal entre 2008 y 2009
4,2,tetanos de adulto,2001,2003,4_2_tetanos-de-adulto_2001_2003.csv,Tetanos de adulto entre 2001 y 2003
4,3,hepatitis viral,2001,2003,4_3_hepatitis-viral_2001_2003.csv,Hepatitis viral entre 2001 y 2003
4,3,hepatitis viral,2008,2014,4_3_hepatitis-viral_2008_2014.csv,Hepatitis viral entre 2008 y 2014
4,5,eruptivas,2001,2003,4_5_eruptivas_2001_2003.csv,Eruptivas entre 2001 y 2003
4,6,paralisis flacida,2001,2003,4_6_paralisis-flacida_2001_2003.csv,Paralisis flacida entre 2001 y 2003
4,7,rabia canina,2001,2003,4_7_rabia-canina_2001_2003.csv,Rabia canina entre 2001 y 2003
4,8,tosferina (3*),2001,2003,4_8_tosferina-3_2001_2003.csv,Tosferina (3*) entre 2001 y 2003
4,9,difteria (4*),2001,2003,4_9_difteria-4_2001_2003.csv,Difteria (4*) entre 2001 y 2003
4,10,fiebre amarilla (6*),2001,2003,4_10_fiebre-amarilla-6_2001_2003.csv,Fiebre amarilla (6*) entre 2001 y 2003
4,11,rabia humana (7*),2001,2003,4_11_rabia-humana-7_2001_2003.csv,Rabia humana (7*) entre 2001 y 2003
5,1,its mujer con ulcera genital,2001,2003,5_1_its-mujer-con-ulcera-genital_2001_2003.csv,Its mujer con ulcera genital entre 2001 y 2003
5,2,its hombre con ulcera genital,2001,2003,5_2_its-hombre-con-ulcera-genital_2001_2003.csv,Its hombre con ulcera genital entre 2001 y 2003
5,3,its home con flujo uretral,2001,2003,5_3_its-home-con-flujo-uretral_2001_2003.csv,Its home con flujo uretral entre 2001 y 2003
5,4,sida o vih +,2001,2003,5_4_sida-o-vih_2001_2003.csv,Sida o vih + entre 2001 y 2003
5,5,sifilis congenita - nacido vivo,2001,2003,5_5_sifilis-congenita-nacido-vivo_2001_2003.csv,Sifilis congenita - nacido vivo entre 2001 y 2003
5,6,sifilis congenita - mortinato,2001,2003,5_6_sifilis-congenita-mortinato_2001_2003.csv,Sifilis congenita - mortinato entre 2001 y 2003
6,1,diarrea,2001,2003,6_1_diarrea_2001_2003.csv,Diarrea entre 2001 y 2003
6,3,neumonia,2001,2007,6_3_neumonia_2001_2007.csv,Neumonia entre 2001 y 2007
6,3,neumonia,2008,2014,6_3_neumonia_2008_2014.csv,Neumonia entre 2008 y 2014
6,5,enfermedad de hansen,2001,2003,6_5_enfermedad-de-hansen_2001_2003.csv,Enfermedad de hansen entre 2001 y 2003
6,6,sintomatico respiratorio,2001,2003,6_6_sintomatico-respiratorio_2001_2003.csv,Sintomatico respiratorio entre 2001 y 2003
6,7,fiebre hemorragica (13*),2001,2003,6_7_fiebre-hemorragica-13_2001_2003.csv,Fiebre hemorragica (13*) entre 2001 y 2003
6,8,enfermedad respiratoria hanta (14*),2001,2003,6_8_enfermedad-respiratoria-hanta-14_2001_2003.csv,Enfermedad respiratoria hanta (14*) entre 2001 y 2003
6,9,tifus exantematico (15*),2001,2003,6_9_tifus-exantematico-15_2001_2003.csv,Tifus exantematico (15*) entre 2001 y 2003
6,10,"meningitis (17, 18*, 19*)",2001,2003,6_10_meningitis-17-18-19_2001_2003.csv,"Meningitis (17, 18*, 19*) entre 2001 y 2003"
7,2,meningitis tuberculosa en menores de 5 anos,2001,2003,7_2_meningitis-tuberculosa-en-menores-de-5-anos_2001_2003.csv,Meningitis tuberculosa en menores de 5 anos entre 2001 y 2003
7,3,tuberculosis pulmonar baar (+) nuevos,2001,2003,7_3_tuberculosis-pulmonar-baar-nuevos_2001_2003.csv,Tuberculosis pulmonar baar (+) nuevos entre 2001 y 2003
7,4,tuberculosis pulmonar baar (-),2001,2003,7_4_tuberculosis-pulmonar-baar_2001_2003.csv,Tuberculosis pulmonar baar (-) entre 2001 y 2003
7,5,tuberculosis extrapulmonar,2004,2007,7_5_tuberculosis-extrapulmonar_2004_2007.csv,Tuberculosis extrapulmonar entre 2004 y 2007
7,5,tuberculosis extrapulmonar,2001,2003,7_5_tuberculosis-extrapulmonar_2001_2003.csv,Tuberculosis extrapulmonar entre 2001 y 2003
7,6,tuberculosis pulmonar baar (+) prevamente tratados,2001,2003,7_6_tuberculosis-pulmonar-baar-prevamente-tratados_2001_2003.csv,Tuberculosis pulmonar baar (+) prevamente tratados entre 2001 y 2003
8,1,violencia contra el hombre,2001,2003,8_1_violencia-contra-el-hombre_2001_2003.csv,Violencia contra el hombre entre 2001 y 2003
8,2,violencia contra la mujer,2001,2003,8_2_violencia-contra-la-mujer_2001_2003.csv,Violencia contra la mujer entre 2001 y 2003
8,3,violencia contra el nino,2001,2003,8_3_violencia-contra-el-nino_2001_2003.csv,Violencia contra el nino entre 2001 y 2003
8,4,violencia contra la nina,2001,2003,8_4_violencia-contra-la-nina_2001_2003.csv,Violencia contra la nina entre 2001 y 2003
9,1,muerte materna,2004,2004,9_1_muerte-materna_2004_2004.csv,Muerte materna en 2004
9,1,muerte materna,2005,2007,9_1_muerte-materna_2005_2007.csv,Muerte materna entre 2005 y 2007
9,1,muerte materna,2008,2014,9_1_muerte-materna_2008_2014.csv,Muerte materna entre 2008 y 2014
9,1,muerte materna,2001,2003,9_1_muerte-materna_2001_2003.csv,Muerte materna entre 2001 y 2003
9,2,muerte rn menor de 7 dias,2004,2004,9_2_muerte-rn-menor-de-7-dias_2004_2004.csv,Muerte rn menor de 7 dias en 2004
9,2,muerte rn menor de 7 dias,2005,2007,9_2_muerte-rn-menor-de-7-dias_2005_2007.csv,Muerte rn menor de 7 dias entre 2005 y 2007
9,2,muerte rn menor de 7 dias,2008,2014,9_2_muerte-rn-menor-de-7-dias_2008_2014.csv,Muerte rn menor de 7 dias entre 2008 y 2014
9,2,muerte rn menor de 7 dias,2001,2003,9_2_muerte-rn-menor-de-7-dias_2001_2003.csv,Muerte rn menor de 7 dias entre 2001 y 2003
9,4,muerte menor de 5 anos por diarrea,2004,2004,9_4_muerte-menor-de-5-anos-por-diarrea_2004_2004.csv,Muerte menor de 5 anos por diarrea en 2004
9,4,muerte menor de 5 anos por diarrea,2001,2003,9_4_muerte-menor-de-5-anos-por-diarrea_2001_2003.csv,Muerte menor de 5 anos por diarrea entre 2001 y 2003
9,5,muerte menor de 5 anos por neumonia,2004,2004,9_5_muerte-menor-de-5-anos-por-neumonia_2004_2004.csv,Muerte menor de 5 anos por neumonia en 2004
9,5,muerte menor de 5 anos por neumonia,2005,2007,9_5_muerte-menor-de-5-anos-por-neumonia_2005_2007.csv,Muerte menor de 5 anos por neumonia entre 2005 y 2007
9,5,muerte menor de 5 anos por neumonia,2008,2014,9_5_muerte-menor-de-5-anos-por-neumonia_2008_2014.csv,Muerte menor de 5 anos por neumonia entre 2008 y 2014
9,5,muerte menor de 5 anos por neumonia,2001,2003,9_5_muerte-menor-de-5-anos-por-neumonia_2001_2003.csv,Muerte menor de 5 anos por neumonia entre 2001 y 2003
9,6,muerte menor de 5 anos por otras causas,2004,2004,9_6_muerte-menor-de-5-anos-por-otras-causas_2004_2004.csv,Muerte menor de 5 anos por otras causas en 2004
9,6,muerte menor de 5 anos por otras causas,2005,2007,9_6_muerte-menor-de-5-anos-por-otras-causas_2005_2007.csv,Muerte menor de 5 anos por otras causas entre 2005 y 2007
9,6,muerte menor de 5 anos por otras causas,2008,2014,9_6_muerte-menor-de-5-anos-por-otras-causas_2008_2014.csv,Muerte menor de 5 anos por otras causas entre 2008 y 2014
9,6,muerte menor de 5 anos por otras causas,2001,2003,9_6_muerte-menor-de-5-anos-por-otras-causas_2001_2003.csv,Muerte menor de 5 anos por otras causas entre 2001 y 2003
9,7,otras muertes en personas mayores de 5 anos,2004,2004,9_7_otras-muertes-en-personas-mayores-de-5-anos_2004_2004.csv,Otras muertes en personas mayores de 5 anos en 2004
9,7,otras muertes en personas mayores de 5 anos,2005,2007,9_7_otras-muertes-en-personas-mayores-de-5-anos_2005_2007.csv,Otras muertes en personas mayores de 5 anos entre 2005 y 2007
9,7,otras muertes en personas mayores de 5 anos,2001,2003,9_7_otras-muertes-en-personas-mayores-de-5-anos_2001_2003.csv,Otras muertes en personas mayores de 5 anos entre 2001 y 2003
9,8,muerte por malaria (p. falciparum),2004,2004,9_8_muerte-por-malaria-p-falciparum_2004_2004.csv,Muerte por malaria (p. falciparum) en 2004
9,8,muerte por malaria (p. falciparum),2001,2003,9_8_muerte-por-malaria-p-falciparum_2001_2003.csv,Muerte por malaria (p. falciparum) entre 2001 y 2003
10,5,hemorragia de la primera mitad del embarazo,2001,2003,10_5_hemorragia-de-la-primera-mitad-del-embarazo_2001_2003.csv,Hemorragia de la primera mitad del embarazo entre 2001 y 2003
10,6,parto de adolecente (menor de 20 anos),2001,2003,10_6_parto-de-adolecente-menor-de-20-anos_2001_2003.csv,Parto de adolecente (menor de 20 anos) entre 2001 y 2003
10,7,parto de mujer anosa (mayor de 35 anos),2001,2003,10_7_parto-de-mujer-anosa-mayor-de-35-anos_2001_2003.csv,Parto de mujer anosa (mayor de 35 anos) entre 2001 y 2003
10,8,parturienta con hijo anterior vivo,2001,2003,10_8_parturienta-con-hijo-anterior-vivo_2001_2003.csv,Parturienta con hijo anterior vivo entre 2001 y 2003
10,9,parturienta con hijo anterior muerto,2001,2003,10_9_parturienta-con-hijo-anterior-muerto_2001_2003.csv,Parturienta con hijo anterior muerto entre 2001 y 2003
11,1,clasificacion a y b,2004,2004,11_1_clasificacion-a-y-b_2004_2004.csv,Clasificacion a y b en 2004
11,1,clasificacion a y b,2001,2003,11_1_clasificacion-a-y-b_2001_2003.csv,Clasificacion a y b entre 2001 y 2003
11,2,clasificacion c,2004,2004,11_2_clasificacion-c_2004_2004.csv,Clasificacion c en 2004
11,2,clasificacion c,2001,2003,11_2_clasificacion-c_2001_2003.csv,Clasificacion c entre 2001 y 2003
11,3,clasificacion d,2004,2004,11_3_clasificacion-d_2004_2004.csv,Clasificacion d en 2004
11,3,clasificacion d,2001,2003,11_3_clasificacion-d_2001_2003.csv,Clasificacion d entre 2001 y 2003
11,4,clasificacion e,2004,2004,11_4_clasificacion-e_2004_2004.csv,Clasificacion e en 2004
11,4,clasificacion e,2001,2003,11_4_clasificacion-e_2001_2003.csv,Clasificacion e entre 2001 y 2003
11,5,clasificacion f,2004,2004,11_5_clasificacion-f_2004_2004.csv,Clasificacion f en 2004
11,5,clasificacion f,2001,2003,11_5_clasificacion-f_2001_2003.csv,Clasificacion f entre 2001 y 2003
13,2,alimentos (brotes),2001,2003,13_2_alimentos-brotes_2001_2003.csv,Alimentos (brotes) entre 2001 y 2003
13,3,alcohol,2001,2003,13_3_alcohol_2001_2003.csv,Alcohol entre 2001 y 2003
13,4,drogas,2001,2003,13_4_drogas_2001_2003.csv,Drogas entre 2001 y 2003
13,5,organosfosforados,2001,2003,13_5_organosfosforados_2001_2003.csv,Organosfosforados entre 2001 y 2003
14,1,malaria,2001,2004,14_1_malaria_2001_2004.csv,Malaria entre 2001 y 2004
14,2,leishmaniasis,2001,2004,14_2_leishmaniasis_2001_2004.csv,Leishmaniasis entre 2001 y 2004
14,3,dengue,2001,2004,14_3_dengue_2001_2004.csv,Dengue entre 2001 y 2004
14,4,enfermedades de chagas aguda,2001,2003,14_4_enfermedades-de-chagas-aguda_2001_2003.csv,Enfermedades de chagas aguda entre 2001 y 2003
15,1,muerte materna,2001,2003,15_1_muerte-materna_2001_2003.csv,Muerte materna entre 2001 y 2003
15,2,muerte por otras causas,2001,2003,15_2_muerte-por-otras-causas_2001_2003.csv,Muerte por otras causas entre 2001 y 2003
1,1,sarampion / rubeola,2004,2007,1_1_sarampion-rubeola_2004_2007.csv,Sarampion / rubeola entre 2004 y 2007
1,1,sarampion / rubeola,2008,2014,1_1_sarampion-rubeola_2008_2014.csv,Sarampion / rubeola entre 2008 y 2014
1,3,tos ferina,2004,2007,1_3_tos-ferina_2004_2007.csv,Tos ferina entre 2004 y 2007
1,3,tos ferina,2008,2014,1_3_tos-ferina_2008_2014.csv,Tos ferina entre 2008 y 2014
1,5,paralisis flacida aguda,2004,2007,1_5_paralisis-flacida-aguda_2004_2007.csv,Paralisis flacida aguda entre 2004 y 2007
1,5,paralisis flacida aguda,2008,2009,1_5_paralisis-flacida-aguda_2008_2009.csv,Paralisis flacida aguda entre 2008 y 2009
2,9,fiebre hemorrag. bol,2004,2007,2_9_fiebre-hemorrag-bol_2004_2007.csv,Fiebre hemorrag. bol entre 2004 y 2007
2,9,fiebre hemorrag. bol,2008,2009,2_9_fiebre-hemorrag-bol_2008_2009.csv,Fiebre hemorrag. bol entre 2008 y 2009
2,12,menin. meningococica,2004,2007,2_12_menin-meningococica_2004_2007.csv,Menin. meningococica entre 2004 y 2007
2,12,menin. meningococica,2008,2009,2_12_menin-meningococica_2008_2009.csv,Menin. meningococica entre 2008 y 2009
2,14,enfer. por hanta virus,2004,2007,2_14_enfer-por-hanta-virus_2004_2007.csv,Enfer. por hanta virus entre 2004 y 2007
2,14,enfer. por hanta virus,2008,2009,2_14_enfer-por-hanta-virus_2008_2009.csv,Enfer. por hanta virus entre 2008 y 2009
3,14,numero de personas mordidas por can sospechoso de rabia,2004,2004,3_14_numero-de-personas-mordidas-por-can-sospechoso-de-rabia_2004_2004.csv,Numero de personas mordidas por can sospechoso de rabia en 2004
3,15,rabia en canes,2004,2004,3_15_rabia-en-canes_2004_2004.csv,Rabia en canes en 2004
3,16,desastres y emergencias,2004,2004,3_16_desastres-y-emergencias_2004_2004.csv,Desastres y emergencias en 2004
4,2,tetanos del adulto,2004,2006,4_2_tetanos-del-adulto_2004_2006.csv,Tetanos del adulto entre 2004 y 2006
4,3,hepatitis,2004,2007,4_3_hepatitis_2004_2007.csv,Hepatitis entre 2004 y 2007
4,4,parotiditis,2004,2007,4_4_parotiditis_2004_2007.csv,Parotiditis entre 2004 y 2007
4,4,parotiditis,2008,2014,4_4_parotiditis_2008_2014.csv,Parotiditis entre 2008 y 2014
5,1,mujer con ulcera genital,2004,2006,5_1_mujer-con-ulcera-genital_2004_2006.csv,Mujer con ulcera genital entre 2004 y 2006
5,2,hombre con ulcera genital,2004,2006,5_2_hombre-con-ulcera-genital_2004_2006.csv,Hombre con ulcera genital entre 2004 y 2006
5,3,hombre con flujo uretral (uretritis),2004,2006,5_3_hombre-con-flujo-uretral-uretritis_2004_2006.csv,Hombre con flujo uretral (uretritis) entre 2004 y 2006
5,4,sida,2004,2006,5_4_sida_2004_2006.csv,Sida entre 2004 y 2006
6,1,enfermedad diarreica aguda,2004,2004,6_1_enfermedad-diarreica-aguda_2004_2004.csv,Enfermedad diarreica aguda en 2004
6,1,enfermedad diarreica aguda,2008,2014,6_1_enfermedad-diarreica-aguda_2008_2014.csv,Enfermedad diarreica aguda entre 2008 y 2014
6,2,ira sin neumonia,2004,2007,6_2_ira-sin-neumonia_2004_2007.csv,Ira sin neumonia entre 2004 y 2007
6,2,ira sin neumonia,2008,2014,6_2_ira-sin-neumonia_2008_2014.csv,Ira sin neumonia entre 2008 y 2014
6,4,lepra,2004,2004,6_4_lepra_2004_2004.csv,Lepra en 2004
7,1,sintomatico respiratorio,2004,2007,7_1_sintomatico-respiratorio_2004_2007.csv,Sintomatico respiratorio entre 2004 y 2007
7,2,meningitis tb en menores de 5 anos,2004,2004,7_2_meningitis-tb-en-menores-de-5-anos_2004_2004.csv,Meningitis tb en menores de 5 anos en 2004
7,2,meningitis tb en menores de 5 anos,2008,2009,7_2_meningitis-tb-en-menores-de-5-anos_2008_2009.csv,Meningitis tb en menores de 5 anos entre 2008 y 2009
7,3,tuberculosis pulmonar baar + nuevos,2004,2007,7_3_tuberculosis-pulmonar-baar-nuevos_2004_2007.csv,Tuberculosis pulmonar baar + nuevos entre 2004 y 2007
7,4,tuberculosis pulmonar baar - nuevos,2004,2007,7_4_tuberculosis-pulmonar-baar-nuevos_2004_2007.csv,Tuberculosis pulmonar baar - nuevos entre 2004 y 2007
8,1,hombres,2004,2006,8_1_hombres_2004_2006.csv,Hombres entre 2004 y 2006
8,2,mujeres,2004,2006,8_2_mujeres_2004_2006.csv,Mujeres entre 2004 y 2006
9,3,muerte menor de 1 ano,2004,2004,9_3_muerte-menor-de-1-ano_2004_2004.csv,Muerte menor de 1 ano en 2004
9,3,muerte menor de 1 ano,2005,2007,9_3_muerte-menor-de-1-ano_2005_2007.csv,Muerte menor de 1 ano entre 2005 y 2007
9,3,muerte menor de 1 ano,2008,2014,9_3_muerte-menor-de-1-ano_2008_2014.csv,Muerte menor de 1 ano entre 2008 y 2014
10,1,aborto,2004,2004,10_1_aborto_2004_2004.csv,Aborto en 2004
10,2,hemorragia del parto o puerperio,2004,2006,10_2_hemorragia-del-parto-o-puerperio_2004_2006.csv,Hemorragia del parto o puerperio entre 2004 y 2006
10,3,51embarazo en adolecente (menor de 20 anos),2004,2004,10_3_51embarazo-en-adolecente-menor-de-20-anos_2004_2004.csv,51embarazo en adolecente (menor de 20 anos) en 2004
10,4,preeclampsia severa/eclampsia,2008,2014,10_4_preeclampsia-severa-eclampsia_2008_2014.csv,Preeclampsia severa/eclampsia entre 2008 y 2014
10,4,preeclampsia severa/eclampsia,2004,2007,10_4_preeclampsia-severa-eclampsia_2004_2007.csv,Preeclampsia severa/eclampsia entre 2004 y 2007
13,1,plaguicidas,2004,2007,13_1_plaguicidas_2004_2007.csv,Plaguicidas entre 2004 y 2007
13,1,plaguicidas,2008,2014,13_1_plaguicidas_2008_2014.csv,Plaguicidas entre 2008 y 2014
1,8,dengue clasico,2005,2007,1_8_dengue-clasico_2005_2007.csv,Dengue clasico entre 2005 y 2007
1,8,dengue clasico,2008,2014,1_8_dengue-clasico_2008_2014.csv,Dengue clasico entre 2008 y 2014
2,15,rabia humana,2005,2007,2_15_rabia-humana_2005_2007.csv,Rabia humana entre 2005 y 2007
2,15,rabia humana,2008,2014,2_15_rabia-humana_2008_2014.csv,Rabia humana entre 2008 y 2014
3,14,numero de personas mordidas por animal sospechoso de rabia,2005,2007,3_14_numero-de-personas-mordidas-por-animal-sospechoso-de-rabia_2005_2007.csv,Numero de personas mordidas por animal sospechoso de rabia entre 2005 y 2007
6,1,enfermedad  diarreica aguda,2005,2007,6_1_enfermedad-diarreica-aguda_2005_2007.csv,Enfermedad  diarreica aguda entre 2005 y 2007
6,4,malaria,2005,2007,6_4_malaria_2005_2007.csv,Malaria entre 2005 y 2007
6,4,malaria,2008,2009,6_4_malaria_2008_2009.csv,Malaria entre 2008 y 2009
6,5,leishmaniasis,2005,2007,6_5_leishmaniasis_2005_2007.csv,Leishmaniasis entre 2005 y 2007
6,5,leishmaniasis,2008,2009,6_5_leishmaniasis_2008_2009.csv,Leishmaniasis entre 2008 y 2009
7,2, meningitis tb en menores de 5 anos,2005,2007,7_2_meningitis-tb-en-menores-de-5-anos_2005_2007.csv, meningitis tb en menores de 5 anos entre 2005 y 2007
7,6,enfermos curados,2005,2007,7_6_enfermos-curados_2005_2007.csv,Enfermos curados entre 2005 y 2007
7,7,fracaso terapeutico,2005,2007,7_7_fracaso-terapeutico_2005_2007.csv,Fracaso terapeutico entre 2005 y 2007
7,8,lepra *,2005,2006,7_8_lepra_2005_2006.csv,Lepra * entre 2005 y 2006
9,4,muerte  menor de 5 anos por diarrea,2005,2007,9_4_muerte-menor-de-5-anos-por-diarrea_2005_2007.csv,Muerte  menor de 5 anos por diarrea entre 2005 y 2007
9,4,muerte  menor de 5 anos por diarrea,2008,2014,9_4_muerte-menor-de-5-anos-por-diarrea_2008_2014.csv,Muerte  menor de 5 anos por diarrea entre 2008 y 2014
10,1,hemorragia de la primera mitad del embarazo (<22 sem),2008,2009,10_1_hemorragia-de-la-primera-mitad-del-embarazo-22-sem_2008_2009.csv,Hemorragia de la primera mitad del embarazo (<22 sem) entre 2008 y 2009
10,1,hemorragia de la primera mitad del embarazo (<22 sem),2005,2007,10_1_hemorragia-de-la-primera-mitad-del-embarazo-22-sem_2005_2007.csv,Hemorragia de la primera mitad del embarazo (<22 sem) entre 2005 y 2007
10,3,embarazo en adolecente (menor de 20 anos),2008,2009,10_3_embarazo-en-adolecente-menor-de-20-anos_2008_2009.csv,Embarazo en adolecente (menor de 20 anos) entre 2008 y 2009
10,3,embarazo en adolecente (menor de 20 anos),2005,2007,10_3_embarazo-en-adolecente-menor-de-20-anos_2005_2007.csv,Embarazo en adolecente (menor de 20 anos) entre 2005 y 2007
11,1,sobrepeso (s),2005,2006,11_1_sobrepeso-s_2005_2006.csv,Sobrepeso (s) entre 2005 y 2006
11,1,sobrepeso (s),2008,2014,11_1_sobrepeso-s_2008_2014.csv,Sobrepeso (s) entre 2008 y 2014
11,2,nutricion normal (n),2005,2007,11_2_nutricion-normal-n_2005_2007.csv,Nutricion normal (n) entre 2005 y 2007
11,2,nutricion normal (n),2008,2014,11_2_nutricion-normal-n_2008_2014.csv,Nutricion normal (n) entre 2008 y 2014
11,3,desnutricion leve (l),2005,2007,11_3_desnutricion-leve-l_2005_2007.csv,Desnutricion leve (l) entre 2005 y 2007
11,3,desnutricion leve (l),2008,2014,11_3_desnutricion-leve-l_2008_2014.csv,Desnutricion leve (l) entre 2008 y 2014
11,4,desnutricion moderada (m),2005,2007,11_4_desnutricion-moderada-m_2005_2007.csv,Desnutricion moderada (m) entre 2005 y 2007
11,4,desnutricion moderada (m),2008,2014,11_4_desnutricion-moderada-m_2008_2014.csv,Desnutricion moderada (m) entre 2008 y 2014
11,5,desnutricion grave (g),2005,2007,11_5_desnutricion-grave-g_2005_2007.csv,Desnutricion grave (g) entre 2005 y 2007
11,5,desnutricion grave (g),2008,2014,11_5_desnutricion-grave-g_2008_2014.csv,Desnutricion grave (g) entre 2008 y 2014
12,1,talla normal (n),2005,2006,12_1_talla-normal-n_2005_2006.csv,Talla normal (n) entre 2005 y 2006
12,2,talla baja leve (l),2005,2006,12_2_talla-baja-leve-l_2005_2006.csv,Talla baja leve (l) entre 2005 y 2006
