codigo_municipio,municipio,grupo,variable,mes,cantidad,mujeres total
80202,GUAYARAMERIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,31,31
10502,HUACARETA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,3,3
11002,HUACAYA (VILLA DE HUACAYA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
40701,HUANUNI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,44,44
21005,ICHOCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
10703,INCAHUASI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,12,12
21001,INQUISIVI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,4,4
20806,JESUS DE MACHACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
21105,LA ASUNTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,4,4
70104,LA GUARDIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,38,38
20101,LA PAZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,231,231
70701,LAGUNILLAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,3,3
21202,LAJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,4,4
10903,LAS CARRERAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
21006,LICOMA PAMPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
50203,LLALLAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,104,104
11003,MACHARETI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
80801,MAGDALENA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
70903,MAIRANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,9,9
20103,MECAPACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
31301,MIZQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
20402,MOCOMOCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
10303,MOJOCOYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
10501,MONTEAGUDO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
71001,MONTERO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,4,4
30302,MOROCHATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,5,5
70202,OKINAWA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,8,8
40101,ORURO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,228,228
10401,PADILLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,4,4
70502,PAILON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,4,4
21104,PALOS BLANCOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,12,12
70902,PAMPA GRANDE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,6,6
40602,PAZÑA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
50403,POCOATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,3,3
70103,PORONGO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
90102,PORVENIR,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,13,13
50101,POTOSI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,260,260
70805,PUCARA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
21201,PUCARANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,10,10
20401,PUERTO ACOSTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,17,17
20403,PUERTO CARABUCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
21204,PUERTO PEREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,3,3
71402,PUERTO QUIJARRO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,9,9
71401,PUERTO SUAREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,10,10
31205,PUERTO VILLARROEL,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,109,109
51101,PUNA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,5,5
30901,QUILLACOLLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
21002,QUIME,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,4,4
50402,RAVELO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,4,4
80301,REYES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,5,5
80201,RIBERALTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,89,89
70503,ROBORE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,3,3
80304,RURRENABAQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
31001,SACABA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,30,30
30404,SACABAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,11,11
50701,SACACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,20,20
71302,SAIPINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,3,3
40801,SALINAS DE GARCI MENDOZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
70901,SAMAIPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,10,10
80602,SAN ANDRES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
80302,SAN BORJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,54,54
21502,SAN BUENA VENTURA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,3,3
70402,SAN CARLOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,20,20
80501,SAN IGNACIO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,53,53
70301,SAN IGNACIO DE VELASCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,50,50
80102,SAN JAVIER(BNI),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
80701,SAN JOAQUIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,13,13
70501,SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,5,5
71104,SAN JULIAN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,10,10
60501,SAN LORENZO(TJA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
10702,SAN LUCAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,4,4
71201,SAN MATIAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,10,10
70302,SAN MIGUEL DE VELASCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,9,9
50902,SAN PEDRO DE QUEMES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
21702,SAN PEDRO DE TIQUINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
70303,SAN RAFAEL,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,4,4
80702,SAN RAMON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,3,3
80401,SANTA ANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,13,13
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1579,1579
41401,SANTIAGO DE HUARI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
30702,SANTIVAÑES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
20902,SAPAHAQUI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
90303,SENA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,5,5
30902,SIPE SIPE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,66,66
10403,SOPACHUY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
20601,SORATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,7,7
10101,SUCRE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,88,88
20603,TACACOMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
31101,TAPACARI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,9,9
10601,TARABUCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,6,6
30401,TARATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,21,21
30903,TIQUIPAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,3,3
31601,TIRAQUE (CBBA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,120,120
41001,TOLEDO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
51202,TOMAVE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
50502,TORO TORO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
80101,TRINIDAD,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,5,5
50801,TUPIZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,25,25
50201,UNCIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,22,22
71502,URUBICHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,5,5
70801,VALLEGRANDE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,6,6
20801,VIACHA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,56,56
60303,VILLA MONTES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,13,13
31003,VILLA TUNARI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,64,64
11001,VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
51501,VILLAZON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,27,27
50602,VITICHI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
20306,WALDO BALLIVIAN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
70201,WARNES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,130,130
60301,YACUIBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,25,25
70403,YAPACANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,7,7
50103,YOCALLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
10102,YOTALA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,1,1
10301,ZUDAÑEZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-01-01,2,2
20201,ACHACACHI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,11,11
30201,AIQUILE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,23,23
20202,ANCORAIMES,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,7,7
20701,APOLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,3,3
51301,ARAMPAMPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
30601,ARQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,38,38
10201,AZURDUY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
21203,BATALLAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,4,4
60202,BERMEJO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,38,38
50301,BETANZOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,9,9
70703,CABEZAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,4,4
20905,CAIROMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
21304,CALAMARCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,3,3
10701,CAMARGO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,3,3
10901,CAMATAQUI (C. VILLA ABECIA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
70706,CAMIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,30,30
30701,CAPINOTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
22001,CARANAVI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,64,64
71403,CARMEN RIVERO TORREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
40201,CHALLAPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,28,28
70702,CHARAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,35,35
31204,CHIMORE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,14,14
21101,CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,12,12
20501,CHUMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,3,3
30801,CLIZA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,41,41
90101,COBIJA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,26,26
30101,COCHABAMBA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,418,418
30905,COLCAPIRHUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,24,24
50901,"COLCHA ""K""",salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
31002,COLOMI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,36,36
21004,COLQUIRI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,6,6
20304,COMANCHE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,6,6
71301,COMARAPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,6,6
21701,COPACABANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
21402,CORIPATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
20301,CORO CORO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
21401,COROICO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
40301,CORQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
70102,COTOCA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
10902,CULPINA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,8,8
21602,CURVA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
20105,EL ALTO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,407,407
60502,EL PUENTE(TJA),salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
60601,ENTRE RIOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,6,6
41101,EUCALIPTUS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,4,4
80402,EXALTACION,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,7,7
71004,FERNANDEZ ALONSO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
20602,GUANAY,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,3,3
80202,GUAYARAMERIN,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,49,49
10502,HUACARETA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
40701,HUANUNI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,25,25
10703,INCAHUASI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,13,13
21001,INQUISIVI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,3,3
21501,IXIAMAS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,4,4
20806,JESUS DE MACHACA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
21105,LA ASUNTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
70104,LA GUARDIA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,8,8
20101,LA PAZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,237,237
21006,LICOMA PAMPA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,3,3
50203,LLALLAGUA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,70,70
51401,LLICA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
80601,LORETO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
11003,MACHARETI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
70903,MAIRANA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,9,9
31301,MIZQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
20402,MOCOMOCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
10501,MONTEAGUDO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,8,8
30302,MOROCHATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,4,4
50404,OCURI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
70202,OKINAWA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,26,26
30203,OMEREQUE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
40101,ORURO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,265,265
60201,PADCAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
10401,PADILLA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,5,5
70502,PAILON,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,8,8
21104,PALOS BLANCOS,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,36,36
70902,PAMPA GRANDE,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
21305,PATACAMAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,11,11
50403,POCOATA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,1,1
51203,PORCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,3,3
10103,POROMA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
50101,POTOSI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,180,180
21201,PUCARANI,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
20401,PUERTO ACOSTA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,9,9
20403,PUERTO CARABUCO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,3,3
71402,PUERTO QUIJARRO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,4,4
71401,PUERTO SUAREZ,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,5,5
31205,PUERTO VILLARROEL,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,11,11
51101,PUNA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
20604,QUIABAYA,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,2,2
30901,QUILLACOLLO,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),2007-02-01,64,64
