codigo_municipio,municipio,grupo,variable,mes,dentro de establecimientos total,fuera de establecimientos total,total
10101,SUCRE,salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
10601,TARABUCO,salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
60101,TARIJA,salud sexual y reproductiva,preeclampsia severa,2021-05-01,8,0,8
31201,TOTORA(CBBA),salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
80101,TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2021-05-01,20,0,20
20801,VIACHA,salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
60303,VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
60301,YACUIBA,salud sexual y reproductiva,preeclampsia severa,2021-05-01,2,1,3
21203,BATALLAS,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
20905,CAIROMA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
21304,CALAMARCA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
70702,CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
31204,CHIMORE,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
51103,CKOCHAS,salud sexual y reproductiva,preeclampsia severa,2021-06-01,0,1,1
30101,COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,5,1,6
71101,CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2021-06-01,2,0,2
21402,CORIPATA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
70704,CUEVO,salud sexual y reproductiva,preeclampsia severa,2021-06-01,2,0,2
20105,EL ALTO,salud sexual y reproductiva,preeclampsia severa,2021-06-01,5,0,5
31206,ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
71002,GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,2,0,2
21102,IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,preeclampsia severa,2021-06-01,23,3,26
50203,LLALLAGUA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
11003,MACHARETI,salud sexual y reproductiva,preeclampsia severa,2021-06-01,2,0,2
71001,MONTERO,salud sexual y reproductiva,preeclampsia severa,2021-06-01,6,0,6
40101,ORURO,salud sexual y reproductiva,preeclampsia severa,2021-06-01,9,0,9
20102,PALCA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,2,0,2
21104,PALOS BLANCOS,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
31202,POJO (CBBA),salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
21201,PUCARANI,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,1,2
30901,QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,11,0,11
80304,RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
21502,SAN BUENA VENTURA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
70402,SAN CARLOS,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
70301,SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
60501,SAN LORENZO(TJA),salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
50405,SAN PEDRO DE MACHA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,0,1,1
80401,SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,2,0,2
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,60,5,65
70602,SANTA ROSA DEL SARA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,0,1,1
10101,SUCRE,salud sexual y reproductiva,preeclampsia severa,2021-06-01,4,0,4
60101,TARIJA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,7,0,7
30903,TIQUIPAYA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
31601,TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
31201,TOTORA(CBBA),salud sexual y reproductiva,preeclampsia severa,2021-06-01,2,0,2
80101,TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2021-06-01,10,5,15
60303,VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,1,2
31402,VILLA RIVERO,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,1,2
11001,VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,preeclampsia severa,2021-06-01,0,1,1
30904,VINTO,salud sexual y reproductiva,preeclampsia severa,2021-06-01,2,0,2
10102,YOTALA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
50802,ATOCHA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
10701,CAMARGO,salud sexual y reproductiva,preeclampsia severa,2021-07-01,0,3,3
70706,CAMIRI,salud sexual y reproductiva,preeclampsia severa,2021-07-01,0,1,1
22001,CARANAVI,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
90101,COBIJA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,18,0,18
30905,COLCAPIRHUA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
31002,COLOMI,salud sexual y reproductiva,preeclampsia severa,2021-07-01,0,1,1
71101,CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2021-07-01,3,0,3
70102,COTOCA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
70704,CUEVO,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,preeclampsia severa,2021-07-01,7,2,9
71004,FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
21105,LA ASUNTA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,preeclampsia severa,2021-07-01,16,0,16
71003,MINEROS,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
71001,MONTERO,salud sexual y reproductiva,preeclampsia severa,2021-07-01,6,0,6
40101,ORURO,salud sexual y reproductiva,preeclampsia severa,2021-07-01,7,0,7
21104,PALOS BLANCOS,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
21201,PUCARANI,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
71401,PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa,2021-07-01,3,0,3
30901,QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2021-07-01,3,0,3
80301,REYES,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,2,0,2
70503,ROBORE,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
80304,RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2021-07-01,3,0,3
80302,SAN BORJA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,3,0,3
21502,SAN BUENA VENTURA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,6,0,6
70301,SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
70302,SAN MIGUEL DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
80401,SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,62,3,65
31602,SHINAOTA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
21301,SICA SICA (VILLA AROMA),salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
30902,SIPE SIPE,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
30401,TARATA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
60101,TARIJA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,12,0,12
31601,TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
80101,TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2021-07-01,13,0,13
50801,TUPIZA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
51201,UYUNI,salud sexual y reproductiva,preeclampsia severa,2021-07-01,0,1,1
20801,VIACHA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
60303,VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2021-07-01,2,0,2
31003,VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
51501,VILLAZON,salud sexual y reproductiva,preeclampsia severa,2021-07-01,3,0,3
20104,ACHOCALLA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,0,1,1
50802,ATOCHA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,2,0,2
21303,AYO AYO,salud sexual y reproductiva,preeclampsia severa,2021-08-01,1,0,1
50301,BETANZOS,salud sexual y reproductiva,preeclampsia severa,2021-08-01,0,1,1
21304,CALAMARCA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,1,0,1
31204,CHIMORE,salud sexual y reproductiva,preeclampsia severa,2021-08-01,1,0,1
40302,CHOQUE COTA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,19,0,19
71101,CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2021-08-01,1,0,1
21401,COROICO,salud sexual y reproductiva,preeclampsia severa,2021-08-01,2,0,2
70704,CUEVO,salud sexual y reproductiva,preeclampsia severa,2021-08-01,2,0,2
20105,EL ALTO,salud sexual y reproductiva,preeclampsia severa,2021-08-01,14,1,15
31206,ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,1,0,1
