codigo_municipio,municipio,grupo,variable,mes,mujeres total
50502,TORO TORO,intoxicaciones,organosfosforados,2003-01-01,2
11001,VILLA VACA GUZMAN (MUYUPAMPA),intoxicaciones,organosfosforados,2003-01-01,2
51501,VILLAZON,intoxicaciones,organosfosforados,2003-01-01,3
60301,YACUIBA,intoxicaciones,organosfosforados,2003-01-01,2
20201,ACHACACHI,intoxicaciones,organosfosforados,2003-02-01,2
30201,AIQUILE,intoxicaciones,organosfosforados,2003-02-01,1
20202,ANCORAIMES,intoxicaciones,organosfosforados,2003-02-01,1
20905,CAIROMA,intoxicaciones,organosfosforados,2003-02-01,1
70706,CAMIRI,intoxicaciones,organosfosforados,2003-02-01,2
40102,CARACOLLO,intoxicaciones,organosfosforados,2003-02-01,2
22001,CARANAVI,intoxicaciones,organosfosforados,2003-02-01,1
90101,COBIJA,intoxicaciones,organosfosforados,2003-02-01,1
30101,COCHABAMBA,intoxicaciones,organosfosforados,2003-02-01,2
20105,EL ALTO,intoxicaciones,organosfosforados,2003-02-01,37
10502,HUACARETA,intoxicaciones,organosfosforados,2003-02-01,1
10703,INCAHUASI,intoxicaciones,organosfosforados,2003-02-01,1
20101,LA PAZ,intoxicaciones,organosfosforados,2003-02-01,36
40101,ORURO,intoxicaciones,organosfosforados,2003-02-01,7
31203,POCONA,intoxicaciones,organosfosforados,2003-02-01,2
31202,POJO (CBBA),intoxicaciones,organosfosforados,2003-02-01,1
50101,POTOSI,intoxicaciones,organosfosforados,2003-02-01,8
71401,PUERTO SUAREZ,intoxicaciones,organosfosforados,2003-02-01,1
31205,PUERTO VILLARROEL,intoxicaciones,organosfosforados,2003-02-01,3
30901,QUILLACOLLO,intoxicaciones,organosfosforados,2003-02-01,1
50402,RAVELO,intoxicaciones,organosfosforados,2003-02-01,1
31001,SACABA,intoxicaciones,organosfosforados,2003-02-01,2
30902,SIPE SIPE,intoxicaciones,organosfosforados,2003-02-01,1
60101,TARIJA,intoxicaciones,organosfosforados,2003-02-01,5
60401,URIONDO (A. CONCEPCION),intoxicaciones,organosfosforados,2003-02-01,1
51501,VILLAZON,intoxicaciones,organosfosforados,2003-02-01,2
60301,YACUIBA,intoxicaciones,organosfosforados,2003-02-01,1
20201,ACHACACHI,intoxicaciones,organosfosforados,2003-03-01,7
50301,BETANZOS,intoxicaciones,organosfosforados,2003-03-01,1
70706,CAMIRI,intoxicaciones,organosfosforados,2003-03-01,2
22001,CARANAVI,intoxicaciones,organosfosforados,2003-03-01,3
30101,COCHABAMBA,intoxicaciones,organosfosforados,2003-03-01,3
31002,COLOMI,intoxicaciones,organosfosforados,2003-03-01,2
71301,COMARAPA,intoxicaciones,organosfosforados,2003-03-01,1
20804,DESAGUADERO,intoxicaciones,organosfosforados,2003-03-01,1
20105,EL ALTO,intoxicaciones,organosfosforados,2003-03-01,41
10502,HUACARETA,intoxicaciones,organosfosforados,2003-03-01,1
21105,LA ASUNTA,intoxicaciones,organosfosforados,2003-03-01,1
20101,LA PAZ,intoxicaciones,organosfosforados,2003-03-01,32
50203,LLALLAGUA,intoxicaciones,organosfosforados,2003-03-01,1
70903,MAIRANA,intoxicaciones,organosfosforados,2003-03-01,1
10501,MONTEAGUDO,intoxicaciones,organosfosforados,2003-03-01,1
40101,ORURO,intoxicaciones,organosfosforados,2003-03-01,9
70502,PAILON,intoxicaciones,organosfosforados,2003-03-01,1
50101,POTOSI,intoxicaciones,organosfosforados,2003-03-01,6
20403,PUERTO CARABUCO,intoxicaciones,organosfosforados,2003-03-01,1
31401,PUNATA,intoxicaciones,organosfosforados,2003-03-01,3
30901,QUILLACOLLO,intoxicaciones,organosfosforados,2003-03-01,8
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,organosfosforados,2003-03-01,1
70602,SANTA ROSA DEL SARA,intoxicaciones,organosfosforados,2003-03-01,1
20902,SAPAHAQUI,intoxicaciones,organosfosforados,2003-03-01,17
60101,TARIJA,intoxicaciones,organosfosforados,2003-03-01,11
30903,TIQUIPAYA,intoxicaciones,organosfosforados,2003-03-01,1
31601,TIRAQUE (CBBA),intoxicaciones,organosfosforados,2003-03-01,3
30502,VACAS,intoxicaciones,organosfosforados,2003-03-01,2
20801,VIACHA,intoxicaciones,organosfosforados,2003-03-01,1
60303,VILLA MONTES,intoxicaciones,organosfosforados,2003-03-01,2
51501,VILLAZON,intoxicaciones,organosfosforados,2003-03-01,2
60301,YACUIBA,intoxicaciones,organosfosforados,2003-03-01,2
20201,ACHACACHI,intoxicaciones,organosfosforados,2003-04-01,5
30201,AIQUILE,intoxicaciones,organosfosforados,2003-04-01,2
60202,BERMEJO,intoxicaciones,organosfosforados,2003-04-01,2
70706,CAMIRI,intoxicaciones,organosfosforados,2003-04-01,3
22001,CARANAVI,intoxicaciones,organosfosforados,2003-04-01,2
30101,COCHABAMBA,intoxicaciones,organosfosforados,2003-04-01,3
31002,COLOMI,intoxicaciones,organosfosforados,2003-04-01,3
71301,COMARAPA,intoxicaciones,organosfosforados,2003-04-01,1
20105,EL ALTO,intoxicaciones,organosfosforados,2003-04-01,31
60502,EL PUENTE(TJA),intoxicaciones,organosfosforados,2003-04-01,1
20101,LA PAZ,intoxicaciones,organosfosforados,2003-04-01,45
21202,LAJA,intoxicaciones,organosfosforados,2003-04-01,1
50203,LLALLAGUA,intoxicaciones,organosfosforados,2003-04-01,1
30302,MOROCHATA,intoxicaciones,organosfosforados,2003-04-01,1
40101,ORURO,intoxicaciones,organosfosforados,2003-04-01,12
31202,POJO (CBBA),intoxicaciones,organosfosforados,2003-04-01,3
50101,POTOSI,intoxicaciones,organosfosforados,2003-04-01,3
31205,PUERTO VILLARROEL,intoxicaciones,organosfosforados,2003-04-01,2
30901,QUILLACOLLO,intoxicaciones,organosfosforados,2003-04-01,7
50701,SACACA,intoxicaciones,organosfosforados,2003-04-01,1
40801,SALINAS DE GARCI MENDOZA,intoxicaciones,organosfosforados,2003-04-01,1
80302,SAN BORJA,intoxicaciones,organosfosforados,2003-04-01,3
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,organosfosforados,2003-04-01,11
30902,SIPE SIPE,intoxicaciones,organosfosforados,2003-04-01,1
60101,TARIJA,intoxicaciones,organosfosforados,2003-04-01,11
20803,TIAWANACU,intoxicaciones,organosfosforados,2003-04-01,1
70801,VALLEGRANDE,intoxicaciones,organosfosforados,2003-04-01,1
20801,VIACHA,intoxicaciones,organosfosforados,2003-04-01,7
60303,VILLA MONTES,intoxicaciones,organosfosforados,2003-04-01,1
11001,VILLA VACA GUZMAN (MUYUPAMPA),intoxicaciones,organosfosforados,2003-04-01,1
51501,VILLAZON,intoxicaciones,organosfosforados,2003-04-01,1
21203,BATALLAS,intoxicaciones,organosfosforados,2003-05-01,1
50301,BETANZOS,intoxicaciones,organosfosforados,2003-05-01,1
20905,CAIROMA,intoxicaciones,organosfosforados,2003-05-01,1
51102,"CAIZA ""D""",intoxicaciones,organosfosforados,2003-05-01,1
70706,CAMIRI,intoxicaciones,organosfosforados,2003-05-01,2
30701,CAPINOTA,intoxicaciones,organosfosforados,2003-05-01,1
22001,CARANAVI,intoxicaciones,organosfosforados,2003-05-01,1
40201,CHALLAPATA,intoxicaciones,organosfosforados,2003-05-01,2
31002,COLOMI,intoxicaciones,organosfosforados,2003-05-01,1
20105,EL ALTO,intoxicaciones,organosfosforados,2003-05-01,34
20802,GUAQUI,intoxicaciones,organosfosforados,2003-05-01,1
10502,HUACARETA,intoxicaciones,organosfosforados,2003-05-01,1
40701,HUANUNI,intoxicaciones,organosfosforados,2003-05-01,1
20101,LA PAZ,intoxicaciones,organosfosforados,2003-05-01,27
21202,LAJA,intoxicaciones,organosfosforados,2003-05-01,1
50203,LLALLAGUA,intoxicaciones,organosfosforados,2003-05-01,8
70903,MAIRANA,intoxicaciones,organosfosforados,2003-05-01,1
10501,MONTEAGUDO,intoxicaciones,organosfosforados,2003-05-01,1
30302,MOROCHATA,intoxicaciones,organosfosforados,2003-05-01,1
31202,POJO (CBBA),intoxicaciones,organosfosforados,2003-05-01,2
70601,PORTACHUELO,intoxicaciones,organosfosforados,2003-05-01,1
50101,POTOSI,intoxicaciones,organosfosforados,2003-05-01,2
30901,QUILLACOLLO,intoxicaciones,organosfosforados,2003-05-01,4
70904,QUIRUSILLAS,intoxicaciones,organosfosforados,2003-05-01,4
50501,SAN PEDRO DE BUENA VISTA,intoxicaciones,organosfosforados,2003-05-01,1
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,organosfosforados,2003-05-01,13
10101,SUCRE,intoxicaciones,organosfosforados,2003-05-01,9
60101,TARIJA,intoxicaciones,organosfosforados,2003-05-01,13
50201,UNCIA,intoxicaciones,organosfosforados,2003-05-01,1
20201,ACHACACHI,intoxicaciones,organosfosforados,2003-06-01,5
20202,ANCORAIMES,intoxicaciones,organosfosforados,2003-06-01,1
30501,ARANI,intoxicaciones,organosfosforados,2003-06-01,1
70706,CAMIRI,intoxicaciones,organosfosforados,2003-06-01,1
40102,CARACOLLO,intoxicaciones,organosfosforados,2003-06-01,2
40201,CHALLAPATA,intoxicaciones,organosfosforados,2003-06-01,6
30101,COCHABAMBA,intoxicaciones,organosfosforados,2003-06-01,4
20105,EL ALTO,intoxicaciones,organosfosforados,2003-06-01,29
40701,HUANUNI,intoxicaciones,organosfosforados,2003-06-01,1
20101,LA PAZ,intoxicaciones,organosfosforados,2003-06-01,35
50203,LLALLAGUA,intoxicaciones,organosfosforados,2003-06-01,6
31203,POCONA,intoxicaciones,organosfosforados,2003-06-01,1
10103,POROMA,intoxicaciones,organosfosforados,2003-06-01,1
50101,POTOSI,intoxicaciones,organosfosforados,2003-06-01,13
21201,PUCARANI,intoxicaciones,organosfosforados,2003-06-01,2
31205,PUERTO VILLARROEL,intoxicaciones,organosfosforados,2003-06-01,3
30901,QUILLACOLLO,intoxicaciones,organosfosforados,2003-06-01,1
70904,QUIRUSILLAS,intoxicaciones,organosfosforados,2003-06-01,1
10101,SUCRE,intoxicaciones,organosfosforados,2003-06-01,6
60101,TARIJA,intoxicaciones,organosfosforados,2003-06-01,7
60401,URIONDO (A. CONCEPCION),intoxicaciones,organosfosforados,2003-06-01,2
30502,VACAS,intoxicaciones,organosfosforados,2003-06-01,1
60301,YACUIBA,intoxicaciones,organosfosforados,2003-06-01,1
50103,YOCALLA,intoxicaciones,organosfosforados,2003-06-01,1
20201,ACHACACHI,intoxicaciones,organosfosforados,2003-07-01,9
20502,AYATA,intoxicaciones,organosfosforados,2003-07-01,1
20905,CAIROMA,intoxicaciones,organosfosforados,2003-07-01,1
31204,CHIMORE,intoxicaciones,organosfosforados,2003-07-01,2
90101,COBIJA,intoxicaciones,organosfosforados,2003-07-01,1
30101,COCHABAMBA,intoxicaciones,organosfosforados,2003-07-01,3
71301,COMARAPA,intoxicaciones,organosfosforados,2003-07-01,1
20804,DESAGUADERO,intoxicaciones,organosfosforados,2003-07-01,2
20105,EL ALTO,intoxicaciones,organosfosforados,2003-07-01,28
20802,GUAQUI,intoxicaciones,organosfosforados,2003-07-01,1
40701,HUANUNI,intoxicaciones,organosfosforados,2003-07-01,1
20101,LA PAZ,intoxicaciones,organosfosforados,2003-07-01,32
21202,LAJA,intoxicaciones,organosfosforados,2003-07-01,1
50203,LLALLAGUA,intoxicaciones,organosfosforados,2003-07-01,2
20103,MECAPACA,intoxicaciones,organosfosforados,2003-07-01,1
31202,POJO (CBBA),intoxicaciones,organosfosforados,2003-07-01,1
50101,POTOSI,intoxicaciones,organosfosforados,2003-07-01,13
31205,PUERTO VILLARROEL,intoxicaciones,organosfosforados,2003-07-01,4
30901,QUILLACOLLO,intoxicaciones,organosfosforados,2003-07-01,8
31403,SAN BENITO,intoxicaciones,organosfosforados,2003-07-01,1
80302,SAN BORJA,intoxicaciones,organosfosforados,2003-07-01,1
20902,SAPAHAQUI,intoxicaciones,organosfosforados,2003-07-01,12
10101,SUCRE,intoxicaciones,organosfosforados,2003-07-01,11
60101,TARIJA,intoxicaciones,organosfosforados,2003-07-01,11
20803,TIAWANACU,intoxicaciones,organosfosforados,2003-07-01,1
31601,TIRAQUE (CBBA),intoxicaciones,organosfosforados,2003-07-01,1
30502,VACAS,intoxicaciones,organosfosforados,2003-07-01,2
51501,VILLAZON,intoxicaciones,organosfosforados,2003-07-01,3
30904,VINTO,intoxicaciones,organosfosforados,2003-07-01,1
30501,ARANI,intoxicaciones,organosfosforados,2003-08-01,1
90101,COBIJA,intoxicaciones,organosfosforados,2003-08-01,1
30101,COCHABAMBA,intoxicaciones,organosfosforados,2003-08-01,3
71301,COMARAPA,intoxicaciones,organosfosforados,2003-08-01,2
20804,DESAGUADERO,intoxicaciones,organosfosforados,2003-08-01,3
20105,EL ALTO,intoxicaciones,organosfosforados,2003-08-01,21
40701,HUANUNI,intoxicaciones,organosfosforados,2003-08-01,3
10703,INCAHUASI,intoxicaciones,organosfosforados,2003-08-01,2
20101,LA PAZ,intoxicaciones,organosfosforados,2003-08-01,28
50203,LLALLAGUA,intoxicaciones,organosfosforados,2003-08-01,4
70903,MAIRANA,intoxicaciones,organosfosforados,2003-08-01,1
40101,ORURO,intoxicaciones,organosfosforados,2003-08-01,12
31202,POJO (CBBA),intoxicaciones,organosfosforados,2003-08-01,1
50101,POTOSI,intoxicaciones,organosfosforados,2003-08-01,10
30901,QUILLACOLLO,intoxicaciones,organosfosforados,2003-08-01,5
70901,SAMAIPATA,intoxicaciones,organosfosforados,2003-08-01,1
80302,SAN BORJA,intoxicaciones,organosfosforados,2003-08-01,3
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,organosfosforados,2003-08-01,1
20902,SAPAHAQUI,intoxicaciones,organosfosforados,2003-08-01,1
30902,SIPE SIPE,intoxicaciones,organosfosforados,2003-08-01,2
10101,SUCRE,intoxicaciones,organosfosforados,2003-08-01,2
60101,TARIJA,intoxicaciones,organosfosforados,2003-08-01,7
20803,TIAWANACU,intoxicaciones,organosfosforados,2003-08-01,1
50502,TORO TORO,intoxicaciones,organosfosforados,2003-08-01,2
30502,VACAS,intoxicaciones,organosfosforados,2003-08-01,1
60303,VILLA MONTES,intoxicaciones,organosfosforados,2003-08-01,1
50301,BETANZOS,intoxicaciones,organosfosforados,2003-09-01,2
20905,CAIROMA,intoxicaciones,organosfosforados,2003-09-01,1
40102,CARACOLLO,intoxicaciones,organosfosforados,2003-09-01,1
31204,CHIMORE,intoxicaciones,organosfosforados,2003-09-01,1
21101,CHULUMANI (V. DE LA LIBERTAD),intoxicaciones,organosfosforados,2003-09-01,2
20501,CHUMA,intoxicaciones,organosfosforados,2003-09-01,4
30801,CLIZA,intoxicaciones,organosfosforados,2003-09-01,2
90101,COBIJA,intoxicaciones,organosfosforados,2003-09-01,2
30101,COCHABAMBA,intoxicaciones,organosfosforados,2003-09-01,6
20105,EL ALTO,intoxicaciones,organosfosforados,2003-09-01,30
20101,LA PAZ,intoxicaciones,organosfosforados,2003-09-01,20
40101,ORURO,intoxicaciones,organosfosforados,2003-09-01,15
20401,PUERTO ACOSTA,intoxicaciones,organosfosforados,2003-09-01,1
30901,QUILLACOLLO,intoxicaciones,organosfosforados,2003-09-01,6
80304,RURRENABAQUE,intoxicaciones,organosfosforados,2003-09-01,1
31001,SACABA,intoxicaciones,organosfosforados,2003-09-01,6
50701,SACACA,intoxicaciones,organosfosforados,2003-09-01,1
71302,SAIPINA,intoxicaciones,organosfosforados,2003-09-01,1
10101,SUCRE,intoxicaciones,organosfosforados,2003-09-01,10
10601,TARABUCO,intoxicaciones,organosfosforados,2003-09-01,1
60101,TARIJA,intoxicaciones,organosfosforados,2003-09-01,6
20801,VIACHA,intoxicaciones,organosfosforados,2003-09-01,3
30904,VINTO,intoxicaciones,organosfosforados,2003-09-01,1
20201,ACHACACHI,intoxicaciones,organosfosforados,2003-10-01,1
30701,CAPINOTA,intoxicaciones,organosfosforados,2003-10-01,1
31204,CHIMORE,intoxicaciones,organosfosforados,2003-10-01,1
21101,CHULUMANI (V. DE LA LIBERTAD),intoxicaciones,organosfosforados,2003-10-01,2
71301,COMARAPA,intoxicaciones,organosfosforados,2003-10-01,1
20105,EL ALTO,intoxicaciones,organosfosforados,2003-10-01,27
60502,EL PUENTE(TJA),intoxicaciones,organosfosforados,2003-10-01,2
40701,HUANUNI,intoxicaciones,organosfosforados,2003-10-01,3
20101,LA PAZ,intoxicaciones,organosfosforados,2003-10-01,3
40101,ORURO,intoxicaciones,organosfosforados,2003-10-01,1
31203,POCONA,intoxicaciones,organosfosforados,2003-10-01,2
31202,POJO (CBBA),intoxicaciones,organosfosforados,2003-10-01,1
40601,POOPO,intoxicaciones,organosfosforados,2003-10-01,1
70601,PORTACHUELO,intoxicaciones,organosfosforados,2003-10-01,1
31205,PUERTO VILLARROEL,intoxicaciones,organosfosforados,2003-10-01,3
30901,QUILLACOLLO,intoxicaciones,organosfosforados,2003-10-01,6
70904,QUIRUSILLAS,intoxicaciones,organosfosforados,2003-10-01,1
31001,SACABA,intoxicaciones,organosfosforados,2003-10-01,3
70901,SAMAIPATA,intoxicaciones,organosfosforados,2003-10-01,1
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,organosfosforados,2003-10-01,5
10101,SUCRE,intoxicaciones,organosfosforados,2003-10-01,6
60101,TARIJA,intoxicaciones,organosfosforados,2003-10-01,10
30903,TIQUIPAYA,intoxicaciones,organosfosforados,2003-10-01,2
31601,TIRAQUE (CBBA),intoxicaciones,organosfosforados,2003-10-01,1
20801,VIACHA,intoxicaciones,organosfosforados,2003-10-01,2
50301,BETANZOS,intoxicaciones,organosfosforados,2003-11-01,2
70707,BOYUIBE,intoxicaciones,organosfosforados,2003-11-01,1
40102,CARACOLLO,intoxicaciones,organosfosforados,2003-11-01,2
40201,CHALLAPATA,intoxicaciones,organosfosforados,2003-11-01,4
31204,CHIMORE,intoxicaciones,organosfosforados,2003-11-01,1
21101,CHULUMANI (V. DE LA LIBERTAD),intoxicaciones,organosfosforados,2003-11-01,3
90101,COBIJA,intoxicaciones,organosfosforados,2003-11-01,1
30101,COCHABAMBA,intoxicaciones,organosfosforados,2003-11-01,1
31002,COLOMI,intoxicaciones,organosfosforados,2003-11-01,1
20804,DESAGUADERO,intoxicaciones,organosfosforados,2003-11-01,4
20105,EL ALTO,intoxicaciones,organosfosforados,2003-11-01,27
40701,HUANUNI,intoxicaciones,organosfosforados,2003-11-01,1
21105,LA ASUNTA,intoxicaciones,organosfosforados,2003-11-01,1
20101,LA PAZ,intoxicaciones,organosfosforados,2003-11-01,17
20103,MECAPACA,intoxicaciones,organosfosforados,2003-11-01,1
31202,POJO (CBBA),intoxicaciones,organosfosforados,2003-11-01,2
21201,PUCARANI,intoxicaciones,organosfosforados,2003-11-01,2
20401,PUERTO ACOSTA,intoxicaciones,organosfosforados,2003-11-01,3
21204,PUERTO PEREZ,intoxicaciones,organosfosforados,2003-11-01,1
31205,PUERTO VILLARROEL,intoxicaciones,organosfosforados,2003-11-01,10
31401,PUNATA,intoxicaciones,organosfosforados,2003-11-01,2
30901,QUILLACOLLO,intoxicaciones,organosfosforados,2003-11-01,10
70904,QUIRUSILLAS,intoxicaciones,organosfosforados,2003-11-01,1
31001,SACABA,intoxicaciones,organosfosforados,2003-11-01,1
30404,SACABAMBA,intoxicaciones,organosfosforados,2003-11-01,1
50701,SACACA,intoxicaciones,organosfosforados,2003-11-01,2
40801,SALINAS DE GARCI MENDOZA,intoxicaciones,organosfosforados,2003-11-01,2
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,organosfosforados,2003-11-01,2
70602,SANTA ROSA DEL SARA,intoxicaciones,organosfosforados,2003-11-01,1
20902,SAPAHAQUI,intoxicaciones,organosfosforados,2003-11-01,1
10101,SUCRE,intoxicaciones,organosfosforados,2003-11-01,2
60101,TARIJA,intoxicaciones,organosfosforados,2003-11-01,17
30903,TIQUIPAYA,intoxicaciones,organosfosforados,2003-11-01,1
31601,TIRAQUE (CBBA),intoxicaciones,organosfosforados,2003-11-01,3
60303,VILLA MONTES,intoxicaciones,organosfosforados,2003-11-01,3
31003,VILLA TUNARI,intoxicaciones,organosfosforados,2003-11-01,2
60301,YACUIBA,intoxicaciones,organosfosforados,2003-11-01,1
10102,YOTALA,intoxicaciones,organosfosforados,2003-11-01,1
20201,ACHACACHI,intoxicaciones,organosfosforados,2003-12-01,3
60202,BERMEJO,intoxicaciones,organosfosforados,2003-12-01,3
20905,CAIROMA,intoxicaciones,organosfosforados,2003-12-01,1
40201,CHALLAPATA,intoxicaciones,organosfosforados,2003-12-01,4
31204,CHIMORE,intoxicaciones,organosfosforados,2003-12-01,1
21101,CHULUMANI (V. DE LA LIBERTAD),intoxicaciones,organosfosforados,2003-12-01,2
20501,CHUMA,intoxicaciones,organosfosforados,2003-12-01,1
30101,COCHABAMBA,intoxicaciones,organosfosforados,2003-12-01,7
31002,COLOMI,intoxicaciones,organosfosforados,2003-12-01,2
20105,EL ALTO,intoxicaciones,organosfosforados,2003-12-01,22
20101,LA PAZ,intoxicaciones,organosfosforados,2003-12-01,35
70701,LAGUNILLAS,intoxicaciones,organosfosforados,2003-12-01,1
20901,LURIBAY,intoxicaciones,organosfosforados,2003-12-01,1
30302,MOROCHATA,intoxicaciones,organosfosforados,2003-12-01,2
31203,POCONA,intoxicaciones,organosfosforados,2003-12-01,2
50101,POTOSI,intoxicaciones,organosfosforados,2003-12-01,2
21201,PUCARANI,intoxicaciones,organosfosforados,2003-12-01,2
20401,PUERTO ACOSTA,intoxicaciones,organosfosforados,2003-12-01,2
31205,PUERTO VILLARROEL,intoxicaciones,organosfosforados,2003-12-01,7
30901,QUILLACOLLO,intoxicaciones,organosfosforados,2003-12-01,1
31001,SACABA,intoxicaciones,organosfosforados,2003-12-01,1
50701,SACACA,intoxicaciones,organosfosforados,2003-12-01,1
80302,SAN BORJA,intoxicaciones,organosfosforados,2003-12-01,4
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,organosfosforados,2003-12-01,8
70602,SANTA ROSA DEL SARA,intoxicaciones,organosfosforados,2003-12-01,1
30902,SIPE SIPE,intoxicaciones,organosfosforados,2003-12-01,1
10101,SUCRE,intoxicaciones,organosfosforados,2003-12-01,5
60101,TARIJA,intoxicaciones,organosfosforados,2003-12-01,8
20803,TIAWANACU,intoxicaciones,organosfosforados,2003-12-01,1
31601,TIRAQUE (CBBA),intoxicaciones,organosfosforados,2003-12-01,8
50502,TORO TORO,intoxicaciones,organosfosforados,2003-12-01,1
60303,VILLA MONTES,intoxicaciones,organosfosforados,2003-12-01,1
31003,VILLA TUNARI,intoxicaciones,organosfosforados,2003-12-01,6
60301,YACUIBA,intoxicaciones,organosfosforados,2003-12-01,4
10602,YAMPARAEZ,intoxicaciones,organosfosforados,2003-12-01,1
60402,YUNCHARA,intoxicaciones,organosfosforados,2003-12-01,2
