codigo_municipio,municipio,grupo,variable,mes,TOTAL-H,TOTAL-M,TOTAL
20105,EL ALTO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-11-01,2,0,2
60601,ENTRE RIOS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-11-01,17,0,17
20602,GUANAY,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-11-01,1,0,1
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-11-01,12,0,12
70503,ROBORE,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-11-01,1,0,1
70402,SAN CARLOS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-11-01,5,0,5
70301,SAN IGNACIO DE VELASCO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-11-01,1,0,1
71104,SAN JULIAN,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-11-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-11-01,3,0,3
10101,SUCRE,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-11-01,2,0,2
60101,TARIJA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-11-01,3,0,3
80101,TRINIDAD,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-11-01,2,0,2
22001,CARANAVI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-12-01,6,0,6
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-12-01,3,0,3
20105,EL ALTO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-12-01,1,0,1
60601,ENTRE RIOS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-12-01,17,0,17
80202,GUAYARAMERIN,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-12-01,1,0,1
21105,LA ASUNTA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-12-01,2,0,2
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-12-01,10,0,10
71003,MINEROS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-12-01,2,0,2
30302,MOROCHATA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-12-01,1,0,1
80201,RIBERALTA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-12-01,2,0,2
70301,SAN IGNACIO DE VELASCO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-12-01,3,0,3
70101,SANTA CRUZ DE LA SIERRA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-12-01,1,0,1
30902,SIPE SIPE,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-12-01,8,0,8
10101,SUCRE,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-12-01,1,0,1
60101,TARIJA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-12-01,2,0,2
80101,TRINIDAD,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-12-01,1,0,1
31003,VILLA TUNARI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-12-01,1,0,1
60402,YUNCHARA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2003-12-01,1,0,1
