codigo_municipio,municipio,grupo,variable,mes,a-menor-de-6-meses_masculino,a-menor-de-6-meses-1_femenino,b-6-meses-a-menor-de-1-ano_masculino,b-6-meses-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
70101,SANTA CRUZ DE LA SIERRA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2
80303,SANTA ROSA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
70602,SANTA ROSA DEL SARA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
31602,SHINAOTA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,0,0,0,1,0,0,0,0,0,1,4,0,2,0,0,0,0,1,6,3,9
20608,TEOPONTE,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
30903,TIQUIPAYA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2
90502,VILLA NUEVA (LOMA ALTA),enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
31003,VILLA TUNARI,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,1,0,2,0,1,0,0,2,7,1,8,1,0,1,3,0,1,1,23,6,29
70403,YAPACANI,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
22002,ALTO BENI,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
20701,APOLO,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
60202,BERMEJO,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,1,0,4,0,2,3,3,0,3,0,0,0,13,3,16
51102,"CAIZA ""D""",enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
21003,CAJUATA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,3,2,5
22001,CARANAVI,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,1,0,1,2,1,1,0,1,1,0,3,0,0,1,0,5,7,12
31204,CHIMORE,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2
21101,CHULUMANI (V. DE LA LIBERTAD),enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,3
51103,CKOCHAS,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
90101,COBIJA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,1,0,0,0,0,0,11,7,1,0,1,0,1,0,15,7,22
30101,COCHABAMBA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,3
21401,COROICO,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2
70105,EL TORNO,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,1,0,0,0,4,1,2,0,3,1,2,0,12,2,14
60601,ENTRE RIOS TRJ,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
31206,ENTRE RIOS CBBA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
71004,FERNANDEZ ALONSO,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
80202,GUAYARAMERIN,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,5,0,5
70705,GUTIERREZ,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
21102,IRUPANA (VILLA DE LANZA),enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,4
21501,IXIAMAS,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
21105,LA ASUNTA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,1,0,2,2,1,1,4,3,1,2,0,1,2,1,11,10,21
20101,LA PAZ,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,3,0,0,3,1,0,5,0,3,5,5,0,4,3,4,1,25,12,37
71003,MINEROS,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
90501,NUEVO MANOA (NUEVA ESPERANZA),enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
21104,PALOS BLANCOS,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,5,1,6
30202,PASORAPA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,4,1,5
50101,POTOSI,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
90201,PUERTO RICO,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
31205,PUERTO VILLARROEL,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2,1,4,3,7
80201,RIBERALTA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,2,0,2,0,4,0,2,0,1,0,0,0,11,0,11
80304,RURRENABAQUE,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
31001,SACABA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
80302,SAN BORJA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,4,0,4
21502,SAN BUENA VENTURA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2,2,4
80501,SAN IGNACIO,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,3
71104,SAN JULIAN,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4
90303,SENA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
31602,SHINAOTA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10101,SUCRE,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2
20608,TEOPONTE,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
31003,VILLA TUNARI,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,1,0,0,0,2,0,0,3,1,2,6,2,1,2,3,0,2,1,16,10,26
60301,YACUIBA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
10201,AZURDUY,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
90104,BELLA FLOR,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,4,0,4
60202,BERMEJO,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,1,1,0,1,2,9,3,12
51102,"CAIZA ""D""",enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,3
21003,CAJUATA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70706,CAMIRI,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
22001,CARANAVI,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,1,1,0,2,0,1,1,1,1,0,0,1,3,1,6,7,13
70702,CHARAGUA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21101,CHULUMANI (V. DE LA LIBERTAD),enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,3,4,7
90101,COBIJA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,1,0,1,2,0,1,6,2,1,1,2,0,1,1,12,7,19
30303,COCAPATA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
30101,COCHABAMBA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,0,0,3,0,3,0,2,0,0,0,3,0,11,0,11
21402,CORIPATA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3
21401,COROICO,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,4,1,5
70105,EL TORNO,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,1,1,1,7,2,9
31206,ENTRE RIOS CBBA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
90503,EUREKA (SANTOS MERCADO),enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
90203,FILADELFIA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,2,3
20602,GUANAY,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,3
80202,GUAYARAMERIN,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,2,1,0,1,1,0,2,0,0,1,0,0,1,1,6,4,10
21102,IRUPANA (VILLA DE LANZA),enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,3
21501,IXIAMAS,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,3,1,4
21105,LA ASUNTA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,4,1,5
20101,LA PAZ,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,2,0,2,2,0,9,4,3,2,0,2,2,1,16,13,29
20607,MAPIRI,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10501,MONTEAGUDO,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
90401,NACEBE (SANTA ROSA DEL ABUNA),enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,5,1,6
60201,PADCAYA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
21104,PALOS BLANCOS,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,2,1,0,0,0,6,3,9
31203,POCONA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
90102,PORVENIR,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,0,3
90201,PUERTO RICO,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
31205,PUERTO VILLARROEL,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,1,3,3,6
80301,REYES,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2
80201,RIBERALTA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,2,1,5,1,8,2,1,3,1,1,2,0,19,8,27
80304,RURRENABAQUE,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,2,0,0,0,1,5,0,4,1,1,2,0,1,0,0,10,7,17
31001,SACABA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
80302,SAN BORJA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2
21502,SAN BUENA VENTURA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,3
80501,SAN IGNACIO,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,3,5,8
70404,SAN JUAN DE YAPACANI,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
80303,SANTA ROSA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
90303,SENA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2
10101,SUCRE,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3
20608,TEOPONTE,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
50102,TINGUIPAYA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
80101,TRINIDAD,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,1,3
10801,VILLA SERRANO,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
31003,VILLA TUNARI,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,1,2,0,0,0,0,7,1,3,0,1,2,1,0,13,5,18
60301,YACUIBA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
50103,YOCALLA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-03-01,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,4,5
50802,ATOCHA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-04-01,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,1,4
90104,BELLA FLOR,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-04-01,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,1,0,0,0,0,5,2,7
60202,BERMEJO,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-04-01,0,0,0,0,3,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,5,2,7
90103,BOLPEBRA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-04-01,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,3
21003,CAJUATA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-04-01,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,2,4
22001,CARANAVI,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-04-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,1,3
31204,CHIMORE,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-04-01,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,5,1,6
21101,CHULUMANI (V. DE LA LIBERTAD),enfermedades transmitidas por vectores (etv),leishmaniasis,2017-04-01,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,2,5
51103,CKOCHAS,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
90101,COBIJA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-04-01,0,0,0,0,0,1,0,0,1,0,2,2,3,2,1,0,2,0,0,0,9,5,14
30101,COCHABAMBA,enfermedades transmitidas por vectores (etv),leishmaniasis,2017-04-01,0,0,0,0,0,0,0,0,0,0,2,2,5,0,0,0,0,0,1,0,8,2,10
