codigo_municipio,municipio,grupo,variable,mes,hombres cantidad,mujeres cantidad,hombres total,mujeres total,total
70705,GUTIERREZ,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-03-01,0,2,0,2,2
50203,LLALLAGUA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-03-01,1,0,1,0,1
31301,MIZQUE,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-03-01,0,1,0,1,1
71001,MONTERO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-03-01,0,1,0,1,1
30203,OMEREQUE,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-03-01,0,1,0,1,1
50101,POTOSI,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-03-01,1,0,1,0,1
20403,PUERTO CARABUCO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-03-01,0,1,0,1,1
90201,PUERTO RICO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-03-01,0,1,0,1,1
30901,QUILLACOLLO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-03-01,1,0,1,0,1
50402,RAVELO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-03-01,0,1,0,1,1
31601,TIRAQUE (CBBA),mortalidad institucional,muerte menor de 5 anos por diarrea,2004-03-01,1,0,1,0,1
50801,TUPIZA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-03-01,1,0,1,0,1
70801,VALLEGRANDE,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-03-01,0,1,0,1,1
31302,VILA VILA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-03-01,0,1,0,1,1
90502,VILLA NUEVA (LOMA ALTA),mortalidad institucional,muerte menor de 5 anos por diarrea,2004-03-01,0,1,0,1,1
11001,VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte menor de 5 anos por diarrea,2004-03-01,1,1,1,1,2
51302,ACACIO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-04-01,0,1,0,1,1
20701,APOLO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-04-01,0,1,0,1,1
10201,AZURDUY,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-04-01,0,1,0,1,1
50301,BETANZOS,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-04-01,0,1,0,1,1
51102,"CAIZA ""D""",mortalidad institucional,muerte menor de 5 anos por diarrea,2004-04-01,0,1,0,1,1
70706,CAMIRI,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-04-01,1,0,1,0,1
90101,COBIJA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-04-01,1,0,1,0,1
50901,"COLCHA ""K""",mortalidad institucional,muerte menor de 5 anos por diarrea,2004-04-01,0,1,0,1,1
10902,CULPINA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-04-01,0,1,0,1,1
20105,EL ALTO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-04-01,0,1,0,1,1
20101,LA PAZ,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-04-01,1,0,1,0,1
50203,LLALLAGUA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-04-01,0,1,0,1,1
71001,MONTERO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-04-01,1,1,1,1,2
40101,ORURO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-04-01,1,0,1,0,1
50101,POTOSI,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-04-01,1,2,1,2,3
80201,RIBERALTA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-04-01,2,0,2,0,2
31001,SACABA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-04-01,0,1,0,1,1
80501,SAN IGNACIO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-04-01,0,1,0,1,1
10101,SUCRE,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-04-01,1,0,1,0,1
30401,TARATA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-04-01,1,0,1,0,1
10202,TARVITA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-04-01,0,1,0,1,1
51301,ARAMPAMPA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-05-01,0,1,0,1,1
30601,ARQUE,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-05-01,0,1,0,1,1
50301,BETANZOS,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-05-01,0,1,0,1,1
20105,EL ALTO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-05-01,0,1,0,1,1
71001,MONTERO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-05-01,2,0,2,0,2
50404,OCURI,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-05-01,0,1,0,1,1
40101,ORURO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-05-01,0,2,0,2,2
51101,PUNA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-05-01,0,1,0,1,1
80301,REYES,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-05-01,0,1,0,1,1
80201,RIBERALTA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-05-01,1,0,1,0,1
30404,SACABAMBA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-05-01,0,1,0,1,1
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-05-01,1,0,1,0,1
10702,SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-05-01,1,0,1,0,1
21801,SAN PEDRO DE CURAHUARA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-05-01,0,1,0,1,1
50303,TACOBAMBA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-05-01,0,1,0,1,1
20606,TIPUANI,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-05-01,0,2,0,2,2
41001,TOLEDO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-05-01,0,1,0,1,1
51202,TOMAVE,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-05-01,0,1,0,1,1
10402,TOMINA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-05-01,0,1,0,1,1
50502,TORO TORO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-05-01,0,1,0,1,1
60303,VILLA MONTES,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-05-01,1,0,1,0,1
20701,APOLO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-06-01,0,3,0,3,3
10201,AZURDUY,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-06-01,0,1,0,1,1
60202,BERMEJO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-06-01,0,1,0,1,1
20105,EL ALTO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-06-01,1,0,1,0,1
20602,GUANAY,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-06-01,1,0,1,0,1
70104,LA GUARDIA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-06-01,2,0,2,0,2
50203,LLALLAGUA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-06-01,0,1,0,1,1
20901,LURIBAY,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-06-01,1,0,1,0,1
21305,PATACAMAYA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-06-01,0,1,0,1,1
50101,POTOSI,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-06-01,1,0,1,0,1
50402,RAVELO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-06-01,0,1,0,1,1
80201,RIBERALTA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-06-01,4,1,4,1,5
31001,SACABA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-06-01,0,1,0,1,1
71104,SAN JULIAN,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-06-01,0,1,0,1,1
90302,SAN LORENZO(PND),mortalidad institucional,muerte menor de 5 anos por diarrea,2004-06-01,0,2,0,2,2
10702,SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-06-01,1,1,1,1,2
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-06-01,1,0,1,0,1
10101,SUCRE,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-06-01,1,0,1,0,1
50502,TORO TORO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-06-01,0,1,0,1,1
10201,AZURDUY,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-07-01,0,1,0,1,1
51102,"CAIZA ""D""",mortalidad institucional,muerte menor de 5 anos por diarrea,2004-07-01,0,1,0,1,1
90101,COBIJA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-07-01,2,0,2,0,2
71503,EL PUENTE(STC),mortalidad institucional,muerte menor de 5 anos por diarrea,2004-07-01,0,1,0,1,1
20101,LA PAZ,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-07-01,1,0,1,0,1
51101,PUNA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-07-01,0,1,0,1,1
90302,SAN LORENZO(PND),mortalidad institucional,muerte menor de 5 anos por diarrea,2004-07-01,0,2,0,2,2
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-07-01,1,0,1,0,1
10202,TARVITA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-07-01,0,1,0,1,1
80101,TRINIDAD,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-07-01,1,0,1,0,1
10801,VILLA SERRANO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-07-01,0,1,0,1,1
51501,VILLAZON,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-07-01,1,0,1,0,1
41201,ANDAMARCA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-08-01,0,1,0,1,1
50901,"COLCHA ""K""",mortalidad institucional,muerte menor de 5 anos por diarrea,2004-08-01,0,1,0,1,1
20105,EL ALTO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-08-01,0,1,0,1,1
10703,INCAHUASI,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-08-01,0,1,0,1,1
50203,LLALLAGUA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-08-01,1,0,1,0,1
50403,POCOATA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-08-01,0,1,0,1,1
80201,RIBERALTA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-08-01,2,1,2,1,3
31001,SACABA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-08-01,0,1,0,1,1
10201,AZURDUY,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-09-01,0,1,0,1,1
70705,GUTIERREZ,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-09-01,1,0,1,0,1
71001,MONTERO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-09-01,1,0,1,0,1
50101,POTOSI,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-09-01,1,0,1,0,1
50402,RAVELO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-09-01,0,1,0,1,1
31001,SACABA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-09-01,0,1,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-09-01,1,0,1,0,1
10402,TOMINA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-09-01,1,0,1,0,1
80101,TRINIDAD,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-09-01,1,0,1,0,1
20201,ACHACACHI,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-10-01,0,11,0,11,11
50301,BETANZOS,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-10-01,1,0,1,0,1
50401,COLQUECHACA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-10-01,0,1,0,1,1
30302,MOROCHATA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-10-01,0,1,0,1,1
50101,POTOSI,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-10-01,3,0,3,0,3
80201,RIBERALTA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-10-01,1,0,1,0,1
50502,TORO TORO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-10-01,0,1,0,1,1
60202,BERMEJO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-11-01,1,0,1,0,1
30701,CAPINOTA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-11-01,0,1,0,1,1
50202,CHAYANTA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-11-01,0,1,0,1,1
30101,COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-11-01,2,0,2,0,2
21701,COPACABANA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-11-01,1,0,1,0,1
11003,MACHARETI,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-11-01,0,1,0,1,1
40101,ORURO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-11-01,1,0,1,0,1
50101,POTOSI,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-11-01,1,0,1,0,1
80304,RURRENABAQUE,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-11-01,1,0,1,0,1
70302,SAN MIGUEL DE VELASCO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-11-01,1,0,1,0,1
10101,SUCRE,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-11-01,1,0,1,0,1
10601,TARABUCO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-11-01,0,1,0,1,1
60303,VILLA MONTES,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-11-01,0,1,0,1,1
30101,COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-12-01,1,0,1,0,1
20602,GUANAY,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-12-01,0,1,0,1,1
50203,LLALLAGUA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-12-01,0,1,0,1,1
71001,MONTERO,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-12-01,2,0,2,0,2
50101,POTOSI,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-12-01,3,0,3,0,3
31401,PUNATA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-12-01,1,0,1,0,1
50701,SACACA,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-12-01,0,1,0,1,1
71104,SAN JULIAN,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-12-01,1,2,1,2,3
31003,VILLA TUNARI,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-12-01,3,0,3,0,3
70403,YAPACANI,mortalidad institucional,muerte menor de 5 anos por diarrea,2004-12-01,1,0,1,0,1
