codigo_municipio,municipio,grupo,variable,mes,dentro de establecimientos hombres,dentro de establecimientos mujeres,fuera de establecimientos hombres,fuera de establecimientos mujeres,dentro de establecimientos total,fuera de establecimientos total,total
20101,LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-04-01,0,1,0,0,0,1,1
50101,POTOSI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-04-01,1,0,0,0,1,0,1
30101,COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-05-01,1,1,1,0,2,1,3
20105,EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-05-01,1,0,0,0,1,0,1
20101,LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-05-01,1,0,0,0,1,0,1
70601,PORTACHUELO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-05-01,0,1,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-05-01,0,1,0,0,0,1,1
10101,SUCRE,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-05-01,1,0,0,0,1,0,1
30101,COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-06-01,2,1,0,0,2,1,3
20105,EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-06-01,0,1,0,0,0,1,1
20101,LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-06-01,0,1,0,0,0,1,1
40101,ORURO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-06-01,0,0,0,1,0,1,1
30901,QUILLACOLLO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-06-01,0,0,1,1,1,1,2
70101,SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-06-01,1,1,0,1,1,2,3
30101,COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-07-01,4,0,1,0,5,0,5
20105,EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-07-01,2,2,0,0,2,2,4
20101,LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-07-01,0,1,0,0,0,1,1
20402,MOCOMOCO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-07-01,0,0,1,0,1,0,1
50101,POTOSI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-07-01,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-07-01,2,1,0,0,2,1,3
80101,TRINIDAD,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-07-01,0,2,0,0,0,2,2
30101,COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-08-01,2,5,0,0,2,5,7
20105,EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-08-01,0,1,0,0,0,1,1
21501,IXIAMAS,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-08-01,1,0,0,0,1,0,1
50101,POTOSI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-08-01,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-08-01,1,0,0,0,1,0,1
22001,CARANAVI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-09-01,0,1,0,0,0,1,1
30101,COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-09-01,5,1,0,0,5,1,6
21004,COLQUIRI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-09-01,0,0,0,1,0,1,1
20105,EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-09-01,0,1,0,0,0,1,1
80202,GUAYARAMERIN,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-09-01,1,0,0,0,1,0,1
50101,POTOSI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-09-01,0,1,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-09-01,0,1,0,0,0,1,1
90101,COBIJA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-10-01,2,0,0,0,2,0,2
30101,COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-10-01,3,2,0,0,3,2,5
20105,EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-10-01,1,0,0,0,1,0,1
20702,PELECHUCO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-10-01,0,0,1,0,1,0,1
50101,POTOSI,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-10-01,0,1,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-10-01,0,2,0,0,0,2,2
30101,COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-11-01,1,0,0,0,1,0,1
20105,EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-11-01,2,2,0,0,2,2,4
70101,SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-11-01,1,2,0,0,1,2,3
20801,VIACHA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-11-01,0,0,1,0,1,0,1
30101,COCHABAMBA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-12-01,2,1,0,0,2,1,3
20105,EL ALTO,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-12-01,2,0,0,0,2,0,2
20101,LA PAZ,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-12-01,0,1,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-12-01,1,0,0,0,1,0,1
10101,SUCRE,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,2019-12-01,1,2,0,0,1,2,3
