codigo_municipio,municipio,grupo,variable,mes,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
50101,POTOSI,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-03-01,1,0,0,0,1,0,1
80201,RIBERALTA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-03-01,1,0,0,0,1,0,1
80304,RURRENABAQUE,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-03-01,1,0,0,0,1,0,1
31001,SACABA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-03-01,0,0,0,1,0,1,1
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-03-01,1,1,0,0,1,1,2
30301,AYOPAYA (V. DE INDEPENDENCIA),mortalidad institucional,muerte menor de 5 anos por neumonia,2007-04-01,0,1,0,0,0,1,1
40201,CHALLAPATA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-04-01,1,0,0,0,1,0,1
20105,EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-04-01,0,1,0,0,0,1,1
20101,LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-04-01,1,1,0,0,1,1,2
50203,LLALLAGUA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-04-01,0,0,1,0,1,0,1
50101,POTOSI,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-04-01,1,0,0,0,1,0,1
21201,PUCARANI,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-04-01,1,0,0,0,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-04-01,1,0,0,0,1,0,1
70302,SAN MIGUEL DE VELASCO,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-04-01,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-04-01,1,0,0,0,1,0,1
10101,SUCRE,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-04-01,2,0,0,0,2,0,2
60301,YACUIBA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-04-01,1,0,0,0,1,0,1
40102,CARACOLLO,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-05-01,0,0,0,1,0,1,1
60302,CARAPARI,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-05-01,0,0,0,1,0,1,1
20105,EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-05-01,2,0,1,2,3,2,5
20101,LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-05-01,3,0,0,0,3,0,3
50203,LLALLAGUA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-05-01,0,1,0,1,0,2,2
50404,OCURI,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-05-01,0,0,0,1,0,1,1
70202,OKINAWA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-05-01,0,0,0,1,0,1,1
40101,ORURO,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-05-01,0,1,0,0,0,1,1
50101,POTOSI,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-05-01,1,0,0,0,1,0,1
21201,PUCARANI,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-05-01,0,0,0,1,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-05-01,0,0,1,0,1,0,1
60101,TARIJA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-05-01,1,0,0,0,1,0,1
60303,VILLA MONTES,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-05-01,0,1,0,0,0,1,1
51501,VILLAZON,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-05-01,1,0,0,0,1,0,1
20201,ACHACACHI,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-06-01,0,0,1,0,1,0,1
22001,CARANAVI,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-06-01,0,1,0,0,0,1,1
50702,CARIPUYO,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-06-01,0,0,0,1,0,1,1
20105,EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-06-01,0,1,1,0,1,1,2
20101,LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-06-01,0,1,0,0,0,1,1
10103,POROMA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-06-01,0,0,1,0,1,0,1
71401,PUERTO SUAREZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-06-01,1,0,0,0,1,0,1
31401,PUNATA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-06-01,0,0,1,0,1,0,1
80201,RIBERALTA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-06-01,1,0,0,0,1,0,1
50301,BETANZOS,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-07-01,0,0,1,1,1,1,2
70706,CAMIRI,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-07-01,0,1,0,0,0,1,1
21101,CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,muerte menor de 5 anos por neumonia,2007-07-01,0,1,0,0,0,1,1
30101,COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-07-01,1,0,0,0,1,0,1
20105,EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-07-01,0,1,1,0,1,1,2
20101,LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-07-01,1,0,0,0,1,0,1
51002,MOJINETE,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-07-01,0,0,1,0,1,0,1
21305,PATACAMAYA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-07-01,0,1,0,0,0,1,1
31401,PUNATA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-07-01,0,1,0,0,0,1,1
31001,SACABA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-07-01,0,0,1,0,1,0,1
70303,SAN RAFAEL,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-07-01,1,0,0,0,1,0,1
50201,UNCIA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-07-01,1,0,0,0,1,0,1
30101,COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-08-01,0,3,0,0,0,3,3
40701,HUANUNI,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-08-01,0,0,0,1,0,1,1
20101,LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-08-01,2,0,0,0,2,0,2
31401,PUNATA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-08-01,0,0,0,1,0,1,1
80201,RIBERALTA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-08-01,1,0,0,0,1,0,1
71501,ASCENCION DE GUARAYOS,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-09-01,0,0,0,1,0,1,1
50301,BETANZOS,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-09-01,1,0,0,0,1,0,1
30101,COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-09-01,0,1,0,0,0,1,1
50901,"COLCHA ""K""",mortalidad institucional,muerte menor de 5 anos por neumonia,2007-09-01,0,0,2,0,2,0,2
20105,EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-09-01,0,0,1,0,1,0,1
10502,HUACARETA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-09-01,1,0,0,0,1,0,1
20101,LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-09-01,1,1,0,0,1,1,2
10501,MONTEAGUDO,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-09-01,0,1,0,0,0,1,1
40101,ORURO,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-09-01,1,0,0,0,1,0,1
50101,POTOSI,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-09-01,0,1,0,0,0,1,1
10302,PRESTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-09-01,0,0,1,0,1,0,1
21303,AYO AYO,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-10-01,0,0,0,1,0,1,1
30101,COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-10-01,0,1,0,0,0,1,1
20105,EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-10-01,0,0,0,1,0,1,1
20101,LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-10-01,2,0,1,1,3,1,4
40101,ORURO,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-10-01,1,0,0,0,1,0,1
31001,SACABA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-10-01,0,1,0,0,0,1,1
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-10-01,0,1,0,0,0,1,1
10101,SUCRE,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-10-01,0,1,0,0,0,1,1
60101,TARIJA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-10-01,1,0,0,0,1,0,1
20105,EL ALTO,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-11-01,0,1,0,0,0,1,1
20101,LA PAZ,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-11-01,1,0,0,0,1,0,1
50203,LLALLAGUA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-11-01,1,0,0,0,1,0,1
20402,MOCOMOCO,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-11-01,1,0,0,0,1,0,1
10702,SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-11-01,0,0,0,1,0,1,1
70703,CABEZAS,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-12-01,0,0,2,0,2,0,2
22001,CARANAVI,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-12-01,0,1,1,0,1,1,2
30101,COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-12-01,0,1,0,0,0,1,1
21307,COLLANA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-12-01,0,0,0,1,0,1,1
51101,PUNA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-12-01,0,0,0,1,0,1,1
21702,SAN PEDRO DE TIQUINA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-12-01,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-12-01,1,1,0,0,1,1,2
10101,SUCRE,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-12-01,2,0,0,0,2,0,2
10202,TARVITA,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-12-01,0,0,1,0,1,0,1
51201,UYUNI,mortalidad institucional,muerte menor de 5 anos por neumonia,2007-12-01,1,0,0,0,1,0,1
