codigo_municipio,municipio,grupo,variable,mes,Cantidad-H,Cantidad-M,TOTAL-H,TOTAL-M,TOTAL
51301,ARAMPAMPA,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,0,1,0,1,1
30301,AYOPAYA (V. DE INDEPENDENCIA),mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,0,1,0,1,1
60202,BERMEJO,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,1,0,1,0,1
10701,CAMARGO,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,0,1,0,1,1
70706,CAMIRI,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,1,0,1,0,1
90101,COBIJA,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,2,2,2,2,4
30101,COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,12,0,12,0,12
31002,COLOMI,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,0,1,0,1,1
71101,CONCEPCION,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,1,0,1,0,1
20105,EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,3,0,3,0,3
10405,EL VILLAR,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,0,1,0,1,1
80202,GUAYARAMERIN,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,1,0,1,0,1
40701,HUANUNI,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,0,1,0,1,1
10304,ICLA,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,0,1,0,1,1
20101,LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,15,1,15,1,16
80801,MAGDALENA,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,1,0,1,0,1
40101,ORURO,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,9,0,9,0,9
21305,PATACAMAYA,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,0,2,0,2,2
50101,POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,7,0,7,0,7
20403,PUERTO CARABUCO,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,0,1,0,1,1
71401,PUERTO SUAREZ,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,1,0,1,0,1
31205,PUERTO VILLARROEL,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,1,0,1,0,1
31401,PUNATA,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,1,0,1,0,1
70503,ROBORE,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,1,0,1,0,1
50701,SACACA,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,1,0,1,0,1
80501,SAN IGNACIO,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,0,1,0,1,1
70501,SAN JOSE DE CHIQUITOS,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,1,0,1,0,1
10702,SAN LUCAS,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,0,2,0,2,2
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,19,0,19,0,19
80303,SANTA ROSA,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,0,1,0,1,1
21301,SICA SICA (VILLA AROMA),mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,0,1,0,1,1
10101,SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,7,0,7,0,7
30602,TACOPAYA,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,0,1,0,1,1
10601,TARABUCO,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,0,1,0,1,1
60101,TARIJA,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,4,0,4,0,4
31601,TIRAQUE (CBBA),mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,1,0,1,0,1
10402,TOMINA,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,1,0,1,0,1
50801,TUPIZA,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,0,1,0,1,1
60303,VILLA MONTES,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,4,0,4,0,4
51501,VILLAZON,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,1,1,1,1,2
60301,YACUIBA,mortalidad institucional,muerte rn menor de 7 dias,2004-02-01,1,0,1,0,1
51302,ACACIO,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,2,0,2,2
31303,ALALAY,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,1,0,1,1
51301,ARAMPAMPA,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,1,0,1,1
71501,ASCENCION DE GUARAYOS,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,1,0,1,1
30301,AYOPAYA (V. DE INDEPENDENCIA),mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,1,0,1,0,1
10201,AZURDUY,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,1,0,1,1
50301,BETANZOS,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,1,0,1,1
70401,BUENA VISTA,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,1,0,1,1
10701,CAMARGO,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,1,0,1,0,1
40201,CHALLAPATA,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,2,0,2,2
50302,CHAQUI,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,2,0,2,2
50202,CHAYANTA,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,2,0,2,2
30101,COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,15,1,15,1,16
71301,COMARAPA,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,1,0,1,0,1
21701,COPACABANA,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,1,0,1,1
50601,COTAGAITA,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,1,0,1,1
20105,EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,10,1,10,1,11
21601,GRAL. J.J. PEREZ (CHARAZANI),mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,1,0,1,1
80202,GUAYARAMERIN,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,1,0,1,0,1
10304,ICLA,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,1,0,1,1
20101,LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,20,0,20,0,20
80801,MAGDALENA,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,1,0,1,0,1
20402,MOCOMOCO,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,2,0,2,2
71001,MONTERO,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,3,1,3,1,4
40101,ORURO,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,8,0,8,0,8
10103,POROMA,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,1,0,1,0,1
50101,POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,9,0,9,0,9
20401,PUERTO ACOSTA,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,1,0,1,1
90201,PUERTO RICO,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,1,0,1,0,1
51101,PUNA,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,1,0,1,0,1
31401,PUNATA,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,1,0,1,0,1
50402,RAVELO,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,1,0,1,1
80301,REYES,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,1,0,1,1
80201,RIBERALTA,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,1,0,1,1
80304,RURRENABAQUE,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,1,0,1,0,1
80302,SAN BORJA,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,2,0,2,0,2
80501,SAN IGNACIO,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,2,3,2,3,5
70501,SAN JOSE DE CHIQUITOS,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,2,0,2,0,2
10702,SAN LUCAS,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,1,0,1,0,1
80401,SANTA ANA,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,1,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,30,0,30,0,30
10403,SOPACHUY,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,1,0,1,1
10101,SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,14,0,14,0,14
10601,TARABUCO,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,2,0,2,2
60101,TARIJA,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,2,0,2,0,2
50102,TINGUIPAYA,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,1,0,1,1
30903,TIQUIPAYA,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,1,0,1,1
30803,TOLATA,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,1,0,1,1
50502,TORO TORO,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,1,0,1,1
80101,TRINIDAD,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,4,0,4,0,4
50201,UNCIA,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,1,1,1,1,2
60401,URIONDO (A. CONCEPCION),mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,1,0,1,1
51201,UYUNI,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,2,0,2,2
70801,VALLEGRANDE,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,1,0,1,1
31003,VILLA TUNARI,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,1,0,1,0,1
50602,VITICHI,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,1,0,1,1
10602,YAMPARAEZ,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,1,0,1,1
10301,ZUDAÑEZ,mortalidad institucional,muerte rn menor de 7 dias,2004-03-01,0,3,0,3,3
31303,ALALAY,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,0,1,0,1,1
20503,AUCAPATA,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,0,1,0,1,1
10201,AZURDUY,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,0,1,0,1,1
50301,BETANZOS,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,1,3,1,3,4
10701,CAMARGO,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,0,1,0,1,1
90101,COBIJA,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,2,0,2,0,2
30101,COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,7,0,7,0,7
50901,"COLCHA ""K""",mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,0,1,0,1,1
50401,COLQUECHACA,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,0,3,0,3,3
21401,COROICO,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,1,0,1,0,1
40301,CORQUE,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,0,2,0,2,2
70102,COTOCA,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,1,0,1,0,1
10902,CULPINA,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,0,1,0,1,1
20105,EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,7,5,7,5,12
41101,EUCALIPTUS,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,1,0,1,0,1
20602,GUANAY,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,2,1,2,1,3
80202,GUAYARAMERIN,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,2,0,2,0,2
40701,HUANUNI,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,0,1,0,1,1
20101,LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,3,0,3,0,3
71003,MINEROS,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,1,0,1,0,1
10501,MONTEAGUDO,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,0,1,0,1,1
71001,MONTERO,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,1,0,1,0,1
40101,ORURO,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,11,0,11,0,11
10401,PADILLA,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,1,1,1,1,2
40602,PAZÑA,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,0,1,0,1,1
10103,POROMA,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,0,3,0,3,3
50101,POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,7,2,7,2,9
10302,PRESTO,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,0,1,0,1,1
31205,PUERTO VILLARROEL,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,1,0,1,0,1
51101,PUNA,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,0,1,0,1,1
31401,PUNATA,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,2,0,2,0,2
80201,RIBERALTA,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,0,1,0,1,1
80304,RURRENABAQUE,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,5,0,5,0,5
50701,SACACA,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,0,2,0,2,2
80501,SAN IGNACIO,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,0,1,0,1,1
10702,SAN LUCAS,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,0,1,0,1,1
50501,SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,0,1,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,19,0,19,0,19
10101,SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,1,1,1,1,2
10601,TARABUCO,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,1,1,1,1,2
60101,TARIJA,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,1,0,1,0,1
10202,TARVITA,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,0,1,0,1,1
21703,TITO YUPANQUI (PARQUIPUJIO),mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,0,1,0,1,1
50801,TUPIZA,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,2,0,2,0,2
60303,VILLA MONTES,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,1,0,1,0,1
10801,VILLA SERRANO,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,0,1,0,1,1
31003,VILLA TUNARI,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,0,1,0,1,1
51501,VILLAZON,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,2,0,2,0,2
10602,YAMPARAEZ,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,0,2,0,2,2
60402,YUNCHARA,mortalidad institucional,muerte rn menor de 7 dias,2004-04-01,0,1,0,1,1
51302,ACACIO,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,1,0,1,0,1
30201,AIQUILE,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,1,0,1,1
20701,APOLO,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,1,0,1,0,1
51301,ARAMPAMPA,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,1,0,1,1
71501,ASCENCION DE GUARAYOS,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,2,0,2,0,2
10201,AZURDUY,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,2,0,2,2
50301,BETANZOS,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,1,0,1,1
20305,CHARAÑA,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,1,0,1,1
50202,CHAYANTA,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,1,0,1,0,1
30101,COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,6,0,6,0,6
50901,"COLCHA ""K""",mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,1,0,1,1
20605,COMBAYA,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,1,0,1,1
21701,COPACABANA,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,1,0,1,1
21401,COROICO,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,1,1,1,1,2
20105,EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,8,0,8,0,8
80202,GUAYARAMERIN,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,1,0,1,0,1
20101,LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,8,0,8,0,8
71003,MINEROS,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,1,0,1,1
71001,MONTERO,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,2,2,2,2,4
50404,OCURI,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,1,0,1,1
40101,ORURO,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,9,0,9,0,9
30202,PASORAPA,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,2,0,2,2
21305,PATACAMAYA,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,1,0,1,1
20702,PELECHUCO,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,2,0,2,2
50101,POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,1,0,1,1
20401,PUERTO ACOSTA,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,1,0,1,0,1
90201,PUERTO RICO,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,1,0,1,1
31205,PUERTO VILLARROEL,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,1,0,1,1
51101,PUNA,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,3,0,3,3
80201,RIBERALTA,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,2,0,2,0,2
70503,ROBORE,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,1,0,1,0,1
80304,RURRENABAQUE,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,1,0,1,0,1
31001,SACABA,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,1,0,1,1
51601,SAN AGUSTIN,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,1,0,1,1
80302,SAN BORJA,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,1,0,1,0,1
80501,SAN IGNACIO,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,2,0,2,0,2
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,1,0,1,0,1
10702,SAN LUCAS,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,1,0,1,0,1
50501,SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,1,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,24,0,24,0,24
10101,SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,9,0,9,0,9
10601,TARABUCO,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,1,0,1,0,1
60101,TARIJA,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,3,0,3,0,3
10202,TARVITA,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,1,2,1,2,3
41001,TOLEDO,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,2,0,2,2
51202,TOMAVE,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,1,0,1,1
50502,TORO TORO,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,3,0,3,3
80101,TRINIDAD,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,1,0,1,0,1
50201,UNCIA,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,1,2,1,2,3
31003,VILLA TUNARI,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,1,0,1,1
11001,VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,1,0,1,1
51501,VILLAZON,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,1,0,1,0,1
60301,YACUIBA,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,2,0,2,0,2
10602,YAMPARAEZ,mortalidad institucional,muerte rn menor de 7 dias,2004-05-01,0,1,0,1,1
71501,ASCENCION DE GUARAYOS,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,2,0,2,0,2
10201,AZURDUY,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,0,2,0,2,2
21304,CALAMARCA,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,0,1,0,1,1
10701,CAMARGO,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,0,1,0,1,1
22001,CARANAVI,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,0,1,0,1,1
50302,CHAQUI,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,0,1,0,1,1
90101,COBIJA,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,1,0,1,0,1
30101,COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,15,1,15,1,16
50401,COLQUECHACA,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,0,1,0,1,1
71301,COMARAPA,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,1,0,1,0,1
21401,COROICO,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,2,0,2,0,2
50601,COTAGAITA,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,1,1,1,1,2
10902,CULPINA,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,1,0,1,0,1
20105,EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,5,1,5,1,6
10304,ICLA,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,0,1,0,1,1
10703,INCAHUASI,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,0,1,0,1,1
20101,LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,7,0,7,0,7
10501,MONTEAGUDO,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,1,0,1,0,1
71001,MONTERO,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,2,0,2,0,2
70202,OKINAWA,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,0,1,0,1,1
40101,ORURO,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,9,0,9,0,9
40802,PAMPA AULLAGAS,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,0,1,0,1,1
40602,PAZÑA,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,0,1,0,1,1
50101,POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,8,0,8,0,8
20403,PUERTO CARABUCO,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,0,1,0,1,1
71401,PUERTO SUAREZ,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,2,0,2,0,2
