codigo_municipio,municipio,grupo,variable,mes,hombres cantidad,mujeres cantidad,hombres total,mujeres total,total
41001,TOLEDO,mortalidad institucional,muerte menor de 1 ano,2004-01-01,0,1,0,1,1
10402,TOMINA,mortalidad institucional,muerte menor de 1 ano,2004-01-01,0,1,0,1,1
31402,VILLA RIVERO,mortalidad institucional,muerte menor de 1 ano,2004-01-01,0,1,0,1,1
10801,VILLA SERRANO,mortalidad institucional,muerte menor de 1 ano,2004-01-01,0,1,0,1,1
20201,ACHACACHI,mortalidad institucional,muerte menor de 1 ano,2004-02-01,0,1,0,1,1
20202,ANCORAIMES,mortalidad institucional,muerte menor de 1 ano,2004-02-01,0,1,0,1,1
51301,ARAMPAMPA,mortalidad institucional,muerte menor de 1 ano,2004-02-01,0,1,0,1,1
10701,CAMARGO,mortalidad institucional,muerte menor de 1 ano,2004-02-01,0,1,0,1,1
22001,CARANAVI,mortalidad institucional,muerte menor de 1 ano,2004-02-01,1,0,1,0,1
30101,COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2004-02-01,1,0,1,0,1
30905,COLCAPIRHUA,mortalidad institucional,muerte menor de 1 ano,2004-02-01,0,1,0,1,1
10902,CULPINA,mortalidad institucional,muerte menor de 1 ano,2004-02-01,0,1,0,1,1
20105,EL ALTO,mortalidad institucional,muerte menor de 1 ano,2004-02-01,3,1,3,1,4
10405,EL VILLAR,mortalidad institucional,muerte menor de 1 ano,2004-02-01,0,2,0,2,2
80202,GUAYARAMERIN,mortalidad institucional,muerte menor de 1 ano,2004-02-01,1,0,1,0,1
10304,ICLA,mortalidad institucional,muerte menor de 1 ano,2004-02-01,0,1,0,1,1
10703,INCAHUASI,mortalidad institucional,muerte menor de 1 ano,2004-02-01,0,1,0,1,1
20101,LA PAZ,mortalidad institucional,muerte menor de 1 ano,2004-02-01,15,1,15,1,16
31301,MIZQUE,mortalidad institucional,muerte menor de 1 ano,2004-02-01,0,2,0,2,2
10303,MOJOCOYA,mortalidad institucional,muerte menor de 1 ano,2004-02-01,0,1,0,1,1
50101,POTOSI,mortalidad institucional,muerte menor de 1 ano,2004-02-01,1,0,1,0,1
20403,PUERTO CARABUCO,mortalidad institucional,muerte menor de 1 ano,2004-02-01,0,1,0,1,1
31205,PUERTO VILLARROEL,mortalidad institucional,muerte menor de 1 ano,2004-02-01,0,1,0,1,1
31401,PUNATA,mortalidad institucional,muerte menor de 1 ano,2004-02-01,1,1,1,1,2
30901,QUILLACOLLO,mortalidad institucional,muerte menor de 1 ano,2004-02-01,0,1,0,1,1
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2004-02-01,2,1,2,1,3
10702,SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2004-02-01,0,2,0,2,2
21301,SICA SICA (VILLA AROMA),mortalidad institucional,muerte menor de 1 ano,2004-02-01,0,3,0,3,3
10101,SUCRE,mortalidad institucional,muerte menor de 1 ano,2004-02-01,10,2,10,2,12
10601,TARABUCO,mortalidad institucional,muerte menor de 1 ano,2004-02-01,0,1,0,1,1
10202,TARVITA,mortalidad institucional,muerte menor de 1 ano,2004-02-01,0,1,0,1,1
30803,TOLATA,mortalidad institucional,muerte menor de 1 ano,2004-02-01,0,2,0,2,2
10402,TOMINA,mortalidad institucional,muerte menor de 1 ano,2004-02-01,1,0,1,0,1
80101,TRINIDAD,mortalidad institucional,muerte menor de 1 ano,2004-02-01,1,0,1,0,1
10102,YOTALA,mortalidad institucional,muerte menor de 1 ano,2004-02-01,0,1,0,1,1
20201,ACHACACHI,mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,1,0,1,1
10201,AZURDUY,mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,3,0,3,3
50301,BETANZOS,mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,1,0,1,1
51102,"CAIZA ""D""",mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,1,0,1,1
10701,CAMARGO,mortalidad institucional,muerte menor de 1 ano,2004-03-01,1,0,1,0,1
50302,CHAQUI,mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,2,0,2,2
70702,CHARAGUA,mortalidad institucional,muerte menor de 1 ano,2004-03-01,1,0,1,0,1
50202,CHAYANTA,mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,3,0,3,3
90101,COBIJA,mortalidad institucional,muerte menor de 1 ano,2004-03-01,1,0,1,0,1
30101,COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2004-03-01,5,1,5,1,6
31002,COLOMI,mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,1,0,1,1
40301,CORQUE,mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,2,0,2,2
50601,COTAGAITA,mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,2,0,2,2
20105,EL ALTO,mortalidad institucional,muerte menor de 1 ano,2004-03-01,12,6,12,6,18
21601,GRAL. J.J. PEREZ (CHARAZANI),mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,1,0,1,1
80202,GUAYARAMERIN,mortalidad institucional,muerte menor de 1 ano,2004-03-01,1,0,1,0,1
10304,ICLA,mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,3,0,3,3
10703,INCAHUASI,mortalidad institucional,muerte menor de 1 ano,2004-03-01,1,0,1,0,1
20101,LA PAZ,mortalidad institucional,muerte menor de 1 ano,2004-03-01,20,0,20,0,20
20402,MOCOMOCO,mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,2,0,2,2
10401,PADILLA,mortalidad institucional,muerte menor de 1 ano,2004-03-01,1,0,1,0,1
10103,POROMA,mortalidad institucional,muerte menor de 1 ano,2004-03-01,1,0,1,0,1
50101,POTOSI,mortalidad institucional,muerte menor de 1 ano,2004-03-01,2,0,2,0,2
20401,PUERTO ACOSTA,mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,1,0,1,1
31205,PUERTO VILLARROEL,mortalidad institucional,muerte menor de 1 ano,2004-03-01,1,1,1,1,2
51101,PUNA,mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,1,0,1,1
31001,SACABA,mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,1,0,1,1
50701,SACACA,mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,1,0,1,1
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2004-03-01,2,0,2,0,2
10702,SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2004-03-01,1,2,1,2,3
70302,SAN MIGUEL DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,1,0,1,1
10403,SOPACHUY,mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,1,0,1,1
10101,SUCRE,mortalidad institucional,muerte menor de 1 ano,2004-03-01,20,5,20,5,25
30602,TACOPAYA,mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,1,0,1,1
10601,TARABUCO,mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,3,0,3,3
10202,TARVITA,mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,2,0,2,2
31601,TIRAQUE (CBBA),mortalidad institucional,muerte menor de 1 ano,2004-03-01,1,0,1,0,1
51201,UYUNI,mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,2,0,2,2
10801,VILLA SERRANO,mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,1,0,1,1
11001,VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,1,0,1,1
10602,YAMPARAEZ,mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,1,0,1,1
10301,ZUDAÑEZ,mortalidad institucional,muerte menor de 1 ano,2004-03-01,0,3,0,3,3
51302,ACACIO,mortalidad institucional,muerte menor de 1 ano,2004-04-01,1,0,1,0,1
20202,ANCORAIMES,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,1,0,1,1
30402,ANZALDO,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,1,0,1,1
20503,AUCAPATA,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,1,0,1,1
10201,AZURDUY,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,1,0,1,1
50301,BETANZOS,mortalidad institucional,muerte menor de 1 ano,2004-04-01,1,3,1,3,4
10701,CAMARGO,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,1,0,1,1
30701,CAPINOTA,mortalidad institucional,muerte menor de 1 ano,2004-04-01,1,0,1,0,1
31204,CHIMORE,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,1,0,1,1
90101,COBIJA,mortalidad institucional,muerte menor de 1 ano,2004-04-01,1,0,1,0,1
30101,COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2004-04-01,3,0,3,0,3
50901,"COLCHA ""K""",mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,1,0,1,1
21701,COPACABANA,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,1,0,1,1
21401,COROICO,mortalidad institucional,muerte menor de 1 ano,2004-04-01,1,0,1,0,1
50601,COTAGAITA,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,1,0,1,1
10902,CULPINA,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,1,0,1,1
20105,EL ALTO,mortalidad institucional,muerte menor de 1 ano,2004-04-01,10,9,10,9,19
60601,ENTRE RIOS,mortalidad institucional,muerte menor de 1 ano,2004-04-01,1,0,1,0,1
21601,GRAL. J.J. PEREZ (CHARAZANI),mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,1,0,1,1
20602,GUANAY,mortalidad institucional,muerte menor de 1 ano,2004-04-01,2,1,2,1,3
80202,GUAYARAMERIN,mortalidad institucional,muerte menor de 1 ano,2004-04-01,3,0,3,0,3
10502,HUACARETA,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,1,0,1,1
20101,LA PAZ,mortalidad institucional,muerte menor de 1 ano,2004-04-01,6,0,6,0,6
31301,MIZQUE,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,1,0,1,1
10303,MOJOCOYA,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,1,0,1,1
10501,MONTEAGUDO,mortalidad institucional,muerte menor de 1 ano,2004-04-01,1,1,1,1,2
71001,MONTERO,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,1,0,1,1
10401,PADILLA,mortalidad institucional,muerte menor de 1 ano,2004-04-01,1,1,1,1,2
10103,POROMA,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,3,0,3,3
50101,POTOSI,mortalidad institucional,muerte menor de 1 ano,2004-04-01,6,1,6,1,7
10302,PRESTO,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,3,0,3,3
20403,PUERTO CARABUCO,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,1,0,1,1
71401,PUERTO SUAREZ,mortalidad institucional,muerte menor de 1 ano,2004-04-01,1,0,1,0,1
31205,PUERTO VILLARROEL,mortalidad institucional,muerte menor de 1 ano,2004-04-01,1,0,1,0,1
51101,PUNA,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,1,0,1,1
31001,SACABA,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,1,0,1,1
10702,SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,2,0,2,2
10101,SUCRE,mortalidad institucional,muerte menor de 1 ano,2004-04-01,5,1,5,1,6
10601,TARABUCO,mortalidad institucional,muerte menor de 1 ano,2004-04-01,1,4,1,4,5
10202,TARVITA,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,2,0,2,2
20606,TIPUANI,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,1,0,1,1
10402,TOMINA,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,1,0,1,1
50801,TUPIZA,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,1,0,1,1
10801,VILLA SERRANO,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,2,0,2,2
10602,YAMPARAEZ,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,3,0,3,3
70403,YAPACANI,mortalidad institucional,muerte menor de 1 ano,2004-04-01,0,1,0,1,1
31303,ALALAY,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
20701,APOLO,mortalidad institucional,muerte menor de 1 ano,2004-05-01,1,0,1,0,1
20502,AYATA,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
10201,AZURDUY,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,2,0,2,2
50301,BETANZOS,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,3,0,3,3
22001,CARANAVI,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
20305,CHARAÑA,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
30101,COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2004-05-01,8,0,8,0,8
31002,COLOMI,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
20605,COMBAYA,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
21701,COPACABANA,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
21401,COROICO,mortalidad institucional,muerte menor de 1 ano,2004-05-01,1,1,1,1,2
50601,COTAGAITA,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
10902,CULPINA,mortalidad institucional,muerte menor de 1 ano,2004-05-01,1,1,1,1,2
20105,EL ALTO,mortalidad institucional,muerte menor de 1 ano,2004-05-01,10,6,10,6,16
90203,FILADELFIA,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
10304,ICLA,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,3,0,3,3
10703,INCAHUASI,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
20101,LA PAZ,mortalidad institucional,muerte menor de 1 ano,2004-05-01,12,0,12,0,12
31301,MIZQUE,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
20402,MOCOMOCO,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,2,0,2,2
10401,PADILLA,mortalidad institucional,muerte menor de 1 ano,2004-05-01,2,0,2,0,2
21104,PALOS BLANCOS,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
20702,PELECHUCO,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,2,0,2,2
50403,POCOATA,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
31202,POJO (CBBA),mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
40601,POOPO,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,2,0,2,2
10103,POROMA,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
70601,PORTACHUELO,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
10302,PRESTO,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
20401,PUERTO ACOSTA,mortalidad institucional,muerte menor de 1 ano,2004-05-01,1,0,1,0,1
31205,PUERTO VILLARROEL,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,2,0,2,2
31401,PUNATA,mortalidad institucional,muerte menor de 1 ano,2004-05-01,1,0,1,0,1
80301,REYES,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,2,0,2,2
80201,RIBERALTA,mortalidad institucional,muerte menor de 1 ano,2004-05-01,1,0,1,0,1
31001,SACABA,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
50701,SACACA,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,2,0,2,2
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2004-05-01,1,0,1,0,1
10702,SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2004-05-01,2,1,2,1,3
90202,SAN PEDRO(PND),mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
10101,SUCRE,mortalidad institucional,muerte menor de 1 ano,2004-05-01,18,0,18,0,18
10601,TARABUCO,mortalidad institucional,muerte menor de 1 ano,2004-05-01,1,1,1,1,2
10202,TARVITA,mortalidad institucional,muerte menor de 1 ano,2004-05-01,1,2,1,2,3
41001,TOLEDO,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
50801,TUPIZA,mortalidad institucional,muerte menor de 1 ano,2004-05-01,1,0,1,0,1
50201,UNCIA,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,2,0,2,2
51201,UYUNI,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,3,0,3,3
20801,VIACHA,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,2,0,2,2
31302,VILA VILA,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
10801,VILLA SERRANO,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
11001,VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
51501,VILLAZON,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
50602,VITICHI,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
20903,YACO,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
10602,YAMPARAEZ,mortalidad institucional,muerte menor de 1 ano,2004-05-01,0,1,0,1,1
10201,AZURDUY,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,5,0,5,5
70401,BUENA VISTA,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,2,0,2,2
10701,CAMARGO,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,1,0,1,1
30701,CAPINOTA,mortalidad institucional,muerte menor de 1 ano,2004-06-01,1,0,1,0,1
22001,CARANAVI,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,1,0,1,1
40201,CHALLAPATA,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,2,0,2,2
50302,CHAQUI,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,2,0,2,2
30101,COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2004-06-01,5,0,5,0,5
21401,COROICO,mortalidad institucional,muerte menor de 1 ano,2004-06-01,2,1,2,1,3
10902,CULPINA,mortalidad institucional,muerte menor de 1 ano,2004-06-01,1,1,1,1,2
20105,EL ALTO,mortalidad institucional,muerte menor de 1 ano,2004-06-01,6,6,6,6,12
60502,EL PUENTE(TJA),mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,1,0,1,1
70105,EL TORNO,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,1,0,1,1
10502,HUACARETA,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,1,0,1,1
41601,HUAYLLAMARCA,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,1,0,1,1
10304,ICLA,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,1,0,1,1
10703,INCAHUASI,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,2,0,2,2
20101,LA PAZ,mortalidad institucional,muerte menor de 1 ano,2004-06-01,7,0,7,0,7
11003,MACHARETI,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,1,0,1,1
31301,MIZQUE,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,1,0,1,1
10501,MONTEAGUDO,mortalidad institucional,muerte menor de 1 ano,2004-06-01,1,0,1,0,1
71001,MONTERO,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,1,0,1,1
30202,PASORAPA,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,1,0,1,1
50101,POTOSI,mortalidad institucional,muerte menor de 1 ano,2004-06-01,9,0,9,0,9
20403,PUERTO CARABUCO,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,1,0,1,1
90301,PUERTO GONZALO MORENO,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,1,0,1,1
31401,PUNATA,mortalidad institucional,muerte menor de 1 ano,2004-06-01,1,0,1,0,1
50402,RAVELO,mortalidad institucional,muerte menor de 1 ano,2004-06-01,1,1,1,1,2
70503,ROBORE,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,1,0,1,1
80304,RURRENABAQUE,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,1,0,1,1
40901,SABAYA,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,1,0,1,1
50701,SACACA,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,2,0,2,2
70402,SAN CARLOS,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,1,0,1,1
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2004-06-01,1,0,1,0,1
10702,SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,1,0,1,1
20308,SANTIAGO DE CALLAPA,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,1,0,1,1
20902,SAPAHAQUI,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,2,0,2,2
21301,SICA SICA (VILLA AROMA),mortalidad institucional,muerte menor de 1 ano,2004-06-01,2,0,2,0,2
10101,SUCRE,mortalidad institucional,muerte menor de 1 ano,2004-06-01,10,0,10,0,10
10601,TARABUCO,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,4,0,4,4
10202,TARVITA,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,2,0,2,2
41001,TOLEDO,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,1,0,1,1
50201,UNCIA,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,1,0,1,1
51201,UYUNI,mortalidad institucional,muerte menor de 1 ano,2004-06-01,1,2,1,2,3
31003,VILLA TUNARI,mortalidad institucional,muerte menor de 1 ano,2004-06-01,1,0,1,0,1
10102,YOTALA,mortalidad institucional,muerte menor de 1 ano,2004-06-01,0,1,0,1,1
51302,ACACIO,mortalidad institucional,muerte menor de 1 ano,2004-07-01,0,2,0,2,2
10201,AZURDUY,mortalidad institucional,muerte menor de 1 ano,2004-07-01,0,2,0,2,2
50301,BETANZOS,mortalidad institucional,muerte menor de 1 ano,2004-07-01,1,3,1,3,4
51102,"CAIZA ""D""",mortalidad institucional,muerte menor de 1 ano,2004-07-01,0,1,0,1,1
10701,CAMARGO,mortalidad institucional,muerte menor de 1 ano,2004-07-01,0,1,0,1,1
22001,CARANAVI,mortalidad institucional,muerte menor de 1 ano,2004-07-01,0,1,0,1,1
50302,CHAQUI,mortalidad institucional,muerte menor de 1 ano,2004-07-01,0,1,0,1,1
50202,CHAYANTA,mortalidad institucional,muerte menor de 1 ano,2004-07-01,0,2,0,2,2
30101,COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2004-07-01,8,1,8,1,9
40301,CORQUE,mortalidad institucional,muerte menor de 1 ano,2004-07-01,0,1,0,1,1
70102,COTOCA,mortalidad institucional,muerte menor de 1 ano,2004-07-01,0,1,0,1,1
10902,CULPINA,mortalidad institucional,muerte menor de 1 ano,2004-07-01,0,1,0,1,1
20105,EL ALTO,mortalidad institucional,muerte menor de 1 ano,2004-07-01,8,7,8,7,15
21001,INQUISIVI,mortalidad institucional,muerte menor de 1 ano,2004-07-01,1,0,1,0,1
20101,LA PAZ,mortalidad institucional,muerte menor de 1 ano,2004-07-01,3,0,3,0,3
71003,MINEROS,mortalidad institucional,muerte menor de 1 ano,2004-07-01,0,1,0,1,1
20402,MOCOMOCO,mortalidad institucional,muerte menor de 1 ano,2004-07-01,0,1,0,1,1
10501,MONTEAGUDO,mortalidad institucional,muerte menor de 1 ano,2004-07-01,0,1,0,1,1
10401,PADILLA,mortalidad institucional,muerte menor de 1 ano,2004-07-01,1,1,1,1,2
30202,PASORAPA,mortalidad institucional,muerte menor de 1 ano,2004-07-01,0,1,0,1,1
10103,POROMA,mortalidad institucional,muerte menor de 1 ano,2004-07-01,0,1,0,1,1
50101,POTOSI,mortalidad institucional,muerte menor de 1 ano,2004-07-01,8,0,8,0,8
10302,PRESTO,mortalidad institucional,muerte menor de 1 ano,2004-07-01,0,1,0,1,1
31205,PUERTO VILLARROEL,mortalidad institucional,muerte menor de 1 ano,2004-07-01,1,0,1,0,1
51101,PUNA,mortalidad institucional,muerte menor de 1 ano,2004-07-01,0,1,0,1,1
50402,RAVELO,mortalidad institucional,muerte menor de 1 ano,2004-07-01,0,1,0,1,1
50701,SACACA,mortalidad institucional,muerte menor de 1 ano,2004-07-01,0,1,0,1,1
51601,SAN AGUSTIN,mortalidad institucional,muerte menor de 1 ano,2004-07-01,0,1,0,1,1
70402,SAN CARLOS,mortalidad institucional,muerte menor de 1 ano,2004-07-01,0,1,0,1,1
10101,SUCRE,mortalidad institucional,muerte menor de 1 ano,2004-07-01,6,0,6,0,6
10601,TARABUCO,mortalidad institucional,muerte menor de 1 ano,2004-07-01,0,1,0,1,1
60101,TARIJA,mortalidad institucional,muerte menor de 1 ano,2004-07-01,2,0,2,0,2
10202,TARVITA,mortalidad institucional,muerte menor de 1 ano,2004-07-01,0,4,0,4,4
31601,TIRAQUE (CBBA),mortalidad institucional,muerte menor de 1 ano,2004-07-01,0,1,0,1,1
