codigo_municipio,municipio,grupo,variable,mes,total-H,total-M,TOTAL-H1,TOTAL-M1,TOTAL
70202,OKINAWA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,2,0,2,2
40101,ORURO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,10,198,10,198,208
60201,PADCAYA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,3,5,3,5,8
10401,PADILLA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,1,104,1,104,105
70502,PAILON,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,2,19,2,19,21
20102,PALCA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,10,8,10,8,18
21104,PALOS BLANCOS,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,15,22,15,22,37
40802,PAMPA AULLAGAS,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,4,5,4,5,9
70902,PAMPA GRANDE,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,2,5,2,5,7
21802,PAPEL PAMPA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,3,1,3,1,4
30202,PASORAPA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,1,0,1,0,1
21305,PATACAMAYA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,10,3,10,3,13
40602,PAZÑA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,11,0,11,11
20702,PELECHUCO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,6,4,6,4,10
50403,POCOATA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,19,47,19,47,66
31203,POCONA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,1,16,1,16,17
31202,POJO (CBBA),estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,7,28,7,28,35
40601,POOPO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,12,0,12,12
51203,PORCO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,5,1,5,1,6
10103,POROMA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,11,52,11,52,63
70103,PORONGO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,2,0,2,2
70601,PORTACHUELO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,12,4,12,4,16
90102,PORVENIR,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,2,0,2,2
70804,POSTRER VALLE,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,1,0,1,1
50101,POTOSI,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,28,160,28,160,188
10302,PRESTO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,26,17,26,17,43
21201,PUCARANI,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,1,0,1,0,1
20401,PUERTO ACOSTA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,16,8,16,8,24
20403,PUERTO CARABUCO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,8,10,8,10,18
90301,PUERTO GONZALO MORENO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,3,0,3,3
21204,PUERTO PEREZ,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,3,0,3,3
71402,PUERTO QUIJARRO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,18,3,18,3,21
90201,PUERTO RICO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,3,0,3,3
71401,PUERTO SUAREZ,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,33,5,33,5,38
31205,PUERTO VILLARROEL,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,35,41,35,41,76
51101,PUNA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,64,0,64,64
31401,PUNATA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,4,0,4,4
20604,QUIABAYA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,4,0,4,4
30901,QUILLACOLLO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,8,5,8,5,13
21002,QUIME,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,7,8,7,8,15
50402,RAVELO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,3,88,3,88,91
80301,REYES,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,5,9,5,9,14
80201,RIBERALTA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,111,85,111,85,196
70503,ROBORE,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,15,0,15,15
80304,RURRENABAQUE,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,10,8,10,8,18
31001,SACABA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,8,22,8,22,30
30404,SACABAMBA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,8,0,8,8
50701,SACACA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,27,73,27,73,100
71302,SAIPINA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,5,1,5,1,6
40801,SALINAS DE GARCI MENDOZA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,4,2,4,2,6
70901,SAMAIPATA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,2,3,2,3,5
51601,SAN AGUSTIN,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,2,0,2,2
51003,SAN ANTONIO DE ESMORUCO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,1,0,1,1
71105,SAN ANTONIO DE LOMERIO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,57,70,57,70,127
31403,SAN BENITO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,5,0,5,5
80302,SAN BORJA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,19,13,19,13,32
21502,SAN BUENA VENTURA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,11,6,11,6,17
70402,SAN CARLOS,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,1,1,1,1,2
80501,SAN IGNACIO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,1,42,1,42,43
70301,SAN IGNACIO DE VELASCO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,68,41,68,41,109
80102,SAN JAVIER(BNI),estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,2,0,2,2
71102,SAN JAVIER(STC),estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,5,3,5,3,8
80701,SAN JOAQUIN,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,2,0,2,2
70501,SAN JOSE DE CHIQUITOS,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,23,6,23,6,29
71104,SAN JULIAN,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,31,48,31,48,79
60501,SAN LORENZO(TJA),estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,5,0,5,5
10702,SAN LUCAS,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,1,177,1,177,178
71201,SAN MATIAS,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,35,17,35,17,52
70302,SAN MIGUEL DE VELASCO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,17,29,17,29,46
51001,SAN PABLO DE LIPEZ,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,5,0,5,5
50501,SAN PEDRO DE BUENA VISTA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,1,20,1,20,21
21801,SAN PEDRO DE CURAHUARA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,2,0,2,2
21702,SAN PEDRO DE TIQUINA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,4,0,4,4
90202,SAN PEDRO(PND),estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,1,0,1,0,1
70303,SAN RAFAEL,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,6,9,6,9,15
80702,SAN RAMON,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,3,1,3,1,4
80401,SANTA ANA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,2,9,2,9,11
70101,SANTA CRUZ DE LA SIERRA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,61,88,61,88,149
80303,SANTA ROSA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,3,2,3,2,5
70602,SANTA ROSA DEL SARA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,2,6,2,6,8
41401,SANTIAGO DE HUARI,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,9,3,9,3,12
30702,SANTIVAÑES,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,4,7,4,7,11
40202,SANTUARIO DE QUILLACAS,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,1,1,1,1,2
20902,SAPAHAQUI,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,1,6,1,6,7
90303,SENA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,4,0,4,4
21301,SICA SICA (VILLA AROMA),estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,7,3,7,3,10
30703,SICAYA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,7,0,7,7
30902,SIPE SIPE,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,36,31,36,31,67
10403,SOPACHUY,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,1,42,1,42,43
20601,SORATA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,2,0,2,2
10101,SUCRE,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,12,219,12,219,231
31404,TACACHI,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,3,0,3,3
50303,TACOBAMBA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,4,25,4,25,29
30602,TACOPAYA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,16,21,16,21,37
51402,TAHUA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,2,0,2,2
31101,TAPACARI,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,20,0,20,20
10601,TARABUCO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,3,285,3,285,288
30401,TARATA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,15,0,15,15
60101,TARIJA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,10,43,10,43,53
10202,TARVITA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,15,28,15,28,43
20803,TIAWANACU,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,1,0,1,0,1
50102,TINGUIPAYA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,4,22,4,22,26
20606,TIPUANI,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,1,2,1,2,3
30903,TIQUIPAYA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,12,0,12,12
31601,TIRAQUE (CBBA),estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,33,63,33,63,96
21703,TITO YUPANQUI (PARQUIPUJIO),estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,13,0,13,13
30802,TOCO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,2,0,2,2
41001,TOLEDO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,4,0,4,0,4
51202,TOMAVE,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,36,0,36,36
10402,TOMINA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,7,76,7,76,83
50502,TORO TORO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,4,0,4,4
31201,TOTORA(CBBA),estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,9,9,9,9,18
70802,TRIGAL,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,1,1,1,1,2
80101,TRINIDAD,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,10,64,10,64,74
50801,TUPIZA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,2,104,2,104,106
40402,TURCO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,1,3,1,3,4
21302,UMALA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,1,0,1,1
50201,UNCIA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,4,0,4,4
60401,URIONDO (A. CONCEPCION),estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,3,3,3,3,6
71502,URUBICHA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,5,0,5,5
51201,UYUNI,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,9,0,9,9
30502,VACAS,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,12,0,12,12
70801,VALLEGRANDE,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,2,22,2,22,24
20801,VIACHA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,2,30,2,30,32
31302,VILA VILA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,3,5,3,5,8
60303,VILLA MONTES,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,17,18,17,18,35
10801,VILLA SERRANO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,72,0,72,72
31003,VILLA TUNARI,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,39,27,39,27,66
11001,VILLA VACA GUZMAN (MUYUPAMPA),estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,38,0,38,38
51501,VILLAZON,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,1,43,1,43,44
30904,VINTO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,10,17,10,17,27
50602,VITICHI,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,8,18,8,18,26
20306,WALDO BALLIVIAN,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,3,0,3,3
70201,WARNES,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,20,31,20,31,51
20903,YACO,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,9,0,9,9
60301,YACUIBA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,14,8,14,8,22
10602,YAMPARAEZ,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,63,52,63,52,115
21103,YANACACHI,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,3,0,3,0,3
70403,YAPACANI,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,33,22,33,22,55
50103,YOCALLA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,0,5,0,5,5
10102,YOTALA,estado nutricional en menores de 5 anos,clasificacion e,2002-01-01,15,34,15,34,49
