codigo_municipio,municipio,grupo,variable,mes,totales_dentro,totales-1_fuera,totales-2_total
20302,CAQUIAVIRI,mortalidad materna,muerte materna notificada,2018-12-01,0,1,1
90101,COBIJA,mortalidad materna,muerte materna notificada,2018-12-01,2,0,2
30303,COCAPATA,mortalidad materna,muerte materna notificada,2018-12-01,0,1,1
20105,EL ALTO,mortalidad materna,muerte materna notificada,2018-12-01,1,0,1
20101,LA PAZ,mortalidad materna,muerte materna notificada,2018-12-01,1,0,1
30302,MOROCHATA,mortalidad materna,muerte materna notificada,2018-12-01,0,1,1
10103,POROMA,mortalidad materna,muerte materna notificada,2018-12-01,0,1,1
10702,SAN LUCAS,mortalidad materna,muerte materna notificada,2018-12-01,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2018-12-01,1,0,1
31101,TAPACARI,mortalidad materna,muerte materna notificada,2018-12-01,0,1,1
20608,TEOPONTE,mortalidad materna,muerte materna notificada,2018-12-01,0,1,1
51201,UYUNI,mortalidad materna,muerte materna notificada,2018-12-01,0,1,1
