codigo_municipio,municipio,grupo,variable,mes,totales_total-m,totales-1_total-f,totales-2_total
31001,SACABA,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
80501,SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
71104,SAN JULIAN,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
80401,SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2017-05-01,62,13,75
10101,SUCRE,salud sexual y reproductiva,preeclampsia severa,2017-05-01,2,0,2
60101,TARIJA,salud sexual y reproductiva,preeclampsia severa,2017-05-01,9,0,9
31601,TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa,2017-05-01,2,0,2
80101,TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
50801,TUPIZA,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
60401,URIONDO (A. CONCEPCION),salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
20801,VIACHA,salud sexual y reproductiva,preeclampsia severa,2017-05-01,2,0,2
31003,VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2017-05-01,4,0,4
51501,VILLAZON,salud sexual y reproductiva,preeclampsia severa,2017-05-01,1,0,1
20201,ACHACACHI,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,0,1
20104,ACHOCALLA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,0,1
30403,ARBIETO,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,0,1
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2017-06-01,0,1,1
22001,CARANAVI,salud sexual y reproductiva,preeclampsia severa,2017-06-01,2,0,2
90101,COBIJA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,28,0,28
31002,COLOMI,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,0,1
71101,CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,0,1
21402,CORIPATA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,preeclampsia severa,2017-06-01,2,7,9
20204,HUARINA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,0,1,1
20101,LA PAZ,salud sexual y reproductiva,preeclampsia severa,2017-06-01,34,10,44
71003,MINEROS,salud sexual y reproductiva,preeclampsia severa,2017-06-01,3,0,3
71001,MONTERO,salud sexual y reproductiva,preeclampsia severa,2017-06-01,2,0,2
40101,ORURO,salud sexual y reproductiva,preeclampsia severa,2017-06-01,7,0,7
70502,PAILON,salud sexual y reproductiva,preeclampsia severa,2017-06-01,0,1,1
50101,POTOSI,salud sexual y reproductiva,preeclampsia severa,2017-06-01,2,0,2
31205,PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2017-06-01,4,0,4
31401,PUNATA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,3,0,3
80201,RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,15,0,15
31001,SACABA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,1,2
80501,SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa,2017-06-01,2,0,2
70301,SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2017-06-01,2,0,2
71102,SAN JAVIER(STC),salud sexual y reproductiva,preeclampsia severa,2017-06-01,0,1,1
80401,SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,2,0,2
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,40,20,60
90303,SENA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,0,1
30902,SIPE SIPE,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,0,1
20601,SORATA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,0,1,1
10101,SUCRE,salud sexual y reproductiva,preeclampsia severa,2017-06-01,4,0,4
60101,TARIJA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,8,0,8
30803,TOLATA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,2,0,2
80101,TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2017-06-01,7,0,7
31003,VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,0,1
51501,VILLAZON,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,0,1
60402,YUNCHARA,salud sexual y reproductiva,preeclampsia severa,2017-06-01,1,0,1
21203,BATALLAS,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
21003,CAJUATA,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
10701,CAMARGO,salud sexual y reproductiva,preeclampsia severa,2017-07-01,2,1,3
90101,COBIJA,salud sexual y reproductiva,preeclampsia severa,2017-07-01,3,0,3
30101,COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2017-07-01,35,0,35
31002,COLOMI,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
71101,CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
21401,COROICO,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,1,2
71106,CUATRO CAÑADAS,salud sexual y reproductiva,preeclampsia severa,2017-07-01,0,1,1
20105,EL ALTO,salud sexual y reproductiva,preeclampsia severa,2017-07-01,3,3,6
40701,HUANUNI,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,preeclampsia severa,2017-07-01,52,1,53
20402,MOCOMOCO,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
10501,MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
40101,ORURO,salud sexual y reproductiva,preeclampsia severa,2017-07-01,6,0,6
50101,POTOSI,salud sexual y reproductiva,preeclampsia severa,2017-07-01,2,0,2
71401,PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
31205,PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2017-07-01,2,0,2
31401,PUNATA,salud sexual y reproductiva,preeclampsia severa,2017-07-01,5,0,5
80201,RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,3,4
80304,RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2017-07-01,3,0,3
31001,SACABA,salud sexual y reproductiva,preeclampsia severa,2017-07-01,4,0,4
80501,SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
70301,SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2017-07-01,3,0,3
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2017-07-01,71,10,81
10101,SUCRE,salud sexual y reproductiva,preeclampsia severa,2017-07-01,9,0,9
50303,TACOBAMBA,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
60101,TARIJA,salud sexual y reproductiva,preeclampsia severa,2017-07-01,4,0,4
31201,TOTORA(CBBA),salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
80101,TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2017-07-01,11,0,11
31003,VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
51501,VILLAZON,salud sexual y reproductiva,preeclampsia severa,2017-07-01,1,0,1
30403,ARBIETO,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2017-08-01,2,1,3
21003,CAJUATA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,2,0,2
40102,CARACOLLO,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
90101,COBIJA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,43,0,43
71101,CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
50601,COTAGAITA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
70704,CUEVO,salud sexual y reproductiva,preeclampsia severa,2017-08-01,0,1,1
40401,CURAHUARA DE CARANGAS,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,16,17
71004,FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
71002,GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
21105,LA ASUNTA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,2,0,2
20101,LA PAZ,salud sexual y reproductiva,preeclampsia severa,2017-08-01,61,6,67
11003,MACHARETI,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
20607,MAPIRI,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
40101,ORURO,salud sexual y reproductiva,preeclampsia severa,2017-08-01,16,0,16
50101,POTOSI,salud sexual y reproductiva,preeclampsia severa,2017-08-01,4,0,4
71401,PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa,2017-08-01,2,0,2
31205,PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2017-08-01,5,1,6
31401,PUNATA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,4,0,4
80201,RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,0,12,12
80304,RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2017-08-01,3,0,3
31001,SACABA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,6,0,6
70402,SAN CARLOS,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
70301,SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2017-08-01,2,0,2
80702,SAN RAMON BENI,salud sexual y reproductiva,preeclampsia severa,2017-08-01,3,0,3
80401,SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,4,0,4
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,123,19,142
90303,SENA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
21301,SICA SICA (VILLA AROMA),salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
10101,SUCRE,salud sexual y reproductiva,preeclampsia severa,2017-08-01,2,0,2
20603,TACACOMA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
60101,TARIJA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,8,0,8
20606,TIPUANI,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
80101,TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2017-08-01,16,0,16
31003,VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2017-08-01,3,0,3
51501,VILLAZON,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
60402,YUNCHARA,salud sexual y reproductiva,preeclampsia severa,2017-08-01,1,0,1
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2017-09-01,1,1,2
21003,CAJUATA,salud sexual y reproductiva,preeclampsia severa,2017-09-01,1,0,1
21304,CALAMARCA,salud sexual y reproductiva,preeclampsia severa,2017-09-01,1,0,1
22001,CARANAVI,salud sexual y reproductiva,preeclampsia severa,2017-09-01,2,0,2
30101,COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2017-09-01,17,3,20
71101,CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2017-09-01,2,0,2
50601,COTAGAITA,salud sexual y reproductiva,preeclampsia severa,2017-09-01,1,0,1
10902,CULPINA,salud sexual y reproductiva,preeclampsia severa,2017-09-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,preeclampsia severa,2017-09-01,5,6,11
70105,EL TORNO,salud sexual y reproductiva,preeclampsia severa,2017-09-01,0,1,1
71004,FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa,2017-09-01,1,0,1
71002,GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa,2017-09-01,1,0,1
10703,INCAHUASI,salud sexual y reproductiva,preeclampsia severa,2017-09-01,0,1,1
21105,LA ASUNTA,salud sexual y reproductiva,preeclampsia severa,2017-09-01,3,0,3
20101,LA PAZ,salud sexual y reproductiva,preeclampsia severa,2017-09-01,45,12,57
31301,MIZQUE,salud sexual y reproductiva,preeclampsia severa,2017-09-01,1,0,1
71001,MONTERO,salud sexual y reproductiva,preeclampsia severa,2017-09-01,0,2,2
50404,OCURI,salud sexual y reproductiva,preeclampsia severa,2017-09-01,1,0,1
