codigo_municipio,municipio,grupo,variable,mes,mujeres total
80202,GUAYARAMERIN,intoxicaciones,drogas,2003-03-01,1
20101,LA PAZ,intoxicaciones,drogas,2003-03-01,13
71003,MINEROS,intoxicaciones,drogas,2003-03-01,1
71001,MONTERO,intoxicaciones,drogas,2003-03-01,4
40101,ORURO,intoxicaciones,drogas,2003-03-01,3
21305,PATACAMAYA,intoxicaciones,drogas,2003-03-01,1
40602,PAZÑA,intoxicaciones,drogas,2003-03-01,1
71401,PUERTO SUAREZ,intoxicaciones,drogas,2003-03-01,1
30901,QUILLACOLLO,intoxicaciones,drogas,2003-03-01,5
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,drogas,2003-03-01,1
10101,SUCRE,intoxicaciones,drogas,2003-03-01,3
60101,TARIJA,intoxicaciones,drogas,2003-03-01,10
60303,VILLA MONTES,intoxicaciones,drogas,2003-03-01,1
31003,VILLA TUNARI,intoxicaciones,drogas,2003-03-01,1
20201,ACHACACHI,intoxicaciones,drogas,2003-04-01,3
60202,BERMEJO,intoxicaciones,drogas,2003-04-01,2
90101,COBIJA,intoxicaciones,drogas,2003-04-01,1
30101,COCHABAMBA,intoxicaciones,drogas,2003-04-01,7
70102,COTOCA,intoxicaciones,drogas,2003-04-01,1
10902,CULPINA,intoxicaciones,drogas,2003-04-01,1
20105,EL ALTO,intoxicaciones,drogas,2003-04-01,15
70104,LA GUARDIA,intoxicaciones,drogas,2003-04-01,1
20101,LA PAZ,intoxicaciones,drogas,2003-04-01,25
71003,MINEROS,intoxicaciones,drogas,2003-04-01,1
10501,MONTEAGUDO,intoxicaciones,drogas,2003-04-01,1
71001,MONTERO,intoxicaciones,drogas,2003-04-01,3
40101,ORURO,intoxicaciones,drogas,2003-04-01,9
21305,PATACAMAYA,intoxicaciones,drogas,2003-04-01,1
31202,POJO (CBBA),intoxicaciones,drogas,2003-04-01,2
50101,POTOSI,intoxicaciones,drogas,2003-04-01,1
31205,PUERTO VILLARROEL,intoxicaciones,drogas,2003-04-01,1
30901,QUILLACOLLO,intoxicaciones,drogas,2003-04-01,3
80304,RURRENABAQUE,intoxicaciones,drogas,2003-04-01,1
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,drogas,2003-04-01,13
41401,SANTIAGO DE HUARI,intoxicaciones,drogas,2003-04-01,3
20601,SORATA,intoxicaciones,drogas,2003-04-01,3
10101,SUCRE,intoxicaciones,drogas,2003-04-01,5
60101,TARIJA,intoxicaciones,drogas,2003-04-01,12
80101,TRINIDAD,intoxicaciones,drogas,2003-04-01,2
50801,TUPIZA,intoxicaciones,drogas,2003-04-01,1
30502,VACAS,intoxicaciones,drogas,2003-04-01,1
70801,VALLEGRANDE,intoxicaciones,drogas,2003-04-01,1
60303,VILLA MONTES,intoxicaciones,drogas,2003-04-01,1
51501,VILLAZON,intoxicaciones,drogas,2003-04-01,1
20201,ACHACACHI,intoxicaciones,drogas,2003-05-01,1
20202,ANCORAIMES,intoxicaciones,drogas,2003-05-01,3
30301,AYOPAYA (V. DE INDEPENDENCIA),intoxicaciones,drogas,2003-05-01,2
10701,CAMARGO,intoxicaciones,drogas,2003-05-01,1
70706,CAMIRI,intoxicaciones,drogas,2003-05-01,2
31204,CHIMORE,intoxicaciones,drogas,2003-05-01,1
20105,EL ALTO,intoxicaciones,drogas,2003-05-01,10
20101,LA PAZ,intoxicaciones,drogas,2003-05-01,20
71001,MONTERO,intoxicaciones,drogas,2003-05-01,1
40101,ORURO,intoxicaciones,drogas,2003-05-01,3
31202,POJO (CBBA),intoxicaciones,drogas,2003-05-01,1
50101,POTOSI,intoxicaciones,drogas,2003-05-01,1
70503,ROBORE,intoxicaciones,drogas,2003-05-01,1
80302,SAN BORJA,intoxicaciones,drogas,2003-05-01,1
70301,SAN IGNACIO DE VELASCO,intoxicaciones,drogas,2003-05-01,1
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,drogas,2003-05-01,14
10101,SUCRE,intoxicaciones,drogas,2003-05-01,7
60101,TARIJA,intoxicaciones,drogas,2003-05-01,20
50801,TUPIZA,intoxicaciones,drogas,2003-05-01,1
51501,VILLAZON,intoxicaciones,drogas,2003-05-01,2
60301,YACUIBA,intoxicaciones,drogas,2003-05-01,2
70706,CAMIRI,intoxicaciones,drogas,2003-06-01,2
22001,CARANAVI,intoxicaciones,drogas,2003-06-01,2
30101,COCHABAMBA,intoxicaciones,drogas,2003-06-01,3
20105,EL ALTO,intoxicaciones,drogas,2003-06-01,11
20101,LA PAZ,intoxicaciones,drogas,2003-06-01,23
40702,MACHACAMARCA,intoxicaciones,drogas,2003-06-01,1
71001,MONTERO,intoxicaciones,drogas,2003-06-01,1
40101,ORURO,intoxicaciones,drogas,2003-06-01,1
50101,POTOSI,intoxicaciones,drogas,2003-06-01,1
70503,ROBORE,intoxicaciones,drogas,2003-06-01,1
80302,SAN BORJA,intoxicaciones,drogas,2003-06-01,1
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,drogas,2003-06-01,2
10101,SUCRE,intoxicaciones,drogas,2003-06-01,6
60101,TARIJA,intoxicaciones,drogas,2003-06-01,14
80101,TRINIDAD,intoxicaciones,drogas,2003-06-01,1
60303,VILLA MONTES,intoxicaciones,drogas,2003-06-01,2
60301,YACUIBA,intoxicaciones,drogas,2003-06-01,2
71501,ASCENCION DE GUARAYOS,intoxicaciones,drogas,2003-07-01,1
21203,BATALLAS,intoxicaciones,drogas,2003-07-01,1
70706,CAMIRI,intoxicaciones,drogas,2003-07-01,2
21902,CATACORA,intoxicaciones,drogas,2003-07-01,6
40201,CHALLAPATA,intoxicaciones,drogas,2003-07-01,1
30101,COCHABAMBA,intoxicaciones,drogas,2003-07-01,2
20105,EL ALTO,intoxicaciones,drogas,2003-07-01,11
40701,HUANUNI,intoxicaciones,drogas,2003-07-01,3
20101,LA PAZ,intoxicaciones,drogas,2003-07-01,15
71001,MONTERO,intoxicaciones,drogas,2003-07-01,4
40101,ORURO,intoxicaciones,drogas,2003-07-01,6
50101,POTOSI,intoxicaciones,drogas,2003-07-01,4
31205,PUERTO VILLARROEL,intoxicaciones,drogas,2003-07-01,1
30901,QUILLACOLLO,intoxicaciones,drogas,2003-07-01,3
31001,SACABA,intoxicaciones,drogas,2003-07-01,1
80302,SAN BORJA,intoxicaciones,drogas,2003-07-01,1
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,drogas,2003-07-01,2
30902,SIPE SIPE,intoxicaciones,drogas,2003-07-01,1
10101,SUCRE,intoxicaciones,drogas,2003-07-01,7
60101,TARIJA,intoxicaciones,drogas,2003-07-01,10
80101,TRINIDAD,intoxicaciones,drogas,2003-07-01,2
50801,TUPIZA,intoxicaciones,drogas,2003-07-01,1
11001,VILLA VACA GUZMAN (MUYUPAMPA),intoxicaciones,drogas,2003-07-01,2
51501,VILLAZON,intoxicaciones,drogas,2003-07-01,1
30904,VINTO,intoxicaciones,drogas,2003-07-01,1
20201,ACHACACHI,intoxicaciones,drogas,2003-08-01,1
71501,ASCENCION DE GUARAYOS,intoxicaciones,drogas,2003-08-01,1
70401,BUENA VISTA,intoxicaciones,drogas,2003-08-01,1
70706,CAMIRI,intoxicaciones,drogas,2003-08-01,1
40201,CHALLAPATA,intoxicaciones,drogas,2003-08-01,1
30101,COCHABAMBA,intoxicaciones,drogas,2003-08-01,1
20105,EL ALTO,intoxicaciones,drogas,2003-08-01,9
40701,HUANUNI,intoxicaciones,drogas,2003-08-01,1
70104,LA GUARDIA,intoxicaciones,drogas,2003-08-01,2
20101,LA PAZ,intoxicaciones,drogas,2003-08-01,18
40101,ORURO,intoxicaciones,drogas,2003-08-01,6
40602,PAZÑA,intoxicaciones,drogas,2003-08-01,1
50101,POTOSI,intoxicaciones,drogas,2003-08-01,1
70503,ROBORE,intoxicaciones,drogas,2003-08-01,1
31001,SACABA,intoxicaciones,drogas,2003-08-01,2
70301,SAN IGNACIO DE VELASCO,intoxicaciones,drogas,2003-08-01,1
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,drogas,2003-08-01,4
41401,SANTIAGO DE HUARI,intoxicaciones,drogas,2003-08-01,2
10101,SUCRE,intoxicaciones,drogas,2003-08-01,6
60101,TARIJA,intoxicaciones,drogas,2003-08-01,9
60303,VILLA MONTES,intoxicaciones,drogas,2003-08-01,4
31003,VILLA TUNARI,intoxicaciones,drogas,2003-08-01,1
70403,YAPACANI,intoxicaciones,drogas,2003-08-01,1
70706,CAMIRI,intoxicaciones,drogas,2003-09-01,2
30101,COCHABAMBA,intoxicaciones,drogas,2003-09-01,3
20105,EL ALTO,intoxicaciones,drogas,2003-09-01,8
70104,LA GUARDIA,intoxicaciones,drogas,2003-09-01,1
20101,LA PAZ,intoxicaciones,drogas,2003-09-01,10
10501,MONTEAGUDO,intoxicaciones,drogas,2003-09-01,1
71001,MONTERO,intoxicaciones,drogas,2003-09-01,2
40101,ORURO,intoxicaciones,drogas,2003-09-01,3
71401,PUERTO SUAREZ,intoxicaciones,drogas,2003-09-01,1
30901,QUILLACOLLO,intoxicaciones,drogas,2003-09-01,3
70503,ROBORE,intoxicaciones,drogas,2003-09-01,1
31001,SACABA,intoxicaciones,drogas,2003-09-01,2
70301,SAN IGNACIO DE VELASCO,intoxicaciones,drogas,2003-09-01,1
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,drogas,2003-09-01,1
41401,SANTIAGO DE HUARI,intoxicaciones,drogas,2003-09-01,2
10101,SUCRE,intoxicaciones,drogas,2003-09-01,2
60101,TARIJA,intoxicaciones,drogas,2003-09-01,5
20606,TIPUANI,intoxicaciones,drogas,2003-09-01,1
60303,VILLA MONTES,intoxicaciones,drogas,2003-09-01,1
51501,VILLAZON,intoxicaciones,drogas,2003-09-01,1
60301,YACUIBA,intoxicaciones,drogas,2003-09-01,2
71501,ASCENCION DE GUARAYOS,intoxicaciones,drogas,2003-10-01,1
70706,CAMIRI,intoxicaciones,drogas,2003-10-01,1
30101,COCHABAMBA,intoxicaciones,drogas,2003-10-01,9
20105,EL ALTO,intoxicaciones,drogas,2003-10-01,4
80202,GUAYARAMERIN,intoxicaciones,drogas,2003-10-01,1
70104,LA GUARDIA,intoxicaciones,drogas,2003-10-01,1
20101,LA PAZ,intoxicaciones,drogas,2003-10-01,12
30901,QUILLACOLLO,intoxicaciones,drogas,2003-10-01,3
31001,SACABA,intoxicaciones,drogas,2003-10-01,2
80302,SAN BORJA,intoxicaciones,drogas,2003-10-01,2
71104,SAN JULIAN,intoxicaciones,drogas,2003-10-01,2
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,drogas,2003-10-01,1
30902,SIPE SIPE,intoxicaciones,drogas,2003-10-01,1
10101,SUCRE,intoxicaciones,drogas,2003-10-01,4
50303,TACOBAMBA,intoxicaciones,drogas,2003-10-01,1
60101,TARIJA,intoxicaciones,drogas,2003-10-01,11
60303,VILLA MONTES,intoxicaciones,drogas,2003-10-01,2
70706,CAMIRI,intoxicaciones,drogas,2003-11-01,1
40201,CHALLAPATA,intoxicaciones,drogas,2003-11-01,3
30101,COCHABAMBA,intoxicaciones,drogas,2003-11-01,2
30905,COLCAPIRHUA,intoxicaciones,drogas,2003-11-01,1
20105,EL ALTO,intoxicaciones,drogas,2003-11-01,8
70105,EL TORNO,intoxicaciones,drogas,2003-11-01,1
80202,GUAYARAMERIN,intoxicaciones,drogas,2003-11-01,2
40701,HUANUNI,intoxicaciones,drogas,2003-11-01,1
70104,LA GUARDIA,intoxicaciones,drogas,2003-11-01,1
20101,LA PAZ,intoxicaciones,drogas,2003-11-01,5
50203,LLALLAGUA,intoxicaciones,drogas,2003-11-01,2
10501,MONTEAGUDO,intoxicaciones,drogas,2003-11-01,1
40101,ORURO,intoxicaciones,drogas,2003-11-01,1
50101,POTOSI,intoxicaciones,drogas,2003-11-01,3
31001,SACABA,intoxicaciones,drogas,2003-11-01,1
41401,SANTIAGO DE HUARI,intoxicaciones,drogas,2003-11-01,1
10101,SUCRE,intoxicaciones,drogas,2003-11-01,1
60101,TARIJA,intoxicaciones,drogas,2003-11-01,4
80101,TRINIDAD,intoxicaciones,drogas,2003-11-01,1
50801,TUPIZA,intoxicaciones,drogas,2003-11-01,1
60303,VILLA MONTES,intoxicaciones,drogas,2003-11-01,1
60301,YACUIBA,intoxicaciones,drogas,2003-11-01,1
70706,CAMIRI,intoxicaciones,drogas,2003-12-01,1
90101,COBIJA,intoxicaciones,drogas,2003-12-01,1
30101,COCHABAMBA,intoxicaciones,drogas,2003-12-01,4
30905,COLCAPIRHUA,intoxicaciones,drogas,2003-12-01,1
20105,EL ALTO,intoxicaciones,drogas,2003-12-01,10
80402,EXALTACION,intoxicaciones,drogas,2003-12-01,1
20101,LA PAZ,intoxicaciones,drogas,2003-12-01,4
70701,LAGUNILLAS,intoxicaciones,drogas,2003-12-01,1
50203,LLALLAGUA,intoxicaciones,drogas,2003-12-01,1
40101,ORURO,intoxicaciones,drogas,2003-12-01,2
31205,PUERTO VILLARROEL,intoxicaciones,drogas,2003-12-01,1
31001,SACABA,intoxicaciones,drogas,2003-12-01,1
50701,SACACA,intoxicaciones,drogas,2003-12-01,2
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,drogas,2003-12-01,4
41401,SANTIAGO DE HUARI,intoxicaciones,drogas,2003-12-01,4
30902,SIPE SIPE,intoxicaciones,drogas,2003-12-01,1
10101,SUCRE,intoxicaciones,drogas,2003-12-01,5
60101,TARIJA,intoxicaciones,drogas,2003-12-01,9
50801,TUPIZA,intoxicaciones,drogas,2003-12-01,2
60303,VILLA MONTES,intoxicaciones,drogas,2003-12-01,1
60301,YACUIBA,intoxicaciones,drogas,2003-12-01,1
