codigo_municipio,municipio,grupo,variable,mes,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
71501,ASCENCION DE GUARAYOS,desnutricion cronica,talla baja grave (g),2006-06-01,4,2,2,2,6,4,10
41202,BELEN DE ANDAMARCA,desnutricion cronica,talla baja grave (g),2006-06-01,1,0,0,0,1,0,1
71403,CARMEN RIVERO TORREZ,desnutricion cronica,talla baja grave (g),2006-06-01,0,0,1,0,1,0,1
70102,COTOCA,desnutricion cronica,talla baja grave (g),2006-06-01,1,1,0,0,1,1,2
70105,EL TORNO,desnutricion cronica,talla baja grave (g),2006-06-01,2,7,6,3,8,10,18
70104,LA GUARDIA,desnutricion cronica,talla baja grave (g),2006-06-01,1,3,3,0,4,3,7
80501,SAN IGNACIO,desnutricion cronica,talla baja grave (g),2006-06-01,0,0,1,0,1,0,1
70404,SAN JUAN DE YAPACANI,desnutricion cronica,talla baja grave (g),2006-06-01,0,1,0,0,0,1,1
30702,SANTIVAÑES,desnutricion cronica,talla baja grave (g),2006-06-01,1,2,1,0,2,2,4
41301,TOTORA(ORR),desnutricion cronica,talla baja grave (g),2006-06-01,1,0,0,0,1,0,1
80101,TRINIDAD,desnutricion cronica,talla baja grave (g),2006-06-01,0,1,0,0,0,1,1
70403,YAPACANI,desnutricion cronica,talla baja grave (g),2006-06-01,7,2,8,10,15,12,27
41301,TOTORA(ORR),desnutricion cronica,talla baja grave (g),2006-07-01,1,0,0,0,1,0,1
80101,TRINIDAD,desnutricion cronica,talla baja grave (g),2006-07-01,2,0,0,0,2,0,2
60301,YACUIBA,desnutricion cronica,talla baja grave (g),2006-07-01,1,0,0,1,1,1,2
70403,YAPACANI,desnutricion cronica,talla baja grave (g),2006-07-01,4,2,4,5,8,7,15
30501,ARANI,desnutricion cronica,talla baja grave (g),2006-08-01,1,0,0,0,1,0,1
71501,ASCENCION DE GUARAYOS,desnutricion cronica,talla baja grave (g),2006-08-01,5,3,3,1,8,4,12
41202,BELEN DE ANDAMARCA,desnutricion cronica,talla baja grave (g),2006-08-01,0,0,0,1,0,1,1
70101,SANTA CRUZ DE LA SIERRA,desnutricion cronica,talla baja grave (g),2006-08-01,0,2,0,0,0,2,2
60101,TARIJA,desnutricion cronica,talla baja grave (g),2006-08-01,0,1,0,0,0,1,1
41301,TOTORA(ORR),desnutricion cronica,talla baja grave (g),2006-08-01,1,0,0,0,1,0,1
50801,TUPIZA,desnutricion cronica,talla baja grave (g),2006-08-01,2,2,1,0,3,2,5
50201,UNCIA,desnutricion cronica,talla baja grave (g),2006-08-01,1,0,0,0,1,0,1
60301,YACUIBA,desnutricion cronica,talla baja grave (g),2006-08-01,1,0,0,0,1,0,1
70403,YAPACANI,desnutricion cronica,talla baja grave (g),2006-08-01,1,3,5,11,6,14,20
50202,CHAYANTA,desnutricion cronica,talla baja grave (g),2006-09-01,0,1,0,0,0,1,1
70503,ROBORE,desnutricion cronica,talla baja grave (g),2006-09-01,1,0,0,0,1,0,1
30404,SACABAMBA,desnutricion cronica,talla baja grave (g),2006-09-01,0,0,0,1,0,1,1
30802,TOCO,desnutricion cronica,talla baja grave (g),2006-09-01,2,0,0,0,2,0,2
41301,TOTORA(ORR),desnutricion cronica,talla baja grave (g),2006-09-01,1,0,0,0,1,0,1
60301,YACUIBA,desnutricion cronica,talla baja grave (g),2006-09-01,1,2,2,0,3,2,5
70403,YAPACANI,desnutricion cronica,talla baja grave (g),2006-09-01,1,1,0,2,1,3,4
71402,PUERTO QUIJARRO,desnutricion cronica,talla baja grave (g),2006-10-01,0,0,0,1,0,1,1
80301,REYES,desnutricion cronica,talla baja grave (g),2006-10-01,1,1,0,0,1,1,2
30404,SACABAMBA,desnutricion cronica,talla baja grave (g),2006-10-01,0,1,0,3,0,4,4
80602,SAN ANDRES,desnutricion cronica,talla baja grave (g),2006-10-01,1,0,0,0,1,0,1
41301,TOTORA(ORR),desnutricion cronica,talla baja grave (g),2006-10-01,1,0,0,0,1,0,1
60301,YACUIBA,desnutricion cronica,talla baja grave (g),2006-10-01,1,1,0,2,1,3,4
70403,YAPACANI,desnutricion cronica,talla baja grave (g),2006-10-01,1,1,3,3,4,4,8
30403,ARBIETO,desnutricion cronica,talla baja grave (g),2006-11-01,0,0,0,1,0,1,1
70703,CABEZAS,desnutricion cronica,talla baja grave (g),2006-11-01,0,0,0,1,0,1,1
30404,SACABAMBA,desnutricion cronica,talla baja grave (g),2006-11-01,1,1,1,2,2,3,5
80602,SAN ANDRES,desnutricion cronica,talla baja grave (g),2006-11-01,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,desnutricion cronica,talla baja grave (g),2006-11-01,2,2,0,0,2,2,4
60301,YACUIBA,desnutricion cronica,talla baja grave (g),2006-11-01,3,0,0,0,3,0,3
70403,YAPACANI,desnutricion cronica,talla baja grave (g),2006-11-01,4,2,5,3,9,5,14
71501,ASCENCION DE GUARAYOS,desnutricion cronica,talla baja grave (g),2006-12-01,4,3,3,0,7,3,10
71402,PUERTO QUIJARRO,desnutricion cronica,talla baja grave (g),2006-12-01,1,2,0,0,1,2,3
41301,TOTORA(ORR),desnutricion cronica,talla baja grave (g),2006-12-01,1,0,0,0,1,0,1
60301,YACUIBA,desnutricion cronica,talla baja grave (g),2006-12-01,0,1,1,1,1,2,3
70403,YAPACANI,desnutricion cronica,talla baja grave (g),2006-12-01,0,0,1,2,1,2,3
