codigo_municipio,municipio,grupo,variable,mes,totales_dentro,totales-1_fuera,totales-2_total
80101,TRINIDAD,salud sexual y reproductiva,eclampsia,2019-02-01,3,0,3
70702,CHARAGUA,salud sexual y reproductiva,eclampsia,2019-03-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2019-03-01,4,1,5
20105,EL ALTO,salud sexual y reproductiva,eclampsia,2019-03-01,4,0,4
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2019-03-01,4,0,4
40101,ORURO,salud sexual y reproductiva,eclampsia,2019-03-01,1,0,1
50101,POTOSI,salud sexual y reproductiva,eclampsia,2019-03-01,0,1,1
80201,RIBERALTA,salud sexual y reproductiva,eclampsia,2019-03-01,1,0,1
70402,SAN CARLOS,salud sexual y reproductiva,eclampsia,2019-03-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2019-03-01,0,3,3
10101,SUCRE,salud sexual y reproductiva,eclampsia,2019-03-01,3,0,3
80101,TRINIDAD,salud sexual y reproductiva,eclampsia,2019-03-01,3,0,3
60303,VILLA MONTES,salud sexual y reproductiva,eclampsia,2019-03-01,0,1,1
51501,VILLAZON,salud sexual y reproductiva,eclampsia,2019-03-01,1,0,1
10701,CAMARGO,salud sexual y reproductiva,eclampsia,2019-04-01,0,1,1
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2019-04-01,2,0,2
20105,EL ALTO,salud sexual y reproductiva,eclampsia,2019-04-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2019-04-01,1,0,1
71401,PUERTO SUAREZ,salud sexual y reproductiva,eclampsia,2019-04-01,2,0,2
10702,SAN LUCAS,salud sexual y reproductiva,eclampsia,2019-04-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2019-04-01,3,0,3
10101,SUCRE,salud sexual y reproductiva,eclampsia,2019-04-01,13,0,13
20105,EL ALTO,salud sexual y reproductiva,eclampsia,2019-05-01,4,0,4
71001,MONTERO,salud sexual y reproductiva,eclampsia,2019-05-01,1,0,1
40101,ORURO,salud sexual y reproductiva,eclampsia,2019-05-01,1,0,1
31001,SACABA,salud sexual y reproductiva,eclampsia,2019-05-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2019-05-01,1,0,1
10101,SUCRE,salud sexual y reproductiva,eclampsia,2019-05-01,10,2,12
80101,TRINIDAD,salud sexual y reproductiva,eclampsia,2019-05-01,2,0,2
20105,EL ALTO,salud sexual y reproductiva,eclampsia,2019-06-01,3,0,3
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2019-06-01,2,0,2
40101,ORURO,salud sexual y reproductiva,eclampsia,2019-06-01,1,0,1
50101,POTOSI,salud sexual y reproductiva,eclampsia,2019-06-01,1,0,1
31205,PUERTO VILLARROEL,salud sexual y reproductiva,eclampsia,2019-06-01,2,0,2
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2019-06-01,9,0,9
10101,SUCRE,salud sexual y reproductiva,eclampsia,2019-06-01,16,0,16
30601,ARQUE,salud sexual y reproductiva,eclampsia,2019-07-01,0,1,1
71503,EL PUENTE(STC),salud sexual y reproductiva,eclampsia,2019-07-01,0,1,1
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2019-07-01,3,0,3
71001,MONTERO,salud sexual y reproductiva,eclampsia,2019-07-01,1,0,1
40101,ORURO,salud sexual y reproductiva,eclampsia,2019-07-01,1,0,1
31205,PUERTO VILLARROEL,salud sexual y reproductiva,eclampsia,2019-07-01,5,0,5
80302,SAN BORJA,salud sexual y reproductiva,eclampsia,2019-07-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2019-07-01,8,0,8
10101,SUCRE,salud sexual y reproductiva,eclampsia,2019-07-01,20,0,20
80101,TRINIDAD,salud sexual y reproductiva,eclampsia,2019-07-01,1,0,1
10602,YAMPARAEZ,salud sexual y reproductiva,eclampsia,2019-07-01,1,0,1
70702,CHARAGUA,salud sexual y reproductiva,eclampsia,2019-08-01,2,0,2
70104,LA GUARDIA,salud sexual y reproductiva,eclampsia,2019-08-01,0,1,1
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2019-08-01,1,0,1
71001,MONTERO,salud sexual y reproductiva,eclampsia,2019-08-01,1,0,1
40101,ORURO,salud sexual y reproductiva,eclampsia,2019-08-01,1,0,1
50101,POTOSI,salud sexual y reproductiva,eclampsia,2019-08-01,1,0,1
31205,PUERTO VILLARROEL,salud sexual y reproductiva,eclampsia,2019-08-01,3,0,3
20604,QUIABAYA,salud sexual y reproductiva,eclampsia,2019-08-01,1,0,1
30901,QUILLACOLLO,salud sexual y reproductiva,eclampsia,2019-08-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,eclampsia,2019-08-01,2,0,2
31001,SACABA,salud sexual y reproductiva,eclampsia,2019-08-01,1,0,1
10702,SAN LUCAS,salud sexual y reproductiva,eclampsia,2019-08-01,0,1,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2019-08-01,7,0,7
90303,SENA,salud sexual y reproductiva,eclampsia,2019-08-01,1,0,1
10101,SUCRE,salud sexual y reproductiva,eclampsia,2019-08-01,17,0,17
80101,TRINIDAD,salud sexual y reproductiva,eclampsia,2019-08-01,0,1,1
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2019-09-01,0,1,1
40101,ORURO,salud sexual y reproductiva,eclampsia,2019-09-01,1,0,1
50101,POTOSI,salud sexual y reproductiva,eclampsia,2019-09-01,1,0,1
31205,PUERTO VILLARROEL,salud sexual y reproductiva,eclampsia,2019-09-01,2,0,2
30901,QUILLACOLLO,salud sexual y reproductiva,eclampsia,2019-09-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,eclampsia,2019-09-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2019-09-01,2,0,2
10101,SUCRE,salud sexual y reproductiva,eclampsia,2019-09-01,3,0,3
80101,TRINIDAD,salud sexual y reproductiva,eclampsia,2019-09-01,1,0,1
20302,CAQUIAVIRI,salud sexual y reproductiva,eclampsia,2019-10-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,eclampsia,2019-10-01,0,1,1
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2019-10-01,1,0,1
71001,MONTERO,salud sexual y reproductiva,eclampsia,2019-10-01,1,0,1
40101,ORURO,salud sexual y reproductiva,eclampsia,2019-10-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,eclampsia,2019-10-01,3,0,3
70402,SAN CARLOS,salud sexual y reproductiva,eclampsia,2019-10-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2019-10-01,5,2,7
10101,SUCRE,salud sexual y reproductiva,eclampsia,2019-10-01,16,0,16
80101,TRINIDAD,salud sexual y reproductiva,eclampsia,2019-10-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2019-11-01,2,0,2
71301,COMARAPA,salud sexual y reproductiva,eclampsia,2019-11-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2019-11-01,1,0,1
31205,PUERTO VILLARROEL,salud sexual y reproductiva,eclampsia,2019-11-01,4,0,4
80201,RIBERALTA,salud sexual y reproductiva,eclampsia,2019-11-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2019-11-01,2,0,2
10101,SUCRE,salud sexual y reproductiva,eclampsia,2019-11-01,2,0,2
20303,CALACOTO,salud sexual y reproductiva,eclampsia,2019-12-01,0,1,1
40101,ORURO,salud sexual y reproductiva,eclampsia,2019-12-01,1,0,1
51101,PUNA,salud sexual y reproductiva,eclampsia,2019-12-01,0,1,1
31401,PUNATA,salud sexual y reproductiva,eclampsia,2019-12-01,1,0,1
30901,QUILLACOLLO,salud sexual y reproductiva,eclampsia,2019-12-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,eclampsia,2019-12-01,2,0,2
31001,SACABA,salud sexual y reproductiva,eclampsia,2019-12-01,1,0,1
10702,SAN LUCAS,salud sexual y reproductiva,eclampsia,2019-12-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2019-12-01,3,0,3
10101,SUCRE,salud sexual y reproductiva,eclampsia,2019-12-01,5,0,5
