codigo_municipio,municipio,grupo,variable,mes,totales_total-m,totales-1_total-f,totales-2_total
10101,SUCRE,salud sexual y reproductiva,eclampsia,2017-09-01,0,1,1
80101,TRINIDAD,salud sexual y reproductiva,eclampsia,2017-09-01,2,0,2
31402,VILLA RIVERO,salud sexual y reproductiva,eclampsia,2017-09-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2017-10-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2017-10-01,6,0,6
31401,PUNATA,salud sexual y reproductiva,eclampsia,2017-10-01,2,0,2
30901,QUILLACOLLO,salud sexual y reproductiva,eclampsia,2017-10-01,1,0,1
31001,SACABA,salud sexual y reproductiva,eclampsia,2017-10-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2017-10-01,1,0,1
10101,SUCRE,salud sexual y reproductiva,eclampsia,2017-10-01,2,0,2
60101,TARIJA,salud sexual y reproductiva,eclampsia,2017-10-01,1,0,1
80101,TRINIDAD,salud sexual y reproductiva,eclampsia,2017-10-01,2,0,2
51501,VILLAZON,salud sexual y reproductiva,eclampsia,2017-10-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2017-11-01,2,0,2
70704,CUEVO,salud sexual y reproductiva,eclampsia,2017-11-01,0,1,1
20105,EL ALTO,salud sexual y reproductiva,eclampsia,2017-11-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2017-11-01,2,0,2
71003,MINEROS,salud sexual y reproductiva,eclampsia,2017-11-01,1,0,1
40101,ORURO,salud sexual y reproductiva,eclampsia,2017-11-01,2,0,2
31401,PUNATA,salud sexual y reproductiva,eclampsia,2017-11-01,8,0,8
30901,QUILLACOLLO,salud sexual y reproductiva,eclampsia,2017-11-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,eclampsia,2017-11-01,1,0,1
31001,SACABA,salud sexual y reproductiva,eclampsia,2017-11-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2017-11-01,2,0,2
10101,SUCRE,salud sexual y reproductiva,eclampsia,2017-11-01,1,0,1
31003,VILLA TUNARI,salud sexual y reproductiva,eclampsia,2017-11-01,1,0,1
90101,COBIJA,salud sexual y reproductiva,eclampsia,2017-12-01,0,1,1
30101,COCHABAMBA,salud sexual y reproductiva,eclampsia,2017-12-01,6,0,6
71004,FERNANDEZ ALONSO,salud sexual y reproductiva,eclampsia,2017-12-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,eclampsia,2017-12-01,4,0,4
50101,POTOSI,salud sexual y reproductiva,eclampsia,2017-12-01,1,0,1
31205,PUERTO VILLARROEL,salud sexual y reproductiva,eclampsia,2017-12-01,3,0,3
31401,PUNATA,salud sexual y reproductiva,eclampsia,2017-12-01,6,0,6
90302,SAN LORENZO(PND),salud sexual y reproductiva,eclampsia,2017-12-01,1,0,1
70303,SAN RAFAEL,salud sexual y reproductiva,eclampsia,2017-12-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,eclampsia,2017-12-01,7,0,7
10101,SUCRE,salud sexual y reproductiva,eclampsia,2017-12-01,1,0,1
80101,TRINIDAD,salud sexual y reproductiva,eclampsia,2017-12-01,3,0,3
