codigo_municipio,municipio,grupo,variable,mes,hombres total,mujeres total,total
70101,SANTA CRUZ DE LA SIERRA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-03-01,2,0,2
10101,SUCRE,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-03-01,2,0,2
60401,URIONDO (A. CONCEPCION),tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-03-01,1,0,1
51501,VILLAZON,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-03-01,1,0,1
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-04-01,31,0,31
21402,CORIPATA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-04-01,1,0,1
21401,COROICO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-04-01,1,0,1
50601,COTAGAITA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-04-01,3,0,3
20105,EL ALTO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-04-01,18,0,18
70105,EL TORNO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-04-01,2,0,2
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-04-01,20,0,20
70202,OKINAWA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-04-01,1,0,1
40101,ORURO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-04-01,3,0,3
51101,PUNA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-04-01,1,0,1
30901,QUILLACOLLO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-04-01,3,0,3
31001,SACABA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-04-01,4,0,4
70301,SAN IGNACIO DE VELASCO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-04-01,4,0,4
70101,SANTA CRUZ DE LA SIERRA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-04-01,4,0,4
10101,SUCRE,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-04-01,2,0,2
70201,WARNES,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-04-01,1,0,1
30201,AIQUILE,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-05-01,1,0,1
50802,ATOCHA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-05-01,1,0,1
22001,CARANAVI,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-05-01,3,0,3
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-05-01,6,0,6
21401,COROICO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-05-01,1,0,1
20105,EL ALTO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-05-01,12,0,12
60502,EL PUENTE(TJA),tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-05-01,1,0,1
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-05-01,15,0,15
10501,MONTEAGUDO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-05-01,1,0,1
31205,PUERTO VILLARROEL,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-05-01,1,0,1
51101,PUNA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-05-01,1,0,1
31001,SACABA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-05-01,2,0,2
80501,SAN IGNACIO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-05-01,1,0,1
20601,SORATA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-05-01,1,0,1
10101,SUCRE,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-05-01,3,0,3
50802,ATOCHA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-06-01,3,0,3
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-06-01,2,0,2
80803,HUARACAJE,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-06-01,1,0,1
70104,LA GUARDIA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-06-01,1,0,1
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-06-01,15,0,15
40101,ORURO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-06-01,2,0,2
30901,QUILLACOLLO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-06-01,1,0,1
31001,SACABA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-06-01,2,0,2
60501,SAN LORENZO(TJA),tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-06-01,1,0,1
30903,TIQUIPAYA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-06-01,2,0,2
30904,VINTO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-06-01,1,0,1
20201,ACHACACHI,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-07-01,1,0,1
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-07-01,14,0,14
21401,COROICO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-07-01,1,0,1
70105,EL TORNO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-07-01,2,0,2
70104,LA GUARDIA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-07-01,1,0,1
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-07-01,13,0,13
51501,VILLAZON,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-07-01,1,0,1
20201,ACHACACHI,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-08-01,1,0,1
30801,CLIZA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-08-01,2,0,2
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-08-01,7,0,7
21401,COROICO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-08-01,1,0,1
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-08-01,8,0,8
70301,SAN IGNACIO DE VELASCO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-08-01,1,0,1
70302,SAN MIGUEL DE VELASCO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-08-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-08-01,1,0,1
22001,CARANAVI,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-09-01,1,0,1
30801,CLIZA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-09-01,1,0,1
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-09-01,11,0,11
21401,COROICO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-09-01,2,0,2
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-09-01,12,0,12
20403,PUERTO CARABUCO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-09-01,1,0,1
22001,CARANAVI,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-10-01,1,0,1
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-10-01,25,0,25
21402,CORIPATA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-10-01,3,0,3
21401,COROICO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-10-01,1,0,1
21102,IRUPANA (VILLA DE LANZA),tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-10-01,2,0,2
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-10-01,16,0,16
10501,MONTEAGUDO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-10-01,1,0,1
21104,PALOS BLANCOS,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-10-01,1,0,1
20801,VIACHA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-10-01,1,0,1
22001,CARANAVI,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-11-01,1,0,1
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-11-01,4,0,4
21402,CORIPATA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-11-01,1,0,1
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-11-01,11,0,11
50802,ATOCHA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-12-01,1,0,1
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-12-01,7,0,7
21401,COROICO,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-12-01,1,0,1
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-12-01,7,0,7
60201,PADCAYA,tuberculosis (casos confirmados),tuberculosis extrapulmonar,2002-12-01,1,0,1
