codigo_municipio,municipio,grupo,variable,mes,TOTAL-M
80302,SAN BORJA,intoxicaciones,drogas,2002-08-01,1
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,drogas,2002-08-01,4
10101,SUCRE,intoxicaciones,drogas,2002-08-01,2
60101,TARIJA,intoxicaciones,drogas,2002-08-01,8
30903,TIQUIPAYA,intoxicaciones,drogas,2002-08-01,2
30101,COCHABAMBA,intoxicaciones,drogas,2002-09-01,4
70102,COTOCA,intoxicaciones,drogas,2002-09-01,1
20105,EL ALTO,intoxicaciones,drogas,2002-09-01,14
70105,EL TORNO,intoxicaciones,drogas,2002-09-01,3
20101,LA PAZ,intoxicaciones,drogas,2002-09-01,17
70903,MAIRANA,intoxicaciones,drogas,2002-09-01,1
40101,ORURO,intoxicaciones,drogas,2002-09-01,2
50101,POTOSI,intoxicaciones,drogas,2002-09-01,4
80304,RURRENABAQUE,intoxicaciones,drogas,2002-09-01,1
80302,SAN BORJA,intoxicaciones,drogas,2002-09-01,3
80702,SAN RAMON,intoxicaciones,drogas,2002-09-01,1
80401,SANTA ANA,intoxicaciones,drogas,2002-09-01,1
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,drogas,2002-09-01,1
10101,SUCRE,intoxicaciones,drogas,2002-09-01,3
60101,TARIJA,intoxicaciones,drogas,2002-09-01,9
10202,TARVITA,intoxicaciones,drogas,2002-09-01,1
10402,TOMINA,intoxicaciones,drogas,2002-09-01,1
80101,TRINIDAD,intoxicaciones,drogas,2002-09-01,1
31003,VILLA TUNARI,intoxicaciones,drogas,2002-09-01,1
20201,ACHACACHI,intoxicaciones,drogas,2002-10-01,2
70706,CAMIRI,intoxicaciones,drogas,2002-10-01,1
40201,CHALLAPATA,intoxicaciones,drogas,2002-10-01,1
21101,CHULUMANI (V. DE LA LIBERTAD),intoxicaciones,drogas,2002-10-01,1
30101,COCHABAMBA,intoxicaciones,drogas,2002-10-01,11
20105,EL ALTO,intoxicaciones,drogas,2002-10-01,12
20101,LA PAZ,intoxicaciones,drogas,2002-10-01,15
40101,ORURO,intoxicaciones,drogas,2002-10-01,8
70502,PAILON,intoxicaciones,drogas,2002-10-01,1
21104,PALOS BLANCOS,intoxicaciones,drogas,2002-10-01,3
50101,POTOSI,intoxicaciones,drogas,2002-10-01,7
71401,PUERTO SUAREZ,intoxicaciones,drogas,2002-10-01,1
31205,PUERTO VILLARROEL,intoxicaciones,drogas,2002-10-01,1
80302,SAN BORJA,intoxicaciones,drogas,2002-10-01,1
70301,SAN IGNACIO DE VELASCO,intoxicaciones,drogas,2002-10-01,1
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,drogas,2002-10-01,3
41401,SANTIAGO DE HUARI,intoxicaciones,drogas,2002-10-01,1
20601,SORATA,intoxicaciones,drogas,2002-10-01,1
10101,SUCRE,intoxicaciones,drogas,2002-10-01,8
30602,TACOPAYA,intoxicaciones,drogas,2002-10-01,3
60101,TARIJA,intoxicaciones,drogas,2002-10-01,18
30903,TIQUIPAYA,intoxicaciones,drogas,2002-10-01,4
60303,VILLA MONTES,intoxicaciones,drogas,2002-10-01,1
31003,VILLA TUNARI,intoxicaciones,drogas,2002-10-01,2
70201,WARNES,intoxicaciones,drogas,2002-10-01,1
60301,YACUIBA,intoxicaciones,drogas,2002-10-01,1
20201,ACHACACHI,intoxicaciones,drogas,2002-11-01,1
22001,CARANAVI,intoxicaciones,drogas,2002-11-01,1
30101,COCHABAMBA,intoxicaciones,drogas,2002-11-01,5
20804,DESAGUADERO,intoxicaciones,drogas,2002-11-01,1
20105,EL ALTO,intoxicaciones,drogas,2002-11-01,13
60502,EL PUENTE(TJA),intoxicaciones,drogas,2002-11-01,1
70105,EL TORNO,intoxicaciones,drogas,2002-11-01,1
10502,HUACARETA,intoxicaciones,drogas,2002-11-01,1
40701,HUANUNI,intoxicaciones,drogas,2002-11-01,1
20101,LA PAZ,intoxicaciones,drogas,2002-11-01,14
71001,MONTERO,intoxicaciones,drogas,2002-11-01,2
40101,ORURO,intoxicaciones,drogas,2002-11-01,2
50101,POTOSI,intoxicaciones,drogas,2002-11-01,6
30901,QUILLACOLLO,intoxicaciones,drogas,2002-11-01,2
31001,SACABA,intoxicaciones,drogas,2002-11-01,1
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,drogas,2002-11-01,7
10101,SUCRE,intoxicaciones,drogas,2002-11-01,7
60101,TARIJA,intoxicaciones,drogas,2002-11-01,10
30903,TIQUIPAYA,intoxicaciones,drogas,2002-11-01,2
70802,TRIGAL,intoxicaciones,drogas,2002-11-01,1
60303,VILLA MONTES,intoxicaciones,drogas,2002-11-01,1
31003,VILLA TUNARI,intoxicaciones,drogas,2002-11-01,1
11001,VILLA VACA GUZMAN (MUYUPAMPA),intoxicaciones,drogas,2002-11-01,1
70201,WARNES,intoxicaciones,drogas,2002-11-01,1
20701,APOLO,intoxicaciones,drogas,2002-12-01,1
90101,COBIJA,intoxicaciones,drogas,2002-12-01,1
30101,COCHABAMBA,intoxicaciones,drogas,2002-12-01,6
20105,EL ALTO,intoxicaciones,drogas,2002-12-01,3
10405,EL VILLAR,intoxicaciones,drogas,2002-12-01,1
40701,HUANUNI,intoxicaciones,drogas,2002-12-01,1
20101,LA PAZ,intoxicaciones,drogas,2002-12-01,3
71001,MONTERO,intoxicaciones,drogas,2002-12-01,2
40101,ORURO,intoxicaciones,drogas,2002-12-01,1
21104,PALOS BLANCOS,intoxicaciones,drogas,2002-12-01,2
31202,POJO (CBBA),intoxicaciones,drogas,2002-12-01,1
50101,POTOSI,intoxicaciones,drogas,2002-12-01,2
30901,QUILLACOLLO,intoxicaciones,drogas,2002-12-01,1
31001,SACABA,intoxicaciones,drogas,2002-12-01,2
70901,SAMAIPATA,intoxicaciones,drogas,2002-12-01,1
80302,SAN BORJA,intoxicaciones,drogas,2002-12-01,1
60501,SAN LORENZO(TJA),intoxicaciones,drogas,2002-12-01,1
80401,SANTA ANA,intoxicaciones,drogas,2002-12-01,2
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,drogas,2002-12-01,4
41401,SANTIAGO DE HUARI,intoxicaciones,drogas,2002-12-01,3
10101,SUCRE,intoxicaciones,drogas,2002-12-01,6
60101,TARIJA,intoxicaciones,drogas,2002-12-01,16
60303,VILLA MONTES,intoxicaciones,drogas,2002-12-01,2
51501,VILLAZON,intoxicaciones,drogas,2002-12-01,2
