codigo_municipio,municipio,grupo,variable,mes,totales_total-m,totales-1_total-f,totales-2_total
20101,LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-06-01,25,0,25
50101,POTOSI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-06-01,8,0,8
31205,PUERTO VILLARROEL,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-06-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-06-01,1,0,1
71104,SAN JULIAN,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-06-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-06-01,9,0,9
10101,SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-06-01,0,1,1
80101,TRINIDAD,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-06-01,2,0,2
51501,VILLAZON,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-06-01,3,0,3
50601,COTAGAITA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-07-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-07-01,1,0,1
70105,EL TORNO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-07-01,1,0,1
20806,JESUS DE MACHACA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-07-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-07-01,3,0,3
71001,MONTERO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-07-01,0,1,1
50101,POTOSI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-07-01,11,0,11
21002,QUIME,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-07-01,2,0,2
80201,RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-07-01,0,2,2
60501,SAN LORENZO(TJA),salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-07-01,0,1,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-07-01,1,0,1
31302,VILA VILA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-07-01,0,1,1
40201,CHALLAPATA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-08-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-08-01,0,1,1
71301,COMARAPA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-08-01,1,0,1
40401,CURAHUARA DE CARANGAS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-08-01,1,0,1
70105,EL TORNO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-08-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-08-01,9,0,9
71001,MONTERO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-08-01,0,1,1
50101,POTOSI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-08-01,14,0,14
80702,SAN RAMON BENI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-08-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-08-01,3,0,3
10101,SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-08-01,1,0,1
60101,TARIJA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-08-01,0,1,1
10102,YOTALA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-08-01,1,0,1
20201,ACHACACHI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-09-01,1,0,1
40201,CHALLAPATA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-09-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-09-01,0,4,4
71301,COMARAPA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-09-01,1,0,1
10902,CULPINA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-09-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-09-01,0,1,1
20101,LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-09-01,7,0,7
40101,ORURO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-09-01,1,0,1
60201,PADCAYA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-09-01,1,0,1
20102,PALCA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-09-01,2,0,2
50101,POTOSI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-09-01,7,0,7
80201,RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-09-01,3,0,3
71201,SAN MATIAS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-09-01,0,2,2
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-09-01,1,4,5
30502,VACAS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-09-01,1,0,1
10102,YOTALA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-09-01,3,0,3
30402,ANZALDO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-10-01,1,0,1
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-10-01,0,2,2
30101,COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-10-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-10-01,5,1,6
31206,ENTRE RIOS CBBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-10-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-10-01,5,1,6
50101,POTOSI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-10-01,1,0,1
30901,QUILLACOLLO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-10-01,1,1,2
80201,RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-10-01,2,1,3
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-10-01,5,0,5
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,0,1,1
30905,COLCAPIRHUA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,0,1,1
20105,EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,1,0,1
10502,HUACARETA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,7,0,7
71001,MONTERO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,3,0,3
40101,ORURO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,2,0,2
60201,PADCAYA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,1,0,1
50101,POTOSI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,1,0,1
30901,QUILLACOLLO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,4,0,4
80501,SAN IGNACIO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,1,0,1
20608,TEOPONTE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,0,1,1
80101,TRINIDAD,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,1,0,1
31003,VILLA TUNARI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-11-01,1,0,1
20201,ACHACACHI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,2,0,2
20105,EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,4,0,4
71001,MONTERO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,1,0,1
30901,QUILLACOLLO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,1,0,1
31001,SACABA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,1,0,1
71104,SAN JULIAN,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,37,0,37
31602,SHINAOTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,1,0,1
10101,SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,1,2,3
20603,TACACOMA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,0,1,1
30904,VINTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2017-12-01,1,0,1
