codigo_municipio,municipio,grupo,variable,mes,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
21005,ICHOCA,desnutricion global,sobrepeso (s),2005-03-01,0,0,0,1,0,1,1
10304,ICLA,desnutricion global,sobrepeso (s),2005-03-01,6,15,1,1,7,16,23
10703,INCAHUASI,desnutricion global,sobrepeso (s),2005-03-01,26,31,4,3,30,34,64
21001,INQUISIVI,desnutricion global,sobrepeso (s),2005-03-01,9,10,0,0,9,10,19
21102,IRUPANA (VILLA DE LANZA),desnutricion global,sobrepeso (s),2005-03-01,17,13,7,10,24,23,47
21501,IXIAMAS,desnutricion global,sobrepeso (s),2005-03-01,18,18,1,0,19,18,37
20806,JESUS DE MACHACA,desnutricion global,sobrepeso (s),2005-03-01,7,1,0,0,7,1,8
21105,LA ASUNTA,desnutricion global,sobrepeso (s),2005-03-01,17,17,0,0,17,17,34
70104,LA GUARDIA,desnutricion global,sobrepeso (s),2005-03-01,78,56,13,14,91,70,161
20101,LA PAZ,desnutricion global,sobrepeso (s),2005-03-01,571,566,208,177,779,743,1522
70701,LAGUNILLAS,desnutricion global,sobrepeso (s),2005-03-01,18,15,11,6,29,21,50
21202,LAJA,desnutricion global,sobrepeso (s),2005-03-01,10,6,2,4,12,10,22
10903,LAS CARRERAS,desnutricion global,sobrepeso (s),2005-03-01,12,3,2,5,14,8,22
21006,LICOMA PAMPA,desnutricion global,sobrepeso (s),2005-03-01,0,2,0,0,0,2,2
50203,LLALLAGUA,desnutricion global,sobrepeso (s),2005-03-01,66,50,6,6,72,56,128
51401,LLICA,desnutricion global,sobrepeso (s),2005-03-01,2,0,0,1,2,1,3
80601,LORETO,desnutricion global,sobrepeso (s),2005-03-01,6,2,4,4,10,6,16
20901,LURIBAY,desnutricion global,sobrepeso (s),2005-03-01,3,8,2,2,5,10,15
40702,MACHACAMARCA,desnutricion global,sobrepeso (s),2005-03-01,3,3,1,0,4,3,7
11003,MACHARETI,desnutricion global,sobrepeso (s),2005-03-01,24,21,6,9,30,30,60
80801,MAGDALENA,desnutricion global,sobrepeso (s),2005-03-01,12,9,14,5,26,14,40
70903,MAIRANA,desnutricion global,sobrepeso (s),2005-03-01,51,0,9,0,60,0,60
20904,MALLA,desnutricion global,sobrepeso (s),2005-03-01,3,0,1,0,4,0,4
20607,MAPIRI,desnutricion global,sobrepeso (s),2005-03-01,21,21,1,4,22,25,47
71003,MINEROS,desnutricion global,sobrepeso (s),2005-03-01,189,0,63,0,252,0,252
31301,MIZQUE,desnutricion global,sobrepeso (s),2005-03-01,28,18,25,9,53,27,80
20402,MOCOMOCO,desnutricion global,sobrepeso (s),2005-03-01,12,6,8,11,20,17,37
51002,MOJINETE,desnutricion global,sobrepeso (s),2005-03-01,2,0,0,0,2,0,2
10303,MOJOCOYA,desnutricion global,sobrepeso (s),2005-03-01,9,7,5,0,14,7,21
10501,MONTEAGUDO,desnutricion global,sobrepeso (s),2005-03-01,71,57,22,12,93,69,162
71001,MONTERO,desnutricion global,sobrepeso (s),2005-03-01,398,130,147,49,545,179,724
70803,MORO MORO,desnutricion global,sobrepeso (s),2005-03-01,5,0,1,0,6,0,6
30302,MOROCHATA,desnutricion global,sobrepeso (s),2005-03-01,18,25,2,2,20,27,47
90401,NACEBE (SANTA ROSA DEL ABUNA),desnutricion global,sobrepeso (s),2005-03-01,0,1,0,0,0,1,1
50404,OCURI,desnutricion global,sobrepeso (s),2005-03-01,13,10,4,3,17,13,30
70202,OKINAWA,desnutricion global,sobrepeso (s),2005-03-01,31,22,4,6,35,28,63
30203,OMEREQUE,desnutricion global,sobrepeso (s),2005-03-01,12,5,1,0,13,5,18
40101,ORURO,desnutricion global,sobrepeso (s),2005-03-01,189,184,52,34,241,218,459
60201,PADCAYA,desnutricion global,sobrepeso (s),2005-03-01,26,19,16,11,42,30,72
10401,PADILLA,desnutricion global,sobrepeso (s),2005-03-01,13,20,2,1,15,21,36
70502,PAILON,desnutricion global,sobrepeso (s),2005-03-01,0,54,6,1,6,55,61
21104,PALOS BLANCOS,desnutricion global,sobrepeso (s),2005-03-01,71,37,14,10,85,47,132
40802,PAMPA AULLAGAS,desnutricion global,sobrepeso (s),2005-03-01,3,3,0,0,3,3,6
70902,PAMPA GRANDE,desnutricion global,sobrepeso (s),2005-03-01,11,7,3,5,14,12,26
21802,PAPEL PAMPA,desnutricion global,sobrepeso (s),2005-03-01,1,2,0,0,1,2,3
30202,PASORAPA,desnutricion global,sobrepeso (s),2005-03-01,5,8,0,0,5,8,13
21305,PATACAMAYA,desnutricion global,sobrepeso (s),2005-03-01,1,1,0,1,1,2,3
40602,PAZÑA,desnutricion global,sobrepeso (s),2005-03-01,2,4,2,2,4,6,10
20702,PELECHUCO,desnutricion global,sobrepeso (s),2005-03-01,5,0,2,2,7,2,9
50403,POCOATA,desnutricion global,sobrepeso (s),2005-03-01,6,11,2,1,8,12,20
31203,POCONA,desnutricion global,sobrepeso (s),2005-03-01,6,11,0,0,6,11,17
31202,POJO (CBBA),desnutricion global,sobrepeso (s),2005-03-01,14,19,2,0,16,19,35
40601,POOPO,desnutricion global,sobrepeso (s),2005-03-01,2,1,1,0,3,1,4
51203,PORCO,desnutricion global,sobrepeso (s),2005-03-01,4,11,2,0,6,11,17
10103,POROMA,desnutricion global,sobrepeso (s),2005-03-01,10,11,1,2,11,13,24
70103,PORONGO,desnutricion global,sobrepeso (s),2005-03-01,10,5,0,1,10,6,16
70601,PORTACHUELO,desnutricion global,sobrepeso (s),2005-03-01,49,36,18,18,67,54,121
90102,PORVENIR,desnutricion global,sobrepeso (s),2005-03-01,8,7,0,0,8,7,15
70804,POSTRER VALLE,desnutricion global,sobrepeso (s),2005-03-01,2,4,0,1,2,5,7
50101,POTOSI,desnutricion global,sobrepeso (s),2005-03-01,71,45,0,2,71,47,118
10302,PRESTO,desnutricion global,sobrepeso (s),2005-03-01,7,4,1,3,8,7,15
70805,PUCARA,desnutricion global,sobrepeso (s),2005-03-01,2,0,0,0,2,0,2
21201,PUCARANI,desnutricion global,sobrepeso (s),2005-03-01,12,19,3,4,15,23,38
20401,PUERTO ACOSTA,desnutricion global,sobrepeso (s),2005-03-01,12,11,3,6,15,17,32
20403,PUERTO CARABUCO,desnutricion global,sobrepeso (s),2005-03-01,5,10,0,2,5,12,17
90301,PUERTO GONZALO MORENO,desnutricion global,sobrepeso (s),2005-03-01,3,3,0,0,3,3,6
21204,PUERTO PEREZ,desnutricion global,sobrepeso (s),2005-03-01,1,1,1,0,2,1,3
90201,PUERTO RICO,desnutricion global,sobrepeso (s),2005-03-01,8,3,2,1,10,4,14
80703,PUERTO SILES,desnutricion global,sobrepeso (s),2005-03-01,1,1,0,0,1,1,2
31205,PUERTO VILLARROEL,desnutricion global,sobrepeso (s),2005-03-01,67,81,17,22,84,103,187
51101,PUNA,desnutricion global,sobrepeso (s),2005-03-01,9,13,2,2,11,15,26
31401,PUNATA,desnutricion global,sobrepeso (s),2005-03-01,24,21,12,6,36,27,63
20604,QUIABAYA,desnutricion global,sobrepeso (s),2005-03-01,8,4,0,0,8,4,12
30901,QUILLACOLLO,desnutricion global,sobrepeso (s),2005-03-01,82,76,24,16,106,92,198
21002,QUIME,desnutricion global,sobrepeso (s),2005-03-01,2,3,0,0,2,3,5
70904,QUIRUSILLAS,desnutricion global,sobrepeso (s),2005-03-01,6,0,0,0,6,0,6
50402,RAVELO,desnutricion global,sobrepeso (s),2005-03-01,11,3,1,0,12,3,15
80301,REYES,desnutricion global,sobrepeso (s),2005-03-01,17,18,9,4,26,22,48
80201,RIBERALTA,desnutricion global,sobrepeso (s),2005-03-01,119,54,7,10,126,64,190
70503,ROBORE,desnutricion global,sobrepeso (s),2005-03-01,21,17,7,5,28,22,50
80304,RURRENABAQUE,desnutricion global,sobrepeso (s),2005-03-01,27,27,1,0,28,27,55
40901,SABAYA,desnutricion global,sobrepeso (s),2005-03-01,5,0,0,1,5,1,6
31001,SACABA,desnutricion global,sobrepeso (s),2005-03-01,28,35,3,1,31,36,67
50701,SACACA,desnutricion global,sobrepeso (s),2005-03-01,4,4,1,0,5,4,9
71302,SAIPINA,desnutricion global,sobrepeso (s),2005-03-01,32,28,13,8,45,36,81
40801,SALINAS DE GARCI MENDOZA,desnutricion global,sobrepeso (s),2005-03-01,3,4,2,2,5,6,11
70901,SAMAIPATA,desnutricion global,sobrepeso (s),2005-03-01,24,0,7,0,31,0,31
51601,SAN AGUSTIN,desnutricion global,sobrepeso (s),2005-03-01,4,2,0,3,4,5,9
80602,SAN ANDRES,desnutricion global,sobrepeso (s),2005-03-01,22,14,9,5,31,19,50
20805,SAN ANDRES DE MACHACA,desnutricion global,sobrepeso (s),2005-03-01,5,5,0,1,5,6,11
71105,SAN ANTONIO DE LOMERIO,desnutricion global,sobrepeso (s),2005-03-01,10,9,3,3,13,12,25
31403,SAN BENITO,desnutricion global,sobrepeso (s),2005-03-01,4,4,1,1,5,5,10
80302,SAN BORJA,desnutricion global,sobrepeso (s),2005-03-01,61,60,10,9,71,69,140
21502,SAN BUENA VENTURA,desnutricion global,sobrepeso (s),2005-03-01,8,10,0,1,8,11,19
70402,SAN CARLOS,desnutricion global,sobrepeso (s),2005-03-01,42,21,16,8,58,29,87
80501,SAN IGNACIO,desnutricion global,sobrepeso (s),2005-03-01,26,16,8,6,34,22,56
70301,SAN IGNACIO DE VELASCO,desnutricion global,sobrepeso (s),2005-03-01,89,71,9,10,98,81,179
80102,SAN JAVIER(BNI),desnutricion global,sobrepeso (s),2005-03-01,16,3,14,2,30,5,35
71102,SAN JAVIER(STC),desnutricion global,sobrepeso (s),2005-03-01,31,0,10,0,41,0,41
80701,SAN JOAQUIN,desnutricion global,sobrepeso (s),2005-03-01,11,15,4,3,15,18,33
70501,SAN JOSE DE CHIQUITOS,desnutricion global,sobrepeso (s),2005-03-01,11,15,4,6,15,21,36
70404,SAN JUAN DE YAPACANI,desnutricion global,sobrepeso (s),2005-03-01,24,23,4,2,28,25,53
71104,SAN JULIAN,desnutricion global,sobrepeso (s),2005-03-01,55,38,17,12,72,50,122
90302,SAN LORENZO(PND),desnutricion global,sobrepeso (s),2005-03-01,7,8,1,1,8,9,17
60501,SAN LORENZO(TJA),desnutricion global,sobrepeso (s),2005-03-01,27,20,19,6,46,26,72
10702,SAN LUCAS,desnutricion global,sobrepeso (s),2005-03-01,22,21,7,8,29,29,58
70302,SAN MIGUEL DE VELASCO,desnutricion global,sobrepeso (s),2005-03-01,30,20,6,7,36,27,63
51001,SAN PABLO DE LIPEZ,desnutricion global,sobrepeso (s),2005-03-01,1,0,0,0,1,0,1
71005,SAN PEDRO,desnutricion global,sobrepeso (s),2005-03-01,38,31,5,5,43,36,79
50501,SAN PEDRO DE BUENA VISTA,desnutricion global,sobrepeso (s),2005-03-01,8,7,4,4,12,11,23
21801,SAN PEDRO DE CURAHUARA,desnutricion global,sobrepeso (s),2005-03-01,2,3,1,1,3,4,7
21702,SAN PEDRO DE TIQUINA,desnutricion global,sobrepeso (s),2005-03-01,4,3,0,0,4,3,7
70303,SAN RAFAEL,desnutricion global,sobrepeso (s),2005-03-01,2,5,0,0,2,5,7
80702,SAN RAMON,desnutricion global,sobrepeso (s),2005-03-01,23,20,7,0,30,20,50
80702,SAN RAMON,desnutricion global,sobrepeso (s),2005-03-01,20,10,5,0,25,10,35
80401,SANTA ANA,desnutricion global,sobrepeso (s),2005-03-01,128,26,4,1,132,27,159
70101,SANTA CRUZ DE LA SIERRA,desnutricion global,sobrepeso (s),2005-03-01,1164,883,792,349,1956,1232,3188
80303,SANTA ROSA,desnutricion global,sobrepeso (s),2005-03-01,15,11,6,2,21,13,34
70602,SANTA ROSA DEL SARA,desnutricion global,sobrepeso (s),2005-03-01,19,6,13,11,32,17,49
20308,SANTIAGO DE CALLAPA,desnutricion global,sobrepeso (s),2005-03-01,3,4,0,1,3,5,8
41401,SANTIAGO DE HUARI,desnutricion global,sobrepeso (s),2005-03-01,3,3,0,0,3,3,6
21901,SANTIAGO DE MACHACA,desnutricion global,sobrepeso (s),2005-03-01,2,2,2,0,4,2,6
30702,SANTIVAÑES,desnutricion global,sobrepeso (s),2005-03-01,4,1,1,1,5,2,7
40202,SANTUARIO DE QUILLACAS,desnutricion global,sobrepeso (s),2005-03-01,3,1,1,0,4,1,5
20902,SAPAHAQUI,desnutricion global,sobrepeso (s),2005-03-01,1,3,0,1,1,4,5
90303,SENA,desnutricion global,sobrepeso (s),2005-03-01,5,8,3,2,8,10,18
21301,SICA SICA (VILLA AROMA),desnutricion global,sobrepeso (s),2005-03-01,12,12,1,4,13,16,29
30703,SICAYA,desnutricion global,sobrepeso (s),2005-03-01,0,0,1,0,1,0,1
30902,SIPE SIPE,desnutricion global,sobrepeso (s),2005-03-01,44,48,12,7,56,55,111
10403,SOPACHUY,desnutricion global,sobrepeso (s),2005-03-01,3,2,0,0,3,2,5
40104,SORACACHI,desnutricion global,sobrepeso (s),2005-03-01,3,4,0,0,3,4,7
20601,SORATA,desnutricion global,sobrepeso (s),2005-03-01,4,7,2,2,6,9,15
10101,SUCRE,desnutricion global,sobrepeso (s),2005-03-01,266,238,67,69,333,307,640
20603,TACACOMA,desnutricion global,sobrepeso (s),2005-03-01,8,12,0,0,8,12,20
50303,TACOBAMBA,desnutricion global,sobrepeso (s),2005-03-01,19,13,2,1,21,14,35
30602,TACOPAYA,desnutricion global,sobrepeso (s),2005-03-01,7,0,0,1,7,1,8
51402,TAHUA,desnutricion global,sobrepeso (s),2005-03-01,1,2,0,0,1,2,3
31101,TAPACARI,desnutricion global,sobrepeso (s),2005-03-01,6,11,6,1,12,12,24
10601,TARABUCO,desnutricion global,sobrepeso (s),2005-03-01,21,33,2,5,23,38,61
20807,TARACO,desnutricion global,sobrepeso (s),2005-03-01,4,2,1,1,5,3,8
30401,TARATA,desnutricion global,sobrepeso (s),2005-03-01,10,5,2,0,12,5,17
60101,TARIJA,desnutricion global,sobrepeso (s),2005-03-01,597,402,89,111,686,513,1199
10202,TARVITA,desnutricion global,sobrepeso (s),2005-03-01,15,10,2,1,17,11,28
20608,TEOPONTE,desnutricion global,sobrepeso (s),2005-03-01,19,7,11,10,30,17,47
20803,TIAWANACU,desnutricion global,sobrepeso (s),2005-03-01,8,9,4,6,12,15,27
50102,TINGUIPAYA,desnutricion global,sobrepeso (s),2005-03-01,5,5,0,0,5,5,10
20606,TIPUANI,desnutricion global,sobrepeso (s),2005-03-01,11,13,2,0,13,13,26
30903,TIQUIPAYA,desnutricion global,sobrepeso (s),2005-03-01,12,14,0,1,12,15,27
31601,TIRAQUE (CBBA),desnutricion global,sobrepeso (s),2005-03-01,51,61,7,11,58,72,130
21703,TITO YUPANQUI (PARQUIPUJIO),desnutricion global,sobrepeso (s),2005-03-01,0,1,0,0,0,1,1
30802,TOCO,desnutricion global,sobrepeso (s),2005-03-01,4,2,3,2,7,4,11
30803,TOLATA,desnutricion global,sobrepeso (s),2005-03-01,5,7,1,1,6,8,14
41001,TOLEDO,desnutricion global,sobrepeso (s),2005-03-01,1,1,2,1,3,2,5
51202,TOMAVE,desnutricion global,sobrepeso (s),2005-03-01,7,5,1,1,8,6,14
10402,TOMINA,desnutricion global,sobrepeso (s),2005-03-01,21,15,18,27,39,42,81
50502,TORO TORO,desnutricion global,sobrepeso (s),2005-03-01,4,3,1,1,5,4,9
31201,TOTORA(CBBA),desnutricion global,sobrepeso (s),2005-03-01,8,10,1,2,9,12,21
41301,TOTORA(ORR),desnutricion global,sobrepeso (s),2005-03-01,0,1,0,0,0,1,1
70802,TRIGAL,desnutricion global,sobrepeso (s),2005-03-01,6,5,2,1,8,6,14
80101,TRINIDAD,desnutricion global,sobrepeso (s),2005-03-01,166,123,21,23,187,146,333
50801,TUPIZA,desnutricion global,sobrepeso (s),2005-03-01,159,39,7,8,166,47,213
40402,TURCO,desnutricion global,sobrepeso (s),2005-03-01,6,2,0,0,6,2,8
21302,UMALA,desnutricion global,sobrepeso (s),2005-03-01,4,5,5,3,9,8,17
50201,UNCIA,desnutricion global,sobrepeso (s),2005-03-01,2,8,1,1,3,9,12
60401,URIONDO (A. CONCEPCION),desnutricion global,sobrepeso (s),2005-03-01,38,10,13,7,51,17,68
51201,UYUNI,desnutricion global,sobrepeso (s),2005-03-01,46,33,10,4,56,37,93
30502,VACAS,desnutricion global,sobrepeso (s),2005-03-01,4,0,0,0,4,0,4
70801,VALLEGRANDE,desnutricion global,sobrepeso (s),2005-03-01,35,31,18,13,53,44,97
31302,VILA VILA,desnutricion global,sobrepeso (s),2005-03-01,3,2,1,0,4,2,6
60303,VILLA MONTES,desnutricion global,sobrepeso (s),2005-03-01,47,47,13,16,60,63,123
31402,VILLA RIVERO,desnutricion global,sobrepeso (s),2005-03-01,6,5,1,1,7,6,13
10801,VILLA SERRANO,desnutricion global,sobrepeso (s),2005-03-01,23,12,5,6,28,18,46
31003,VILLA TUNARI,desnutricion global,sobrepeso (s),2005-03-01,53,44,7,8,60,52,112
11001,VILLA VACA GUZMAN (MUYUPAMPA),desnutricion global,sobrepeso (s),2005-03-01,32,15,1,2,33,17,50
51501,VILLAZON,desnutricion global,sobrepeso (s),2005-03-01,62,48,13,7,75,55,130
30904,VINTO,desnutricion global,sobrepeso (s),2005-03-01,8,0,0,0,8,0,8
50602,VITICHI,desnutricion global,sobrepeso (s),2005-03-01,8,14,3,2,11,16,27
20306,WALDO BALLIVIAN,desnutricion global,sobrepeso (s),2005-03-01,3,1,0,0,3,1,4
70201,WARNES,desnutricion global,sobrepeso (s),2005-03-01,113,88,23,12,136,100,236
20903,YACO,desnutricion global,sobrepeso (s),2005-03-01,1,1,0,0,1,1,2
60301,YACUIBA,desnutricion global,sobrepeso (s),2005-03-01,173,107,21,15,194,122,316
10602,YAMPARAEZ,desnutricion global,sobrepeso (s),2005-03-01,13,10,1,4,14,14,28
21103,YANACACHI,desnutricion global,sobrepeso (s),2005-03-01,4,3,3,3,7,6,13
70403,YAPACANI,desnutricion global,sobrepeso (s),2005-03-01,95,107,11,15,106,122,228
50103,YOCALLA,desnutricion global,sobrepeso (s),2005-03-01,4,3,1,2,5,5,10
10102,YOTALA,desnutricion global,sobrepeso (s),2005-03-01,13,18,5,7,18,25,43
60402,YUNCHARA,desnutricion global,sobrepeso (s),2005-03-01,5,7,8,12,13,19,32
10301,ZUDAÑEZ,desnutricion global,sobrepeso (s),2005-03-01,7,6,0,0,7,6,13
51302,ACACIO,desnutricion global,sobrepeso (s),2005-04-01,2,2,0,1,2,3,5
20201,ACHACACHI,desnutricion global,sobrepeso (s),2005-04-01,41,36,15,13,56,49,105
20104,ACHOCALLA,desnutricion global,sobrepeso (s),2005-04-01,9,4,0,3,9,7,16
30201,AIQUILE,desnutricion global,sobrepeso (s),2005-04-01,20,2,1,3,21,5,26
31303,ALALAY,desnutricion global,sobrepeso (s),2005-04-01,4,0,0,0,4,0,4
10404,ALCALA,desnutricion global,sobrepeso (s),2005-04-01,1,3,0,0,1,3,4
20202,ANCORAIMES,desnutricion global,sobrepeso (s),2005-04-01,4,3,2,1,6,4,10
30402,ANZALDO,desnutricion global,sobrepeso (s),2005-04-01,2,3,0,2,2,5,7
20701,APOLO,desnutricion global,sobrepeso (s),2005-04-01,10,7,2,4,12,11,23
51301,ARAMPAMPA,desnutricion global,sobrepeso (s),2005-04-01,3,4,0,0,3,4,7
30501,ARANI,desnutricion global,sobrepeso (s),2005-04-01,9,6,2,0,11,6,17
30403,ARBIETO,desnutricion global,sobrepeso (s),2005-04-01,5,6,2,1,7,7,14
30601,ARQUE,desnutricion global,sobrepeso (s),2005-04-01,1,2,0,0,1,2,3
50802,ATOCHA,desnutricion global,sobrepeso (s),2005-04-01,10,4,5,2,15,6,21
20503,AUCAPATA,desnutricion global,sobrepeso (s),2005-04-01,2,1,0,0,2,1,3
20502,AYATA,desnutricion global,sobrepeso (s),2005-04-01,9,4,0,0,9,4,13
21303,AYO AYO,desnutricion global,sobrepeso (s),2005-04-01,0,1,0,0,0,1,1
30301,AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,sobrepeso (s),2005-04-01,21,15,1,0,22,15,37
10201,AZURDUY,desnutricion global,sobrepeso (s),2005-04-01,16,14,6,0,22,14,36
21203,BATALLAS,desnutricion global,sobrepeso (s),2005-04-01,11,5,1,0,12,5,17
80802,BAURES,desnutricion global,sobrepeso (s),2005-04-01,5,5,0,0,5,5,10
50104,BELEN DE URMIRI,desnutricion global,sobrepeso (s),2005-04-01,4,3,0,1,4,4,8
60202,BERMEJO,desnutricion global,sobrepeso (s),2005-04-01,25,15,3,7,28,22,50
50301,BETANZOS,desnutricion global,sobrepeso (s),2005-04-01,18,21,0,0,18,21,39
31501,BOLIVAR,desnutricion global,sobrepeso (s),2005-04-01,0,4,2,0,2,4,6
90103,BOLPEBRA,desnutricion global,sobrepeso (s),2005-04-01,2,3,0,0,2,3,5
70707,BOYUIBE,desnutricion global,sobrepeso (s),2005-04-01,10,13,0,6,10,19,29
70401,BUENA VISTA,desnutricion global,sobrepeso (s),2005-04-01,28,30,15,16,43,46,89
70703,CABEZAS,desnutricion global,sobrepeso (s),2005-04-01,17,16,5,3,22,19,41
20905,CAIROMA,desnutricion global,sobrepeso (s),2005-04-01,9,7,2,3,11,10,21
51102,"CAIZA ""D""",desnutricion global,sobrepeso (s),2005-04-01,4,6,0,0,4,6,10
21003,CAJUATA,desnutricion global,sobrepeso (s),2005-04-01,18,16,2,0,20,16,36
20303,CALACOTO,desnutricion global,sobrepeso (s),2005-04-01,1,2,0,0,1,2,3
21304,CALAMARCA,desnutricion global,sobrepeso (s),2005-04-01,6,3,1,1,7,4,11
10701,CAMARGO,desnutricion global,sobrepeso (s),2005-04-01,10,13,4,1,14,14,28
10901,CAMATAQUI (C. VILLA ABECIA),desnutricion global,sobrepeso (s),2005-04-01,2,0,1,0,3,0,3
70706,CAMIRI,desnutricion global,sobrepeso (s),2005-04-01,81,53,24,16,105,69,174
30701,CAPINOTA,desnutricion global,sobrepeso (s),2005-04-01,3,3,1,0,4,3,7
20302,CAQUIAVIRI,desnutricion global,sobrepeso (s),2005-04-01,6,6,0,0,6,6,12
40102,CARACOLLO,desnutricion global,sobrepeso (s),2005-04-01,15,14,3,2,18,16,34
22001,CARANAVI,desnutricion global,sobrepeso (s),2005-04-01,96,59,9,14,105,73,178
60302,CARAPARI,desnutricion global,sobrepeso (s),2005-04-01,32,25,7,7,39,32,71
50702,CARIPUYO,desnutricion global,sobrepeso (s),2005-04-01,5,8,1,0,6,8,14
40201,CHALLAPATA,desnutricion global,sobrepeso (s),2005-04-01,6,7,2,0,8,7,15
50302,CHAQUI,desnutricion global,sobrepeso (s),2005-04-01,6,3,1,1,7,4,11
70702,CHARAGUA,desnutricion global,sobrepeso (s),2005-04-01,67,49,7,15,74,64,138
50202,CHAYANTA,desnutricion global,sobrepeso (s),2005-04-01,12,2,1,4,13,6,19
31204,CHIMORE,desnutricion global,sobrepeso (s),2005-04-01,26,14,3,1,29,15,44
40903,CHIPAYA,desnutricion global,sobrepeso (s),2005-04-01,2,4,0,0,2,4,6
21101,CHULUMANI (V. DE LA LIBERTAD),desnutricion global,sobrepeso (s),2005-04-01,5,1,0,0,5,1,6
20501,CHUMA,desnutricion global,sobrepeso (s),2005-04-01,4,8,0,1,4,9,13
30801,CLIZA,desnutricion global,sobrepeso (s),2005-04-01,26,20,11,5,37,25,62
90101,COBIJA,desnutricion global,sobrepeso (s),2005-04-01,50,39,21,6,71,45,116
30101,COCHABAMBA,desnutricion global,sobrepeso (s),2005-04-01,367,309,71,75,438,384,822
40902,COIPASA,desnutricion global,sobrepeso (s),2005-04-01,1,0,0,0,1,0,1
30905,COLCAPIRHUA,desnutricion global,sobrepeso (s),2005-04-01,22,19,5,6,27,25,52
50901,"COLCHA ""K""",desnutricion global,sobrepeso (s),2005-04-01,3,5,1,3,4,8,12
31002,COLOMI,desnutricion global,sobrepeso (s),2005-04-01,9,25,0,6,9,31,40
70603,COLPA BELGICA,desnutricion global,sobrepeso (s),2005-04-01,12,4,1,4,13,8,21
50401,COLQUECHACA,desnutricion global,sobrepeso (s),2005-04-01,9,5,3,1,12,6,18
21306,COLQUENCHA,desnutricion global,sobrepeso (s),2005-04-01,4,0,0,0,4,0,4
21004,COLQUIRI,desnutricion global,sobrepeso (s),2005-04-01,14,6,1,0,15,6,21
20304,COMANCHE,desnutricion global,sobrepeso (s),2005-04-01,0,1,0,0,0,1,1
71301,COMARAPA,desnutricion global,sobrepeso (s),2005-04-01,55,68,20,25,75,93,168
20605,COMBAYA,desnutricion global,sobrepeso (s),2005-04-01,2,0,1,0,3,0,3
71101,CONCEPCION,desnutricion global,sobrepeso (s),2005-04-01,7,0,2,1,9,1,10
21701,COPACABANA,desnutricion global,sobrepeso (s),2005-04-01,17,10,3,1,20,11,31
21402,CORIPATA,desnutricion global,sobrepeso (s),2005-04-01,10,14,0,0,10,14,24
20301,CORO CORO,desnutricion global,sobrepeso (s),2005-04-01,5,0,0,0,5,0,5
40301,CORQUE,desnutricion global,sobrepeso (s),2005-04-01,1,2,0,0,1,2,3
50601,COTAGAITA,desnutricion global,sobrepeso (s),2005-04-01,4,8,1,2,5,10,15
70102,COTOCA,desnutricion global,sobrepeso (s),2005-04-01,46,18,16,14,62,32,94
71106,CUATRO CAÑADAS,desnutricion global,sobrepeso (s),2005-04-01,14,8,8,3,22,11,33
31405,CUCHUMUELA (V. G. VILLARROEL),desnutricion global,sobrepeso (s),2005-04-01,1,1,0,0,1,1,2
70704,CUEVO,desnutricion global,sobrepeso (s),2005-04-01,8,14,3,3,11,17,28
10902,CULPINA,desnutricion global,sobrepeso (s),2005-04-01,12,7,0,2,12,9,21
40401,CURAHUARA DE CARANGAS,desnutricion global,sobrepeso (s),2005-04-01,2,4,0,0,2,4,6
21602,CURVA,desnutricion global,sobrepeso (s),2005-04-01,1,0,0,0,1,0,1
20804,DESAGUADERO,desnutricion global,sobrepeso (s),2005-04-01,6,1,1,4,7,5,12
20105,EL ALTO,desnutricion global,sobrepeso (s),2005-04-01,518,512,202,156,720,668,1388
40103,EL CHORO,desnutricion global,sobrepeso (s),2005-04-01,0,0,0,1,0,1,1
60502,EL PUENTE(TJA),desnutricion global,sobrepeso (s),2005-04-01,6,8,0,1,6,9,15
70105,EL TORNO,desnutricion global,sobrepeso (s),2005-04-01,72,32,17,9,89,41,130
10405,EL VILLAR,desnutricion global,sobrepeso (s),2005-04-01,5,1,3,0,8,1,9
60601,ENTRE RIOS,desnutricion global,sobrepeso (s),2005-04-01,46,23,13,16,59,39,98
60601,ENTRE RIOS,desnutricion global,sobrepeso (s),2005-04-01,31,27,14,6,45,33,78
41101,EUCALIPTUS,desnutricion global,sobrepeso (s),2005-04-01,4,5,2,1,6,6,12
90503,EUREKA (SANTOS MERCADO),desnutricion global,sobrepeso (s),2005-04-01,1,0,0,0,1,0,1
80402,EXALTACION,desnutricion global,sobrepeso (s),2005-04-01,10,6,0,4,10,10,20
71004,FERNANDEZ ALONSO,desnutricion global,sobrepeso (s),2005-04-01,52,35,30,26,82,61,143
90203,FILADELFIA,desnutricion global,sobrepeso (s),2005-04-01,3,0,0,0,3,0,3
71002,GENERAL SAAVEDRA,desnutricion global,sobrepeso (s),2005-04-01,34,0,13,0,47,0,47
21601,GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,sobrepeso (s),2005-04-01,7,7,3,0,10,7,17
20602,GUANAY,desnutricion global,sobrepeso (s),2005-04-01,11,8,1,0,12,8,20
20802,GUAQUI,desnutricion global,sobrepeso (s),2005-04-01,4,3,5,4,9,7,16
