codigo_municipio,municipio,grupo,variable,mes,totales_dentro,totales-1_fuera,totales-2_total
20902,SAPAHAQUI,mortalidad materna,muerte materna notificada,2020-09-01,0,1,1
80101,TRINIDAD,mortalidad materna,muerte materna notificada,2020-09-01,1,0,1
51501,VILLAZON,mortalidad materna,muerte materna notificada,2020-09-01,1,0,1
60301,YACUIBA,mortalidad materna,muerte materna notificada,2020-09-01,1,0,1
70706,CAMIRI,mortalidad materna,muerte materna notificada,2020-10-01,1,1,2
30101,COCHABAMBA,mortalidad materna,muerte materna notificada,2020-10-01,1,0,1
20105,EL ALTO,mortalidad materna,muerte materna notificada,2020-10-01,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad materna,muerte materna notificada,2020-10-01,0,1,1
10101,SUCRE,mortalidad materna,muerte materna notificada,2020-10-01,2,0,2
31601,TIRAQUE (CBBA),mortalidad materna,muerte materna notificada,2020-10-01,0,1,1
50502,TORO TORO,mortalidad materna,muerte materna notificada,2020-10-01,0,1,1
30101,COCHABAMBA,mortalidad materna,muerte materna notificada,2020-11-01,2,0,2
21602,CURVA,mortalidad materna,muerte materna notificada,2020-11-01,0,1,1
20105,EL ALTO,mortalidad materna,muerte materna notificada,2020-11-01,2,1,3
20101,LA PAZ,mortalidad materna,muerte materna notificada,2020-11-01,1,0,1
40101,ORURO,mortalidad materna,muerte materna notificada,2020-11-01,1,0,1
50101,POTOSI,mortalidad materna,muerte materna notificada,2020-11-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2020-11-01,1,0,1
20606,TIPUANI,mortalidad materna,muerte materna notificada,2020-11-01,0,1,1
80101,TRINIDAD,mortalidad materna,muerte materna notificada,2020-11-01,1,0,1
31003,VILLA TUNARI,mortalidad materna,muerte materna notificada,2020-11-01,2,0,2
30301,AYOPAYA (V. DE INDEPENDENCIA),mortalidad materna,muerte materna notificada,2020-12-01,0,1,1
40102,CARACOLLO,mortalidad materna,muerte materna notificada,2020-12-01,0,1,1
90101,COBIJA,mortalidad materna,muerte materna notificada,2020-12-01,1,0,1
30101,COCHABAMBA,mortalidad materna,muerte materna notificada,2020-12-01,1,0,1
50401,COLQUECHACA,mortalidad materna,muerte materna notificada,2020-12-01,0,1,1
20105,EL ALTO,mortalidad materna,muerte materna notificada,2020-12-01,1,1,2
21105,LA ASUNTA,mortalidad materna,muerte materna notificada,2020-12-01,1,0,1
21006,LICOMA PAMPA,mortalidad materna,muerte materna notificada,2020-12-01,0,1,1
50404,OCURI,mortalidad materna,muerte materna notificada,2020-12-01,0,1,1
40101,ORURO,mortalidad materna,muerte materna notificada,2020-12-01,2,0,2
10101,SUCRE,mortalidad materna,muerte materna notificada,2020-12-01,0,1,1
31101,TAPACARI,mortalidad materna,muerte materna notificada,2020-12-01,0,1,1
