codigo_municipio,municipio,grupo,variable,mes,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
30905,COLCAPIRHUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,1,0,0,0,1,0,1
50901,"COLCHA ""K""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,0,0,1,0,1,1
31002,COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,0,0,1,0,1,1
71301,COMARAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,1,1,0,0,1,1,2
21401,COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,1,0,0,1,1,1,2
50601,COTAGAITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,0,1,0,1,0,1
70102,COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,1,0,0,0,1,1
20105,EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,6,5,2,2,8,7,15
20602,GUANAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,1,0,0,0,1,1
70705,GUTIERREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,1,0,0,0,1,0,1
10304,ICLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,0,1,1,1,1,2
10703,INCAHUASI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,0,1,0,1,0,1
21102,IRUPANA (VILLA DE LANZA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,1,0,0,1,1,1,2
21105,LA ASUNTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,1,0,0,0,1,0,1
20101,LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,83,72,4,5,87,77,164
50203,LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,2,3,3,3,5,8
11003,MACHARETI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,2,1,1,1,3,4
80801,MAGDALENA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,1,1,0,0,1,1,2
31301,MIZQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,1,2,0,2,1,3
20402,MOCOMOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,0,0,2,0,2,2
10501,MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,2,0,1,1,3,1,4
71001,MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,0,5,0,5,0,5
40101,ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,18,19,4,3,22,22,44
50101,POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,9,5,1,1,10,6,16
10302,PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,0,0,1,0,1,1
70805,PUCARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,1,0,0,0,1,1
20401,PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,0,0,2,0,2,2
20403,PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,0,1,1,1,1,2
90201,PUERTO RICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,1,0,0,0,1,0,1
31205,PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,4,0,0,0,4,0,4
51101,PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,1,1,0,1,1,2
31401,PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,2,1,4,2,6,3,9
30901,QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,1,0,0,0,1,0,1
21002,QUIME,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,1,0,0,0,1,0,1
50402,RAVELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,0,0,1,0,1,1
80301,REYES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,1,0,0,0,1,1
80201,RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,2,0,0,0,2,0,2
80304,RURRENABAQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,1,0,0,0,1,0,1
31001,SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,2,0,1,2,3,2,5
50701,SACACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,0,3,0,3,0,3
51601,SAN AGUSTIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,0,0,1,0,1,1
80602,SAN ANDRES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,2,0,0,0,2,0,2
80302,SAN BORJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,1,1,0,0,1,1,2
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,2,0,0,0,2,2
10702,SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,0,5,5,5,5,10
71005,SAN PEDRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,2,0,0,0,2,0,2
50501,SAN PEDRO DE BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,0,4,0,4,0,4
80401,SANTA ANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,1,0,1,0,2,2
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,6,8,0,0,6,8,14
10101,SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,9,9,1,2,10,11,21
10601,TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,1,0,2,3,3,3,6
60101,TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,19,14,2,2,21,16,37
10202,TARVITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,0,2,0,2,0,2
50502,TORO TORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,0,2,1,2,1,3
70802,TRIGAL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,1,0,0,0,1,0,1
80101,TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,4,3,1,0,5,3,8
50801,TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,1,2,0,0,1,2,3
21302,UMALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,0,1,0,1,0,1
51201,UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,0,1,9,1,9,10
70801,VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,2,1,0,0,2,1,3
60303,VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,4,1,0,0,4,1,5
31003,VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,2,2,0,0,2,2,4
11001,VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,1,0,0,0,1,0,1
51501,VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,3,2,0,0,3,2,5
60301,YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,3,3,0,0,3,3,6
10602,YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,0,0,1,0,1,1
70403,YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,3,0,0,2,3,2,5
10102,YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,0,1,1,1,1,2
10301,ZUDAÑEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-02-01,0,0,0,2,0,2,2
30201,AIQUILE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,1,0,0,0,1,0,1
50802,ATOCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,1,0,0,0,1,0,1
20502,AYATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,0,1,0,1,1
10201,AZURDUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,1,1,1,1,2
60202,BERMEJO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,3,2,0,0,3,2,5
50301,BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,0,3,0,3,3
70707,BOYUIBE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,1,0,0,0,1,0,1
70401,BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,2,0,0,0,2,0,2
51102,"CAIZA ""D""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,1,0,0,2,1,2,3
10701,CAMARGO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,1,0,0,0,1,1
70706,CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,3,1,0,0,3,1,4
22001,CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,2,0,1,1,3,1,4
50302,CHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,2,1,2,1,3
70702,CHARAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,2,0,0,0,2,2
90101,COBIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,2,2,0,0,2,2,4
30101,COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,52,39,0,2,52,41,93
30905,COLCAPIRHUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,3,0,0,0,3,0,3
31002,COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,5,4,5,4,9
71301,COMARAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,3,0,0,0,3,0,3
21401,COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,1,0,0,1,1,1,2
40301,CORQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,2,0,2,0,2
70102,COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,3,0,3,0,3
10902,CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,0,1,0,1,1
20105,EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,6,4,3,2,9,6,15
41101,EUCALIPTUS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,1,1,1,1,2
20602,GUANAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,1,0,1,2,2,2,4
40701,HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,1,0,1,0,1
41601,HUAYLLAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,0,1,0,1,1
10304,ICLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,2,0,2,0,2
20101,LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,91,87,7,10,98,97,195
50203,LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,2,6,2,6,8
11003,MACHARETI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,2,0,2,0,2
80801,MAGDALENA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,1,0,0,0,1,0,1
31301,MIZQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,1,0,1,2,2,2,4
20402,MOCOMOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,0,2,0,2,2
10501,MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,4,0,0,5,4,5,9
71001,MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,2,0,9,0,11,0,11
40101,ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,22,14,2,2,24,16,40
10401,PADILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,0,1,0,1,1
21104,PALOS BLANCOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,1,0,1,0,1
21802,PAPEL PAMPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,1,0,1,0,1
70601,PORTACHUELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,1,0,0,0,1,1
50101,POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,11,6,0,0,11,6,17
10302,PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,0,1,0,1,1
90201,PUERTO RICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,1,0,1,0,1
31205,PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,1,0,0,0,1,0,1
51101,PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,1,12,0,12,1,13
31401,PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,1,0,10,8,11,8,19
80301,REYES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,1,0,0,0,1,0,1
80201,RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,3,4,0,0,3,4,7
70503,ROBORE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,1,0,0,0,1,0,1
31001,SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,1,0,5,8,6,8,14
50701,SACACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,2,0,2,0,2
40801,SALINAS DE GARCI MENDOZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-03-01,0,0,0,2,0,2,2
