codigo_municipio,municipio,grupo,variable,mes,hombres total,mujeres total,total
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-05-01,10,0,10
21701,COPACABANA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-05-01,1,0,1
21401,COROICO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-05-01,1,0,1
70705,GUTIERREZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-05-01,2,0,2
21105,LA ASUNTA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-05-01,1,0,1
70104,LA GUARDIA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-05-01,1,0,1
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-05-01,13,0,13
71003,MINEROS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-05-01,3,0,3
71001,MONTERO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-05-01,2,0,2
21104,PALOS BLANCOS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-05-01,2,0,2
20403,PUERTO CARABUCO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-05-01,1,0,1
31205,PUERTO VILLARROEL,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-05-01,2,0,2
80302,SAN BORJA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-05-01,1,0,1
70301,SAN IGNACIO DE VELASCO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-05-01,5,0,5
70302,SAN MIGUEL DE VELASCO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-05-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-05-01,2,0,2
10101,SUCRE,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-05-01,5,0,5
20606,TIPUANI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-05-01,1,0,1
30903,TIQUIPAYA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-05-01,1,0,1
30802,TOCO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-05-01,1,0,1
31402,VILLA RIVERO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-05-01,2,0,2
20104,ACHOCALLA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-06-01,1,0,1
30501,ARANI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-06-01,1,0,1
50802,ATOCHA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-06-01,15,0,15
70702,CHARAGUA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-06-01,2,0,2
21101,CHULUMANI (V. DE LA LIBERTAD),tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-06-01,1,0,1
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-06-01,8,0,8
70104,LA GUARDIA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-06-01,1,0,1
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-06-01,2,0,2
71001,MONTERO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-06-01,1,0,1
31401,PUNATA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-06-01,1,0,1
31001,SACABA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-06-01,7,0,7
70301,SAN IGNACIO DE VELASCO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-06-01,10,0,10
80401,SANTA ANA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-06-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-06-01,1,0,1
20603,TACACOMA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-06-01,3,0,3
30401,TARATA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-06-01,2,0,2
70802,TRIGAL,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-06-01,1,0,1
60401,URIONDO (A. CONCEPCION),tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-06-01,2,0,2
51501,VILLAZON,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-06-01,1,0,1
10201,AZURDUY,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-07-01,1,0,1
21101,CHULUMANI (V. DE LA LIBERTAD),tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-07-01,1,0,1
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-07-01,10,0,10
21401,COROICO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-07-01,1,0,1
70102,COTOCA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-07-01,19,0,19
21105,LA ASUNTA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-07-01,1,0,1
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-07-01,6,0,6
30901,QUILLACOLLO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-07-01,4,0,4
31001,SACABA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-07-01,1,0,1
70301,SAN IGNACIO DE VELASCO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-07-01,9,0,9
31101,TAPACARI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-07-01,1,0,1
10402,TOMINA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-07-01,1,0,1
70707,BOYUIBE,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-08-01,1,0,1
10701,CAMARGO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-08-01,2,0,2
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-08-01,8,0,8
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-08-01,9,0,9
21006,LICOMA PAMPA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-08-01,1,0,1
10501,MONTEAGUDO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-08-01,1,0,1
70301,SAN IGNACIO DE VELASCO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-08-01,3,0,3
70302,SAN MIGUEL DE VELASCO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-08-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-08-01,1,0,1
31201,TOTORA(CBBA),tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-08-01,1,0,1
10701,CAMARGO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-09-01,7,0,7
22001,CARANAVI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-09-01,1,0,1
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-09-01,10,0,10
21402,CORIPATA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-09-01,1,0,1
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-09-01,11,0,11
31001,SACABA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-09-01,1,0,1
50802,ATOCHA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-10-01,10,0,10
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-10-01,10,0,10
21401,COROICO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-10-01,1,0,1
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-10-01,10,0,10
10501,MONTEAGUDO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-10-01,2,0,2
60501,SAN LORENZO(TJA),tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-10-01,1,0,1
30401,TARATA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-10-01,1,0,1
20606,TIPUANI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-10-01,1,0,1
50802,ATOCHA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-11-01,14,0,14
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-11-01,6,0,6
21401,COROICO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-11-01,1,0,1
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-11-01,7,0,7
80801,MAGDALENA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-11-01,1,0,1
10501,MONTEAGUDO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-11-01,1,0,1
31001,SACABA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-11-01,2,0,2
60501,SAN LORENZO(TJA),tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-11-01,1,0,1
50802,ATOCHA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-12-01,13,0,13
20905,CAIROMA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-12-01,1,0,1
21402,CORIPATA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-12-01,2,0,2
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-12-01,8,0,8
60501,SAN LORENZO(TJA),tuberculosis (casos confirmados),tuberculosis pulmonar baar (-),2002-12-01,1,0,1
