codigo_municipio,municipio,grupo,variable,mes,mujeres total
80202,GUAYARAMERIN,intoxicaciones,drogas,2001-09-01,1
20101,LA PAZ,intoxicaciones,drogas,2001-09-01,14
71001,MONTERO,intoxicaciones,drogas,2001-09-01,1
40101,ORURO,intoxicaciones,drogas,2001-09-01,2
50101,POTOSI,intoxicaciones,drogas,2001-09-01,4
71401,PUERTO SUAREZ,intoxicaciones,drogas,2001-09-01,1
10101,SUCRE,intoxicaciones,drogas,2001-09-01,2
60101,TARIJA,intoxicaciones,drogas,2001-09-01,14
70403,YAPACANI,intoxicaciones,drogas,2001-09-01,1
21203,BATALLAS,intoxicaciones,drogas,2001-10-01,1
70706,CAMIRI,intoxicaciones,drogas,2001-10-01,1
20305,CHARAÑA,intoxicaciones,drogas,2001-10-01,1
30101,COCHABAMBA,intoxicaciones,drogas,2001-10-01,8
21401,COROICO,intoxicaciones,drogas,2001-10-01,1
20105,EL ALTO,intoxicaciones,drogas,2001-10-01,6
20602,GUANAY,intoxicaciones,drogas,2001-10-01,1
20101,LA PAZ,intoxicaciones,drogas,2001-10-01,11
10903,LAS CARRERAS,intoxicaciones,drogas,2001-10-01,1
10501,MONTEAGUDO,intoxicaciones,drogas,2001-10-01,1
40101,ORURO,intoxicaciones,drogas,2001-10-01,5
21305,PATACAMAYA,intoxicaciones,drogas,2001-10-01,1
70601,PORTACHUELO,intoxicaciones,drogas,2001-10-01,1
50101,POTOSI,intoxicaciones,drogas,2001-10-01,3
70301,SAN IGNACIO DE VELASCO,intoxicaciones,drogas,2001-10-01,1
41401,SANTIAGO DE HUARI,intoxicaciones,drogas,2001-10-01,1
10101,SUCRE,intoxicaciones,drogas,2001-10-01,2
60101,TARIJA,intoxicaciones,drogas,2001-10-01,14
20905,CAIROMA,intoxicaciones,drogas,2001-11-01,1
22001,CARANAVI,intoxicaciones,drogas,2001-11-01,2
30101,COCHABAMBA,intoxicaciones,drogas,2001-11-01,1
20105,EL ALTO,intoxicaciones,drogas,2001-11-01,2
20802,GUAQUI,intoxicaciones,drogas,2001-11-01,1
40701,HUANUNI,intoxicaciones,drogas,2001-11-01,1
21105,LA ASUNTA,intoxicaciones,drogas,2001-11-01,1
70104,LA GUARDIA,intoxicaciones,drogas,2001-11-01,1
20101,LA PAZ,intoxicaciones,drogas,2001-11-01,14
50203,LLALLAGUA,intoxicaciones,drogas,2001-11-01,1
71001,MONTERO,intoxicaciones,drogas,2001-11-01,1
40101,ORURO,intoxicaciones,drogas,2001-11-01,2
21104,PALOS BLANCOS,intoxicaciones,drogas,2001-11-01,3
40602,PAZÑA,intoxicaciones,drogas,2001-11-01,1
50101,POTOSI,intoxicaciones,drogas,2001-11-01,3
80702,SAN RAMON,intoxicaciones,drogas,2001-11-01,1
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,drogas,2001-11-01,2
60101,TARIJA,intoxicaciones,drogas,2001-11-01,8
70403,YAPACANI,intoxicaciones,drogas,2001-11-01,1
70706,CAMIRI,intoxicaciones,drogas,2001-12-01,1
90101,COBIJA,intoxicaciones,drogas,2001-12-01,1
30101,COCHABAMBA,intoxicaciones,drogas,2001-12-01,1
20105,EL ALTO,intoxicaciones,drogas,2001-12-01,3
80202,GUAYARAMERIN,intoxicaciones,drogas,2001-12-01,1
20101,LA PAZ,intoxicaciones,drogas,2001-12-01,4
50203,LLALLAGUA,intoxicaciones,drogas,2001-12-01,1
71003,MINEROS,intoxicaciones,drogas,2001-12-01,1
71001,MONTERO,intoxicaciones,drogas,2001-12-01,1
40101,ORURO,intoxicaciones,drogas,2001-12-01,4
50101,POTOSI,intoxicaciones,drogas,2001-12-01,4
31001,SACABA,intoxicaciones,drogas,2001-12-01,1
10101,SUCRE,intoxicaciones,drogas,2001-12-01,1
60101,TARIJA,intoxicaciones,drogas,2001-12-01,8
80101,TRINIDAD,intoxicaciones,drogas,2001-12-01,1
31003,VILLA TUNARI,intoxicaciones,drogas,2001-12-01,1
70403,YAPACANI,intoxicaciones,drogas,2001-12-01,1
