codigo_municipio,municipio,grupo,variable,mes,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
21401,COROICO,mortalidad institucional,muerte materna,2007-10-01,0,0,0,1,0,1,1
20105,EL ALTO,mortalidad institucional,muerte materna,2007-10-01,0,1,0,0,0,1,1
10304,ICLA,mortalidad institucional,muerte materna,2007-10-01,0,0,0,1,0,1,1
20101,LA PAZ,mortalidad institucional,muerte materna,2007-10-01,0,3,0,0,0,3,3
40101,ORURO,mortalidad institucional,muerte materna,2007-10-01,0,1,0,0,0,1,1
50101,POTOSI,mortalidad institucional,muerte materna,2007-10-01,0,1,0,0,0,1,1
30901,QUILLACOLLO,mortalidad institucional,muerte materna,2007-10-01,0,1,0,0,0,1,1
10702,SAN LUCAS,mortalidad institucional,muerte materna,2007-10-01,0,0,0,1,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2007-10-01,0,1,0,0,0,1,1
10101,SUCRE,mortalidad institucional,muerte materna,2007-10-01,0,1,0,0,0,1,1
60101,TARIJA,mortalidad institucional,muerte materna,2007-10-01,0,0,0,1,0,1,1
60303,VILLA MONTES,mortalidad institucional,muerte materna,2007-10-01,0,1,0,0,0,1,1
20105,EL ALTO,mortalidad institucional,muerte materna,2007-11-01,0,1,0,0,0,1,1
21001,INQUISIVI,mortalidad institucional,muerte materna,2007-11-01,0,0,0,1,0,1,1
70903,MAIRANA,mortalidad institucional,muerte materna,2007-11-01,0,1,0,0,0,1,1
40101,ORURO,mortalidad institucional,muerte materna,2007-11-01,0,1,0,0,0,1,1
50101,POTOSI,mortalidad institucional,muerte materna,2007-11-01,0,3,0,0,0,3,3
20401,PUERTO ACOSTA,mortalidad institucional,muerte materna,2007-11-01,0,0,0,1,0,1,1
20601,SORATA,mortalidad institucional,muerte materna,2007-11-01,0,1,0,0,0,1,1
10801,VILLA SERRANO,mortalidad institucional,muerte materna,2007-11-01,0,0,0,1,0,1,1
30301,AYOPAYA (V. DE INDEPENDENCIA),mortalidad institucional,muerte materna,2007-12-01,0,0,0,1,0,1,1
21701,COPACABANA,mortalidad institucional,muerte materna,2007-12-01,0,0,0,1,0,1,1
21501,IXIAMAS,mortalidad institucional,muerte materna,2007-12-01,0,0,0,1,0,1,1
40101,ORURO,mortalidad institucional,muerte materna,2007-12-01,0,1,0,0,0,1,1
50403,POCOATA,mortalidad institucional,muerte materna,2007-12-01,0,0,0,1,0,1,1
80201,RIBERALTA,mortalidad institucional,muerte materna,2007-12-01,0,1,0,0,0,1,1
10101,SUCRE,mortalidad institucional,muerte materna,2007-12-01,0,1,0,0,0,1,1
