codigo_municipio,municipio,grupo,variable,mes,hombres total,mujeres total,hombres total.1,mujeres total.1,total
50701,SACACA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,14,9,14,9,23
71302,SAIPINA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,2,1,2,1,3
40801,SALINAS DE GARCI MENDOZA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,1,0,1,0,1
51003,SAN ANTONIO DE ESMORUCO,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,0,1,0,1,1
71105,SAN ANTONIO DE LOMERIO,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,7,11,7,11,18
31403,SAN BENITO,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,0,2,0,2,2
80302,SAN BORJA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,12,6,12,6,18
21502,SAN BUENA VENTURA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,3,2,3,2,5
70402,SAN CARLOS,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,1,0,1,0,1
80501,SAN IGNACIO,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,12,6,12,6,18
70301,SAN IGNACIO DE VELASCO,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,19,10,19,10,29
71102,SAN JAVIER(STC),estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,1,0,1,0,1
70501,SAN JOSE DE CHIQUITOS,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,5,0,5,0,5
71104,SAN JULIAN,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,9,5,9,5,14
60501,SAN LORENZO(TJA),estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,2,5,2,5,7
10702,SAN LUCAS,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,13,6,13,6,19
71201,SAN MATIAS,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,5,3,5,3,8
70302,SAN MIGUEL DE VELASCO,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,3,0,3,0,3
51001,SAN PABLO DE LIPEZ,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,1,1,1,1,2
50501,SAN PEDRO DE BUENA VISTA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,6,5,6,5,11
70303,SAN RAFAEL,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,3,1,3,1,4
70101,SANTA CRUZ DE LA SIERRA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,59,21,59,21,80
80303,SANTA ROSA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,1,0,1,0,1
20308,SANTIAGO DE CALLAPA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,2,0,2,0,2
41401,SANTIAGO DE HUARI,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,0,2,0,2,2
30702,SANTIVAÑES,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,1,0,1,0,1
20902,SAPAHAQUI,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,0,1,0,1,1
90303,SENA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,0,6,0,6,6
21301,SICA SICA (VILLA AROMA),estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,6,2,6,2,8
30703,SICAYA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,3,0,3,0,3
30902,SIPE SIPE,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,10,3,10,3,13
10403,SOPACHUY,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,5,7,5,7,12
20601,SORATA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,0,2,0,2,2
10101,SUCRE,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,18,7,18,7,25
20603,TACACOMA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,1,1,1,1,2
50303,TACOBAMBA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,5,1,5,1,6
30602,TACOPAYA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,16,2,16,2,18
31101,TAPACARI,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,3,3,3,3,6
10601,TARABUCO,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,36,16,36,16,52
60101,TARIJA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,4,6,4,6,10
10202,TARVITA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,9,3,9,3,12
20803,TIAWANACU,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,1,0,1,0,1
50102,TINGUIPAYA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,0,4,0,4,4
31601,TIRAQUE (CBBA),estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,18,7,18,7,25
30803,TOLATA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,0,1,0,1,1
41001,TOLEDO,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,2,0,2,0,2
51202,TOMAVE,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,5,2,5,2,7
10402,TOMINA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,6,5,6,5,11
50502,TORO TORO,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,0,2,0,2,2
31201,TOTORA(CBBA),estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,2,1,2,1,3
41301,TOTORA(ORR),estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,0,1,0,1,1
80101,TRINIDAD,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,9,13,9,13,22
50801,TUPIZA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,2,9,2,9,11
21302,UMALA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,11,0,11,0,11
50201,UNCIA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,0,2,0,2,2
60401,URIONDO (A. CONCEPCION),estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,1,0,1,0,1
51201,UYUNI,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,2,2,2,2,4
30502,VACAS,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,0,1,0,1,1
70801,VALLEGRANDE,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,1,1,1,1,2
20801,VIACHA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,3,1,3,1,4
31302,VILA VILA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,2,0,2,0,2
60303,VILLA MONTES,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,5,7,5,7,12
31402,VILLA RIVERO,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,2,2,2,2,4
10801,VILLA SERRANO,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,9,4,9,4,13
31003,VILLA TUNARI,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,2,15,2,15,17
11001,VILLA VACA GUZMAN (MUYUPAMPA),estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,2,2,2,2,4
51501,VILLAZON,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,3,2,3,2,5
50602,VITICHI,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,7,1,7,1,8
70201,WARNES,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,6,2,6,2,8
20903,YACO,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,0,1,0,1,1
60301,YACUIBA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,9,4,9,4,13
10602,YAMPARAEZ,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,13,2,13,2,15
70403,YAPACANI,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,9,3,9,3,12
50103,YOCALLA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,2,0,2,0,2
10102,YOTALA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,4,1,4,1,5
60402,YUNCHARA,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,0,1,0,1,1
10301,ZUDAÑEZ,estado nutricional en menores de 5 anos,clasificacion f,2003-01-01,2,1,2,1,3
51302,ACACIO,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,14,5,14,5,19
20201,ACHACACHI,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,1,1,1,1,2
30201,AIQUILE,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,2,2,2,2,4
10404,ALCALA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,5,2,5,2,7
20202,ANCORAIMES,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,2,0,2,0,2
41201,ANDAMARCA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,0,1,0,1,1
30402,ANZALDO,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,5,3,5,3,8
20701,APOLO,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,2,3,2,3,5
51301,ARAMPAMPA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,2,2,2,2,4
30501,ARANI,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,1,1,1,1,2
30403,ARBIETO,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,1,0,1,0,1
30601,ARQUE,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,2,2,2,2,4
71501,ASCENCION DE GUARAYOS,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,17,7,17,7,24
50802,ATOCHA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,1,8,1,8,9
20502,AYATA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,2,0,2,0,2
21303,AYO AYO,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,1,0,1,0,1
30301,AYOPAYA (V. DE INDEPENDENCIA),estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,7,1,7,1,8
10201,AZURDUY,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,29,7,29,7,36
21203,BATALLAS,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,1,0,1,0,1
60202,BERMEJO,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,2,0,2,0,2
50301,BETANZOS,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,14,9,14,9,23
31501,BOLIVAR,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,3,0,3,0,3
90103,BOLPEBRA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,1,0,1,0,1
70707,BOYUIBE,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,1,2,1,2,3
70401,BUENA VISTA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,3,0,3,0,3
70703,CABEZAS,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,3,0,3,0,3
20905,CAIROMA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,2,1,2,1,3
51102,"CAIZA ""D""",estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,9,1,9,1,10
21003,CAJUATA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,1,2,1,2,3
20303,CALACOTO,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,0,1,0,1,1
21304,CALAMARCA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,4,1,4,1,5
10701,CAMARGO,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,1,3,1,3,4
70706,CAMIRI,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,7,1,7,1,8
30701,CAPINOTA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,2,0,2,0,2
20302,CAQUIAVIRI,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,0,1,0,1,1
22001,CARANAVI,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,3,2,3,2,5
60302,CARAPARI,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,1,0,1,0,1
50702,CARIPUYO,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,9,4,9,4,13
40201,CHALLAPATA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,5,5,5,5,10
50302,CHAQUI,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,1,0,1,0,1
70702,CHARAGUA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,13,7,13,7,20
50202,CHAYANTA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,3,2,3,2,5
21101,CHULUMANI (V. DE LA LIBERTAD),estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,0,1,0,1,1
20501,CHUMA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,5,1,5,1,6
30801,CLIZA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,4,4,4,4,8
90101,COBIJA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,2,0,2,0,2
30101,COCHABAMBA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,22,8,22,8,30
30905,COLCAPIRHUA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,1,0,1,0,1
50901,"COLCHA ""K""",estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,1,2,1,2,3
31002,COLOMI,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,2,3,2,3,5
50401,COLQUECHACA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,7,2,7,2,9
21306,COLQUENCHA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,0,1,0,1,1
21004,COLQUIRI,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,1,0,1,0,1
71301,COMARAPA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,5,1,5,1,6
71101,CONCEPCION,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,0,1,0,1,1
21701,COPACABANA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,0,1,0,1,1
21402,CORIPATA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,0,1,0,1,1
20301,CORO CORO,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,1,0,1,0,1
40301,CORQUE,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,1,0,1,0,1
50601,COTAGAITA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,4,1,4,1,5
70102,COTOCA,estado nutricional en menores de 5 anos,clasificacion f,2003-02-01,2,0,2,0,2
