codigo_municipio,municipio,grupo,variable,mes,total,mujeres total
31301,MIZQUE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,3,3
10501,MONTEAGUDO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,3,3
71001,MONTERO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,18,18
30302,MOROCHATA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,2,2
30203,OMEREQUE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,2,2
40101,ORURO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,137,137
10401,PADILLA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,1,1
21104,PALOS BLANCOS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,2,2
70902,PAMPA GRANDE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,1,1
40602,PAZÑA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,1,1
31202,POJO (CBBA),alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,2,2
70601,PORTACHUELO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,6,6
50101,POTOSI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,55,55
21204,PUERTO PEREZ,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,1,1
71401,PUERTO SUAREZ,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,5,5
31205,PUERTO VILLARROEL,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,2,2
51101,PUNA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,1,1
30901,QUILLACOLLO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,7,7
80201,RIBERALTA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,8,8
80304,RURRENABAQUE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,3,3
31001,SACABA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,4,4
80302,SAN BORJA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,5,5
70301,SAN IGNACIO DE VELASCO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,4,4
70501,SAN JOSE DE CHIQUITOS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,1,1
71104,SAN JULIAN,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,5,5
60501,SAN LORENZO(TJA),alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,3,3
10702,SAN LUCAS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,6,6
70302,SAN MIGUEL DE VELASCO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,7,7
21702,SAN PEDRO DE TIQUINA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,1,1
80702,SAN RAMON,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,3,3
70101,SANTA CRUZ DE LA SIERRA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,101,101
80303,SANTA ROSA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,1,1
20902,SAPAHAQUI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,1,1
30902,SIPE SIPE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,4,4
20601,SORATA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,1,1
10101,SUCRE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,109,109
31101,TAPACARI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,2,2
10601,TARABUCO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,1,1
60101,TARIJA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,147,147
10202,TARVITA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,1,1
20606,TIPUANI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,1,1
30903,TIQUIPAYA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,1,1
31601,TIRAQUE (CBBA),alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,9,9
41001,TOLEDO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,1,1
50502,TORO TORO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,1,1
80101,TRINIDAD,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,22,22
50801,TUPIZA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,2,2
50201,UNCIA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,5,5
71502,URUBICHA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,1,1
20801,VIACHA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,1,1
90502,VILLA NUEVA (LOMA ALTA),alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,1,1
10801,VILLA SERRANO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,2,2
31003,VILLA TUNARI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,8,8
11001,VILLA VACA GUZMAN (MUYUPAMPA),alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,2,2
60301,YACUIBA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,6,6
60402,YUNCHARA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,1,1
10301,ZUDAÑEZ,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-01-01,4,4
20201,ACHACACHI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
30201,AIQUILE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,2,2
20202,ANCORAIMES,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
71501,ASCENCION DE GUARAYOS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,2,2
50802,ATOCHA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,3,3
21203,BATALLAS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,4,4
80802,BAURES,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,3,3
50104,BELEN DE URMIRI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
60202,BERMEJO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,3,3
50301,BETANZOS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,3,3
70703,CABEZAS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
10701,CAMARGO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
70706,CAMIRI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,5,5
30701,CAPINOTA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,3,3
40102,CARACOLLO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
22001,CARANAVI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,5,5
50702,CARIPUYO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
40201,CHALLAPATA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
70702,CHARAGUA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,2,2
31204,CHIMORE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,3,3
20501,CHUMA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
30801,CLIZA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,2,2
90101,COBIJA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,6,6
30101,COCHABAMBA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,64,64
31002,COLOMI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,2,2
21004,COLQUIRI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,2,2
71101,CONCEPCION,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
21701,COPACABANA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
40301,CORQUE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
70102,COTOCA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,5,5
20105,EL ALTO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,88,88
71503,EL PUENTE(STC),alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
60601,ENTRE RIOS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,5,5
90503,EUREKA (SANTOS MERCADO),alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
80402,EXALTACION,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
71002,GENERAL SAAVEDRA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
20602,GUANAY,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,4,4
80202,GUAYARAMERIN,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,13,13
10502,HUACARETA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
40701,HUANUNI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,7,7
80803,HUARACAJE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,2,2
10304,ICLA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
10703,INCAHUASI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,2,2
21501,IXIAMAS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
21105,LA ASUNTA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,2,2
70104,LA GUARDIA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,6,6
20101,LA PAZ,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,30,30
21202,LAJA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
10903,LAS CARRERAS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
50203,LLALLAGUA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,5,5
80801,MAGDALENA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,2,2
71003,MINEROS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,4,4
31301,MIZQUE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,2,2
10501,MONTEAGUDO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,3,3
71001,MONTERO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,13,13
50404,OCURI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
40101,ORURO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,125,125
70502,PAILON,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,2,2
30202,PASORAPA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,2,2
31203,POCONA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
10103,POROMA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
70601,PORTACHUELO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,6,6
50101,POTOSI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,27,27
20401,PUERTO ACOSTA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
21204,PUERTO PEREZ,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
71402,PUERTO QUIJARRO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
71401,PUERTO SUAREZ,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,6,6
31205,PUERTO VILLARROEL,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
30901,QUILLACOLLO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,8,8
80301,REYES,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,2,2
80201,RIBERALTA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,8,8
80304,RURRENABAQUE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
31001,SACABA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,7,7
30404,SACABAMBA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
40801,SALINAS DE GARCI MENDOZA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
80602,SAN ANDRES,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,2,2
80302,SAN BORJA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,11,11
70301,SAN IGNACIO DE VELASCO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,7,7
80701,SAN JOAQUIN,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,3,3
70501,SAN JOSE DE CHIQUITOS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,3,3
10702,SAN LUCAS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,2,2
70101,SANTA CRUZ DE LA SIERRA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,47,47
80303,SANTA ROSA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,2,2
30902,SIPE SIPE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,5,5
10403,SOPACHUY,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
10101,SUCRE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,92,92
31101,TAPACARI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,2,2
10601,TARABUCO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
60101,TARIJA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,130,130
10202,TARVITA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
20803,TIAWANACU,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,2,2
31601,TIRAQUE (CBBA),alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,9,9
10402,TOMINA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
50502,TORO TORO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,2,2
31201,TOTORA(CBBA),alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
80101,TRINIDAD,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,8,8
50801,TUPIZA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
50201,UNCIA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,4,4
20801,VIACHA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,7,7
60303,VILLA MONTES,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,3,3
10801,VILLA SERRANO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,2,2
31003,VILLA TUNARI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,5,5
11001,VILLA VACA GUZMAN (MUYUPAMPA),alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
51501,VILLAZON,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,10,10
30904,VINTO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,2,2
70201,WARNES,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,3,3
60301,YACUIBA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,4,4
10102,YOTALA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
10301,ZUDAÑEZ,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-02-01,1,1
20201,ACHACACHI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,2,2
30201,AIQUILE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,5,5
20202,ANCORAIMES,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,2,2
41201,ANDAMARCA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,1,1
20701,APOLO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,1,1
71501,ASCENCION DE GUARAYOS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,1,1
10201,AZURDUY,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,3,3
80802,BAURES,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,1,1
60202,BERMEJO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,12,12
50301,BETANZOS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,2,2
20905,CAIROMA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,2,2
10701,CAMARGO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,2,2
70706,CAMIRI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,11,11
30701,CAPINOTA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,1,1
40201,CHALLAPATA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,2,2
70702,CHARAGUA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,4,4
50202,CHAYANTA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,2,2
90101,COBIJA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,1,1
30101,COCHABAMBA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,96,96
30905,COLCAPIRHUA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,3,3
50901,"COLCHA ""K""",alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,3,3
31002,COLOMI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,1,1
21306,COLQUENCHA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,1,1
21701,COPACABANA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,2,2
21401,COROICO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,1,1
40301,CORQUE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,1,1
70102,COTOCA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,5,5
20804,DESAGUADERO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,1,1
20105,EL ALTO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,80,80
60502,EL PUENTE(TJA),alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,1,1
70105,EL TORNO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,3,3
60601,ENTRE RIOS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,4,4
71002,GENERAL SAAVEDRA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,1,1
20602,GUANAY,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,5,5
80202,GUAYARAMERIN,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,22,22
40701,HUANUNI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,4,4
10703,INCAHUASI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,1,1
21105,LA ASUNTA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,3,3
70104,LA GUARDIA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,1,1
20101,LA PAZ,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,145,145
10903,LAS CARRERAS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,3,3
50203,LLALLAGUA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,9,9
51401,LLICA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,3,3
11003,MACHARETI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,2,2
80801,MAGDALENA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,3,3
70903,MAIRANA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,6,6
71003,MINEROS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,3,3
31301,MIZQUE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,6,6
10501,MONTEAGUDO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,2,2
71001,MONTERO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,9,9
30302,MOROCHATA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,1,1
40101,ORURO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2003-03-01,60,60
