codigo_municipio,municipio,grupo,variable,mes,total,mujeres total
50203,LLALLAGUA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,12,12
80601,LORETO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,4,4
80801,MAGDALENA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,4,4
70903,MAIRANA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,1,1
71003,MINEROS,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,12,12
31301,MIZQUE,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,4,4
20402,MOCOMOCO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,1,1
51002,MOJINETE,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,1,1
10501,MONTEAGUDO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,14,14
71001,MONTERO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,39,39
70803,MORO MORO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,1,1
30302,MOROCHATA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,1,1
50404,OCURI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,2,2
40101,ORURO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,32,32
10401,PADILLA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,3,3
70502,PAILON,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,8,8
21104,PALOS BLANCOS,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,3,3
21802,PAPEL PAMPA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,1,1
40602,PAZÑA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,1,1
20702,PELECHUCO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,1,1
31203,POCONA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,8,8
31202,POJO (CBBA),alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,4,4
40601,POOPO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,1,1
70601,PORTACHUELO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,15,15
50101,POTOSI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,31,31
90301,PUERTO GONZALO MORENO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,3,3
90201,PUERTO RICO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,2,2
71401,PUERTO SUAREZ,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,6,6
31205,PUERTO VILLARROEL,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,24,24
51101,PUNA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,5,5
20604,QUIABAYA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,1,1
30901,QUILLACOLLO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,41,41
80201,RIBERALTA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,28,28
70503,ROBORE,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,3,3
80304,RURRENABAQUE,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,1,1
31001,SACABA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,10,10
70901,SAMAIPATA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,1,1
80602,SAN ANDRES,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,1,1
80302,SAN BORJA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,5,5
70402,SAN CARLOS,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,2,2
80501,SAN IGNACIO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,2,2
70301,SAN IGNACIO DE VELASCO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,27,27
80102,SAN JAVIER(BNI),alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,1,1
71102,SAN JAVIER(STC),alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,6,6
70501,SAN JOSE DE CHIQUITOS,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,1,1
71104,SAN JULIAN,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,11,11
60501,SAN LORENZO(TJA),alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,1,1
10702,SAN LUCAS,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,5,5
71201,SAN MATIAS,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,4,4
70302,SAN MIGUEL DE VELASCO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,5,5
80702,SAN RAMON,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,2,2
80702,SAN RAMON,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,2,2
70101,SANTA CRUZ DE LA SIERRA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,50,50
70602,SANTA ROSA DEL SARA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,5,5
41401,SANTIAGO DE HUARI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,1,1
21301,SICA SICA (VILLA AROMA),alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,2,2
30902,SIPE SIPE,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,6,6
10403,SOPACHUY,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,1,1
10101,SUCRE,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,45,45
30602,TACOPAYA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,2,2
31101,TAPACARI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,1,1
10601,TARABUCO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,3,3
30401,TARATA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,1,1
60101,TARIJA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,32,32
10202,TARVITA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,4,4
20606,TIPUANI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,2,2
30903,TIQUIPAYA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,8,8
31601,TIRAQUE (CBBA),alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,9,9
41001,TOLEDO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,2,2
51202,TOMAVE,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,1,1
80101,TRINIDAD,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,30,30
50801,TUPIZA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,2,2
50201,UNCIA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,1,1
70801,VALLEGRANDE,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,5,5
31302,VILA VILA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,2,2
10801,VILLA SERRANO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,3,3
31003,VILLA TUNARI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,10,10
11001,VILLA VACA GUZMAN (MUYUPAMPA),alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,4,4
51501,VILLAZON,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,4,4
70201,WARNES,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,5,5
60301,YACUIBA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,21,21
70403,YAPACANI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,6,6
10102,YOTALA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,1,1
60402,YUNCHARA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,1,1
10301,ZUDAÑEZ,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-01-01,1,1
20201,ACHACACHI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,4,4
30201,AIQUILE,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,2,2
20202,ANCORAIMES,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,2,2
30402,ANZALDO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
30601,ARQUE,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
71501,ASCENCION DE GUARAYOS,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,11,11
50802,ATOCHA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
80802,BAURES,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
90104,BELLA FLOR,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,2,2
60202,BERMEJO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,5,5
31501,BOLIVAR,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,2,2
70401,BUENA VISTA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
70703,CABEZAS,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
21003,CAJUATA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
21304,CALAMARCA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
10701,CAMARGO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,2,2
70706,CAMIRI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,10,10
30701,CAPINOTA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,2,2
22001,CARANAVI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,6,6
60302,CARAPARI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,2,2
40201,CHALLAPATA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,5,5
50302,CHAQUI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
70702,CHARAGUA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,8,8
50202,CHAYANTA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
31204,CHIMORE,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,5,5
30801,CLIZA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
90101,COBIJA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,4,4
30101,COCHABAMBA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,35,35
50901,"COLCHA ""K""",alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
31002,COLOMI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,2,2
21004,COLQUIRI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,2,2
71101,CONCEPCION,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,3,3
21701,COPACABANA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
40301,CORQUE,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
70704,CUEVO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
20105,EL ALTO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,40,40
71503,EL PUENTE(STC),alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,2,2
60502,EL PUENTE(TJA),alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
10405,EL VILLAR,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
60601,ENTRE RIOS,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,2,2
71002,GENERAL SAAVEDRA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,5,5
20602,GUANAY,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,2,2
70705,GUTIERREZ,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,2,2
10502,HUACARETA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
11002,HUACAYA (VILLA DE HUACAYA),alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
40701,HUANUNI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
80803,HUARACAJE,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
21105,LA ASUNTA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,2,2
20101,LA PAZ,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,3,3
50203,LLALLAGUA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,8,8
80601,LORETO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
80801,MAGDALENA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,3,3
70903,MAIRANA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,4,4
71003,MINEROS,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,7,7
31301,MIZQUE,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
10501,MONTEAGUDO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,13,13
71001,MONTERO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,45,45
70803,MORO MORO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,3,3
30302,MOROCHATA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,2,2
40101,ORURO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,22,22
70502,PAILON,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
21104,PALOS BLANCOS,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,4,4
21305,PATACAMAYA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
40602,PAZÑA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
31203,POCONA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,7,7
31202,POJO (CBBA),alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,2,2
70601,PORTACHUELO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,3,3
50101,POTOSI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,33,33
21201,PUCARANI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
20401,PUERTO ACOSTA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,2,2
90301,PUERTO GONZALO MORENO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
71402,PUERTO QUIJARRO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,2,2
71401,PUERTO SUAREZ,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,9,9
31205,PUERTO VILLARROEL,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,17,17
51101,PUNA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
21002,QUIME,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
50402,RAVELO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
80201,RIBERALTA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,17,17
70503,ROBORE,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,4,4
80304,RURRENABAQUE,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
31001,SACABA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,14,14
40801,SALINAS DE GARCI MENDOZA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,2,2
80602,SAN ANDRES,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,3,3
80302,SAN BORJA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,11,11
70402,SAN CARLOS,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,6,6
80501,SAN IGNACIO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
70301,SAN IGNACIO DE VELASCO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,19,19
71102,SAN JAVIER(STC),alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
70501,SAN JOSE DE CHIQUITOS,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,2,2
71104,SAN JULIAN,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,4,4
10702,SAN LUCAS,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,3,3
70302,SAN MIGUEL DE VELASCO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
80702,SAN RAMON,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,3,3
70101,SANTA CRUZ DE LA SIERRA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,13,13
80303,SANTA ROSA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
70602,SANTA ROSA DEL SARA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,4,4
30902,SIPE SIPE,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,4,4
10101,SUCRE,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,24,24
31101,TAPACARI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
60101,TARIJA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,35,35
10202,TARVITA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
20606,TIPUANI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
30903,TIQUIPAYA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,2,2
31601,TIRAQUE (CBBA),alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,5,5
10402,TOMINA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
80101,TRINIDAD,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,15,15
50801,TUPIZA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,9,9
50201,UNCIA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,2,2
71502,URUBICHA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,3,3
70801,VALLEGRANDE,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,8,8
60303,VILLA MONTES,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,10,10
10801,VILLA SERRANO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,4,4
31003,VILLA TUNARI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,5,5
11001,VILLA VACA GUZMAN (MUYUPAMPA),alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,2,2
51501,VILLAZON,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
30904,VINTO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,5,5
50602,VITICHI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
70201,WARNES,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,7,7
60301,YACUIBA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,14,14
70403,YAPACANI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,2,2
60402,YUNCHARA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,1,1
10301,ZUDAÑEZ,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-02-01,3,3
20201,ACHACACHI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-03-01,4,4
30201,AIQUILE,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-03-01,5,5
41201,ANDAMARCA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-03-01,1,1
71501,ASCENCION DE GUARAYOS,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-03-01,10,10
20502,AYATA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-03-01,2,2
60202,BERMEJO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-03-01,9,9
50301,BETANZOS,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-03-01,2,2
70707,BOYUIBE,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-03-01,5,5
70401,BUENA VISTA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-03-01,1,1
10701,CAMARGO,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-03-01,2,2
70706,CAMIRI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-03-01,13,13
30701,CAPINOTA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-03-01,6,6
22001,CARANAVI,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-03-01,20,20
40201,CHALLAPATA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-03-01,3,3
70702,CHARAGUA,alto riesgo obstetrico,parto de adolecente (menor de 20 anos),2003-03-01,1,1
