codigo_municipio,municipio,grupo,variable,mes,totales_total-m,totales-1_total-f,totales-2_total
71101,CONCEPCION,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-08-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-08-01,5,1,6
80202,GUAYARAMERIN,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-08-01,1,0,1
70104,LA GUARDIA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-08-01,1,1,2
20101,LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-08-01,5,0,5
71001,MONTERO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-08-01,1,2,3
50101,POTOSI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-08-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-08-01,21,12,33
60501,SAN LORENZO(TJA),salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-08-01,1,0,1
10702,SAN LUCAS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-08-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-08-01,0,1,1
31302,VILA VILA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-08-01,1,1,2
50301,BETANZOS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-09-01,1,0,1
10701,CAMARGO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-09-01,0,1,1
30101,COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-09-01,3,0,3
20105,EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-09-01,6,0,6
71503,EL PUENTE(STC),salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-09-01,1,0,1
71001,MONTERO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-09-01,1,0,1
50101,POTOSI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-09-01,1,0,1
71401,PUERTO SUAREZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-09-01,1,0,1
21002,QUIME,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-09-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-09-01,24,0,24
80501,SAN IGNACIO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-09-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-09-01,3,0,3
31302,VILA VILA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-09-01,0,1,1
51501,VILLAZON,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-09-01,1,0,1
30403,ARBIETO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,1,0,1
70707,BOYUIBE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,1,0,1
10701,CAMARGO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,1,2,3
30101,COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,3,0,3
30905,COLCAPIRHUA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,1,0,1
71101,CONCEPCION,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,1,0,1
21401,COROICO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,2,0,2
20105,EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,5,2,7
20101,LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,19,0,19
71001,MONTERO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,2,1,3
30302,MOROCHATA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,0,1,1
20102,PALCA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,16,0,16
31001,SACABA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,0,2,2
80501,SAN IGNACIO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,2,0,2
70302,SAN MIGUEL DE VELASCO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,1,0,1
21801,SAN PEDRO DE CURAHUARA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,14,14,28
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,0,4,4
10101,SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,0,1,1
80101,TRINIDAD,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,1,0,1
60401,URIONDO (A. CONCEPCION),salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,1,0,1
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-11-01,0,1,1
30101,COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-11-01,2,0,2
20105,EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-11-01,8,1,9
70105,EL TORNO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-11-01,2,0,2
20101,LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-11-01,8,0,8
40101,ORURO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-11-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-11-01,33,0,33
80401,SANTA ANA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-11-01,1,0,1
90303,SENA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-11-01,0,1,1
10101,SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-11-01,14,0,14
10601,TARABUCO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-11-01,0,3,3
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,7,0,7
20105,EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,7,1,8
20101,LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,2,2,4
71001,MONTERO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,21,2,23
80702,SAN RAMON BENI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,3,0,3
90303,SENA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,1,0,1
10101,SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,15,1,16
80101,TRINIDAD,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,2,0,2
30502,VACAS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,0,1,1
70801,VALLEGRANDE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,1,0,1
