codigo_municipio,municipio,grupo,variable,mes,TOTAL-H,TOTAL-M,TOTAL
51501,VILLAZON,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-01-01,1,0,1
50602,VITICHI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-01-01,2,0,2
70201,WARNES,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-01-01,3,0,3
60301,YACUIBA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-01-01,16,0,16
70403,YAPACANI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-01-01,9,0,9
10102,YOTALA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-01-01,2,0,2
20201,ACHACACHI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
30201,AIQUILE,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,2,0,2
20701,APOLO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
51301,ARAMPAMPA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
71501,ASCENCION DE GUARAYOS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
30301,AYOPAYA (V. DE INDEPENDENCIA),tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
60202,BERMEJO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,3,0,3
70401,BUENA VISTA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
10701,CAMARGO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,5,0,5
70706,CAMIRI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,5,0,5
22001,CARANAVI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,13,0,13
40201,CHALLAPATA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,2,0,2
70702,CHARAGUA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
31204,CHIMORE,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,2,0,2
21101,CHULUMANI (V. DE LA LIBERTAD),tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,3,0,3
90101,COBIJA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,2,0,2
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,40,0,40
31002,COLOMI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
21701,COPACABANA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
21402,CORIPATA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,5,0,5
21401,COROICO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,2,0,2
70102,COTOCA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
10902,CULPINA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,3,0,3
20105,EL ALTO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,17,0,17
70105,EL TORNO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,3,0,3
20602,GUANAY,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,2,0,2
40701,HUANUNI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,2,0,2
10703,INCAHUASI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,2,0,2
21102,IRUPANA (VILLA DE LANZA),tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,4,0,4
70104,LA GUARDIA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,2,0,2
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,31,0,31
70701,LAGUNILLAS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
40702,MACHACAMARCA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,2,0,2
20402,MOCOMOCO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
10501,MONTEAGUDO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,2,0,2
71001,MONTERO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
40101,ORURO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,5,0,5
21104,PALOS BLANCOS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,2,0,2
21305,PATACAMAYA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
31203,POCONA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
31202,POJO (CBBA),tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,3,0,3
10103,POROMA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,2,0,2
50101,POTOSI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,11,0,11
20401,PUERTO ACOSTA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
20403,PUERTO CARABUCO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
71402,PUERTO QUIJARRO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,4,0,4
31205,PUERTO VILLARROEL,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,4,0,4
80201,RIBERALTA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,6,0,6
31001,SACABA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
80302,SAN BORJA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,5,0,5
21502,SAN BUENA VENTURA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
70301,SAN IGNACIO DE VELASCO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,3,0,3
71102,SAN JAVIER(STC),tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,2,0,2
71104,SAN JULIAN,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,2,0,2
10702,SAN LUCAS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
71201,SAN MATIAS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,2,0,2
70302,SAN MIGUEL DE VELASCO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
21702,SAN PEDRO DE TIQUINA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
80401,SANTA ANA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,31,0,31
80303,SANTA ROSA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
41401,SANTIAGO DE HUARI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,2,0,2
20902,SAPAHAQUI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,6,0,6
30902,SIPE SIPE,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
10101,SUCRE,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,11,0,11
31101,TAPACARI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,2,0,2
10601,TARABUCO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,3,0,3
60101,TARIJA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,2,0,2
80101,TRINIDAD,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,3,0,3
50801,TUPIZA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
50201,UNCIA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,2,0,2
60303,VILLA MONTES,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
31003,VILLA TUNARI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,2,0,2
51501,VILLAZON,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,2,0,2
30904,VINTO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,2,0,2
70201,WARNES,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,3,0,3
60301,YACUIBA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,10,0,10
10602,YAMPARAEZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,1,0,1
70403,YAPACANI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,3,0,3
10102,YOTALA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-02-01,3,0,3
20201,ACHACACHI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,4,0,4
30201,AIQUILE,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
30301,AYOPAYA (V. DE INDEPENDENCIA),tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
60202,BERMEJO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,10,0,10
70401,BUENA VISTA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
20905,CAIROMA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
51102,"CAIZA ""D""",tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,2,0,2
10701,CAMARGO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
70706,CAMIRI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,4,0,4
30701,CAPINOTA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
20302,CAQUIAVIRI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
22001,CARANAVI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,8,0,8
70702,CHARAGUA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,3,0,3
31204,CHIMORE,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,4,0,4
21101,CHULUMANI (V. DE LA LIBERTAD),tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,5,0,5
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,43,0,43
31002,COLOMI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
71301,COMARAPA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
21402,CORIPATA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,4,0,4
70102,COTOCA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,4,0,4
10902,CULPINA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
20105,EL ALTO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,22,0,22
70105,EL TORNO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,5,0,5
60601,ENTRE RIOS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,2,0,2
20602,GUANAY,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,10,0,10
80202,GUAYARAMERIN,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,2,0,2
40701,HUANUNI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
10703,INCAHUASI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,7,0,7
21102,IRUPANA (VILLA DE LANZA),tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,2,0,2
21105,LA ASUNTA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
70104,LA GUARDIA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,42,0,42
11003,MACHARETI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,3,0,3
71003,MINEROS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,4,0,4
31301,MIZQUE,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
10501,MONTEAGUDO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
71001,MONTERO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,2,0,2
30203,OMEREQUE,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
60201,PADCAYA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
20102,PALCA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,2,0,2
21104,PALOS BLANCOS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,2,0,2
31203,POCONA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
31202,POJO (CBBA),tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
10103,POROMA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
70601,PORTACHUELO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,2,0,2
50101,POTOSI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,3,0,3
10302,PRESTO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
21201,PUCARANI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
21204,PUERTO PEREZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
71402,PUERTO QUIJARRO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
71401,PUERTO SUAREZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
31205,PUERTO VILLARROEL,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,6,0,6
51101,PUNA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
20604,QUIABAYA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
80301,REYES,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
80201,RIBERALTA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,9,0,9
31001,SACABA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,2,0,2
50701,SACACA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
70901,SAMAIPATA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,2,0,2
80602,SAN ANDRES,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,1,0,1
21502,SAN BUENA VENTURA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) nuevos,2002-03-01,4,0,4
