codigo_municipio,municipio,grupo,variable,mes,hombres de 1 año,mujeres de 1 año,hombres de 1 a 2 años,mujeres de 1 a 2 años,hombres de 2 a 5 años,mujeres de 2 a 5 años,mujeres embarazadas según IMC,población general según IMC,hombres total,mujeres total,total
50702,CARIPUYO,estado nutricional,nutricion normal (n),2013-01-01,72,95,71,81,94,96,10,0,247,272,519
71403,CARMEN RIVERO TORREZ,estado nutricional,nutricion normal (n),2013-01-01,35,26,19,9,23,25,26,0,103,60,163
21902,CATACORA,estado nutricional,nutricion normal (n),2013-01-01,0,0,0,0,0,0,1,0,1,0,1
21803,CHACARILLA,estado nutricional,nutricion normal (n),2013-01-01,0,0,2,0,1,1,0,0,3,1,4
40201,CHALLAPATA,estado nutricional,nutricion normal (n),2013-01-01,36,24,4,1,1,2,53,0,94,27,121
50302,CHAQUI,estado nutricional,nutricion normal (n),2013-01-01,13,7,3,7,8,7,5,0,29,21,50
70702,CHARAGUA,estado nutricional,nutricion normal (n),2013-01-01,197,175,160,150,275,227,17,0,649,552,1201
20305,CHARAÑA,estado nutricional,nutricion normal (n),2013-01-01,1,0,0,0,0,0,4,0,5,0,5
50202,CHAYANTA,estado nutricional,nutricion normal (n),2013-01-01,77,73,84,79,43,50,0,0,204,202,406
31204,CHIMORE,estado nutricional,nutricion normal (n),2013-01-01,149,94,107,109,102,110,47,0,405,313,718
40903,CHIPAYA,estado nutricional,nutricion normal (n),2013-01-01,4,4,4,5,13,11,0,0,21,20,41
40302,CHOQUE COTA,estado nutricional,nutricion normal (n),2013-01-01,1,1,0,0,0,0,0,0,1,1,2
20203,CHUA COCANI,estado nutricional,nutricion normal (n),2013-01-01,2,0,1,0,3,1,2,0,8,1,9
20501,CHUMA,estado nutricional,nutricion normal (n),2013-01-01,3,2,2,4,0,0,6,0,11,6,17
50204,CHUQUIHUTA AYLLU JUCUMANI,estado nutricional,nutricion normal (n),2013-01-01,68,55,67,51,18,24,0,0,153,130,283
51103,CKOCHAS,estado nutricional,nutricion normal (n),2013-01-01,0,0,1,1,0,0,2,0,3,1,4
30801,CLIZA,estado nutricional,nutricion normal (n),2013-01-01,196,154,123,77,106,112,20,0,445,343,788
90101,COBIJA,estado nutricional,nutricion normal (n),2013-01-01,37,34,10,14,6,7,47,0,100,55,155
30303,COCAPATA,estado nutricional,nutricion normal (n),2013-01-01,124,99,135,100,116,126,15,0,390,325,715
30101,COCHABAMBA,estado nutricional,nutricion normal (n),2013-01-01,2630,2330,1424,1281,1040,902,1309,0,6403,4513,10916
30905,COLCAPIRHUA,estado nutricional,nutricion normal (n),2013-01-01,318,280,211,189,151,147,12,0,692,616,1308
50901,"COLCHA ""K""",estado nutricional,nutricion normal (n),2013-01-01,1,0,1,2,0,1,0,0,2,3,5
21307,COLLANA,estado nutricional,nutricion normal (n),2013-01-01,4,3,1,1,4,2,1,0,10,6,16
31002,COLOMI,estado nutricional,nutricion normal (n),2013-01-01,24,28,11,7,8,10,32,0,75,45,120
70603,COLPA BELGICA,estado nutricional,nutricion normal (n),2013-01-01,14,7,0,0,1,1,37,0,52,8,60
50401,COLQUECHACA,estado nutricional,nutricion normal (n),2013-01-01,0,0,2,0,0,0,37,0,39,0,39
21306,COLQUENCHA,estado nutricional,nutricion normal (n),2013-01-01,4,6,1,3,2,5,11,0,18,14,32
21004,COLQUIRI,estado nutricional,nutricion normal (n),2013-01-01,13,18,1,1,4,2,39,0,57,21,78
20304,COMANCHE,estado nutricional,nutricion normal (n),2013-01-01,3,0,0,1,0,0,5,0,8,1,9
71301,COMARAPA,estado nutricional,nutricion normal (n),2013-01-01,10,14,5,3,3,2,28,0,46,19,65
20605,COMBAYA,estado nutricional,nutricion normal (n),2013-01-01,4,3,5,3,6,3,3,0,18,9,27
71101,CONCEPCION,estado nutricional,nutricion normal (n),2013-01-01,119,143,70,95,50,44,88,0,327,282,609
21701,COPACABANA,estado nutricional,nutricion normal (n),2013-01-01,9,8,10,6,10,9,15,0,44,23,67
21402,CORIPATA,estado nutricional,nutricion normal (n),2013-01-01,3,5,1,4,0,0,3,0,7,9,16
20301,CORO CORO,estado nutricional,nutricion normal (n),2013-01-01,2,3,5,7,2,2,12,0,21,12,33
40301,CORQUE,estado nutricional,nutricion normal (n),2013-01-01,4,4,0,3,1,0,2,0,7,7,14
50601,COTAGAITA,estado nutricional,nutricion normal (n),2013-01-01,16,22,17,13,15,21,0,0,48,56,104
70102,COTOCA,estado nutricional,nutricion normal (n),2013-01-01,72,49,63,63,53,34,118,0,306,146,452
40503,CRUZ DE MACHACAMARCA,estado nutricional,nutricion normal (n),2013-01-01,1,1,1,1,5,5,0,0,7,7,14
71106,CUATRO CAÑADAS,estado nutricional,nutricion normal (n),2013-01-01,22,16,28,21,63,41,16,0,129,78,207
31405,CUCHUMUELA (V. G. VILLARROEL),estado nutricional,nutricion normal (n),2013-01-01,12,7,15,16,8,2,0,0,35,25,60
70704,CUEVO,estado nutricional,nutricion normal (n),2013-01-01,24,23,24,25,54,49,3,0,105,97,202
10902,CULPINA,estado nutricional,nutricion normal (n),2013-01-01,37,22,25,25,28,24,8,0,98,71,169
40401,CURAHUARA DE CARANGAS,estado nutricional,nutricion normal (n),2013-01-01,2,4,6,1,2,7,0,0,10,12,22
21602,CURVA,estado nutricional,nutricion normal (n),2013-01-01,2,3,1,1,0,1,3,0,6,5,11
20804,DESAGUADERO,estado nutricional,nutricion normal (n),2013-01-01,7,2,4,5,2,0,10,0,23,7,30
20105,EL ALTO,estado nutricional,nutricion normal (n),2013-01-01,881,839,544,525,382,394,1245,0,3052,1758,4810
40103,EL CHORO,estado nutricional,nutricion normal (n),2013-01-01,1,2,0,3,0,0,2,0,3,5,8
71503,EL PUENTE(STC),estado nutricional,nutricion normal (n),2013-01-01,10,21,27,31,34,18,5,0,76,70,146
60502,EL PUENTE(TJA),estado nutricional,nutricion normal (n),2013-01-01,35,28,31,23,28,29,6,0,100,80,180
70105,EL TORNO,estado nutricional,nutricion normal (n),2013-01-01,204,180,112,123,103,62,18,0,437,365,802
10405,EL VILLAR,estado nutricional,nutricion normal (n),2013-01-01,4,2,0,2,1,0,11,0,16,4,20
60601,ENTRE RIOS TRJ,estado nutricional,nutricion normal (n),2013-01-01,26,14,2,2,0,5,29,0,57,21,78
31206,ENTRE RIOS CBBA,estado nutricional,nutricion normal (n),2013-01-01,77,44,36,40,25,30,94,0,232,114,346
40502,ESCARA,estado nutricional,nutricion normal (n),2013-01-01,0,1,0,0,0,0,0,0,0,1,1
20405,ESCOMA,estado nutricional,nutricion normal (n),2013-01-01,3,4,6,4,1,3,18,0,28,11,39
40505,ESMERALDA,estado nutricional,nutricion normal (n),2013-01-01,1,2,0,0,0,0,0,0,1,2,3
41101,EUCALIPTUS,estado nutricional,nutricion normal (n),2013-01-01,4,0,1,2,0,0,6,0,11,2,13
90503,EUREKA (SANTOS MERCADO),estado nutricional,nutricion normal (n),2013-01-01,3,1,2,3,4,2,0,0,9,6,15
80402,EXALTACION,estado nutricional,nutricion normal (n),2013-01-01,13,14,14,14,34,25,0,0,61,53,114
71004,FERNANDEZ ALONSO,estado nutricional,nutricion normal (n),2013-01-01,84,65,71,68,84,70,31,0,270,203,473
90203,FILADELFIA,estado nutricional,nutricion normal (n),2013-01-01,2,4,0,1,0,2,6,0,8,7,15
71002,GENERAL SAAVEDRA,estado nutricional,nutricion normal (n),2013-01-01,60,51,50,42,41,44,0,0,151,137,288
21601,GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,nutricion normal (n),2013-01-01,13,25,13,8,6,6,17,0,49,39,88
20602,GUANAY,estado nutricional,nutricion normal (n),2013-01-01,45,37,27,27,42,52,5,0,119,116,235
20802,GUAQUI,estado nutricional,nutricion normal (n),2013-01-01,0,0,2,0,0,0,5,0,7,0,7
80202,GUAYARAMERIN,estado nutricional,nutricion normal (n),2013-01-01,95,106,59,56,57,59,109,0,320,221,541
70705,GUTIERREZ,estado nutricional,nutricion normal (n),2013-01-01,67,81,79,86,144,107,9,0,299,274,573
10502,HUACARETA,estado nutricional,nutricion normal (n),2013-01-01,10,12,8,11,17,26,2,0,37,49,86
11002,HUACAYA (VILLA DE HUACAYA),estado nutricional,nutricion normal (n),2013-01-01,6,6,5,0,4,2,8,0,23,8,31
40501,HUACHACALLA,estado nutricional,nutricion normal (n),2013-01-01,0,0,0,0,0,0,2,0,2,0,2
40701,HUANUNI,estado nutricional,nutricion normal (n),2013-01-01,9,6,0,1,2,1,60,0,71,8,79
80803,HUARACAJE,estado nutricional,nutricion normal (n),2013-01-01,33,43,39,23,17,26,0,0,89,92,181
20204,HUARINA,estado nutricional,nutricion normal (n),2013-01-01,1,0,0,0,0,0,8,0,9,0,9
20206,HUATAJATA,estado nutricional,nutricion normal (n),2013-01-01,1,3,3,3,1,1,4,0,9,7,16
41601,HUAYLLAMARCA,estado nutricional,nutricion normal (n),2013-01-01,0,2,0,0,0,0,3,0,3,2,5
20404,HUMANATA,estado nutricional,nutricion normal (n),2013-01-01,2,1,0,1,0,1,4,0,6,3,9
21005,ICHOCA,estado nutricional,nutricion normal (n),2013-01-01,7,9,3,0,1,7,11,0,22,16,38
10304,ICLA,estado nutricional,nutricion normal (n),2013-01-01,8,12,4,3,20,13,12,0,44,28,72
10703,INCAHUASI,estado nutricional,nutricion normal (n),2013-01-01,8,8,6,10,7,9,28,0,49,27,76
21001,INQUISIVI,estado nutricional,nutricion normal (n),2013-01-01,10,3,2,3,2,1,16,0,30,7,37
21501,IXIAMAS,estado nutricional,nutricion normal (n),2013-01-01,55,49,27,31,26,24,22,0,130,104,234
20806,JESUS DE MACHACA,estado nutricional,nutricion normal (n),2013-01-01,11,11,1,3,6,4,10,0,28,18,46
70104,LA GUARDIA,estado nutricional,nutricion normal (n),2013-01-01,56,49,60,51,24,23,114,0,254,123,377
20101,LA PAZ,estado nutricional,nutricion normal (n),2013-01-01,1001,890,559,493,701,644,1018,0,3279,2027,5306
70701,LAGUNILLAS,estado nutricional,nutricion normal (n),2013-01-01,19,23,24,16,54,39,4,0,101,78,179
21202,LAJA,estado nutricional,nutricion normal (n),2013-01-01,7,14,7,9,3,1,12,0,29,24,53
10903,LAS CARRERAS,estado nutricional,nutricion normal (n),2013-01-01,3,2,0,0,1,0,2,0,6,2,8
21006,LICOMA PAMPA,estado nutricional,nutricion normal (n),2013-01-01,4,4,2,2,1,1,5,0,12,7,19
50203,LLALLAGUA,estado nutricional,nutricion normal (n),2013-01-01,377,301,286,256,109,124,0,0,772,681,1453
51401,LLICA,estado nutricional,nutricion normal (n),2013-01-01,4,1,1,0,0,1,0,0,5,2,7
80601,LORETO,estado nutricional,nutricion normal (n),2013-01-01,16,41,26,55,54,53,10,0,106,149,255
20901,LURIBAY,estado nutricional,nutricion normal (n),2013-01-01,3,2,2,1,1,1,13,0,19,4,23
40702,MACHACAMARCA,estado nutricional,nutricion normal (n),2013-01-01,0,0,1,0,1,2,3,0,5,2,7
11003,MACHARETI,estado nutricional,nutricion normal (n),2013-01-01,8,5,13,12,25,22,10,0,56,39,95
80801,MAGDALENA,estado nutricional,nutricion normal (n),2013-01-01,101,98,66,58,60,65,0,0,227,221,448
70903,MAIRANA,estado nutricional,nutricion normal (n),2013-01-01,2,0,1,0,1,1,122,0,126,1,127
20904,MALLA,estado nutricional,nutricion normal (n),2013-01-01,1,0,1,0,1,3,7,0,10,3,13
20607,MAPIRI,estado nutricional,nutricion normal (n),2013-01-01,19,11,5,10,7,12,15,0,46,33,79
20103,MECAPACA,estado nutricional,nutricion normal (n),2013-01-01,53,40,54,30,45,32,12,0,164,102,266
71003,MINEROS,estado nutricional,nutricion normal (n),2013-01-01,209,194,156,130,144,137,6,0,515,461,976
31301,MIZQUE,estado nutricional,nutricion normal (n),2013-01-01,143,115,116,102,98,69,175,0,532,286,818
20402,MOCOMOCO,estado nutricional,nutricion normal (n),2013-01-01,5,8,8,4,4,3,7,0,24,15,39
51002,MOJINETE,estado nutricional,nutricion normal (n),2013-01-01,6,6,4,6,5,4,3,0,18,16,34
10303,MOJOCOYA,estado nutricional,nutricion normal (n),2013-01-01,2,0,3,1,5,5,1,0,11,6,17
10501,MONTEAGUDO,estado nutricional,nutricion normal (n),2013-01-01,17,21,16,12,22,15,46,0,101,48,149
71001,MONTERO,estado nutricional,nutricion normal (n),2013-01-01,545,517,377,427,297,313,331,0,1550,1257,2807
70803,MORO MORO,estado nutricional,nutricion normal (n),2013-01-01,0,2,2,0,0,2,2,0,4,4,8
30302,MOROCHATA,estado nutricional,nutricion normal (n),2013-01-01,74,68,104,94,93,85,56,0,327,247,574
90401,NACEBE (SANTA ROSA DEL ABUNA),estado nutricional,nutricion normal (n),2013-01-01,2,0,1,0,1,1,0,0,4,1,5
90501,NUEVO MANOA (NUEVA ESPERANZA),estado nutricional,nutricion normal (n),2013-01-01,1,3,0,1,0,1,1,0,2,5,7
50404,OCURI,estado nutricional,nutricion normal (n),2013-01-01,12,5,5,12,14,12,8,0,39,29,68
70202,OKINAWA,estado nutricional,nutricion normal (n),2013-01-01,9,10,6,11,13,10,19,0,47,31,78
30203,OMEREQUE,estado nutricional,nutricion normal (n),2013-01-01,39,23,39,19,38,39,0,0,116,81,197
40101,ORURO,estado nutricional,nutricion normal (n),2013-01-01,321,303,146,124,115,95,317,0,899,522,1421
60201,PADCAYA,estado nutricional,nutricion normal (n),2013-01-01,14,9,3,5,1,5,18,0,36,19,55
10401,PADILLA,estado nutricional,nutricion normal (n),2013-01-01,4,3,3,5,3,8,25,0,35,16,51
70502,PAILON,estado nutricional,nutricion normal (n),2013-01-01,221,169,133,112,133,110,18,0,505,391,896
20102,PALCA,estado nutricional,nutricion normal (n),2013-01-01,41,39,36,65,32,38,28,0,137,142,279
21104,PALOS BLANCOS,estado nutricional,nutricion normal (n),2013-01-01,104,110,117,104,126,140,42,0,389,354,743
40802,PAMPA AULLAGAS,estado nutricional,nutricion normal (n),2013-01-01,1,0,0,0,0,0,2,0,3,0,3
70902,PAMPA GRANDE,estado nutricional,nutricion normal (n),2013-01-01,13,9,3,0,6,2,38,0,60,11,71
21802,PAPEL PAMPA,estado nutricional,nutricion normal (n),2013-01-01,7,5,1,0,0,0,10,0,18,5,23
30202,PASORAPA,estado nutricional,nutricion normal (n),2013-01-01,26,19,23,27,40,31,1,0,90,77,167
21305,PATACAMAYA,estado nutricional,nutricion normal (n),2013-01-01,14,13,2,5,2,3,35,0,53,21,74
40602,PAZÑA,estado nutricional,nutricion normal (n),2013-01-01,4,3,7,6,4,7,5,0,20,16,36
20702,PELECHUCO,estado nutricional,nutricion normal (n),2013-01-01,3,4,5,2,3,2,8,0,19,8,27
50403,POCOATA,estado nutricional,nutricion normal (n),2013-01-01,2,1,1,1,2,0,0,0,5,2,7
31203,POCONA,estado nutricional,nutricion normal (n),2013-01-01,37,32,47,36,35,52,3,0,122,120,242
31202,POJO (CBBA),estado nutricional,nutricion normal (n),2013-01-01,27,30,23,11,24,19,14,0,88,60,148
40601,POOPO,estado nutricional,nutricion normal (n),2013-01-01,4,2,1,1,0,0,6,0,11,3,14
51203,PORCO,estado nutricional,nutricion normal (n),2013-01-01,102,98,70,59,59,54,0,0,231,211,442
10103,POROMA,estado nutricional,nutricion normal (n),2013-01-01,8,2,3,2,6,7,3,0,20,11,31
70103,PORONGO,estado nutricional,nutricion normal (n),2013-01-01,14,21,21,27,26,28,14,0,75,76,151
70601,PORTACHUELO,estado nutricional,nutricion normal (n),2013-01-01,14,24,6,12,7,4,23,0,50,40,90
90102,PORVENIR,estado nutricional,nutricion normal (n),2013-01-01,6,2,3,1,1,0,9,0,19,3,22
70804,POSTRER VALLE,estado nutricional,nutricion normal (n),2013-01-01,4,0,0,0,9,0,7,0,20,0,20
50101,POTOSI,estado nutricional,nutricion normal (n),2013-01-01,786,779,546,463,379,340,485,0,2196,1582,3778
10302,PRESTO,estado nutricional,nutricion normal (n),2013-01-01,6,8,1,1,1,1,6,0,14,10,24
70805,PUCARA,estado nutricional,nutricion normal (n),2013-01-01,1,0,0,0,0,0,0,0,1,0,1
21201,PUCARANI,estado nutricional,nutricion normal (n),2013-01-01,28,31,30,25,9,13,40,0,107,69,176
20401,PUERTO ACOSTA,estado nutricional,nutricion normal (n),2013-01-01,0,0,0,2,0,2,9,0,9,4,13
20403,PUERTO CARABUCO,estado nutricional,nutricion normal (n),2013-01-01,2,3,0,1,0,1,20,0,22,5,27
90301,PUERTO GONZALO MORENO,estado nutricional,nutricion normal (n),2013-01-01,5,7,9,7,1,4,11,0,26,18,44
21204,PUERTO PEREZ,estado nutricional,nutricion normal (n),2013-01-01,4,4,1,4,2,2,6,0,13,10,23
71402,PUERTO QUIJARRO,estado nutricional,nutricion normal (n),2013-01-01,113,107,73,71,48,40,20,0,254,218,472
90201,PUERTO RICO,estado nutricional,nutricion normal (n),2013-01-01,12,5,6,5,4,1,15,0,37,11,48
80703,PUERTO SILES,estado nutricional,nutricion normal (n),2013-01-01,16,7,4,9,8,17,0,0,28,33,61
71401,PUERTO SUAREZ,estado nutricional,nutricion normal (n),2013-01-01,81,95,53,56,35,30,79,0,248,181,429
31205,PUERTO VILLARROEL,estado nutricional,nutricion normal (n),2013-01-01,158,135,123,105,111,99,515,0,907,339,1246
51101,PUNA,estado nutricional,nutricion normal (n),2013-01-01,55,34,52,41,36,41,11,0,154,116,270
31401,PUNATA,estado nutricional,nutricion normal (n),2013-01-01,110,94,62,66,61,60,42,0,275,220,495
20604,QUIABAYA,estado nutricional,nutricion normal (n),2013-01-01,0,0,0,0,0,0,6,0,6,0,6
30901,QUILLACOLLO,estado nutricional,nutricion normal (n),2013-01-01,836,727,632,550,409,397,86,0,1963,1674,3637
21002,QUIME,estado nutricional,nutricion normal (n),2013-01-01,0,2,13,9,7,4,6,0,26,15,41
70904,QUIRUSILLAS,estado nutricional,nutricion normal (n),2013-01-01,0,0,0,0,3,3,1,0,4,3,7
50402,RAVELO,estado nutricional,nutricion normal (n),2013-01-01,5,0,0,1,0,1,15,0,20,2,22
80301,REYES,estado nutricional,nutricion normal (n),2013-01-01,11,13,0,1,0,1,10,0,21,15,36
80201,RIBERALTA,estado nutricional,nutricion normal (n),2013-01-01,8,15,9,8,9,5,12,0,38,28,66
70503,ROBORE,estado nutricional,nutricion normal (n),2013-01-01,108,102,75,82,42,35,35,0,260,219,479
80304,RURRENABAQUE,estado nutricional,nutricion normal (n),2013-01-01,1,0,1,2,1,0,0,0,3,2,5
40901,SABAYA,estado nutricional,nutricion normal (n),2013-01-01,0,4,1,1,2,1,4,0,7,6,13
31001,SACABA,estado nutricional,nutricion normal (n),2013-01-01,252,175,114,119,91,78,291,0,748,372,1120
30404,SACABAMBA,estado nutricional,nutricion normal (n),2013-01-01,33,25,30,29,24,18,0,0,87,72,159
50701,SACACA,estado nutricional,nutricion normal (n),2013-01-01,29,19,18,9,12,10,76,0,135,38,173
71302,SAIPINA,estado nutricional,nutricion normal (n),2013-01-01,3,0,0,0,0,0,0,0,3,0,3
40801,SALINAS DE GARCI MENDOZA,estado nutricional,nutricion normal (n),2013-01-01,6,2,1,1,2,1,13,0,22,4,26
70901,SAMAIPATA,estado nutricional,nutricion normal (n),2013-01-01,12,11,6,7,5,8,40,0,63,26,89
51601,SAN AGUSTIN,estado nutricional,nutricion normal (n),2013-01-01,5,1,2,5,2,3,0,0,9,9,18
80602,SAN ANDRES,estado nutricional,nutricion normal (n),2013-01-01,71,88,87,86,97,113,1,0,256,287,543
20805,SAN ANDRES DE MACHACA,estado nutricional,nutricion normal (n),2013-01-01,3,0,0,0,0,0,5,0,8,0,8
51003,SAN ANTONIO DE ESMORUCO,estado nutricional,nutricion normal (n),2013-01-01,12,8,11,10,10,12,6,0,39,30,69
71105,SAN ANTONIO DE LOMERIO,estado nutricional,nutricion normal (n),2013-01-01,67,72,65,55,121,116,6,0,259,243,502
31403,SAN BENITO,estado nutricional,nutricion normal (n),2013-01-01,94,110,108,83,108,76,85,0,395,269,664
80302,SAN BORJA,estado nutricional,nutricion normal (n),2013-01-01,17,16,20,16,7,17,200,0,244,49,293
21502,SAN BUENA VENTURA,estado nutricional,nutricion normal (n),2013-01-01,10,4,9,4,6,6,31,0,56,14,70
70402,SAN CARLOS,estado nutricional,nutricion normal (n),2013-01-01,6,18,5,2,6,3,0,0,17,23,40
80501,SAN IGNACIO,estado nutricional,nutricion normal (n),2013-01-01,83,78,85,104,154,137,47,0,369,319,688
70301,SAN IGNACIO DE VELASCO,estado nutricional,nutricion normal (n),2013-01-01,78,70,68,83,98,88,81,0,325,241,566
80102,SAN JAVIER(BNI),estado nutricional,nutricion normal (n),2013-01-01,15,10,10,10,24,13,4,0,53,33,86
71102,SAN JAVIER(STC),estado nutricional,nutricion normal (n),2013-01-01,88,114,59,69,84,68,0,0,231,251,482
80701,SAN JOAQUIN,estado nutricional,nutricion normal (n),2013-01-01,59,50,37,30,42,39,0,0,138,119,257
70501,SAN JOSE DE CHIQUITOS,estado nutricional,nutricion normal (n),2013-01-01,64,95,68,57,53,62,0,0,185,214,399
70404,SAN JUAN DE YAPACANI,estado nutricional,nutricion normal (n),2013-01-01,57,43,51,36,44,29,0,0,152,108,260
71104,SAN JULIAN,estado nutricional,nutricion normal (n),2013-01-01,341,301,283,286,233,219,0,0,857,806,1663
90302,SAN LORENZO(PND),estado nutricional,nutricion normal (n),2013-01-01,6,10,3,13,2,5,12,0,23,28,51
60501,SAN LORENZO(TJA),estado nutricional,nutricion normal (n),2013-01-01,40,36,24,39,35,29,18,0,117,104,221
10702,SAN LUCAS,estado nutricional,nutricion normal (n),2013-01-01,129,140,132,122,265,302,10,0,536,564,1100
71201,SAN MATIAS,estado nutricional,nutricion normal (n),2013-01-01,105,85,60,47,57,49,14,0,236,181,417
70302,SAN MIGUEL DE VELASCO,estado nutricional,nutricion normal (n),2013-01-01,16,21,9,6,6,11,26,0,57,38,95
51001,SAN PABLO DE LIPEZ,estado nutricional,nutricion normal (n),2013-01-01,2,10,9,9,4,12,5,0,20,31,51
71005,SAN PEDRO,estado nutricional,nutricion normal (n),2013-01-01,145,97,125,118,142,128,85,0,497,343,840
