codigo_municipio,municipio,grupo,variable,mes,de-1-ano_masculino,de-1-ano-1_femenino,1-a-menor-de-2-anos_masculino,1-a-menor-de-2-anos-1_femenino,2-a-menor-de-5-anos_masculino,2-a-menor-de-5-anos-1_femenino,imc_mujer-embarazada,imc-1_,totales_total-m,totales-1_total-f,totales-2_total
31401,PUNATA,estado nutricional,nutricion normal (n),2010-01-01,119,100,83,56,37,46,41,0,280,202,482
20604,QUIABAYA,estado nutricional,nutricion normal (n),2010-01-01,6,1,5,2,1,2,3,0,15,5,20
30901,QUILLACOLLO,estado nutricional,nutricion normal (n),2010-01-01,389,410,228,176,153,111,40,0,810,697,1507
21002,QUIME,estado nutricional,nutricion normal (n),2010-01-01,9,7,2,4,2,4,4,0,17,15,32
70904,QUIRUSILLAS,estado nutricional,nutricion normal (n),2010-01-01,2,1,3,2,0,5,0,0,5,8,13
50402,RAVELO,estado nutricional,nutricion normal (n),2010-01-01,55,57,38,60,65,63,0,0,158,180,338
80301,REYES,estado nutricional,nutricion normal (n),2010-01-01,71,84,46,49,42,44,0,0,159,177,336
80201,RIBERALTA,estado nutricional,nutricion normal (n),2010-01-01,48,46,44,29,31,23,49,0,172,98,270
70503,ROBORE,estado nutricional,nutricion normal (n),2010-01-01,100,107,118,77,66,64,0,0,284,248,532
80304,RURRENABAQUE,estado nutricional,nutricion normal (n),2010-01-01,71,67,41,35,27,18,0,0,139,120,259
40901,SABAYA,estado nutricional,nutricion normal (n),2010-01-01,7,7,4,5,4,4,6,0,21,16,37
31001,SACABA,estado nutricional,nutricion normal (n),2010-01-01,253,203,120,101,66,62,221,0,660,366,1026
30404,SACABAMBA,estado nutricional,nutricion normal (n),2010-01-01,25,28,18,17,17,17,0,0,60,62,122
50701,SACACA,estado nutricional,nutricion normal (n),2010-01-01,74,66,56,35,62,72,62,0,254,173,427
71302,SAIPINA,estado nutricional,nutricion normal (n),2010-01-01,13,26,9,15,13,13,10,0,45,54,99
40801,SALINAS DE GARCI MENDOZA,estado nutricional,nutricion normal (n),2010-01-01,6,7,4,6,7,5,12,0,29,18,47
70901,SAMAIPATA,estado nutricional,nutricion normal (n),2010-01-01,34,39,28,22,29,20,0,0,91,81,172
51601,SAN AGUSTIN,estado nutricional,nutricion normal (n),2010-01-01,8,12,9,8,9,13,0,0,26,33,59
80602,SAN ANDRES,estado nutricional,nutricion normal (n),2010-01-01,65,59,34,43,41,46,0,0,140,148,288
20805,SAN ANDRES DE MACHACA,estado nutricional,nutricion normal (n),2010-01-01,2,1,0,0,0,1,4,0,6,2,8
51003,SAN ANTONIO DE ESMORUCO,estado nutricional,nutricion normal (n),2010-01-01,3,4,1,5,5,2,2,0,11,11,22
71105,SAN ANTONIO DE LOMERIO,estado nutricional,nutricion normal (n),2010-01-01,53,54,50,41,106,100,1,0,210,195,405
31403,SAN BENITO,estado nutricional,nutricion normal (n),2010-01-01,90,83,76,63,39,40,0,0,205,186,391
80302,SAN BORJA,estado nutricional,nutricion normal (n),2010-01-01,253,271,130,130,165,168,178,0,726,569,1295
21502,SAN BUENA VENTURA,estado nutricional,nutricion normal (n),2010-01-01,18,9,7,13,5,6,92,0,122,28,150
70402,SAN CARLOS,estado nutricional,nutricion normal (n),2010-01-01,66,74,32,42,38,37,15,0,151,153,304
80501,SAN IGNACIO,estado nutricional,nutricion normal (n),2010-01-01,69,82,55,40,76,66,19,0,219,188,407
70301,SAN IGNACIO DE VELASCO,estado nutricional,nutricion normal (n),2010-01-01,51,53,49,73,66,61,83,0,249,187,436
80102,SAN JAVIER(BNI),estado nutricional,nutricion normal (n),2010-01-01,12,10,19,14,24,18,0,0,55,42,97
71102,SAN JAVIER(STC),estado nutricional,nutricion normal (n),2010-01-01,114,101,62,52,69,49,0,0,245,202,447
80701,SAN JOAQUIN,estado nutricional,nutricion normal (n),2010-01-01,21,21,4,25,9,17,0,0,34,63,97
70501,SAN JOSE DE CHIQUITOS,estado nutricional,nutricion normal (n),2010-01-01,68,81,48,35,68,77,0,0,184,193,377
70404,SAN JUAN DE YAPACANI,estado nutricional,nutricion normal (n),2010-01-01,66,60,37,39,72,58,1,0,176,157,333
71104,SAN JULIAN,estado nutricional,nutricion normal (n),2010-01-01,48,47,36,39,38,44,0,0,122,130,252
90302,SAN LORENZO(PND),estado nutricional,nutricion normal (n),2010-01-01,14,2,0,1,2,0,0,0,16,3,19
60501,SAN LORENZO(TJA),estado nutricional,nutricion normal (n),2010-01-01,65,57,61,56,51,51,65,0,242,164,406
10702,SAN LUCAS,estado nutricional,nutricion normal (n),2010-01-01,229,268,254,215,463,423,11,0,957,906,1863
71201,SAN MATIAS,estado nutricional,nutricion normal (n),2010-01-01,58,79,45,23,44,33,0,0,147,135,282
