codigo_municipio,municipio,grupo,variable,mes,Cantidad-H,Cantidad-M,TOTAL-H,TOTAL-M,TOTAL
70705,GUTIERREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,11,0,11,11
11002,HUACAYA (VILLA DE HUACAYA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,2,0,2,2
10703,INCAHUASI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,4,0,4,4
20101,LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,155,13,155,13,168
70701,LAGUNILLAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,1,0,1,1
50203,LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,2,1,2,1,3
80601,LORETO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,1,0,1,0,1
20901,LURIBAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,2,0,2,2
11003,MACHARETI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,1,0,1,1
80801,MAGDALENA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,2,0,2,0,2
71003,MINEROS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,4,0,4,4
10501,MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,2,2,2,2,4
71001,MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,1,11,1,11,12
30302,MOROCHATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,1,0,1,1
40101,ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,7,1,7,1,8
10401,PADILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,2,0,2,2
70502,PAILON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,1,0,1,0,1
21104,PALOS BLANCOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,1,0,1,1
70902,PAMPA GRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,1,0,1,1
21305,PATACAMAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,1,0,1,1
31202,POJO (CBBA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,1,0,1,1
10103,POROMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,2,0,2,2
70601,PORTACHUELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,2,2,2,2,4
50101,POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,27,0,27,0,27
20401,PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,3,0,3,3
20403,PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,1,0,1,1
71401,PUERTO SUAREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,2,0,2,2
31205,PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,1,4,1,4,5
51101,PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,2,0,2,2
31401,PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,3,3,3,3,6
30901,QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,1,0,1,1
80201,RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,2,2,2,2,4
80304,RURRENABAQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,1,0,1,0,1
31001,SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,1,1,1,1,2
50701,SACACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,3,0,3,3
80302,SAN BORJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,2,3,2,3,5
80501,SAN IGNACIO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,1,1,1,1,2
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,1,1,1,1,2
70501,SAN JOSE DE CHIQUITOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,1,0,1,1
10702,SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,1,3,1,3,4
70302,SAN MIGUEL DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,7,0,7,7
50501,SAN PEDRO DE BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,1,0,1,1
80401,SANTA ANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,1,0,1,0,1
21301,SICA SICA (VILLA AROMA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,1,0,1,1
10403,SOPACHUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,3,0,3,3
20601,SORATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,1,0,1,1
10101,SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,26,14,26,14,40
50303,TACOBAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,2,0,2,2
31101,TAPACARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,2,0,2,2
10601,TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,5,0,5,5
30401,TARATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,1,0,1,1
60101,TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,28,2,28,2,30
31601,TIRAQUE (CBBA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,1,0,1,0,1
21703,TITO YUPANQUI (PARQUIPUJIO),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,2,0,2,2
10402,TOMINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,2,0,2,2
50502,TORO TORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,3,0,3,3
80101,TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,9,1,9,1,10
50801,TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,4,7,4,7,11
40402,TURCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,2,0,2,2
51201,UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,1,3,1,3,4
70801,VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,1,0,1,0,1
31302,VILA VILA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,2,0,2,2
60303,VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,2,0,2,2
31402,VILLA RIVERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,1,0,1,1
10801,VILLA SERRANO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,1,0,1,1
31003,VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,2,0,2,2
11001,VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,4,0,4,4
51501,VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,1,4,1,4,5
60301,YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,8,0,8,0,8
10602,YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,0,2,0,2,2
70403,YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-01-01,1,4,1,4,5
20201,ACHACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
20202,ANCORAIMES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,2,0,2,2
41201,ANDAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,2,0,2,2
30601,ARQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,2,0,2,2
50802,ATOCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,1,0,1,0,1
10201,AZURDUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,3,0,3,3
41202,BELEN DE ANDAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,2,0,2,2
60202,BERMEJO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,3,5,3,5,8
50301,BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,4,0,4,4
70707,BOYUIBE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
70401,BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
51102,"CAIZA ""D""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
10701,CAMARGO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,1,2,1,2,3
70706,CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,3,1,3,1,4
22001,CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,3,1,3,1,4
40201,CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,9,0,9,9
50302,CHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,2,0,2,2
50202,CHAYANTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,1,1,1,1,2
90101,COBIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,6,0,6,0,6
30101,COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,79,2,79,2,81
50901,"COLCHA ""K""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
31002,COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,6,0,6,6
71301,COMARAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,2,1,2,1,3
70102,COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,7,0,7,7
10902,CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,1,5,1,5,6
20105,EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,11,9,11,9,20
70105,EL TORNO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,6,0,6,6
60601,ENTRE RIOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,2,1,2,1,3
41101,EUCALIPTUS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
71002,GENERAL SAAVEDRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
70705,GUTIERREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,1,1,1,1,2
10502,HUACARETA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,3,0,3,3
11002,HUACAYA (VILLA DE HUACAYA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
10304,ICLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
10703,INCAHUASI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
20101,LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,130,9,130,9,139
80601,LORETO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
11003,MACHARETI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
71003,MINEROS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,3,0,3,3
10501,MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,2,6,2,6,8
71001,MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,1,9,1,9,10
50404,OCURI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
40101,ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,30,9,30,9,39
70502,PAILON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,1,1,1,1,2
21104,PALOS BLANCOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,2,0,2,2
30202,PASORAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
21305,PATACAMAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
40602,PAZÑA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
50403,POCOATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,1,0,1,0,1
70601,PORTACHUELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,5,0,5,5
50101,POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,8,0,8,0,8
10302,PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,2,0,2,2
20401,PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
20403,PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
71401,PUERTO SUAREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
31205,PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,3,0,3,3
51101,PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
31401,PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,7,0,7,7
30901,QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
21002,QUIME,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,6,0,6,6
70904,QUIRUSILLAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
80301,REYES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,1,1,1,1,2
80201,RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,6,4,6,4,10
31001,SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,4,0,4,4
30404,SACABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
50701,SACACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,5,0,5,5
71302,SAIPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,2,0,2,2
80302,SAN BORJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,1,5,1,5,6
70402,SAN CARLOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,2,2,2,2,4
80501,SAN IGNACIO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,5,0,5,5
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,2,4,2,4,6
60501,SAN LORENZO(TJA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
10702,SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,1,6,1,6,7
70302,SAN MIGUEL DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,3,0,3,3
50501,SAN PEDRO DE BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,2,0,2,2
21702,SAN PEDRO DE TIQUINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
70303,SAN RAFAEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,1,0,1,0,1
80303,SANTA ROSA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
41401,SANTIAGO DE HUARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
30703,SICAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
10101,SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,28,3,28,3,31
50303,TACOBAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
31101,TAPACARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,4,0,4,4
10601,TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,33,0,33,33
60101,TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,20,5,20,5,25
10202,TARVITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,2,0,2,2
20606,TIPUANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,1,1,1,1,2
31601,TIRAQUE (CBBA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
41001,TOLEDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
31201,TOTORA(CBBA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
80101,TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,9,1,9,1,10
50801,TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,4,4,4,4,8
50201,UNCIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,4,0,4,0,4
51201,UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
30502,VACAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,1,0,1,0,1
70801,VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,2,0,2,0,2
20801,VIACHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,2,0,2,2
60303,VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,1,0,1,0,1
31003,VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,2,0,2,0,2
11001,VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,1,6,1,6,7
51501,VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,5,2,5,2,7
50602,VITICHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
70201,WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
60301,YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,1,0,1,0,1
10602,YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,2,2,2,2,4
70403,YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,1,3,1,3,4
10102,YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
60402,YUNCHARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-02-01,0,1,0,1,1
51302,ACACIO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,3,0,3,3
20201,ACHACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,6,0,6,6
30201,AIQUILE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,3,0,3,3
20202,ANCORAIMES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,2,0,2,2
41201,ANDAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,2,0,2,2
30402,ANZALDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
50802,ATOCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
20503,AUCAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
30301,AYOPAYA (V. DE INDEPENDENCIA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,3,0,3,3
10201,AZURDUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
41202,BELEN DE ANDAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,3,0,3,3
60202,BERMEJO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,1,9,1,9,10
50301,BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,6,0,6,6
70401,BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,2,0,2,2
51102,"CAIZA ""D""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
70706,CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,1,1,1,1,2
30701,CAPINOTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
22001,CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,2,0,2,0,2
40201,CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,1,9,1,9,10
50302,CHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,4,0,4,4
50202,CHAYANTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
31204,CHIMORE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
40302,CHOQUE COTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
30801,CLIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
90101,COBIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,6,0,6,0,6
30101,COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,84,0,84,0,84
30905,COLCAPIRHUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,2,0,2,0,2
50901,"COLCHA ""K""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
31002,COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,4,0,4,4
71301,COMARAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,2,0,2,2
21701,COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,3,0,3,3
21402,CORIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
21401,COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,2,0,2,0,2
40301,CORQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
50601,COTAGAITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,3,0,3,3
