codigo_municipio,municipio,grupo,variable,mes,TOTAL-H,TOTAL-M,TOTAL
22001,CARANAVI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-06-01,2,0,2
21101,CHULUMANI (V. DE LA LIBERTAD),tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-06-01,2,0,2
21402,CORIPATA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-06-01,1,0,1
21401,COROICO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-06-01,1,0,1
21501,IXIAMAS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-06-01,1,0,1
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-06-01,5,0,5
70101,SANTA CRUZ DE LA SIERRA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-06-01,3,0,3
20606,TIPUANI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-06-01,1,0,1
60301,YACUIBA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-06-01,35,0,35
22001,CARANAVI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-07-01,5,0,5
21401,COROICO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-07-01,1,0,1
20105,EL ALTO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-07-01,2,0,2
60601,ENTRE RIOS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-07-01,1,0,1
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-07-01,14,0,14
21104,PALOS BLANCOS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-07-01,2,0,2
70101,SANTA CRUZ DE LA SIERRA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-07-01,4,0,4
10101,SUCRE,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-07-01,1,0,1
31302,VILA VILA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-07-01,1,0,1
20104,ACHOCALLA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-08-01,1,0,1
60202,BERMEJO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-08-01,1,0,1
10901,CAMATAQUI (C. VILLA ABECIA),tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-08-01,1,0,1
20105,EL ALTO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-08-01,2,0,2
60601,ENTRE RIOS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-08-01,1,0,1
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-08-01,5,0,5
20901,LURIBAY,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-08-01,1,0,1
20103,MECAPACA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-08-01,1,0,1
71003,MINEROS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-08-01,1,0,1
10303,MOJOCOYA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-08-01,1,0,1
21104,PALOS BLANCOS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-08-01,1,0,1
70301,SAN IGNACIO DE VELASCO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-08-01,2,0,2
10702,SAN LUCAS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-08-01,2,0,2
70101,SANTA CRUZ DE LA SIERRA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-08-01,9,0,9
50801,TUPIZA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-08-01,1,0,1
60202,BERMEJO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-09-01,1,0,1
22001,CARANAVI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-09-01,5,0,5
21101,CHULUMANI (V. DE LA LIBERTAD),tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-09-01,1,0,1
21401,COROICO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-09-01,1,0,1
20105,EL ALTO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-09-01,6,0,6
60601,ENTRE RIOS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-09-01,1,0,1
80202,GUAYARAMERIN,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-09-01,1,0,1
10303,MOJOCOYA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-09-01,1,0,1
21502,SAN BUENA VENTURA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-09-01,1,0,1
80501,SAN IGNACIO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-09-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-09-01,2,0,2
20201,ACHACACHI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-10-01,1,0,1
60202,BERMEJO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-10-01,2,0,2
30701,CAPINOTA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-10-01,1,0,1
22001,CARANAVI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-10-01,2,0,2
90101,COBIJA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-10-01,1,0,1
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-10-01,1,0,1
20105,EL ALTO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-10-01,8,0,8
60601,ENTRE RIOS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-10-01,1,0,1
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-10-01,2,0,2
71001,MONTERO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-10-01,2,0,2
50101,POTOSI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-10-01,1,0,1
71104,SAN JULIAN,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-10-01,2,0,2
90302,SAN LORENZO(PND),tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-10-01,2,0,2
70101,SANTA CRUZ DE LA SIERRA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-10-01,1,0,1
60202,BERMEJO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-11-01,1,0,1
22001,CARANAVI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-11-01,2,0,2
21401,COROICO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-11-01,2,0,2
60601,ENTRE RIOS,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-11-01,2,0,2
20602,GUANAY,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-11-01,1,0,1
21105,LA ASUNTA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-11-01,2,0,2
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-11-01,3,0,3
31401,PUNATA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-11-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-11-01,1,0,1
10101,SUCRE,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-11-01,2,0,2
31601,TIRAQUE (CBBA),tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-11-01,1,0,1
31003,VILLA TUNARI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-11-01,1,0,1
70403,YAPACANI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-11-01,3,0,3
20201,ACHACACHI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-12-01,1,0,1
20202,ANCORAIMES,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-12-01,1,0,1
30501,ARANI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-12-01,2,0,2
22001,CARANAVI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-12-01,1,0,1
30101,COCHABAMBA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-12-01,2,0,2
80202,GUAYARAMERIN,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-12-01,1,0,1
20101,LA PAZ,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-12-01,2,0,2
21202,LAJA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-12-01,1,0,1
10501,MONTEAGUDO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-12-01,1,0,1
31401,PUNATA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-12-01,5,0,5
30901,QUILLACOLLO,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-12-01,1,0,1
80401,SANTA ANA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-12-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-12-01,1,0,1
31003,VILLA TUNARI,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-12-01,1,0,1
51501,VILLAZON,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-12-01,1,0,1
60301,YACUIBA,tuberculosis (casos confirmados),tuberculosis pulmonar baar (+) prevamente tratados,2003-12-01,3,0,3
