codigo_municipio,municipio,grupo,variable,mes,hombres menores a 2 años,mujeres menores a 2 años,hombres de 2 a 4 años,mujeres de 2 a 4 años,hombres total,mujeres total,total
60502,EL PUENTE(TJA),desnutricion cronica,talla baja leve (l),2005-06-01,1,1,3,3,4,4,8
70105,EL TORNO,desnutricion cronica,talla baja leve (l),2005-06-01,20,36,15,23,35,59,94
70705,GUTIERREZ,desnutricion cronica,talla baja leve (l),2005-06-01,1,0,0,0,1,0,1
90401,NACEBE (SANTA ROSA DEL ABUNA),desnutricion cronica,talla baja leve (l),2005-06-01,1,0,1,0,2,0,2
40101,ORURO,desnutricion cronica,talla baja leve (l),2005-06-01,10,14,7,3,17,17,34
60201,PADCAYA,desnutricion cronica,talla baja leve (l),2005-06-01,2,2,2,2,4,4,8
41401,SANTIAGO DE HUARI,desnutricion cronica,talla baja leve (l),2005-06-01,0,0,0,1,0,1,1
31404,TACACHI,desnutricion cronica,talla baja leve (l),2005-06-01,0,2,0,0,0,2,2
60101,TARIJA,desnutricion cronica,talla baja leve (l),2005-06-01,12,11,8,16,20,27,47
30802,TOCO,desnutricion cronica,talla baja leve (l),2005-06-01,0,0,7,4,7,4,11
60301,YACUIBA,desnutricion cronica,talla baja leve (l),2005-06-01,6,3,6,4,12,7,19
51302,ACACIO,desnutricion cronica,talla baja leve (l),2005-07-01,6,5,0,0,6,5,11
60202,BERMEJO,desnutricion cronica,talla baja leve (l),2005-07-01,1,2,0,0,1,2,3
30801,CLIZA,desnutricion cronica,talla baja leve (l),2005-07-01,2,1,0,1,2,2,4
60502,EL PUENTE(TJA),desnutricion cronica,talla baja leve (l),2005-07-01,1,1,3,0,4,1,5
90203,FILADELFIA,desnutricion cronica,talla baja leve (l),2005-07-01,2,1,0,0,2,1,3
80601,LORETO,desnutricion cronica,talla baja leve (l),2005-07-01,2,1,2,1,4,2,6
60201,PADCAYA,desnutricion cronica,talla baja leve (l),2005-07-01,0,1,2,4,2,5,7
31401,PUNATA,desnutricion cronica,talla baja leve (l),2005-07-01,1,1,3,5,4,6,10
30404,SACABAMBA,desnutricion cronica,talla baja leve (l),2005-07-01,2,1,2,3,4,4,8
80602,SAN ANDRES,desnutricion cronica,talla baja leve (l),2005-07-01,3,0,1,2,4,2,6
80102,SAN JAVIER(BNI),desnutricion cronica,talla baja leve (l),2005-07-01,0,1,0,0,0,1,1
30802,TOCO,desnutricion cronica,talla baja leve (l),2005-07-01,1,0,0,0,1,0,1
80101,TRINIDAD,desnutricion cronica,talla baja leve (l),2005-07-01,12,24,13,15,25,39,64
60401,URIONDO (A. CONCEPCION),desnutricion cronica,talla baja leve (l),2005-07-01,2,2,1,1,3,3,6
60301,YACUIBA,desnutricion cronica,talla baja leve (l),2005-07-01,3,0,7,11,10,11,21
31303,ALALAY,desnutricion cronica,talla baja leve (l),2005-08-01,4,0,0,0,4,0,4
30402,ANZALDO,desnutricion cronica,talla baja leve (l),2005-08-01,0,0,1,6,1,6,7
60202,BERMEJO,desnutricion cronica,talla baja leve (l),2005-08-01,8,2,8,14,16,16,32
60302,CARAPARI,desnutricion cronica,talla baja leve (l),2005-08-01,5,1,3,4,8,5,13
60502,EL PUENTE(TJA),desnutricion cronica,talla baja leve (l),2005-08-01,1,2,3,3,4,5,9
80601,LORETO,desnutricion cronica,talla baja leve (l),2005-08-01,12,4,0,1,12,5,17
60201,PADCAYA,desnutricion cronica,talla baja leve (l),2005-08-01,0,1,1,1,1,2,3
30404,SACABAMBA,desnutricion cronica,talla baja leve (l),2005-08-01,4,2,6,3,10,5,15
80102,SAN JAVIER(BNI),desnutricion cronica,talla baja leve (l),2005-08-01,1,1,1,0,2,1,3
60101,TARIJA,desnutricion cronica,talla baja leve (l),2005-08-01,4,7,5,10,9,17,26
30802,TOCO,desnutricion cronica,talla baja leve (l),2005-08-01,0,0,0,3,0,3,3
80101,TRINIDAD,desnutricion cronica,talla baja leve (l),2005-08-01,27,19,11,12,38,31,69
60401,URIONDO (A. CONCEPCION),desnutricion cronica,talla baja leve (l),2005-08-01,7,1,5,8,12,9,21
60301,YACUIBA,desnutricion cronica,talla baja leve (l),2005-08-01,6,6,6,10,12,16,28
10301,ZUDAÑEZ,desnutricion cronica,talla baja leve (l),2005-08-01,5,3,7,14,12,17,29
30301,AYOPAYA (V. DE INDEPENDENCIA),desnutricion cronica,talla baja leve (l),2005-09-01,1,0,0,0,1,0,1
60202,BERMEJO,desnutricion cronica,talla baja leve (l),2005-09-01,2,0,2,2,4,2,6
50401,COLQUECHACA,desnutricion cronica,talla baja leve (l),2005-09-01,2,1,0,0,2,1,3
70102,COTOCA,desnutricion cronica,talla baja leve (l),2005-09-01,45,34,13,17,58,51,109
60502,EL PUENTE(TJA),desnutricion cronica,talla baja leve (l),2005-09-01,1,2,0,2,1,4,5
70105,EL TORNO,desnutricion cronica,talla baja leve (l),2005-09-01,48,53,47,24,95,77,172
70104,LA GUARDIA,desnutricion cronica,talla baja leve (l),2005-09-01,6,3,1,1,7,4,11
80601,LORETO,desnutricion cronica,talla baja leve (l),2005-09-01,2,3,2,6,4,9,13
60201,PADCAYA,desnutricion cronica,talla baja leve (l),2005-09-01,0,0,2,1,2,1,3
70103,PORONGO,desnutricion cronica,talla baja leve (l),2005-09-01,7,9,3,2,10,11,21
80304,RURRENABAQUE,desnutricion cronica,talla baja leve (l),2005-09-01,0,0,1,0,1,0,1
30404,SACABAMBA,desnutricion cronica,talla baja leve (l),2005-09-01,4,4,2,4,6,8,14
80602,SAN ANDRES,desnutricion cronica,talla baja leve (l),2005-09-01,2,2,2,3,4,5,9
80102,SAN JAVIER(BNI),desnutricion cronica,talla baja leve (l),2005-09-01,0,0,1,0,1,0,1
30401,TARATA,desnutricion cronica,talla baja leve (l),2005-09-01,1,0,0,5,1,5,6
80101,TRINIDAD,desnutricion cronica,talla baja leve (l),2005-09-01,40,36,12,26,52,62,114
60401,URIONDO (A. CONCEPCION),desnutricion cronica,talla baja leve (l),2005-09-01,2,1,6,7,8,8,16
60301,YACUIBA,desnutricion cronica,talla baja leve (l),2005-09-01,22,26,16,19,38,45,83
60202,BERMEJO,desnutricion cronica,talla baja leve (l),2005-10-01,3,1,8,4,11,5,16
60302,CARAPARI,desnutricion cronica,talla baja leve (l),2005-10-01,0,0,2,1,2,1,3
71403,CARMEN RIVERO TORREZ,desnutricion cronica,talla baja leve (l),2005-10-01,1,1,2,2,3,3,6
80601,LORETO,desnutricion cronica,talla baja leve (l),2005-10-01,3,5,1,4,4,9,13
40101,ORURO,desnutricion cronica,talla baja leve (l),2005-10-01,5,7,3,4,8,11,19
60201,PADCAYA,desnutricion cronica,talla baja leve (l),2005-10-01,2,5,5,7,7,12,19
40602,PAZÑA,desnutricion cronica,talla baja leve (l),2005-10-01,0,0,2,1,2,1,3
71402,PUERTO QUIJARRO,desnutricion cronica,talla baja leve (l),2005-10-01,3,4,3,4,6,8,14
30404,SACABAMBA,desnutricion cronica,talla baja leve (l),2005-10-01,4,3,3,7,7,10,17
80602,SAN ANDRES,desnutricion cronica,talla baja leve (l),2005-10-01,4,9,11,3,15,12,27
80501,SAN IGNACIO,desnutricion cronica,talla baja leve (l),2005-10-01,0,1,0,1,0,2,2
80102,SAN JAVIER(BNI),desnutricion cronica,talla baja leve (l),2005-10-01,1,2,3,2,4,4,8
30802,TOCO,desnutricion cronica,talla baja leve (l),2005-10-01,0,0,3,3,3,3,6
80101,TRINIDAD,desnutricion cronica,talla baja leve (l),2005-10-01,23,28,10,21,33,49,82
60401,URIONDO (A. CONCEPCION),desnutricion cronica,talla baja leve (l),2005-10-01,1,2,5,0,6,2,8
60301,YACUIBA,desnutricion cronica,talla baja leve (l),2005-10-01,11,8,8,8,19,16,35
60202,BERMEJO,desnutricion cronica,talla baja leve (l),2005-11-01,2,3,2,2,4,5,9
30801,CLIZA,desnutricion cronica,talla baja leve (l),2005-11-01,0,1,0,0,0,1,1
80601,LORETO,desnutricion cronica,talla baja leve (l),2005-11-01,5,4,6,7,11,11,22
60201,PADCAYA,desnutricion cronica,talla baja leve (l),2005-11-01,2,1,3,0,5,1,6
40602,PAZÑA,desnutricion cronica,talla baja leve (l),2005-11-01,1,1,2,1,3,2,5
30404,SACABAMBA,desnutricion cronica,talla baja leve (l),2005-11-01,1,2,0,0,1,2,3
80602,SAN ANDRES,desnutricion cronica,talla baja leve (l),2005-11-01,2,0,0,4,2,4,6
80501,SAN IGNACIO,desnutricion cronica,talla baja leve (l),2005-11-01,0,3,0,0,0,3,3
80102,SAN JAVIER(BNI),desnutricion cronica,talla baja leve (l),2005-11-01,1,0,0,1,1,1,2
70101,SANTA CRUZ DE LA SIERRA,desnutricion cronica,talla baja leve (l),2005-11-01,29,35,29,25,58,60,118
30802,TOCO,desnutricion cronica,talla baja leve (l),2005-11-01,0,0,6,4,6,4,10
80101,TRINIDAD,desnutricion cronica,talla baja leve (l),2005-11-01,14,11,18,12,32,23,55
60301,YACUIBA,desnutricion cronica,talla baja leve (l),2005-11-01,29,41,21,26,50,67,117
60202,BERMEJO,desnutricion cronica,talla baja leve (l),2005-12-01,0,0,4,1,4,1,5
60302,CARAPARI,desnutricion cronica,talla baja leve (l),2005-12-01,0,1,0,0,0,1,1
60502,EL PUENTE(TJA),desnutricion cronica,talla baja leve (l),2005-12-01,1,5,6,4,7,9,16
80601,LORETO,desnutricion cronica,talla baja leve (l),2005-12-01,2,1,0,1,2,2,4
60201,PADCAYA,desnutricion cronica,talla baja leve (l),2005-12-01,1,0,2,0,3,0,3
30404,SACABAMBA,desnutricion cronica,talla baja leve (l),2005-12-01,2,2,0,1,2,3,5
80602,SAN ANDRES,desnutricion cronica,talla baja leve (l),2005-12-01,2,6,9,6,11,12,23
80501,SAN IGNACIO,desnutricion cronica,talla baja leve (l),2005-12-01,0,1,1,0,1,1,2
10101,SUCRE,desnutricion cronica,talla baja leve (l),2005-12-01,3,3,3,1,6,4,10
80101,TRINIDAD,desnutricion cronica,talla baja leve (l),2005-12-01,25,19,12,18,37,37,74
60301,YACUIBA,desnutricion cronica,talla baja leve (l),2005-12-01,18,19,10,17,28,36,64
60202,BERMEJO,desnutricion cronica,talla baja leve (l),2006-01-01,1,1,1,3,2,4,6
71403,CARMEN RIVERO TORREZ,desnutricion cronica,talla baja leve (l),2006-01-01,0,1,1,0,1,1,2
40301,CORQUE,desnutricion cronica,talla baja leve (l),2006-01-01,1,0,0,0,1,0,1
40103,EL CHORO,desnutricion cronica,talla baja leve (l),2006-01-01,1,0,0,0,1,0,1
80402,EXALTACION,desnutricion cronica,talla baja leve (l),2006-01-01,0,0,0,2,0,2,2
71002,GENERAL SAAVEDRA,desnutricion cronica,talla baja leve (l),2006-01-01,10,7,8,3,18,10,28
80601,LORETO,desnutricion cronica,talla baja leve (l),2006-01-01,0,3,0,2,0,5,5
60201,PADCAYA,desnutricion cronica,talla baja leve (l),2006-01-01,1,0,0,1,1,1,2
71402,PUERTO QUIJARRO,desnutricion cronica,talla baja leve (l),2006-01-01,12,10,10,7,22,17,39
70503,ROBORE,desnutricion cronica,talla baja leve (l),2006-01-01,1,1,1,1,2,2,4
80304,RURRENABAQUE,desnutricion cronica,talla baja leve (l),2006-01-01,0,0,0,1,0,1,1
30404,SACABAMBA,desnutricion cronica,talla baja leve (l),2006-01-01,7,2,1,4,8,6,14
80602,SAN ANDRES,desnutricion cronica,talla baja leve (l),2006-01-01,0,1,2,3,2,4,6
70402,SAN CARLOS,desnutricion cronica,talla baja leve (l),2006-01-01,0,0,0,5,0,5,5
80501,SAN IGNACIO,desnutricion cronica,talla baja leve (l),2006-01-01,0,2,5,2,5,4,9
70101,SANTA CRUZ DE LA SIERRA,desnutricion cronica,talla baja leve (l),2006-01-01,177,470,46,40,223,510,733
80101,TRINIDAD,desnutricion cronica,talla baja leve (l),2006-01-01,26,12,9,14,35,26,61
60301,YACUIBA,desnutricion cronica,talla baja leve (l),2006-01-01,16,20,21,15,37,35,72
41202,BELEN DE ANDAMARCA,desnutricion cronica,talla baja leve (l),2006-02-01,0,2,2,0,2,2,4
60202,BERMEJO,desnutricion cronica,talla baja leve (l),2006-02-01,1,1,0,3,1,4,5
70703,CABEZAS,desnutricion cronica,talla baja leve (l),2006-02-01,0,0,1,0,1,0,1
71403,CARMEN RIVERO TORREZ,desnutricion cronica,talla baja leve (l),2006-02-01,0,1,2,3,2,4,6
40103,EL CHORO,desnutricion cronica,talla baja leve (l),2006-02-01,1,1,0,0,1,1,2
60502,EL PUENTE(TJA),desnutricion cronica,talla baja leve (l),2006-02-01,1,0,0,0,1,0,1
71002,GENERAL SAAVEDRA,desnutricion cronica,talla baja leve (l),2006-02-01,4,6,14,6,18,12,30
80601,LORETO,desnutricion cronica,talla baja leve (l),2006-02-01,7,7,3,4,10,11,21
60201,PADCAYA,desnutricion cronica,talla baja leve (l),2006-02-01,2,0,2,1,4,1,5
71402,PUERTO QUIJARRO,desnutricion cronica,talla baja leve (l),2006-02-01,9,9,9,5,18,14,32
80301,REYES,desnutricion cronica,talla baja leve (l),2006-02-01,0,1,0,0,0,1,1
30404,SACABAMBA,desnutricion cronica,talla baja leve (l),2006-02-01,8,8,3,2,11,10,21
80602,SAN ANDRES,desnutricion cronica,talla baja leve (l),2006-02-01,1,1,1,3,2,4,6
70501,SAN JOSE DE CHIQUITOS,desnutricion cronica,talla baja leve (l),2006-02-01,0,0,1,1,1,1,2
70404,SAN JUAN DE YAPACANI,desnutricion cronica,talla baja leve (l),2006-02-01,18,12,5,11,23,23,46
70101,SANTA CRUZ DE LA SIERRA,desnutricion cronica,talla baja leve (l),2006-02-01,97,111,41,41,138,152,290
30802,TOCO,desnutricion cronica,talla baja leve (l),2006-02-01,0,0,2,2,2,2,4
80101,TRINIDAD,desnutricion cronica,talla baja leve (l),2006-02-01,27,15,12,18,39,33,72
60301,YACUIBA,desnutricion cronica,talla baja leve (l),2006-02-01,14,19,18,16,32,35,67
41202,BELEN DE ANDAMARCA,desnutricion cronica,talla baja leve (l),2006-03-01,0,0,1,0,1,0,1
60202,BERMEJO,desnutricion cronica,talla baja leve (l),2006-03-01,2,1,1,9,3,10,13
70703,CABEZAS,desnutricion cronica,talla baja leve (l),2006-03-01,0,1,1,1,1,2,3
71403,CARMEN RIVERO TORREZ,desnutricion cronica,talla baja leve (l),2006-03-01,0,1,2,1,2,2,4
50601,COTAGAITA,desnutricion cronica,talla baja leve (l),2006-03-01,0,1,1,0,1,1,2
40103,EL CHORO,desnutricion cronica,talla baja leve (l),2006-03-01,5,2,2,1,7,3,10
71002,GENERAL SAAVEDRA,desnutricion cronica,talla baja leve (l),2006-03-01,13,8,6,12,19,20,39
40701,HUANUNI,desnutricion cronica,talla baja leve (l),2006-03-01,8,2,2,5,10,7,17
80601,LORETO,desnutricion cronica,talla baja leve (l),2006-03-01,1,3,0,3,1,6,7
60201,PADCAYA,desnutricion cronica,talla baja leve (l),2006-03-01,0,0,3,1,3,1,4
71402,PUERTO QUIJARRO,desnutricion cronica,talla baja leve (l),2006-03-01,17,24,7,14,24,38,62
80304,RURRENABAQUE,desnutricion cronica,talla baja leve (l),2006-03-01,0,0,0,1,0,1,1
30404,SACABAMBA,desnutricion cronica,talla baja leve (l),2006-03-01,2,2,1,2,3,4,7
80501,SAN IGNACIO,desnutricion cronica,talla baja leve (l),2006-03-01,2,2,1,0,3,2,5
80102,SAN JAVIER(BNI),desnutricion cronica,talla baja leve (l),2006-03-01,0,0,0,1,0,1,1
60501,SAN LORENZO(TJA),desnutricion cronica,talla baja leve (l),2006-03-01,1,0,1,1,2,1,3
70101,SANTA CRUZ DE LA SIERRA,desnutricion cronica,talla baja leve (l),2006-03-01,54,62,37,37,91,99,190
40104,SORACACHI,desnutricion cronica,talla baja leve (l),2006-03-01,2,1,0,0,2,1,3
30401,TARATA,desnutricion cronica,talla baja leve (l),2006-03-01,1,0,0,0,1,0,1
30802,TOCO,desnutricion cronica,talla baja leve (l),2006-03-01,0,0,4,3,4,3,7
41001,TOLEDO,desnutricion cronica,talla baja leve (l),2006-03-01,1,1,0,0,1,1,2
80101,TRINIDAD,desnutricion cronica,talla baja leve (l),2006-03-01,26,27,21,18,47,45,92
60401,URIONDO (A. CONCEPCION),desnutricion cronica,talla baja leve (l),2006-03-01,1,4,5,5,6,9,15
60301,YACUIBA,desnutricion cronica,talla baja leve (l),2006-03-01,19,33,38,28,57,61,118
60402,YUNCHARA,desnutricion cronica,talla baja leve (l),2006-03-01,1,0,1,0,2,0,2
30201,AIQUILE,desnutricion cronica,talla baja leve (l),2006-04-01,1,0,0,0,1,0,1
41201,ANDAMARCA,desnutricion cronica,talla baja leve (l),2006-04-01,2,2,1,0,3,2,5
41202,BELEN DE ANDAMARCA,desnutricion cronica,talla baja leve (l),2006-04-01,2,2,1,0,3,2,5
60202,BERMEJO,desnutricion cronica,talla baja leve (l),2006-04-01,0,0,1,1,1,1,2
60302,CARAPARI,desnutricion cronica,talla baja leve (l),2006-04-01,1,1,0,0,1,1,2
71403,CARMEN RIVERO TORREZ,desnutricion cronica,talla baja leve (l),2006-04-01,3,1,2,1,5,2,7
40301,CORQUE,desnutricion cronica,talla baja leve (l),2006-04-01,1,1,1,0,2,1,3
40103,EL CHORO,desnutricion cronica,talla baja leve (l),2006-04-01,0,0,0,3,0,3,3
71002,GENERAL SAAVEDRA,desnutricion cronica,talla baja leve (l),2006-04-01,2,6,5,4,7,10,17
80601,LORETO,desnutricion cronica,talla baja leve (l),2006-04-01,2,2,1,1,3,3,6
60201,PADCAYA,desnutricion cronica,talla baja leve (l),2006-04-01,2,0,1,4,3,4,7
71402,PUERTO QUIJARRO,desnutricion cronica,talla baja leve (l),2006-04-01,12,13,3,8,15,21,36
70503,ROBORE,desnutricion cronica,talla baja leve (l),2006-04-01,1,3,0,1,1,4,5
30404,SACABAMBA,desnutricion cronica,talla baja leve (l),2006-04-01,3,2,2,3,5,5,10
80602,SAN ANDRES,desnutricion cronica,talla baja leve (l),2006-04-01,1,1,1,2,2,3,5
80102,SAN JAVIER(BNI),desnutricion cronica,talla baja leve (l),2006-04-01,1,0,1,0,2,0,2
70501,SAN JOSE DE CHIQUITOS,desnutricion cronica,talla baja leve (l),2006-04-01,1,1,2,2,3,3,6
70404,SAN JUAN DE YAPACANI,desnutricion cronica,talla baja leve (l),2006-04-01,0,5,0,0,0,5,5
70101,SANTA CRUZ DE LA SIERRA,desnutricion cronica,talla baja leve (l),2006-04-01,23,38,2,3,25,41,66
41401,SANTIAGO DE HUARI,desnutricion cronica,talla baja leve (l),2006-04-01,1,0,2,1,3,1,4
41001,TOLEDO,desnutricion cronica,talla baja leve (l),2006-04-01,0,1,1,0,1,1,2
80101,TRINIDAD,desnutricion cronica,talla baja leve (l),2006-04-01,31,25,10,15,41,40,81
60401,URIONDO (A. CONCEPCION),desnutricion cronica,talla baja leve (l),2006-04-01,3,2,4,2,7,4,11
60301,YACUIBA,desnutricion cronica,talla baja leve (l),2006-04-01,27,22,17,16,44,38,82
60402,YUNCHARA,desnutricion cronica,talla baja leve (l),2006-04-01,2,4,19,10,21,14,35
41202,BELEN DE ANDAMARCA,desnutricion cronica,talla baja leve (l),2006-05-01,6,5,2,1,8,6,14
60202,BERMEJO,desnutricion cronica,talla baja leve (l),2006-05-01,1,0,1,1,2,1,3
70401,BUENA VISTA,desnutricion cronica,talla baja leve (l),2006-05-01,5,4,4,1,9,5,14
60302,CARAPARI,desnutricion cronica,talla baja leve (l),2006-05-01,0,0,1,1,1,1,2
71403,CARMEN RIVERO TORREZ,desnutricion cronica,talla baja leve (l),2006-05-01,2,0,3,0,5,0,5
40902,COIPASA,desnutricion cronica,talla baja leve (l),2006-05-01,0,0,1,1,1,1,2
60502,EL PUENTE(TJA),desnutricion cronica,talla baja leve (l),2006-05-01,3,2,5,6,8,8,16
80601,LORETO,desnutricion cronica,talla baja leve (l),2006-05-01,1,1,1,3,2,4,6
60201,PADCAYA,desnutricion cronica,talla baja leve (l),2006-05-01,0,0,1,0,1,0,1
71402,PUERTO QUIJARRO,desnutricion cronica,talla baja leve (l),2006-05-01,13,9,4,4,17,13,30
80301,REYES,desnutricion cronica,talla baja leve (l),2006-05-01,13,12,16,22,29,34,63
70503,ROBORE,desnutricion cronica,talla baja leve (l),2006-05-01,2,1,0,3,2,4,6
80304,RURRENABAQUE,desnutricion cronica,talla baja leve (l),2006-05-01,1,0,0,0,1,0,1
30404,SACABAMBA,desnutricion cronica,talla baja leve (l),2006-05-01,3,1,1,1,4,2,6
80602,SAN ANDRES,desnutricion cronica,talla baja leve (l),2006-05-01,2,5,3,2,5,7,12
31403,SAN BENITO,desnutricion cronica,talla baja leve (l),2006-05-01,0,3,4,1,4,4,8
80102,SAN JAVIER(BNI),desnutricion cronica,talla baja leve (l),2006-05-01,0,2,0,0,0,2,2
70501,SAN JOSE DE CHIQUITOS,desnutricion cronica,talla baja leve (l),2006-05-01,0,1,5,1,5,2,7
60501,SAN LORENZO(TJA),desnutricion cronica,talla baja leve (l),2006-05-01,4,6,16,11,20,17,37
70101,SANTA CRUZ DE LA SIERRA,desnutricion cronica,talla baja leve (l),2006-05-01,16,12,2,3,18,15,33
41401,SANTIAGO DE HUARI,desnutricion cronica,talla baja leve (l),2006-05-01,3,6,1,1,4,7,11
10101,SUCRE,desnutricion cronica,talla baja leve (l),2006-05-01,7,7,4,3,11,10,21
60101,TARIJA,desnutricion cronica,talla baja leve (l),2006-05-01,0,1,1,2,1,3,4
31601,TIRAQUE (CBBA),desnutricion cronica,talla baja leve (l),2006-05-01,0,0,1,0,1,0,1
41001,TOLEDO,desnutricion cronica,talla baja leve (l),2006-05-01,0,0,1,0,1,0,1
41301,TOTORA(ORR),desnutricion cronica,talla baja leve (l),2006-05-01,0,2,1,5,1,7,8
80101,TRINIDAD,desnutricion cronica,talla baja leve (l),2006-05-01,21,25,18,21,39,46,85
60401,URIONDO (A. CONCEPCION),desnutricion cronica,talla baja leve (l),2006-05-01,12,1,3,12,15,13,28
60301,YACUIBA,desnutricion cronica,talla baja leve (l),2006-05-01,27,19,24,27,51,46,97
70403,YAPACANI,desnutricion cronica,talla baja leve (l),2006-05-01,13,6,6,11,19,17,36
60402,YUNCHARA,desnutricion cronica,talla baja leve (l),2006-05-01,3,0,6,3,9,3,12
71501,ASCENCION DE GUARAYOS,desnutricion cronica,talla baja leve (l),2006-06-01,60,63,94,113,154,176,330
41202,BELEN DE ANDAMARCA,desnutricion cronica,talla baja leve (l),2006-06-01,0,0,1,1,1,1,2
60202,BERMEJO,desnutricion cronica,talla baja leve (l),2006-06-01,3,5,7,3,10,8,18
60302,CARAPARI,desnutricion cronica,talla baja leve (l),2006-06-01,0,0,1,1,1,1,2
71403,CARMEN RIVERO TORREZ,desnutricion cronica,talla baja leve (l),2006-06-01,0,3,0,1,0,4,4
70102,COTOCA,desnutricion cronica,talla baja leve (l),2006-06-01,43,48,19,22,62,70,132
60502,EL PUENTE(TJA),desnutricion cronica,talla baja leve (l),2006-06-01,1,0,5,9,6,9,15
70105,EL TORNO,desnutricion cronica,talla baja leve (l),2006-06-01,23,19,19,24,42,43,85
40701,HUANUNI,desnutricion cronica,talla baja leve (l),2006-06-01,0,0,0,1,0,1,1
