codigo_municipio,municipio,grupo,variable,mes,total,mujeres total
31002,COLOMI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,1,1
50401,COLQUECHACA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,2,2
21401,COROICO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,1,1
50601,COTAGAITA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,2,2
10902,CULPINA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,1,1
20804,DESAGUADERO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,1,1
20105,EL ALTO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,54,54
60502,EL PUENTE(TJA),alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,2,2
70105,EL TORNO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,8,8
10405,EL VILLAR,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,2,2
80202,GUAYARAMERIN,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,3,3
70705,GUTIERREZ,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,2,2
10502,HUACARETA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,3,3
40701,HUANUNI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,2,2
80803,HUARACAJE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,1,1
21105,LA ASUNTA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,3,3
20101,LA PAZ,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,35,35
10903,LAS CARRERAS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,3,3
50203,LLALLAGUA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,7,7
80801,MAGDALENA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,3,3
71003,MINEROS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,6,6
31301,MIZQUE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,10,10
10501,MONTEAGUDO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,9,9
40101,ORURO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,20,20
60201,PADCAYA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,2,2
31203,POCONA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,2,2
31202,POJO (CBBA),alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,1,1
40601,POOPO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,1,1
10103,POROMA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,1,1
70103,PORONGO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,1,1
70601,PORTACHUELO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,1,1
50101,POTOSI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,30,30
21201,PUCARANI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,2,2
20403,PUERTO CARABUCO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,3,3
71401,PUERTO SUAREZ,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,6,6
31205,PUERTO VILLARROEL,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,13,13
30901,QUILLACOLLO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,5,5
21002,QUIME,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,3,3
80301,REYES,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,1,1
80201,RIBERALTA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,1,1
31001,SACABA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,6,6
51601,SAN AGUSTIN,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,1,1
31403,SAN BENITO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,1,1
70301,SAN IGNACIO DE VELASCO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,15,15
70501,SAN JOSE DE CHIQUITOS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,3,3
71104,SAN JULIAN,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,1,1
70302,SAN MIGUEL DE VELASCO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,1,1
80702,SAN RAMON,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,1,1
70101,SANTA CRUZ DE LA SIERRA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,393,393
80303,SANTA ROSA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,1,1
40202,SANTUARIO DE QUILLACAS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,1,1
30902,SIPE SIPE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,5,5
10403,SOPACHUY,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,1,1
10101,SUCRE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,68,68
60101,TARIJA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,124,124
30903,TIQUIPAYA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,4,4
31601,TIRAQUE (CBBA),alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,2,2
41001,TOLEDO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,1,1
50502,TORO TORO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,1,1
50801,TUPIZA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,6,6
51201,UYUNI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,5,5
30502,VACAS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,3,3
70801,VALLEGRANDE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,3,3
20801,VIACHA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,2,2
60303,VILLA MONTES,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,3,3
31003,VILLA TUNARI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,1,1
11001,VILLA VACA GUZMAN (MUYUPAMPA),alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,1,1
51501,VILLAZON,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,12,12
60301,YACUIBA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,2,2
21103,YANACACHI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,1,1
10102,YOTALA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,2,2
10301,ZUDAÑEZ,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-01-01,3,3
30601,ARQUE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,2,2
71501,ASCENCION DE GUARAYOS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
10201,AZURDUY,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
50104,BELEN DE URMIRI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
60202,BERMEJO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,9,9
50301,BETANZOS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
70707,BOYUIBE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
10701,CAMARGO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,7,7
70706,CAMIRI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
22001,CARANAVI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
40201,CHALLAPATA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
70702,CHARAGUA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,2,2
50202,CHAYANTA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
90101,COBIJA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,10,10
30101,COCHABAMBA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,55,55
40902,COIPASA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
31002,COLOMI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
71101,CONCEPCION,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
21701,COPACABANA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
21401,COROICO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
50601,COTAGAITA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
70102,COTOCA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,6,6
10902,CULPINA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,2,2
20804,DESAGUADERO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
20105,EL ALTO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,65,65
60502,EL PUENTE(TJA),alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
70105,EL TORNO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,10,10
60601,ENTRE RIOS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,7,7
71002,GENERAL SAAVEDRA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,2,2
80202,GUAYARAMERIN,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,4,4
70705,GUTIERREZ,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
10502,HUACARETA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
40701,HUANUNI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,2,2
10304,ICLA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,4,4
10703,INCAHUASI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,3,3
21001,INQUISIVI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,2,2
21105,LA ASUNTA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,3,3
20101,LA PAZ,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,25,25
21202,LAJA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
10903,LAS CARRERAS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
51401,LLICA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
71003,MINEROS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,6,6
31301,MIZQUE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,6,6
10303,MOJOCOYA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
10501,MONTEAGUDO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
71001,MONTERO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,10,10
70803,MORO MORO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,2,2
70202,OKINAWA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
40101,ORURO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,35,35
10401,PADILLA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,2,2
21104,PALOS BLANCOS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
40602,PAZÑA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
31203,POCONA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
40601,POOPO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,2,2
51203,PORCO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,2,2
10103,POROMA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
50101,POTOSI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,26,26
21201,PUCARANI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,3,3
71401,PUERTO SUAREZ,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,2,2
31205,PUERTO VILLARROEL,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,3,3
51101,PUNA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,2,2
31401,PUNATA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,4,4
30901,QUILLACOLLO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,10,10
30404,SACABAMBA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,2,2
50701,SACACA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
40801,SALINAS DE GARCI MENDOZA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,2,2
80602,SAN ANDRES,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
31403,SAN BENITO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
80302,SAN BORJA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,10,10
21502,SAN BUENA VENTURA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
70301,SAN IGNACIO DE VELASCO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,11,11
80701,SAN JOAQUIN,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,3,3
70501,SAN JOSE DE CHIQUITOS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,2,2
71104,SAN JULIAN,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,2,2
70302,SAN MIGUEL DE VELASCO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,4,4
51001,SAN PABLO DE LIPEZ,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
80702,SAN RAMON,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,5,5
70101,SANTA CRUZ DE LA SIERRA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,355,355
41401,SANTIAGO DE HUARI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,2,2
40202,SANTUARIO DE QUILLACAS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
21301,SICA SICA (VILLA AROMA),alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,2,2
30902,SIPE SIPE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,3,3
20601,SORATA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
10101,SUCRE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,49,49
10601,TARABUCO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,2,2
30401,TARATA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,3,3
60101,TARIJA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,53,53
30903,TIQUIPAYA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,3,3
31601,TIRAQUE (CBBA),alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,7,7
80101,TRINIDAD,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,3,3
50801,TUPIZA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,5,5
50201,UNCIA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
51201,UYUNI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
30502,VACAS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
70801,VALLEGRANDE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,10,10
20801,VIACHA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,3,3
31302,VILA VILA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
60303,VILLA MONTES,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,6,6
10801,VILLA SERRANO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
31003,VILLA TUNARI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,7,7
11001,VILLA VACA GUZMAN (MUYUPAMPA),alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,2,2
51501,VILLAZON,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,4,4
60301,YACUIBA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,11,11
10602,YAMPARAEZ,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-02-01,1,1
20201,ACHACACHI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,3,3
30201,AIQUILE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,16,16
20202,ANCORAIMES,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
30601,ARQUE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
20503,AUCAPATA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
30301,AYOPAYA (V. DE INDEPENDENCIA),alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
10201,AZURDUY,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,3,3
50104,BELEN DE URMIRI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
60202,BERMEJO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,3,3
70707,BOYUIBE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
70401,BUENA VISTA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,7,7
70703,CABEZAS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
20905,CAIROMA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
10701,CAMARGO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,6,6
30701,CAPINOTA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
22001,CARANAVI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,9,9
70702,CHARAGUA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,3,3
31204,CHIMORE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
30801,CLIZA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,4,4
90101,COBIJA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,9,9
30101,COCHABAMBA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,93,93
50901,"COLCHA ""K""",alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
31002,COLOMI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
71101,CONCEPCION,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
21701,COPACABANA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
50601,COTAGAITA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,2,2
20804,DESAGUADERO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
20105,EL ALTO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,37,37
71503,EL PUENTE(STC),alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
70105,EL TORNO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,11,11
60601,ENTRE RIOS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,2,2
80202,GUAYARAMERIN,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,3,3
70705,GUTIERREZ,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,2,2
40701,HUANUNI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,2,2
80803,HUARACAJE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,2,2
21501,IXIAMAS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
21105,LA ASUNTA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
20101,LA PAZ,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,18,18
50203,LLALLAGUA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,4,4
51401,LLICA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,3,3
80801,MAGDALENA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,2,2
71003,MINEROS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,6,6
31301,MIZQUE,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,3,3
20402,MOCOMOCO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,2,2
10501,MONTEAGUDO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,2,2
71001,MONTERO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,33,33
30302,MOROCHATA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,3,3
90501,NUEVO MANOA (NUEVA ESPERANZA),alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
50404,OCURI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,5,5
40101,ORURO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,71,71
10401,PADILLA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
21104,PALOS BLANCOS,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
31203,POCONA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,2,2
31202,POJO (CBBA),alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,3,3
40601,POOPO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,3,3
51203,PORCO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,2,2
10103,POROMA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,2,2
70601,PORTACHUELO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
90102,PORVENIR,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
50101,POTOSI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,24,24
21201,PUCARANI,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
20401,PUERTO ACOSTA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,2,2
71402,PUERTO QUIJARRO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
31205,PUERTO VILLARROEL,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,13,13
31401,PUNATA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
30901,QUILLACOLLO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,18,18
31001,SACABA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,3,3
40801,SALINAS DE GARCI MENDOZA,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
31403,SAN BENITO,alto riesgo obstetrico,hemorragia de la primera mitad del embarazo,2001-03-01,1,1
