codigo_municipio,municipio,grupo,variable,mes,hombres total,mujeres total,hombres total,mujeres total,total
50601,COTAGAITA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-09-01,1,0,1,0,1
71001,MONTERO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-09-01,1,0,1,0,1
10103,POROMA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-09-01,1,0,1,0,1
31205,PUERTO VILLARROEL,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-09-01,2,0,2,0,2
70402,SAN CARLOS,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-09-01,1,0,1,0,1
80303,SANTA ROSA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-09-01,1,0,1,0,1
41301,TOTORA(ORR),mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-09-01,1,0,1,0,1
50301,BETANZOS,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-10-01,1,0,1,0,1
30101,COCHABAMBA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-10-01,2,0,2,0,2
40301,CORQUE,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-10-01,1,0,1,0,1
10502,HUACARETA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-10-01,1,0,1,0,1
80803,HUARACAJE,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-10-01,1,0,1,0,1
20101,LA PAZ,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-10-01,1,0,1,0,1
71001,MONTERO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-10-01,1,0,1,0,1
50101,POTOSI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-10-01,1,0,1,0,1
80201,RIBERALTA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-10-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-10-01,3,0,3,0,3
80702,SAN RAMON,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-10-01,1,0,1,0,1
60202,BERMEJO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-11-01,1,0,1,0,1
70702,CHARAGUA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-11-01,1,0,1,0,1
30101,COCHABAMBA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-11-01,4,0,4,0,4
20101,LA PAZ,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-11-01,1,0,1,0,1
71001,MONTERO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-11-01,1,0,1,0,1
40101,ORURO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-11-01,3,0,3,0,3
80201,RIBERALTA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-11-01,1,0,1,0,1
31001,SACABA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-11-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-11-01,1,0,1,0,1
10101,SUCRE,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-11-01,3,0,3,0,3
80101,TRINIDAD,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-11-01,1,0,1,0,1
22001,CARANAVI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-12-01,1,0,1,0,1
30101,COCHABAMBA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-12-01,1,0,1,0,1
70104,LA GUARDIA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-12-01,1,0,1,0,1
20101,LA PAZ,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-12-01,1,0,1,0,1
10501,MONTEAGUDO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-12-01,1,0,1,0,1
40101,ORURO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-12-01,1,0,1,0,1
50101,POTOSI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-12-01,1,0,1,0,1
80201,RIBERALTA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2001-12-01,1,0,1,0,1
22001,CARANAVI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-01-01,1,0,1,0,1
90101,COBIJA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-01-01,1,0,1,0,1
30101,COCHABAMBA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-01-01,4,0,4,0,4
31002,COLOMI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-01-01,1,0,1,0,1
20105,EL ALTO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-01-01,1,0,1,0,1
40103,EL CHORO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-01-01,1,0,1,0,1
10502,HUACARETA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-01-01,1,0,1,0,1
11003,MACHARETI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-01-01,1,0,1,0,1
10501,MONTEAGUDO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-01-01,1,0,1,0,1
71001,MONTERO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-01-01,1,0,1,0,1
40101,ORURO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-01-01,3,0,3,0,3
50101,POTOSI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-01-01,2,0,2,0,2
80201,RIBERALTA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-01-01,1,0,1,0,1
70501,SAN JOSE DE CHIQUITOS,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-01-01,1,0,1,0,1
60303,VILLA MONTES,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-01-01,1,0,1,0,1
22001,CARANAVI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-02-01,1,0,1,0,1
90101,COBIJA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-02-01,1,0,1,0,1
30101,COCHABAMBA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-02-01,1,0,1,0,1
20105,EL ALTO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-02-01,2,0,2,0,2
71003,MINEROS,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-02-01,1,0,1,0,1
71001,MONTERO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-02-01,1,0,1,0,1
40101,ORURO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-02-01,1,0,1,0,1
71401,PUERTO SUAREZ,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-02-01,1,0,1,0,1
31205,PUERTO VILLARROEL,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-02-01,1,0,1,0,1
80201,RIBERALTA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-02-01,1,0,1,0,1
50701,SACACA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-02-01,1,0,1,0,1
80501,SAN IGNACIO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-02-01,1,0,1,0,1
50801,TUPIZA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-02-01,1,0,1,0,1
60303,VILLA MONTES,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-02-01,1,0,1,0,1
30101,COCHABAMBA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-03-01,3,0,3,0,3
40701,HUANUNI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-03-01,1,0,1,0,1
40101,ORURO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-03-01,2,0,2,0,2
80201,RIBERALTA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-03-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-03-01,1,0,1,0,1
10101,SUCRE,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-03-01,1,0,1,0,1
51201,UYUNI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-03-01,1,0,1,0,1
60303,VILLA MONTES,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-03-01,2,0,2,0,2
30101,COCHABAMBA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-04-01,1,0,1,0,1
20105,EL ALTO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-04-01,2,0,2,0,2
40701,HUANUNI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-04-01,1,0,1,0,1
40101,ORURO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-04-01,1,0,1,0,1
50101,POTOSI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-04-01,3,0,3,0,3
71401,PUERTO SUAREZ,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-04-01,1,0,1,0,1
50701,SACACA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-04-01,1,0,1,0,1
70402,SAN CARLOS,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-04-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-04-01,2,0,2,0,2
70302,SAN MIGUEL DE VELASCO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-04-01,1,0,1,0,1
80702,SAN RAMON,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-04-01,2,0,2,0,2
10101,SUCRE,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-04-01,2,0,2,0,2
51201,UYUNI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-04-01,1,0,1,0,1
60303,VILLA MONTES,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-04-01,1,0,1,0,1
10701,CAMARGO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-05-01,1,0,1,0,1
30101,COCHABAMBA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-05-01,1,0,1,0,1
20105,EL ALTO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-05-01,3,0,3,0,3
20602,GUANAY,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-05-01,2,0,2,0,2
70104,LA GUARDIA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-05-01,1,0,1,0,1
20101,LA PAZ,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-05-01,2,0,2,0,2
31301,MIZQUE,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-05-01,1,0,1,0,1
71001,MONTERO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-05-01,1,0,1,0,1
50404,OCURI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-05-01,1,0,1,0,1
40101,ORURO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-05-01,2,0,2,0,2
21305,PATACAMAYA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-05-01,1,0,1,0,1
50101,POTOSI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-05-01,5,0,5,0,5
80201,RIBERALTA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-05-01,3,0,3,0,3
20603,TACACOMA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-05-01,1,0,1,0,1
60303,VILLA MONTES,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-05-01,1,0,1,0,1
30101,COCHABAMBA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-06-01,2,0,2,0,2
20105,EL ALTO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-06-01,1,0,1,0,1
40701,HUANUNI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-06-01,1,0,1,0,1
20101,LA PAZ,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-06-01,1,0,1,0,1
40101,ORURO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-06-01,1,0,1,0,1
50101,POTOSI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-06-01,2,0,2,0,2
71401,PUERTO SUAREZ,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-06-01,1,0,1,0,1
10601,TARABUCO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-06-01,1,0,1,0,1
60301,YACUIBA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-06-01,2,0,2,0,2
50702,CARIPUYO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-07-01,1,0,1,0,1
40903,CHIPAYA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-07-01,1,0,1,0,1
20602,GUANAY,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-07-01,1,0,1,0,1
51401,LLICA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-07-01,1,0,1,0,1
71001,MONTERO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-07-01,2,0,2,0,2
10103,POROMA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-07-01,1,0,1,0,1
70601,PORTACHUELO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-07-01,1,0,1,0,1
50101,POTOSI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-07-01,2,0,2,0,2
51101,PUNA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-07-01,1,0,1,0,1
80101,TRINIDAD,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-07-01,1,0,1,0,1
60303,VILLA MONTES,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-07-01,1,0,1,0,1
60301,YACUIBA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-07-01,1,0,1,0,1
50702,CARIPUYO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-08-01,1,0,1,0,1
60601,ENTRE RIOS,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-08-01,1,0,1,0,1
51203,PORCO,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-08-01,1,0,1,0,1
50101,POTOSI,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-08-01,3,0,3,0,3
60101,TARIJA,mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-08-01,1,0,1,0,1
41301,TOTORA(ORR),mortalidad en el establecimiento ( leatalidad),muerte menor de 5 anos por diarrea,2002-08-01,1,0,1,0,1
