codigo_municipio,municipio,grupo,variable,mes,a-de-6-meses_masculino,a-de-6-meses-1_femenino,b-6-m-a-menor-de-1-ano_masculino,b-6-m-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
31401,PUNATA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
30901,QUILLACOLLO,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
80201,RIBERALTA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
80304,RURRENABAQUE,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
31001,SACABA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,2,2,3,5,0,0,2,0,0,0,0,0,0,0,0,0,7,7,14
70402,SAN CARLOS,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70301,SAN IGNACIO DE VELASCO,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,2,1,0,0,0,0,1,0,0,2,0,0,0,0,0,2,3,5,8
70404,SAN JUAN DE YAPACANI,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
71201,SAN MATIAS,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral a*,2015-01-01,1,0,1,0,9,12,34,17,21,9,3,1,10,9,1,2,2,1,0,3,82,54,136
80303,SANTA ROSA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3
10101,SUCRE,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,4,6
60101,TARIJA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,5,0,2,2,1,0,1,0,4,1,1,1,0,1,1,0,15,5,20
30903,TIQUIPAYA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30802,TOCO,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30803,TOLATA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
80101,TRINIDAD,inmunoprevenibles,hepatitis viral a*,2015-01-01,1,1,4,0,4,12,7,10,3,2,0,0,0,1,0,1,0,0,0,0,19,27,46
60401,URIONDO (A. CONCEPCION),inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,4,3,7
70801,VALLEGRANDE,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
31003,VILLA TUNARI,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
70201,WARNES,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,1,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,7,1,8
60301,YACUIBA,inmunoprevenibles,hepatitis viral a*,2015-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
60202,BERMEJO,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
10701,CAMARGO,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70706,CAMIRI,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,3
40102,CARACOLLO,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,2,3
71403,CARMEN RIVERO TORREZ,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
40201,CHALLAPATA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4
70702,CHARAGUA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31204,CHIMORE,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
90101,COBIJA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,3
30101,COCHABAMBA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,2,0,2,16,21,16,14,6,3,0,3,2,0,0,1,0,0,0,3,40,49,89
30905,COLCAPIRHUA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
71101,CONCEPCION,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
50601,COTAGAITA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
20105,EL ALTO,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,2,1,2,3,1,0,0,0,1,0,0,0,0,0,0,0,6,4,10
71503,EL PUENTE(STC),inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70105,EL TORNO,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
80202,GUAYARAMERIN,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
40701,HUANUNI,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4
80803,HUARACAJE,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
70104,LA GUARDIA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,2,0,1,2,2,0,1,0,0,0,0,2,0,0,0,0,6,4,10
20101,LA PAZ,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,1,5,2,1,1,1,3,3,4,3,1,3,2,3,4,19,18,37
80801,MAGDALENA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,5,2,7
70903,MAIRANA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
20607,MAPIRI,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
71001,MONTERO,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,3,3,3,0,0,0,0,0,1,0,0,0,1,0,0,3,8,11
30302,MOROCHATA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
40101,ORURO,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,2,0,7,3,2,1,0,0,0,0,3,0,0,0,0,0,0,0,14,4,18
70502,PAILON,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,3
70103,PORONGO,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
50101,POTOSI,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,1,3,5,1,0,0,0,0,3,0,0,0,0,0,0,0,9,4,13
71401,PUERTO SUAREZ,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
31401,PUNATA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,6
30901,QUILLACOLLO,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
80301,REYES,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
80304,RURRENABAQUE,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
31001,SACABA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,5
80302,SAN BORJA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
80501,SAN IGNACIO,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10702,SAN LUCAS,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,25,11,26,35,14,8,4,3,10,5,2,2,0,1,2,1,83,66,149
80303,SANTA ROSA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
10101,SUCRE,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,5,4,9
60101,TARIJA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,6,1,6,1,0,1,2,0,0,0,0,0,0,0,14,3,17
10202,TARVITA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
80101,TRINIDAD,inmunoprevenibles,hepatitis viral a*,2015-02-01,2,0,0,0,10,4,5,6,5,1,0,0,0,2,0,0,0,0,0,0,22,13,35
60401,URIONDO (A. CONCEPCION),inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,1,2,1,5,0,0,0,0,0,0,0,0,0,0,2,7,9
20801,VIACHA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70201,WARNES,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
60301,YACUIBA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10102,YOTALA,inmunoprevenibles,hepatitis viral a*,2015-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
71501,ASCENCION DE GUARAYOS,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
80802,BAURES,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6
10701,CAMARGO,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70706,CAMIRI,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,5,2,4,3,1,0,1,0,0,1,0,1,0,7,11,18
22001,CARANAVI,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
60302,CARAPARI,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
40201,CHALLAPATA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
70702,CHARAGUA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,5
90101,COBIJA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
30101,COCHABAMBA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,2,0,0,12,11,17,21,6,1,1,2,3,5,1,3,0,0,1,0,41,45,86
30905,COLCAPIRHUA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
50601,COTAGAITA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,5
70102,COTOCA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
71106,CUATRO CAÑADAS,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
20105,EL ALTO,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,3,5,5,2,0,1,2,1,3,0,0,1,0,0,0,11,13,24
71503,EL PUENTE(STC),inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
70105,EL TORNO,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
60601,ENTRE RIOS TRJ,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2
41101,EUCALIPTUS,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
80202,GUAYARAMERIN,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,3,0,0,3,5,8
10304,ICLA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70104,LA GUARDIA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
20101,LA PAZ,inmunoprevenibles,hepatitis viral a*,2015-03-01,1,1,0,0,2,1,3,0,1,2,1,0,2,2,0,0,0,0,0,0,10,6,16
50203,LLALLAGUA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
80801,MAGDALENA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,4,3,0,2,1,0,1,0,0,0,0,0,0,0,6,5,11
70903,MAIRANA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20607,MAPIRI,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10501,MONTEAGUDO,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,5
71001,MONTERO,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,4,2,3,0,0,0,0,0,1,0,0,0,0,0,0,2,8,10
70202,OKINAWA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
30203,OMEREQUE,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,9
40101,ORURO,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,3,3,2,8,1,0,2,0,0,0,1,0,0,0,0,0,9,11,20
70502,PAILON,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
51203,PORCO,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,3
50101,POTOSI,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,3,1,2,2,1,1,0,2,0,0,0,0,0,0,0,6,6,12
71401,PUERTO SUAREZ,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,3
31401,PUNATA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
80301,REYES,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
80201,RIBERALTA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
80304,RURRENABAQUE,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
31001,SACABA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,4
80302,SAN BORJA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3
80501,SAN IGNACIO,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
70301,SAN IGNACIO DE VELASCO,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
60501,SAN LORENZO(TJA),inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
71005,SAN PEDRO,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,1,0,38,48,41,34,34,24,5,15,13,13,4,2,0,1,0,9,136,146,282
80303,SANTA ROSA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,4
20205,SANTIAGO DE HUATA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10101,SUCRE,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,4,6,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,10,14
60101,TARIJA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,1,5,1,3,3,5,2,1,0,1,0,0,1,0,0,0,0,15,8,23
20606,TIPUANI,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30903,TIQUIPAYA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
80101,TRINIDAD,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,1,3,3,21,10,15,7,6,3,1,1,0,0,0,0,0,0,0,0,46,25,71
60401,URIONDO (A. CONCEPCION),inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,2,0,3,4,2,2,1,0,1,0,0,0,0,0,0,0,9,6,15
20801,VIACHA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31003,VILLA TUNARI,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70201,WARNES,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,2,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,6,9
60301,YACUIBA,inmunoprevenibles,hepatitis viral a*,2015-03-01,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,3
70706,CAMIRI,inmunoprevenibles,hepatitis viral a*,2015-04-01,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,2,7
60302,CARAPARI,inmunoprevenibles,hepatitis viral a*,2015-04-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,1,4,5
