codigo_municipio,municipio,grupo,variable,mes,10-14-anos_dentro,10-14-anos-1_fuera,15-19-anos_dentro,15-19-anos-1_fuera,20-39-anos_dentro,20-39-anos-1_fuera,40-49-anos_dentro,40-49-anos-1_fuera,50-59-anos_dentro,50-59-anos-1_fuera,totales_total-dentro,totales-1_total-fuera,totales-2_total
20101,LA PAZ,mortalidad materna,muerte materna notificada,2015-05-01,0,0,0,0,1,0,0,0,0,0,1,0,1
50101,POTOSI,mortalidad materna,muerte materna notificada,2015-05-01,0,0,0,0,1,0,0,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2015-05-01,0,0,1,0,3,0,0,0,0,0,4,0,4
10101,SUCRE,mortalidad materna,muerte materna notificada,2015-05-01,0,0,0,0,0,1,0,0,0,0,0,1,1
30303,COCAPATA,mortalidad materna,muerte materna notificada,2015-06-01,0,0,0,0,0,1,0,0,0,0,0,1,1
30101,COCHABAMBA,mortalidad materna,muerte materna notificada,2015-06-01,0,0,0,0,1,1,0,0,0,0,1,1,2
70105,EL TORNO,mortalidad materna,muerte materna notificada,2015-06-01,0,0,0,0,1,0,0,0,0,0,1,0,1
31205,PUERTO VILLARROEL,mortalidad materna,muerte materna notificada,2015-06-01,0,0,0,0,1,0,0,0,0,0,1,0,1
30901,QUILLACOLLO,mortalidad materna,muerte materna notificada,2015-06-01,0,0,0,0,0,1,0,0,0,0,0,1,1
50402,RAVELO,mortalidad materna,muerte materna notificada,2015-06-01,0,0,0,0,0,1,0,0,0,0,0,1,1
80304,RURRENABAQUE,mortalidad materna,muerte materna notificada,2015-06-01,0,0,0,0,1,0,0,0,0,0,1,0,1
31001,SACABA,mortalidad materna,muerte materna notificada,2015-06-01,0,0,0,0,1,0,0,0,0,0,1,0,1
50501,SAN PEDRO DE BUENA VISTA,mortalidad materna,muerte materna notificada,2015-06-01,0,0,0,0,0,1,0,0,0,0,0,1,1
80401,SANTA ANA,mortalidad materna,muerte materna notificada,2015-06-01,0,0,0,0,1,0,0,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2015-06-01,0,0,0,0,1,0,0,0,0,0,1,0,1
10101,SUCRE,mortalidad materna,muerte materna notificada,2015-06-01,0,0,0,0,2,0,1,0,0,0,3,0,3
60303,VILLA MONTES,mortalidad materna,muerte materna notificada,2015-06-01,0,0,0,0,1,0,0,0,0,0,1,0,1
10301,ZUDAÑEZ,mortalidad materna,muerte materna notificada,2015-06-01,0,0,0,0,0,1,0,0,0,0,0,1,1
22001,CARANAVI,mortalidad materna,muerte materna notificada,2015-07-01,0,0,0,1,0,0,0,0,0,0,0,1,1
30101,COCHABAMBA,mortalidad materna,muerte materna notificada,2015-07-01,0,0,1,0,0,0,0,0,0,0,1,0,1
21102,IRUPANA (VILLA DE LANZA),mortalidad materna,muerte materna notificada,2015-07-01,0,0,0,0,1,0,0,0,0,0,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad materna,muerte materna notificada,2015-07-01,0,0,0,0,1,0,0,0,0,0,1,0,1
30201,AIQUILE,mortalidad materna,muerte materna notificada,2015-08-01,0,0,0,0,0,1,0,0,0,0,0,1,1
30101,COCHABAMBA,mortalidad materna,muerte materna notificada,2015-08-01,0,0,1,0,1,1,0,0,0,0,2,1,3
20105,EL ALTO,mortalidad materna,muerte materna notificada,2015-08-01,0,0,0,1,0,0,0,0,0,0,0,1,1
21002,QUIME,mortalidad materna,muerte materna notificada,2015-08-01,0,0,0,1,0,0,0,0,0,0,0,1,1
80302,SAN BORJA,mortalidad materna,muerte materna notificada,2015-08-01,0,0,1,0,0,0,0,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2015-08-01,0,0,2,0,1,3,1,0,0,0,4,3,7
31101,TAPACARI,mortalidad materna,muerte materna notificada,2015-08-01,0,0,0,0,0,1,0,0,0,0,0,1,1
51302,ACACIO,mortalidad materna,muerte materna notificada,2015-09-01,0,0,0,0,0,1,0,0,0,0,0,1,1
71501,ASCENCION DE GUARAYOS,mortalidad materna,muerte materna notificada,2015-09-01,0,0,0,0,0,1,0,0,0,0,0,1,1
70706,CAMIRI,mortalidad materna,muerte materna notificada,2015-09-01,0,0,0,0,1,0,0,0,0,0,1,0,1
22001,CARANAVI,mortalidad materna,muerte materna notificada,2015-09-01,0,0,0,0,0,1,0,0,0,0,0,1,1
30101,COCHABAMBA,mortalidad materna,muerte materna notificada,2015-09-01,0,0,1,0,0,0,0,0,0,0,1,0,1
50401,COLQUECHACA,mortalidad materna,muerte materna notificada,2015-09-01,0,0,0,0,0,1,0,0,0,0,0,1,1
20602,GUANAY,mortalidad materna,muerte materna notificada,2015-09-01,0,0,0,0,0,1,0,0,0,0,0,1,1
50101,POTOSI,mortalidad materna,muerte materna notificada,2015-09-01,0,0,0,0,1,0,0,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2015-09-01,0,0,1,0,1,0,0,0,0,0,2,0,2
31003,VILLA TUNARI,mortalidad materna,muerte materna notificada,2015-09-01,0,0,0,0,0,0,1,0,0,0,1,0,1
50702,CARIPUYO,mortalidad materna,muerte materna notificada,2015-10-01,0,0,0,0,0,0,0,1,0,0,0,1,1
31204,CHIMORE,mortalidad materna,muerte materna notificada,2015-10-01,0,0,0,0,0,1,0,0,0,0,0,1,1
30101,COCHABAMBA,mortalidad materna,muerte materna notificada,2015-10-01,0,0,0,1,0,0,0,0,0,0,0,1,1
50601,COTAGAITA,mortalidad materna,muerte materna notificada,2015-10-01,0,0,0,0,1,0,0,0,0,0,1,0,1
20105,EL ALTO,mortalidad materna,muerte materna notificada,2015-10-01,0,0,0,0,1,0,0,0,0,0,1,0,1
20901,LURIBAY,mortalidad materna,muerte materna notificada,2015-10-01,0,0,0,0,0,0,0,1,0,0,0,1,1
70301,SAN IGNACIO DE VELASCO,mortalidad materna,muerte materna notificada,2015-10-01,0,0,0,0,0,0,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2015-10-01,0,0,0,0,2,0,0,0,0,0,2,0,2
80101,TRINIDAD,mortalidad materna,muerte materna notificada,2015-10-01,0,0,0,0,1,0,0,0,0,0,1,0,1
21101,CHULUMANI (V. DE LA LIBERTAD),mortalidad materna,muerte materna notificada,2015-11-01,0,0,0,0,1,0,0,0,0,0,1,0,1
30101,COCHABAMBA,mortalidad materna,muerte materna notificada,2015-11-01,0,0,1,0,2,0,0,0,0,0,3,0,3
20604,QUIABAYA,mortalidad materna,muerte materna notificada,2015-11-01,0,0,0,0,0,2,0,0,0,0,0,2,2
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2015-11-01,0,0,1,0,1,0,0,0,0,0,2,0,2
10101,SUCRE,mortalidad materna,muerte materna notificada,2015-11-01,0,0,0,0,0,0,1,0,0,0,1,0,1
50303,TACOBAMBA,mortalidad materna,muerte materna notificada,2015-11-01,0,0,0,0,0,1,0,0,0,0,0,1,1
10704,VILLA CHARCAS,mortalidad materna,muerte materna notificada,2015-11-01,0,0,0,0,0,1,0,0,0,0,0,1,1
30101,COCHABAMBA,mortalidad materna,muerte materna notificada,2015-12-01,0,0,0,1,0,0,0,0,0,0,0,1,1
80302,SAN BORJA,mortalidad materna,muerte materna notificada,2015-12-01,0,0,0,0,1,0,0,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2015-12-01,0,0,0,0,0,0,0,1,0,0,0,1,1
10101,SUCRE,mortalidad materna,muerte materna notificada,2015-12-01,0,0,0,0,1,0,0,0,0,0,1,0,1
50801,TUPIZA,mortalidad materna,muerte materna notificada,2015-12-01,0,0,0,0,1,0,0,0,0,0,1,0,1
