codigo_municipio,municipio,grupo,variable,mes,hombres,mujeres,hombres total,mujeres total,total
50104,BELEN DE URMIRI,estado nutricional,clasificacion c,2004-01-01,1,3,1,3,4
90104,BELLA FLOR,estado nutricional,clasificacion c,2004-01-01,28,50,28,50,78
60202,BERMEJO,estado nutricional,clasificacion c,2004-01-01,60,35,60,35,95
50301,BETANZOS,estado nutricional,clasificacion c,2004-01-01,361,276,361,276,637
31501,BOLIVAR,estado nutricional,clasificacion c,2004-01-01,101,115,101,115,216
90103,BOLPEBRA,estado nutricional,clasificacion c,2004-01-01,2,5,2,5,7
70707,BOYUIBE,estado nutricional,clasificacion c,2004-01-01,31,12,31,12,43
70401,BUENA VISTA,estado nutricional,clasificacion c,2004-01-01,19,12,19,12,31
70703,CABEZAS,estado nutricional,clasificacion c,2004-01-01,142,138,142,138,280
20905,CAIROMA,estado nutricional,clasificacion c,2004-01-01,137,130,137,130,267
51102,"CAIZA ""D""",estado nutricional,clasificacion c,2004-01-01,87,65,87,65,152
21003,CAJUATA,estado nutricional,clasificacion c,2004-01-01,96,87,96,87,183
20303,CALACOTO,estado nutricional,clasificacion c,2004-01-01,33,2,33,2,35
21304,CALAMARCA,estado nutricional,clasificacion c,2004-01-01,128,36,128,36,164
10701,CAMARGO,estado nutricional,clasificacion c,2004-01-01,222,160,222,160,382
10901,CAMATAQUI (C. VILLA ABECIA),estado nutricional,clasificacion c,2004-01-01,56,39,56,39,95
70706,CAMIRI,estado nutricional,clasificacion c,2004-01-01,325,197,325,197,522
30701,CAPINOTA,estado nutricional,clasificacion c,2004-01-01,81,60,81,60,141
20302,CAQUIAVIRI,estado nutricional,clasificacion c,2004-01-01,108,83,108,83,191
40102,CARACOLLO,estado nutricional,clasificacion c,2004-01-01,134,99,134,99,233
22001,CARANAVI,estado nutricional,clasificacion c,2004-01-01,506,329,506,329,835
41503,CARANGAS,estado nutricional,clasificacion c,2004-01-01,1,0,1,0,1
60302,CARAPARI,estado nutricional,clasificacion c,2004-01-01,132,96,132,96,228
50702,CARIPUYO,estado nutricional,clasificacion c,2004-01-01,139,153,139,153,292
21902,CATACORA,estado nutricional,clasificacion c,2004-01-01,26,55,26,55,81
21803,CHACARILLA,estado nutricional,clasificacion c,2004-01-01,35,29,35,29,64
40201,CHALLAPATA,estado nutricional,clasificacion c,2004-01-01,96,216,96,216,312
50302,CHAQUI,estado nutricional,clasificacion c,2004-01-01,77,46,77,46,123
70702,CHARAGUA,estado nutricional,clasificacion c,2004-01-01,245,282,245,282,527
20305,CHARAÑA,estado nutricional,clasificacion c,2004-01-01,27,12,27,12,39
50202,CHAYANTA,estado nutricional,clasificacion c,2004-01-01,113,93,113,93,206
31204,CHIMORE,estado nutricional,clasificacion c,2004-01-01,100,69,100,69,169
40903,CHIPAYA,estado nutricional,clasificacion c,2004-01-01,0,1,0,1,1
21101,CHULUMANI (V. DE LA LIBERTAD),estado nutricional,clasificacion c,2004-01-01,78,74,78,74,152
20501,CHUMA,estado nutricional,clasificacion c,2004-01-01,48,35,48,35,83
30801,CLIZA,estado nutricional,clasificacion c,2004-01-01,56,33,56,33,89
90101,COBIJA,estado nutricional,clasificacion c,2004-01-01,380,228,380,228,608
30101,COCHABAMBA,estado nutricional,clasificacion c,2004-01-01,2281,1017,2281,1017,3298
40902,COIPASA,estado nutricional,clasificacion c,2004-01-01,4,10,4,10,14
30905,COLCAPIRHUA,estado nutricional,clasificacion c,2004-01-01,216,73,216,73,289
50901,"COLCHA ""K""",estado nutricional,clasificacion c,2004-01-01,77,89,77,89,166
21307,COLLANA,estado nutricional,clasificacion c,2004-01-01,21,2,21,2,23
31002,COLOMI,estado nutricional,clasificacion c,2004-01-01,343,146,343,146,489
50401,COLQUECHACA,estado nutricional,clasificacion c,2004-01-01,263,117,263,117,380
21306,COLQUENCHA,estado nutricional,clasificacion c,2004-01-01,36,14,36,14,50
21004,COLQUIRI,estado nutricional,clasificacion c,2004-01-01,183,76,183,76,259
20304,COMANCHE,estado nutricional,clasificacion c,2004-01-01,53,48,53,48,101
71301,COMARAPA,estado nutricional,clasificacion c,2004-01-01,162,103,162,103,265
20605,COMBAYA,estado nutricional,clasificacion c,2004-01-01,9,28,9,28,37
71101,CONCEPCION,estado nutricional,clasificacion c,2004-01-01,145,635,145,635,780
21701,COPACABANA,estado nutricional,clasificacion c,2004-01-01,101,56,101,56,157
21402,CORIPATA,estado nutricional,clasificacion c,2004-01-01,37,2,37,2,39
20301,CORO CORO,estado nutricional,clasificacion c,2004-01-01,83,41,83,41,124
21401,COROICO,estado nutricional,clasificacion c,2004-01-01,120,84,120,84,204
40301,CORQUE,estado nutricional,clasificacion c,2004-01-01,48,39,48,39,87
50601,COTAGAITA,estado nutricional,clasificacion c,2004-01-01,307,244,307,244,551
70102,COTOCA,estado nutricional,clasificacion c,2004-01-01,313,93,313,93,406
31405,CUCHUMUELA (V. G. VILLARROEL),estado nutricional,clasificacion c,2004-01-01,33,24,33,24,57
70704,CUEVO,estado nutricional,clasificacion c,2004-01-01,40,30,40,30,70
10902,CULPINA,estado nutricional,clasificacion c,2004-01-01,363,243,363,243,606
40401,CURAHUARA DE CARANGAS,estado nutricional,clasificacion c,2004-01-01,46,6,46,6,52
21602,CURVA,estado nutricional,clasificacion c,2004-01-01,28,12,28,12,40
20804,DESAGUADERO,estado nutricional,clasificacion c,2004-01-01,37,32,37,32,69
20105,EL ALTO,estado nutricional,clasificacion c,2004-01-01,5485,1959,5485,1959,7444
40103,EL CHORO,estado nutricional,clasificacion c,2004-01-01,19,24,19,24,43
71503,EL PUENTE(STC),estado nutricional,clasificacion c,2004-01-01,163,237,163,237,400
60502,EL PUENTE(TJA),estado nutricional,clasificacion c,2004-01-01,92,164,92,164,256
70105,EL TORNO,estado nutricional,clasificacion c,2004-01-01,456,206,456,206,662
10405,EL VILLAR,estado nutricional,clasificacion c,2004-01-01,88,144,88,144,232
60601,ENTRE RIOS,estado nutricional,clasificacion c,2004-01-01,209,170,209,170,379
40502,ESCARA,estado nutricional,clasificacion c,2004-01-01,2,3,2,3,5
41101,EUCALIPTUS,estado nutricional,clasificacion c,2004-01-01,53,28,53,28,81
90503,EUREKA (SANTOS MERCADO),estado nutricional,clasificacion c,2004-01-01,3,5,3,5,8
80402,EXALTACION,estado nutricional,clasificacion c,2004-01-01,29,23,29,23,52
90203,FILADELFIA,estado nutricional,clasificacion c,2004-01-01,17,40,17,40,57
71002,GENERAL SAAVEDRA,estado nutricional,clasificacion c,2004-01-01,351,425,351,425,776
21601,GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,clasificacion c,2004-01-01,78,70,78,70,148
20602,GUANAY,estado nutricional,clasificacion c,2004-01-01,524,320,524,320,844
20802,GUAQUI,estado nutricional,clasificacion c,2004-01-01,47,20,47,20,67
80202,GUAYARAMERIN,estado nutricional,clasificacion c,2004-01-01,349,207,349,207,556
70705,GUTIERREZ,estado nutricional,clasificacion c,2004-01-01,228,187,228,187,415
10502,HUACARETA,estado nutricional,clasificacion c,2004-01-01,163,265,163,265,428
11002,HUACAYA (VILLA DE HUACAYA),estado nutricional,clasificacion c,2004-01-01,42,73,42,73,115
40501,HUACHACALLA,estado nutricional,clasificacion c,2004-01-01,8,12,8,12,20
40701,HUANUNI,estado nutricional,clasificacion c,2004-01-01,322,123,322,123,445
80803,HUARACAJE,estado nutricional,clasificacion c,2004-01-01,34,28,34,28,62
41601,HUAYLLAMARCA,estado nutricional,clasificacion c,2004-01-01,40,26,40,26,66
21005,ICHOCA,estado nutricional,clasificacion c,2004-01-01,24,14,24,14,38
10304,ICLA,estado nutricional,clasificacion c,2004-01-01,190,319,190,319,509
10703,INCAHUASI,estado nutricional,clasificacion c,2004-01-01,295,165,295,165,460
21001,INQUISIVI,estado nutricional,clasificacion c,2004-01-01,112,99,112,99,211
21102,IRUPANA (VILLA DE LANZA),estado nutricional,clasificacion c,2004-01-01,139,118,139,118,257
21501,IXIAMAS,estado nutricional,clasificacion c,2004-01-01,63,53,63,53,116
21105,LA ASUNTA,estado nutricional,clasificacion c,2004-01-01,196,62,196,62,258
70104,LA GUARDIA,estado nutricional,clasificacion c,2004-01-01,565,345,565,345,910
20101,LA PAZ,estado nutricional,clasificacion c,2004-01-01,4849,2796,4849,2796,7645
41501,LA RIVERA,estado nutricional,clasificacion c,2004-01-01,4,2,4,2,6
70701,LAGUNILLAS,estado nutricional,clasificacion c,2004-01-01,59,88,59,88,147
21202,LAJA,estado nutricional,clasificacion c,2004-01-01,128,57,128,57,185
10903,LAS CARRERAS,estado nutricional,clasificacion c,2004-01-01,52,73,52,73,125
21006,LICOMA PAMPA,estado nutricional,clasificacion c,2004-01-01,28,17,28,17,45
50203,LLALLAGUA,estado nutricional,clasificacion c,2004-01-01,284,498,284,498,782
51401,LLICA,estado nutricional,clasificacion c,2004-01-01,49,28,49,28,77
80601,LORETO,estado nutricional,clasificacion c,2004-01-01,33,49,33,49,82
20901,LURIBAY,estado nutricional,clasificacion c,2004-01-01,119,51,119,51,170
40702,MACHACAMARCA,estado nutricional,clasificacion c,2004-01-01,50,27,50,27,77
11003,MACHARETI,estado nutricional,clasificacion c,2004-01-01,163,258,163,258,421
80801,MAGDALENA,estado nutricional,clasificacion c,2004-01-01,146,135,146,135,281
70903,MAIRANA,estado nutricional,clasificacion c,2004-01-01,97,35,97,35,132
20904,MALLA,estado nutricional,clasificacion c,2004-01-01,12,15,12,15,27
20103,MECAPACA,estado nutricional,clasificacion c,2004-01-01,109,82,109,82,191
71003,MINEROS,estado nutricional,clasificacion c,2004-01-01,582,401,582,401,983
31301,MIZQUE,estado nutricional,clasificacion c,2004-01-01,119,111,119,111,230
20402,MOCOMOCO,estado nutricional,clasificacion c,2004-01-01,163,130,163,130,293
51002,MOJINETE,estado nutricional,clasificacion c,2004-01-01,9,27,9,27,36
10303,MOJOCOYA,estado nutricional,clasificacion c,2004-01-01,147,217,147,217,364
10501,MONTEAGUDO,estado nutricional,clasificacion c,2004-01-01,383,351,383,351,734
71001,MONTERO,estado nutricional,clasificacion c,2004-01-01,1527,943,1527,943,2470
70803,MORO MORO,estado nutricional,clasificacion c,2004-01-01,29,18,29,18,47
30302,MOROCHATA,estado nutricional,clasificacion c,2004-01-01,104,73,104,73,177
20307,NAZACARA DE PACAJES,estado nutricional,clasificacion c,2004-01-01,7,0,7,0,7
90501,NUEVO MANOA (NUEVA ESPERANZA),estado nutricional,clasificacion c,2004-01-01,0,7,0,7,7
50404,OCURI,estado nutricional,clasificacion c,2004-01-01,142,86,142,86,228
70202,OKINAWA,estado nutricional,clasificacion c,2004-01-01,135,100,135,100,235
30203,OMEREQUE,estado nutricional,clasificacion c,2004-01-01,76,50,76,50,126
40101,ORURO,estado nutricional,clasificacion c,2004-01-01,1835,1109,1835,1109,2944
60201,PADCAYA,estado nutricional,clasificacion c,2004-01-01,181,210,181,210,391
10401,PADILLA,estado nutricional,clasificacion c,2004-01-01,254,321,254,321,575
70502,PAILON,estado nutricional,clasificacion c,2004-01-01,145,110,145,110,255
20102,PALCA,estado nutricional,clasificacion c,2004-01-01,124,76,124,76,200
21104,PALOS BLANCOS,estado nutricional,clasificacion c,2004-01-01,248,152,248,152,400
40802,PAMPA AULLAGAS,estado nutricional,clasificacion c,2004-01-01,34,20,34,20,54
70902,PAMPA GRANDE,estado nutricional,clasificacion c,2004-01-01,45,44,45,44,89
21802,PAPEL PAMPA,estado nutricional,clasificacion c,2004-01-01,44,12,44,12,56
30202,PASORAPA,estado nutricional,clasificacion c,2004-01-01,28,34,28,34,62
21305,PATACAMAYA,estado nutricional,clasificacion c,2004-01-01,296,96,296,96,392
40602,PAZÑA,estado nutricional,clasificacion c,2004-01-01,41,82,41,82,123
20702,PELECHUCO,estado nutricional,clasificacion c,2004-01-01,32,28,32,28,60
50403,POCOATA,estado nutricional,clasificacion c,2004-01-01,144,118,144,118,262
31203,POCONA,estado nutricional,clasificacion c,2004-01-01,32,50,32,50,82
31202,POJO (CBBA),estado nutricional,clasificacion c,2004-01-01,339,312,339,312,651
40601,POOPO,estado nutricional,clasificacion c,2004-01-01,59,29,59,29,88
51203,PORCO,estado nutricional,clasificacion c,2004-01-01,85,47,85,47,132
10103,POROMA,estado nutricional,clasificacion c,2004-01-01,172,184,172,184,356
70103,PORONGO,estado nutricional,clasificacion c,2004-01-01,83,39,83,39,122
70601,PORTACHUELO,estado nutricional,clasificacion c,2004-01-01,249,207,249,207,456
70804,POSTRER VALLE,estado nutricional,clasificacion c,2004-01-01,11,11,11,11,22
50101,POTOSI,estado nutricional,clasificacion c,2004-01-01,1459,508,1459,508,1967
10302,PRESTO,estado nutricional,clasificacion c,2004-01-01,104,121,104,121,225
70805,PUCARA,estado nutricional,clasificacion c,2004-01-01,20,12,20,12,32
21201,PUCARANI,estado nutricional,clasificacion c,2004-01-01,194,64,194,64,258
20401,PUERTO ACOSTA,estado nutricional,clasificacion c,2004-01-01,221,211,221,211,432
20403,PUERTO CARABUCO,estado nutricional,clasificacion c,2004-01-01,98,117,98,117,215
90301,PUERTO GONZALO MORENO,estado nutricional,clasificacion c,2004-01-01,12,21,12,21,33
21204,PUERTO PEREZ,estado nutricional,clasificacion c,2004-01-01,60,46,60,46,106
71402,PUERTO QUIJARRO,estado nutricional,clasificacion c,2004-01-01,143,35,143,35,178
90201,PUERTO RICO,estado nutricional,clasificacion c,2004-01-01,22,2,22,2,24
80703,PUERTO SILES,estado nutricional,clasificacion c,2004-01-01,9,18,9,18,27
71401,PUERTO SUAREZ,estado nutricional,clasificacion c,2004-01-01,155,85,155,85,240
31205,PUERTO VILLARROEL,estado nutricional,clasificacion c,2004-01-01,456,306,456,306,762
51101,PUNA,estado nutricional,clasificacion c,2004-01-01,291,195,291,195,486
31401,PUNATA,estado nutricional,clasificacion c,2004-01-01,370,109,370,109,479
20604,QUIABAYA,estado nutricional,clasificacion c,2004-01-01,33,41,33,41,74
30901,QUILLACOLLO,estado nutricional,clasificacion c,2004-01-01,480,266,480,266,746
21002,QUIME,estado nutricional,clasificacion c,2004-01-01,185,152,185,152,337
70904,QUIRUSILLAS,estado nutricional,clasificacion c,2004-01-01,14,8,14,8,22
50402,RAVELO,estado nutricional,clasificacion c,2004-01-01,188,135,188,135,323
80301,REYES,estado nutricional,clasificacion c,2004-01-01,222,160,222,160,382
80201,RIBERALTA,estado nutricional,clasificacion c,2004-01-01,1042,485,1042,485,1527
70503,ROBORE,estado nutricional,clasificacion c,2004-01-01,196,226,196,226,422
80304,RURRENABAQUE,estado nutricional,clasificacion c,2004-01-01,154,86,154,86,240
40901,SABAYA,estado nutricional,clasificacion c,2004-01-01,16,20,16,20,36
31001,SACABA,estado nutricional,clasificacion c,2004-01-01,493,201,493,201,694
30404,SACABAMBA,estado nutricional,clasificacion c,2004-01-01,52,39,52,39,91
50701,SACACA,estado nutricional,clasificacion c,2004-01-01,105,103,105,103,208
71302,SAIPINA,estado nutricional,clasificacion c,2004-01-01,37,35,37,35,72
40801,SALINAS DE GARCI MENDOZA,estado nutricional,clasificacion c,2004-01-01,51,38,51,38,89
70901,SAMAIPATA,estado nutricional,clasificacion c,2004-01-01,105,92,105,92,197
51601,SAN AGUSTIN,estado nutricional,clasificacion c,2004-01-01,33,22,33,22,55
80602,SAN ANDRES,estado nutricional,clasificacion c,2004-01-01,89,104,89,104,193
51003,SAN ANTONIO DE ESMORUCO,estado nutricional,clasificacion c,2004-01-01,1,6,1,6,7
71105,SAN ANTONIO DE LOMERIO,estado nutricional,clasificacion c,2004-01-01,99,95,99,95,194
31403,SAN BENITO,estado nutricional,clasificacion c,2004-01-01,118,41,118,41,159
80302,SAN BORJA,estado nutricional,clasificacion c,2004-01-01,539,276,539,276,815
21502,SAN BUENA VENTURA,estado nutricional,clasificacion c,2004-01-01,118,67,118,67,185
70402,SAN CARLOS,estado nutricional,clasificacion c,2004-01-01,257,160,257,160,417
80501,SAN IGNACIO,estado nutricional,clasificacion c,2004-01-01,206,145,206,145,351
70301,SAN IGNACIO DE VELASCO,estado nutricional,clasificacion c,2004-01-01,657,352,657,352,1009
80102,SAN JAVIER(BNI),estado nutricional,clasificacion c,2004-01-01,54,57,54,57,111
71102,SAN JAVIER(STC),estado nutricional,clasificacion c,2004-01-01,68,16,68,16,84
80701,SAN JOAQUIN,estado nutricional,clasificacion c,2004-01-01,62,43,62,43,105
70501,SAN JOSE DE CHIQUITOS,estado nutricional,clasificacion c,2004-01-01,155,70,155,70,225
71104,SAN JULIAN,estado nutricional,clasificacion c,2004-01-01,483,519,483,519,1002
90302,SAN LORENZO(PND),estado nutricional,clasificacion c,2004-01-01,19,25,19,25,44
60501,SAN LORENZO(TJA),estado nutricional,clasificacion c,2004-01-01,130,107,130,107,237
10702,SAN LUCAS,estado nutricional,clasificacion c,2004-01-01,665,501,665,501,1166
71201,SAN MATIAS,estado nutricional,clasificacion c,2004-01-01,34,67,34,67,101
70302,SAN MIGUEL DE VELASCO,estado nutricional,clasificacion c,2004-01-01,141,78,141,78,219
51001,SAN PABLO DE LIPEZ,estado nutricional,clasificacion c,2004-01-01,20,12,20,12,32
50501,SAN PEDRO DE BUENA VISTA,estado nutricional,clasificacion c,2004-01-01,119,198,119,198,317
21801,SAN PEDRO DE CURAHUARA,estado nutricional,clasificacion c,2004-01-01,41,49,41,49,90
50902,SAN PEDRO DE QUEMES,estado nutricional,clasificacion c,2004-01-01,4,4,4,4,8
21702,SAN PEDRO DE TIQUINA,estado nutricional,clasificacion c,2004-01-01,57,90,57,90,147
90202,SAN PEDRO(PND),estado nutricional,clasificacion c,2004-01-01,0,11,0,11,11
70303,SAN RAFAEL,estado nutricional,clasificacion c,2004-01-01,60,67,60,67,127
80702,SAN RAMON,estado nutricional,clasificacion c,2004-01-01,115,61,115,61,176
80401,SANTA ANA,estado nutricional,clasificacion c,2004-01-01,121,68,121,68,189
70101,SANTA CRUZ DE LA SIERRA,estado nutricional,clasificacion c,2004-01-01,7869,3539,7869,3539,11408
80303,SANTA ROSA,estado nutricional,clasificacion c,2004-01-01,63,29,63,29,92
70602,SANTA ROSA DEL SARA,estado nutricional,clasificacion c,2004-01-01,57,50,57,50,107
20308,SANTIAGO DE CALLAPA,estado nutricional,clasificacion c,2004-01-01,36,16,36,16,52
41401,SANTIAGO DE HUARI,estado nutricional,clasificacion c,2004-01-01,66,57,66,57,123
21901,SANTIAGO DE MACHACA,estado nutricional,clasificacion c,2004-01-01,39,19,39,19,58
30702,SANTIVAÑES,estado nutricional,clasificacion c,2004-01-01,127,51,127,51,178
40202,SANTUARIO DE QUILLACAS,estado nutricional,clasificacion c,2004-01-01,14,22,14,22,36
20902,SAPAHAQUI,estado nutricional,clasificacion c,2004-01-01,36,12,36,12,48
90303,SENA,estado nutricional,clasificacion c,2004-01-01,30,18,30,18,48
21301,SICA SICA (VILLA AROMA),estado nutricional,clasificacion c,2004-01-01,104,49,104,49,153
30703,SICAYA,estado nutricional,clasificacion c,2004-01-01,15,2,15,2,17
30902,SIPE SIPE,estado nutricional,clasificacion c,2004-01-01,201,88,201,88,289
10403,SOPACHUY,estado nutricional,clasificacion c,2004-01-01,175,194,175,194,369
20601,SORATA,estado nutricional,clasificacion c,2004-01-01,155,226,155,226,381
10101,SUCRE,estado nutricional,clasificacion c,2004-01-01,2153,1092,2153,1092,3245
31404,TACACHI,estado nutricional,clasificacion c,2004-01-01,11,1,11,1,12
20603,TACACOMA,estado nutricional,clasificacion c,2004-01-01,27,34,27,34,61
50303,TACOBAMBA,estado nutricional,clasificacion c,2004-01-01,55,67,55,67,122
30602,TACOPAYA,estado nutricional,clasificacion c,2004-01-01,116,70,116,70,186
51402,TAHUA,estado nutricional,clasificacion c,2004-01-01,21,23,21,23,44
31101,TAPACARI,estado nutricional,clasificacion c,2004-01-01,159,143,159,143,302
10601,TARABUCO,estado nutricional,clasificacion c,2004-01-01,433,594,433,594,1027
30401,TARATA,estado nutricional,clasificacion c,2004-01-01,112,33,112,33,145
60101,TARIJA,estado nutricional,clasificacion c,2004-01-01,1464,697,1464,697,2161
10202,TARVITA,estado nutricional,clasificacion c,2004-01-01,351,381,351,381,732
20803,TIAWANACU,estado nutricional,clasificacion c,2004-01-01,162,81,162,81,243
50102,TINGUIPAYA,estado nutricional,clasificacion c,2004-01-01,49,71,49,71,120
20606,TIPUANI,estado nutricional,clasificacion c,2004-01-01,102,56,102,56,158
30903,TIQUIPAYA,estado nutricional,clasificacion c,2004-01-01,287,76,287,76,363
31601,TIRAQUE (CBBA),estado nutricional,clasificacion c,2004-01-01,488,295,488,295,783
21703,TITO YUPANQUI (PARQUIPUJIO),estado nutricional,clasificacion c,2004-01-01,16,18,16,18,34
30802,TOCO,estado nutricional,clasificacion c,2004-01-01,23,11,23,11,34
41502,TODOS SANTOS,estado nutricional,clasificacion c,2004-01-01,0,2,0,2,2
30803,TOLATA,estado nutricional,clasificacion c,2004-01-01,21,19,21,19,40
41001,TOLEDO,estado nutricional,clasificacion c,2004-01-01,59,16,59,16,75
51202,TOMAVE,estado nutricional,clasificacion c,2004-01-01,99,73,99,73,172
10402,TOMINA,estado nutricional,clasificacion c,2004-01-01,170,218,170,218,388
50502,TORO TORO,estado nutricional,clasificacion c,2004-01-01,131,125,131,125,256
31201,TOTORA(CBBA),estado nutricional,clasificacion c,2004-01-01,75,26,75,26,101
41301,TOTORA(ORR),estado nutricional,clasificacion c,2004-01-01,28,19,28,19,47
70802,TRIGAL,estado nutricional,clasificacion c,2004-01-01,4,5,4,5,9
80101,TRINIDAD,estado nutricional,clasificacion c,2004-01-01,1136,1024,1136,1024,2160
50801,TUPIZA,estado nutricional,clasificacion c,2004-01-01,527,429,527,429,956
21302,UMALA,estado nutricional,clasificacion c,2004-01-01,23,35,23,35,58
50201,UNCIA,estado nutricional,clasificacion c,2004-01-01,99,45,99,45,144
60401,URIONDO (A. CONCEPCION),estado nutricional,clasificacion c,2004-01-01,190,230,190,230,420
71502,URUBICHA,estado nutricional,clasificacion c,2004-01-01,29,44,29,44,73
51201,UYUNI,estado nutricional,clasificacion c,2004-01-01,198,148,198,148,346
30502,VACAS,estado nutricional,clasificacion c,2004-01-01,72,26,72,26,98
70801,VALLEGRANDE,estado nutricional,clasificacion c,2004-01-01,185,159,185,159,344
20801,VIACHA,estado nutricional,clasificacion c,2004-01-01,416,197,416,197,613
31302,VILA VILA,estado nutricional,clasificacion c,2004-01-01,11,0,11,0,11
60303,VILLA MONTES,estado nutricional,clasificacion c,2004-01-01,409,263,409,263,672
90502,VILLA NUEVA (LOMA ALTA),estado nutricional,clasificacion c,2004-01-01,7,3,7,3,10
31402,VILLA RIVERO,estado nutricional,clasificacion c,2004-01-01,42,21,42,21,63
10801,VILLA SERRANO,estado nutricional,clasificacion c,2004-01-01,279,277,279,277,556
31003,VILLA TUNARI,estado nutricional,clasificacion c,2004-01-01,563,432,563,432,995
11001,VILLA VACA GUZMAN (MUYUPAMPA),estado nutricional,clasificacion c,2004-01-01,164,229,164,229,393
51501,VILLAZON,estado nutricional,clasificacion c,2004-01-01,508,352,508,352,860
30904,VINTO,estado nutricional,clasificacion c,2004-01-01,126,56,126,56,182
50602,VITICHI,estado nutricional,clasificacion c,2004-01-01,107,112,107,112,219
20306,WALDO BALLIVIAN,estado nutricional,clasificacion c,2004-01-01,23,10,23,10,33
70201,WARNES,estado nutricional,clasificacion c,2004-01-01,426,241,426,241,667
20903,YACO,estado nutricional,clasificacion c,2004-01-01,49,38,49,38,87
60301,YACUIBA,estado nutricional,clasificacion c,2004-01-01,642,324,642,324,966
10602,YAMPARAEZ,estado nutricional,clasificacion c,2004-01-01,237,397,237,397,634
21103,YANACACHI,estado nutricional,clasificacion c,2004-01-01,61,37,61,37,98
70403,YAPACANI,estado nutricional,clasificacion c,2004-01-01,556,414,556,414,970
50103,YOCALLA,estado nutricional,clasificacion c,2004-01-01,51,51,51,51,102
10102,YOTALA,estado nutricional,clasificacion c,2004-01-01,133,187,133,187,320
60402,YUNCHARA,estado nutricional,clasificacion c,2004-01-01,61,60,61,60,121
10301,ZUDAÑEZ,estado nutricional,clasificacion c,2004-01-01,187,188,187,188,375
51302,ACACIO,estado nutricional,clasificacion c,2004-02-01,113,131,113,131,244
20201,ACHACACHI,estado nutricional,clasificacion c,2004-02-01,599,653,599,653,1252
20104,ACHOCALLA,estado nutricional,clasificacion c,2004-02-01,96,54,96,54,150
30201,AIQUILE,estado nutricional,clasificacion c,2004-02-01,122,82,122,82,204
31303,ALALAY,estado nutricional,clasificacion c,2004-02-01,27,3,27,3,30
10404,ALCALA,estado nutricional,clasificacion c,2004-02-01,55,125,55,125,180
20202,ANCORAIMES,estado nutricional,clasificacion c,2004-02-01,121,160,121,160,281
41201,ANDAMARCA,estado nutricional,clasificacion c,2004-02-01,29,21,29,21,50
40603,ANTEQUERA,estado nutricional,clasificacion c,2004-02-01,3,2,3,2,5
30402,ANZALDO,estado nutricional,clasificacion c,2004-02-01,21,53,21,53,74
20701,APOLO,estado nutricional,clasificacion c,2004-02-01,125,92,125,92,217
51301,ARAMPAMPA,estado nutricional,clasificacion c,2004-02-01,42,40,42,40,82
30501,ARANI,estado nutricional,clasificacion c,2004-02-01,55,29,55,29,84
30403,ARBIETO,estado nutricional,clasificacion c,2004-02-01,61,33,61,33,94
30601,ARQUE,estado nutricional,clasificacion c,2004-02-01,79,99,79,99,178
71501,ASCENCION DE GUARAYOS,estado nutricional,clasificacion c,2004-02-01,362,421,362,421,783
50802,ATOCHA,estado nutricional,clasificacion c,2004-02-01,72,381,72,381,453
20503,AUCAPATA,estado nutricional,clasificacion c,2004-02-01,29,12,29,12,41
