codigo_municipio,municipio,grupo,variable,mes,dentro de establecimientos total,fuera de establecimientos total,total
20608,TEOPONTE,salud sexual y reproductiva,preeclampsia severa,2018-02-01,2,0,2
20606,TIPUANI,salud sexual y reproductiva,preeclampsia severa,2018-02-01,1,0,1
80101,TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2018-02-01,6,0,6
21302,UMALA,salud sexual y reproductiva,preeclampsia severa,2018-02-01,0,1,1
31003,VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2018-02-01,7,0,7
51501,VILLAZON,salud sexual y reproductiva,preeclampsia severa,2018-02-01,1,0,1
70403,YAPACANI,salud sexual y reproductiva,preeclampsia severa,2018-02-01,1,0,1
22002,ALTO BENI,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,24,0,24
50601,COTAGAITA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,3,0,3
70102,COTOCA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,0,1,1
70704,CUEVO,salud sexual y reproductiva,preeclampsia severa,2018-03-01,0,2,2
40401,CURAHUARA DE CARANGAS,salud sexual y reproductiva,preeclampsia severa,2018-03-01,2,0,2
20105,EL ALTO,salud sexual y reproductiva,preeclampsia severa,2018-03-01,18,0,18
31206,ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
41101,EUCALIPTUS,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
40701,HUANUNI,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
21105,LA ASUNTA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,2,0,2
20101,LA PAZ,salud sexual y reproductiva,preeclampsia severa,2018-03-01,20,14,34
70202,OKINAWA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,0,2,2
40101,ORURO,salud sexual y reproductiva,preeclampsia severa,2018-03-01,21,0,21
50101,POTOSI,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
90301,PUERTO GONZALO MORENO,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
71401,PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
31205,PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2018-03-01,5,0,5
31401,PUNATA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,4,0,4
70503,ROBORE,salud sexual y reproductiva,preeclampsia severa,2018-03-01,8,0,8
80304,RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
31001,SACABA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,3,0,3
71103,SAN RAMON SCZ,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
80401,SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,2,0,2
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,52,4,56
40202,SANTUARIO DE QUILLACAS,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
90303,SENA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,0,1,1
30902,SIPE SIPE,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
40104,SORACACHI,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
20603,TACACOMA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
30602,TACOPAYA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,0,2,2
60101,TARIJA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,9,2,11
80101,TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2018-03-01,13,0,13
60401,URIONDO (A. CONCEPCION),salud sexual y reproductiva,preeclampsia severa,2018-03-01,0,1,1
70801,VALLEGRANDE,salud sexual y reproductiva,preeclampsia severa,2018-03-01,1,0,1
20801,VIACHA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,2,0,2
31003,VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2018-03-01,3,0,3
60301,YACUIBA,salud sexual y reproductiva,preeclampsia severa,2018-03-01,2,0,2
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2018-04-01,2,0,2
20905,CAIROMA,salud sexual y reproductiva,preeclampsia severa,2018-04-01,1,0,1
70702,CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2018-04-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2018-04-01,34,0,34
70704,CUEVO,salud sexual y reproductiva,preeclampsia severa,2018-04-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,preeclampsia severa,2018-04-01,14,0,14
20101,LA PAZ,salud sexual y reproductiva,preeclampsia severa,2018-04-01,27,12,39
20607,MAPIRI,salud sexual y reproductiva,preeclampsia severa,2018-04-01,1,0,1
71003,MINEROS,salud sexual y reproductiva,preeclampsia severa,2018-04-01,2,0,2
31301,MIZQUE,salud sexual y reproductiva,preeclampsia severa,2018-04-01,1,0,1
10501,MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa,2018-04-01,1,0,1
71001,MONTERO,salud sexual y reproductiva,preeclampsia severa,2018-04-01,7,0,7
40101,ORURO,salud sexual y reproductiva,preeclampsia severa,2018-04-01,17,0,17
50101,POTOSI,salud sexual y reproductiva,preeclampsia severa,2018-04-01,1,0,1
10302,PRESTO,salud sexual y reproductiva,preeclampsia severa,2018-04-01,1,0,1
71401,PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa,2018-04-01,1,0,1
31205,PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2018-04-01,1,0,1
30901,QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2018-04-01,1,0,1
80201,RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2018-04-01,2,0,2
70503,ROBORE,salud sexual y reproductiva,preeclampsia severa,2018-04-01,12,0,12
31001,SACABA,salud sexual y reproductiva,preeclampsia severa,2018-04-01,3,0,3
70301,SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2018-04-01,1,0,1
80401,SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2018-04-01,3,0,3
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2018-04-01,60,28,88
21901,SANTIAGO DE MACHACA,salud sexual y reproductiva,preeclampsia severa,2018-04-01,2,0,2
30902,SIPE SIPE,salud sexual y reproductiva,preeclampsia severa,2018-04-01,1,0,1
20601,SORATA,salud sexual y reproductiva,preeclampsia severa,2018-04-01,2,0,2
10101,SUCRE,salud sexual y reproductiva,preeclampsia severa,2018-04-01,3,0,3
20603,TACACOMA,salud sexual y reproductiva,preeclampsia severa,2018-04-01,1,0,1
30602,TACOPAYA,salud sexual y reproductiva,preeclampsia severa,2018-04-01,1,1,2
60101,TARIJA,salud sexual y reproductiva,preeclampsia severa,2018-04-01,10,1,11
31601,TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa,2018-04-01,1,0,1
80101,TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2018-04-01,12,0,12
20801,VIACHA,salud sexual y reproductiva,preeclampsia severa,2018-04-01,1,0,1
31003,VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2018-04-01,1,0,1
51501,VILLAZON,salud sexual y reproductiva,preeclampsia severa,2018-04-01,1,0,1
60301,YACUIBA,salud sexual y reproductiva,preeclampsia severa,2018-04-01,1,0,1
20201,ACHACACHI,salud sexual y reproductiva,preeclampsia severa,2018-05-01,1,1,2
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2018-05-01,3,0,3
30301,AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,preeclampsia severa,2018-05-01,1,0,1
10201,AZURDUY,salud sexual y reproductiva,preeclampsia severa,2018-05-01,1,0,1
22001,CARANAVI,salud sexual y reproductiva,preeclampsia severa,2018-05-01,2,0,2
40201,CHALLAPATA,salud sexual y reproductiva,preeclampsia severa,2018-05-01,0,2,2
30101,COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2018-05-01,44,2,46
71101,CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2018-05-01,1,0,1
50601,COTAGAITA,salud sexual y reproductiva,preeclampsia severa,2018-05-01,1,0,1
71106,CUATRO CAÑADAS,salud sexual y reproductiva,preeclampsia severa,2018-05-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,preeclampsia severa,2018-05-01,28,1,29
31206,ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa,2018-05-01,2,0,2
10304,ICLA,salud sexual y reproductiva,preeclampsia severa,2018-05-01,1,0,1
10703,INCAHUASI,salud sexual y reproductiva,preeclampsia severa,2018-05-01,0,1,1
21001,INQUISIVI,salud sexual y reproductiva,preeclampsia severa,2018-05-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,preeclampsia severa,2018-05-01,28,8,36
20103,MECAPACA,salud sexual y reproductiva,preeclampsia severa,2018-05-01,1,0,1
71003,MINEROS,salud sexual y reproductiva,preeclampsia severa,2018-05-01,0,1,1
71001,MONTERO,salud sexual y reproductiva,preeclampsia severa,2018-05-01,3,0,3
40101,ORURO,salud sexual y reproductiva,preeclampsia severa,2018-05-01,11,0,11
21104,PALOS BLANCOS,salud sexual y reproductiva,preeclampsia severa,2018-05-01,3,0,3
71401,PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa,2018-05-01,3,0,3
31205,PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2018-05-01,7,0,7
31401,PUNATA,salud sexual y reproductiva,preeclampsia severa,2018-05-01,1,0,1
30901,QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2018-05-01,2,0,2
80201,RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2018-05-01,2,0,2
70503,ROBORE,salud sexual y reproductiva,preeclampsia severa,2018-05-01,1,0,1
80304,RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2018-05-01,0,1,1
31001,SACABA,salud sexual y reproductiva,preeclampsia severa,2018-05-01,4,0,4
70301,SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2018-05-01,2,0,2
80401,SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2018-05-01,8,0,8
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2018-05-01,71,5,76
30902,SIPE SIPE,salud sexual y reproductiva,preeclampsia severa,2018-05-01,4,0,4
10101,SUCRE,salud sexual y reproductiva,preeclampsia severa,2018-05-01,2,0,2
60101,TARIJA,salud sexual y reproductiva,preeclampsia severa,2018-05-01,7,1,8
50102,TINGUIPAYA,salud sexual y reproductiva,preeclampsia severa,2018-05-01,0,1,1
30903,TIQUIPAYA,salud sexual y reproductiva,preeclampsia severa,2018-05-01,1,0,1
31601,TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa,2018-05-01,1,0,1
80101,TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2018-05-01,14,0,14
21302,UMALA,salud sexual y reproductiva,preeclampsia severa,2018-05-01,1,0,1
31003,VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2018-05-01,2,0,2
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2018-06-01,2,0,2
21003,CAJUATA,salud sexual y reproductiva,preeclampsia severa,2018-06-01,1,0,1
21304,CALAMARCA,salud sexual y reproductiva,preeclampsia severa,2018-06-01,1,0,1
70702,CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2018-06-01,1,0,1
30101,COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2018-06-01,28,1,29
70704,CUEVO,salud sexual y reproductiva,preeclampsia severa,2018-06-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,preeclampsia severa,2018-06-01,10,6,16
31206,ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa,2018-06-01,2,0,2
71004,FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa,2018-06-01,0,2,2
40701,HUANUNI,salud sexual y reproductiva,preeclampsia severa,2018-06-01,4,0,4
20101,LA PAZ,salud sexual y reproductiva,preeclampsia severa,2018-06-01,20,6,26
20103,MECAPACA,salud sexual y reproductiva,preeclampsia severa,2018-06-01,0,1,1
71003,MINEROS,salud sexual y reproductiva,preeclampsia severa,2018-06-01,1,0,1
71001,MONTERO,salud sexual y reproductiva,preeclampsia severa,2018-06-01,1,0,1
40101,ORURO,salud sexual y reproductiva,preeclampsia severa,2018-06-01,7,0,7
70502,PAILON,salud sexual y reproductiva,preeclampsia severa,2018-06-01,2,0,2
21104,PALOS BLANCOS,salud sexual y reproductiva,preeclampsia severa,2018-06-01,1,0,1
21802,PAPEL PAMPA,salud sexual y reproductiva,preeclampsia severa,2018-06-01,1,0,1
71401,PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa,2018-06-01,1,0,1
31205,PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2018-06-01,4,0,4
31401,PUNATA,salud sexual y reproductiva,preeclampsia severa,2018-06-01,1,0,1
30901,QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2018-06-01,1,0,1
70503,ROBORE,salud sexual y reproductiva,preeclampsia severa,2018-06-01,1,0,1
80304,RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2018-06-01,2,0,2
31001,SACABA,salud sexual y reproductiva,preeclampsia severa,2018-06-01,2,3,5
70301,SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2018-06-01,1,0,1
70302,SAN MIGUEL DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2018-06-01,1,0,1
80401,SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2018-06-01,2,0,2
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2018-06-01,40,16,56
20308,SANTIAGO DE CALLAPA,salud sexual y reproductiva,preeclampsia severa,2018-06-01,0,1,1
90303,SENA,salud sexual y reproductiva,preeclampsia severa,2018-06-01,1,0,1
30902,SIPE SIPE,salud sexual y reproductiva,preeclampsia severa,2018-06-01,1,0,1
10101,SUCRE,salud sexual y reproductiva,preeclampsia severa,2018-06-01,3,1,4
60101,TARIJA,salud sexual y reproductiva,preeclampsia severa,2018-06-01,4,3,7
41301,TOTORA(ORR),salud sexual y reproductiva,preeclampsia severa,2018-06-01,1,0,1
80101,TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2018-06-01,7,0,7
21302,UMALA,salud sexual y reproductiva,preeclampsia severa,2018-06-01,0,1,1
20801,VIACHA,salud sexual y reproductiva,preeclampsia severa,2018-06-01,2,0,2
31003,VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2018-06-01,2,0,2
30904,VINTO,salud sexual y reproductiva,preeclampsia severa,2018-06-01,1,0,1
70201,WARNES,salud sexual y reproductiva,preeclampsia severa,2018-06-01,1,0,1
60301,YACUIBA,salud sexual y reproductiva,preeclampsia severa,2018-06-01,1,0,1
71501,ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2018-07-01,1,0,1
60202,BERMEJO,salud sexual y reproductiva,preeclampsia severa,2018-07-01,0,1,1
22001,CARANAVI,salud sexual y reproductiva,preeclampsia severa,2018-07-01,1,0,1
31204,CHIMORE,salud sexual y reproductiva,preeclampsia severa,2018-07-01,2,0,2
30101,COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2018-07-01,34,0,34
21004,COLQUIRI,salud sexual y reproductiva,preeclampsia severa,2018-07-01,1,0,1
20304,COMANCHE,salud sexual y reproductiva,preeclampsia severa,2018-07-01,1,0,1
71101,CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2018-07-01,1,0,1
70704,CUEVO,salud sexual y reproductiva,preeclampsia severa,2018-07-01,2,1,3
20105,EL ALTO,salud sexual y reproductiva,preeclampsia severa,2018-07-01,13,9,22
40701,HUANUNI,salud sexual y reproductiva,preeclampsia severa,2018-07-01,0,1,1
20204,HUARINA,salud sexual y reproductiva,preeclampsia severa,2018-07-01,1,0,1
20206,HUATAJATA,salud sexual y reproductiva,preeclampsia severa,2018-07-01,1,1,2
10703,INCAHUASI,salud sexual y reproductiva,preeclampsia severa,2018-07-01,1,0,1
21001,INQUISIVI,salud sexual y reproductiva,preeclampsia severa,2018-07-01,1,0,1
20101,LA PAZ,salud sexual y reproductiva,preeclampsia severa,2018-07-01,17,10,27
21202,LAJA,salud sexual y reproductiva,preeclampsia severa,2018-07-01,1,0,1
71003,MINEROS,salud sexual y reproductiva,preeclampsia severa,2018-07-01,2,1,3
40101,ORURO,salud sexual y reproductiva,preeclampsia severa,2018-07-01,27,0,27
21104,PALOS BLANCOS,salud sexual y reproductiva,preeclampsia severa,2018-07-01,2,0,2
50101,POTOSI,salud sexual y reproductiva,preeclampsia severa,2018-07-01,3,0,3
31401,PUNATA,salud sexual y reproductiva,preeclampsia severa,2018-07-01,3,0,3
30901,QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2018-07-01,2,0,2
80201,RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2018-07-01,3,0,3
70503,ROBORE,salud sexual y reproductiva,preeclampsia severa,2018-07-01,4,0,4
80304,RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2018-07-01,1,0,1
31001,SACABA,salud sexual y reproductiva,preeclampsia severa,2018-07-01,2,0,2
70301,SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2018-07-01,3,0,3
70302,SAN MIGUEL DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2018-07-01,0,1,1
80401,SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2018-07-01,1,0,1
70101,SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2018-07-01,46,9,55
10101,SUCRE,salud sexual y reproductiva,preeclampsia severa,2018-07-01,6,1,7
60101,TARIJA,salud sexual y reproductiva,preeclampsia severa,2018-07-01,3,1,4
20606,TIPUANI,salud sexual y reproductiva,preeclampsia severa,2018-07-01,1,0,1
80101,TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2018-07-01,8,0,8
21302,UMALA,salud sexual y reproductiva,preeclampsia severa,2018-07-01,1,0,1
31003,VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2018-07-01,1,0,1
51501,VILLAZON,salud sexual y reproductiva,preeclampsia severa,2018-07-01,1,0,1
51302,ACACIO,salud sexual y reproductiva,preeclampsia severa,2018-08-01,1,0,1
20201,ACHACACHI,salud sexual y reproductiva,preeclampsia severa,2018-08-01,1,0,1
30402,ANZALDO,salud sexual y reproductiva,preeclampsia severa,2018-08-01,1,0,1
22001,CARANAVI,salud sexual y reproductiva,preeclampsia severa,2018-08-01,1,0,1
21101,CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,preeclampsia severa,2018-08-01,1,0,1
51103,CKOCHAS,salud sexual y reproductiva,preeclampsia severa,2018-08-01,0,1,1
30101,COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2018-08-01,40,0,40
30905,COLCAPIRHUA,salud sexual y reproductiva,preeclampsia severa,2018-08-01,0,3,3
71101,CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2018-08-01,1,0,1
21402,CORIPATA,salud sexual y reproductiva,preeclampsia severa,2018-08-01,1,0,1
71106,CUATRO CAÑADAS,salud sexual y reproductiva,preeclampsia severa,2018-08-01,1,0,1
20105,EL ALTO,salud sexual y reproductiva,preeclampsia severa,2018-08-01,13,0,13
71004,FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa,2018-08-01,2,0,2
40701,HUANUNI,salud sexual y reproductiva,preeclampsia severa,2018-08-01,2,0,2
20101,LA PAZ,salud sexual y reproductiva,preeclampsia severa,2018-08-01,26,6,32
71003,MINEROS,salud sexual y reproductiva,preeclampsia severa,2018-08-01,1,0,1
31301,MIZQUE,salud sexual y reproductiva,preeclampsia severa,2018-08-01,2,0,2
40101,ORURO,salud sexual y reproductiva,preeclampsia severa,2018-08-01,11,0,11
10401,PADILLA,salud sexual y reproductiva,preeclampsia severa,2018-08-01,1,0,1
