codigo_municipio,municipio,grupo,variable,mes,hombres,mujeres,hombres total,mujeres total,total
10701,CAMARGO,estado nutricional,clasificacion a y b,2004-01-01,18,0,18,0,18
10901,CAMATAQUI (C. VILLA ABECIA),estado nutricional,clasificacion a y b,2004-01-01,7,0,7,0,7
70706,CAMIRI,estado nutricional,clasificacion a y b,2004-01-01,103,16,103,16,119
30701,CAPINOTA,estado nutricional,clasificacion a y b,2004-01-01,12,3,12,3,15
20302,CAQUIAVIRI,estado nutricional,clasificacion a y b,2004-01-01,11,2,11,2,13
40102,CARACOLLO,estado nutricional,clasificacion a y b,2004-01-01,11,0,11,0,11
22001,CARANAVI,estado nutricional,clasificacion a y b,2004-01-01,108,15,108,15,123
60302,CARAPARI,estado nutricional,clasificacion a y b,2004-01-01,28,9,28,9,37
50702,CARIPUYO,estado nutricional,clasificacion a y b,2004-01-01,21,5,21,5,26
21902,CATACORA,estado nutricional,clasificacion a y b,2004-01-01,2,1,2,1,3
40201,CHALLAPATA,estado nutricional,clasificacion a y b,2004-01-01,9,10,9,10,19
50302,CHAQUI,estado nutricional,clasificacion a y b,2004-01-01,18,5,18,5,23
70702,CHARAGUA,estado nutricional,clasificacion a y b,2004-01-01,58,36,58,36,94
50202,CHAYANTA,estado nutricional,clasificacion a y b,2004-01-01,30,5,30,5,35
31204,CHIMORE,estado nutricional,clasificacion a y b,2004-01-01,27,9,27,9,36
40903,CHIPAYA,estado nutricional,clasificacion a y b,2004-01-01,1,0,1,0,1
21101,CHULUMANI (V. DE LA LIBERTAD),estado nutricional,clasificacion a y b,2004-01-01,5,1,5,1,6
20501,CHUMA,estado nutricional,clasificacion a y b,2004-01-01,5,3,5,3,8
30801,CLIZA,estado nutricional,clasificacion a y b,2004-01-01,11,7,11,7,18
90101,COBIJA,estado nutricional,clasificacion a y b,2004-01-01,105,18,105,18,123
30101,COCHABAMBA,estado nutricional,clasificacion a y b,2004-01-01,480,89,480,89,569
30905,COLCAPIRHUA,estado nutricional,clasificacion a y b,2004-01-01,44,10,44,10,54
50901,"COLCHA ""K""",estado nutricional,clasificacion a y b,2004-01-01,9,1,9,1,10
31002,COLOMI,estado nutricional,clasificacion a y b,2004-01-01,13,1,13,1,14
50401,COLQUECHACA,estado nutricional,clasificacion a y b,2004-01-01,17,37,17,37,54
21306,COLQUENCHA,estado nutricional,clasificacion a y b,2004-01-01,19,5,19,5,24
21004,COLQUIRI,estado nutricional,clasificacion a y b,2004-01-01,22,1,22,1,23
20304,COMANCHE,estado nutricional,clasificacion a y b,2004-01-01,0,1,0,1,1
71301,COMARAPA,estado nutricional,clasificacion a y b,2004-01-01,98,23,98,23,121
20605,COMBAYA,estado nutricional,clasificacion a y b,2004-01-01,1,0,1,0,1
71101,CONCEPCION,estado nutricional,clasificacion a y b,2004-01-01,47,3,47,3,50
21701,COPACABANA,estado nutricional,clasificacion a y b,2004-01-01,19,0,19,0,19
21402,CORIPATA,estado nutricional,clasificacion a y b,2004-01-01,51,0,51,0,51
20301,CORO CORO,estado nutricional,clasificacion a y b,2004-01-01,9,2,9,2,11
21401,COROICO,estado nutricional,clasificacion a y b,2004-01-01,13,2,13,2,15
40301,CORQUE,estado nutricional,clasificacion a y b,2004-01-01,14,4,14,4,18
50601,COTAGAITA,estado nutricional,clasificacion a y b,2004-01-01,21,5,21,5,26
70102,COTOCA,estado nutricional,clasificacion a y b,2004-01-01,54,7,54,7,61
31405,CUCHUMUELA (V. G. VILLARROEL),estado nutricional,clasificacion a y b,2004-01-01,1,1,1,1,2
70704,CUEVO,estado nutricional,clasificacion a y b,2004-01-01,6,0,6,0,6
10902,CULPINA,estado nutricional,clasificacion a y b,2004-01-01,46,9,46,9,55
40401,CURAHUARA DE CARANGAS,estado nutricional,clasificacion a y b,2004-01-01,3,2,3,2,5
21602,CURVA,estado nutricional,clasificacion a y b,2004-01-01,2,0,2,0,2
20804,DESAGUADERO,estado nutricional,clasificacion a y b,2004-01-01,1,1,1,1,2
20105,EL ALTO,estado nutricional,clasificacion a y b,2004-01-01,715,106,715,106,821
40103,EL CHORO,estado nutricional,clasificacion a y b,2004-01-01,3,5,3,5,8
71503,EL PUENTE(STC),estado nutricional,clasificacion a y b,2004-01-01,21,4,21,4,25
60502,EL PUENTE(TJA),estado nutricional,clasificacion a y b,2004-01-01,13,4,13,4,17
70105,EL TORNO,estado nutricional,clasificacion a y b,2004-01-01,109,18,109,18,127
10405,EL VILLAR,estado nutricional,clasificacion a y b,2004-01-01,15,3,15,3,18
60601,ENTRE RIOS,estado nutricional,clasificacion a y b,2004-01-01,49,15,49,15,64
41101,EUCALIPTUS,estado nutricional,clasificacion a y b,2004-01-01,6,1,6,1,7
90503,EUREKA (SANTOS MERCADO),estado nutricional,clasificacion a y b,2004-01-01,2,0,2,0,2
80402,EXALTACION,estado nutricional,clasificacion a y b,2004-01-01,2,7,2,7,9
71002,GENERAL SAAVEDRA,estado nutricional,clasificacion a y b,2004-01-01,78,55,78,55,133
21601,GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,clasificacion a y b,2004-01-01,15,4,15,4,19
20602,GUANAY,estado nutricional,clasificacion a y b,2004-01-01,101,27,101,27,128
20802,GUAQUI,estado nutricional,clasificacion a y b,2004-01-01,11,0,11,0,11
80202,GUAYARAMERIN,estado nutricional,clasificacion a y b,2004-01-01,132,18,132,18,150
70705,GUTIERREZ,estado nutricional,clasificacion a y b,2004-01-01,52,22,52,22,74
10502,HUACARETA,estado nutricional,clasificacion a y b,2004-01-01,31,20,31,20,51
11002,HUACAYA (VILLA DE HUACAYA),estado nutricional,clasificacion a y b,2004-01-01,15,3,15,3,18
40501,HUACHACALLA,estado nutricional,clasificacion a y b,2004-01-01,2,0,2,0,2
40701,HUANUNI,estado nutricional,clasificacion a y b,2004-01-01,61,5,61,5,66
80803,HUARACAJE,estado nutricional,clasificacion a y b,2004-01-01,9,1,9,1,10
41601,HUAYLLAMARCA,estado nutricional,clasificacion a y b,2004-01-01,0,1,0,1,1
21005,ICHOCA,estado nutricional,clasificacion a y b,2004-01-01,5,4,5,4,9
10304,ICLA,estado nutricional,clasificacion a y b,2004-01-01,15,4,15,4,19
10703,INCAHUASI,estado nutricional,clasificacion a y b,2004-01-01,28,2,28,2,30
21001,INQUISIVI,estado nutricional,clasificacion a y b,2004-01-01,17,11,17,11,28
21102,IRUPANA (VILLA DE LANZA),estado nutricional,clasificacion a y b,2004-01-01,48,59,48,59,107
21501,IXIAMAS,estado nutricional,clasificacion a y b,2004-01-01,14,6,14,6,20
21105,LA ASUNTA,estado nutricional,clasificacion a y b,2004-01-01,31,13,31,13,44
70104,LA GUARDIA,estado nutricional,clasificacion a y b,2004-01-01,91,19,91,19,110
20101,LA PAZ,estado nutricional,clasificacion a y b,2004-01-01,838,206,838,206,1044
41501,LA RIVERA,estado nutricional,clasificacion a y b,2004-01-01,1,0,1,0,1
70701,LAGUNILLAS,estado nutricional,clasificacion a y b,2004-01-01,19,13,19,13,32
21202,LAJA,estado nutricional,clasificacion a y b,2004-01-01,32,3,32,3,35
10903,LAS CARRERAS,estado nutricional,clasificacion a y b,2004-01-01,15,6,15,6,21
21006,LICOMA PAMPA,estado nutricional,clasificacion a y b,2004-01-01,2,1,2,1,3
50203,LLALLAGUA,estado nutricional,clasificacion a y b,2004-01-01,71,49,71,49,120
51401,LLICA,estado nutricional,clasificacion a y b,2004-01-01,4,0,4,0,4
80601,LORETO,estado nutricional,clasificacion a y b,2004-01-01,9,11,9,11,20
20901,LURIBAY,estado nutricional,clasificacion a y b,2004-01-01,9,0,9,0,9
40702,MACHACAMARCA,estado nutricional,clasificacion a y b,2004-01-01,1,2,1,2,3
11003,MACHARETI,estado nutricional,clasificacion a y b,2004-01-01,25,18,25,18,43
80801,MAGDALENA,estado nutricional,clasificacion a y b,2004-01-01,32,12,32,12,44
70903,MAIRANA,estado nutricional,clasificacion a y b,2004-01-01,40,7,40,7,47
20103,MECAPACA,estado nutricional,clasificacion a y b,2004-01-01,10,6,10,6,16
71003,MINEROS,estado nutricional,clasificacion a y b,2004-01-01,172,39,172,39,211
31301,MIZQUE,estado nutricional,clasificacion a y b,2004-01-01,34,6,34,6,40
20402,MOCOMOCO,estado nutricional,clasificacion a y b,2004-01-01,14,8,14,8,22
51002,MOJINETE,estado nutricional,clasificacion a y b,2004-01-01,0,2,0,2,2
10303,MOJOCOYA,estado nutricional,clasificacion a y b,2004-01-01,14,6,14,6,20
10501,MONTEAGUDO,estado nutricional,clasificacion a y b,2004-01-01,93,26,93,26,119
71001,MONTERO,estado nutricional,clasificacion a y b,2004-01-01,294,80,294,80,374
70803,MORO MORO,estado nutricional,clasificacion a y b,2004-01-01,1,1,1,1,2
30302,MOROCHATA,estado nutricional,clasificacion a y b,2004-01-01,10,3,10,3,13
90501,NUEVO MANOA (NUEVA ESPERANZA),estado nutricional,clasificacion a y b,2004-01-01,2,0,2,0,2
50404,OCURI,estado nutricional,clasificacion a y b,2004-01-01,7,3,7,3,10
70202,OKINAWA,estado nutricional,clasificacion a y b,2004-01-01,28,7,28,7,35
30203,OMEREQUE,estado nutricional,clasificacion a y b,2004-01-01,18,2,18,2,20
40101,ORURO,estado nutricional,clasificacion a y b,2004-01-01,343,66,343,66,409
60201,PADCAYA,estado nutricional,clasificacion a y b,2004-01-01,56,18,56,18,74
10401,PADILLA,estado nutricional,clasificacion a y b,2004-01-01,45,8,45,8,53
70502,PAILON,estado nutricional,clasificacion a y b,2004-01-01,39,5,39,5,44
20102,PALCA,estado nutricional,clasificacion a y b,2004-01-01,15,1,15,1,16
21104,PALOS BLANCOS,estado nutricional,clasificacion a y b,2004-01-01,52,6,52,6,58
40802,PAMPA AULLAGAS,estado nutricional,clasificacion a y b,2004-01-01,9,0,9,0,9
70902,PAMPA GRANDE,estado nutricional,clasificacion a y b,2004-01-01,24,2,24,2,26
21802,PAPEL PAMPA,estado nutricional,clasificacion a y b,2004-01-01,3,0,3,0,3
30202,PASORAPA,estado nutricional,clasificacion a y b,2004-01-01,4,1,4,1,5
21305,PATACAMAYA,estado nutricional,clasificacion a y b,2004-01-01,26,2,26,2,28
40602,PAZÑA,estado nutricional,clasificacion a y b,2004-01-01,16,8,16,8,24
20702,PELECHUCO,estado nutricional,clasificacion a y b,2004-01-01,3,1,3,1,4
50403,POCOATA,estado nutricional,clasificacion a y b,2004-01-01,19,2,19,2,21
31203,POCONA,estado nutricional,clasificacion a y b,2004-01-01,4,16,4,16,20
31202,POJO (CBBA),estado nutricional,clasificacion a y b,2004-01-01,109,38,109,38,147
40601,POOPO,estado nutricional,clasificacion a y b,2004-01-01,2,4,2,4,6
51203,PORCO,estado nutricional,clasificacion a y b,2004-01-01,12,1,12,1,13
10103,POROMA,estado nutricional,clasificacion a y b,2004-01-01,24,8,24,8,32
70103,PORONGO,estado nutricional,clasificacion a y b,2004-01-01,11,2,11,2,13
70601,PORTACHUELO,estado nutricional,clasificacion a y b,2004-01-01,105,25,105,25,130
70804,POSTRER VALLE,estado nutricional,clasificacion a y b,2004-01-01,4,1,4,1,5
50101,POTOSI,estado nutricional,clasificacion a y b,2004-01-01,125,18,125,18,143
10302,PRESTO,estado nutricional,clasificacion a y b,2004-01-01,18,3,18,3,21
70805,PUCARA,estado nutricional,clasificacion a y b,2004-01-01,1,0,1,0,1
21201,PUCARANI,estado nutricional,clasificacion a y b,2004-01-01,70,2,70,2,72
20401,PUERTO ACOSTA,estado nutricional,clasificacion a y b,2004-01-01,19,6,19,6,25
20403,PUERTO CARABUCO,estado nutricional,clasificacion a y b,2004-01-01,30,8,30,8,38
90301,PUERTO GONZALO MORENO,estado nutricional,clasificacion a y b,2004-01-01,4,1,4,1,5
21204,PUERTO PEREZ,estado nutricional,clasificacion a y b,2004-01-01,8,0,8,0,8
71402,PUERTO QUIJARRO,estado nutricional,clasificacion a y b,2004-01-01,26,5,26,5,31
90201,PUERTO RICO,estado nutricional,clasificacion a y b,2004-01-01,4,0,4,0,4
80703,PUERTO SILES,estado nutricional,clasificacion a y b,2004-01-01,5,2,5,2,7
71401,PUERTO SUAREZ,estado nutricional,clasificacion a y b,2004-01-01,85,9,85,9,94
31205,PUERTO VILLARROEL,estado nutricional,clasificacion a y b,2004-01-01,151,49,151,49,200
51101,PUNA,estado nutricional,clasificacion a y b,2004-01-01,33,4,33,4,37
31401,PUNATA,estado nutricional,clasificacion a y b,2004-01-01,25,10,25,10,35
20604,QUIABAYA,estado nutricional,clasificacion a y b,2004-01-01,4,0,4,0,4
30901,QUILLACOLLO,estado nutricional,clasificacion a y b,2004-01-01,85,13,85,13,98
21002,QUIME,estado nutricional,clasificacion a y b,2004-01-01,22,5,22,5,27
70904,QUIRUSILLAS,estado nutricional,clasificacion a y b,2004-01-01,7,1,7,1,8
50402,RAVELO,estado nutricional,clasificacion a y b,2004-01-01,15,1,15,1,16
80301,REYES,estado nutricional,clasificacion a y b,2004-01-01,66,8,66,8,74
80201,RIBERALTA,estado nutricional,clasificacion a y b,2004-01-01,103,23,103,23,126
70503,ROBORE,estado nutricional,clasificacion a y b,2004-01-01,52,14,52,14,66
80304,RURRENABAQUE,estado nutricional,clasificacion a y b,2004-01-01,4,0,4,0,4
31001,SACABA,estado nutricional,clasificacion a y b,2004-01-01,58,8,58,8,66
30404,SACABAMBA,estado nutricional,clasificacion a y b,2004-01-01,2,0,2,0,2
50701,SACACA,estado nutricional,clasificacion a y b,2004-01-01,5,0,5,0,5
71302,SAIPINA,estado nutricional,clasificacion a y b,2004-01-01,57,26,57,26,83
40801,SALINAS DE GARCI MENDOZA,estado nutricional,clasificacion a y b,2004-01-01,3,2,3,2,5
70901,SAMAIPATA,estado nutricional,clasificacion a y b,2004-01-01,38,7,38,7,45
51601,SAN AGUSTIN,estado nutricional,clasificacion a y b,2004-01-01,4,1,4,1,5
80602,SAN ANDRES,estado nutricional,clasificacion a y b,2004-01-01,20,7,20,7,27
71105,SAN ANTONIO DE LOMERIO,estado nutricional,clasificacion a y b,2004-01-01,15,9,15,9,24
31403,SAN BENITO,estado nutricional,clasificacion a y b,2004-01-01,4,3,4,3,7
80302,SAN BORJA,estado nutricional,clasificacion a y b,2004-01-01,126,17,126,17,143
21502,SAN BUENA VENTURA,estado nutricional,clasificacion a y b,2004-01-01,23,1,23,1,24
70402,SAN CARLOS,estado nutricional,clasificacion a y b,2004-01-01,91,68,91,68,159
80501,SAN IGNACIO,estado nutricional,clasificacion a y b,2004-01-01,50,7,50,7,57
70301,SAN IGNACIO DE VELASCO,estado nutricional,clasificacion a y b,2004-01-01,171,25,171,25,196
80102,SAN JAVIER(BNI),estado nutricional,clasificacion a y b,2004-01-01,8,0,8,0,8
71102,SAN JAVIER(STC),estado nutricional,clasificacion a y b,2004-01-01,23,3,23,3,26
80701,SAN JOAQUIN,estado nutricional,clasificacion a y b,2004-01-01,12,7,12,7,19
70501,SAN JOSE DE CHIQUITOS,estado nutricional,clasificacion a y b,2004-01-01,24,5,24,5,29
71104,SAN JULIAN,estado nutricional,clasificacion a y b,2004-01-01,136,80,136,80,216
90302,SAN LORENZO(PND),estado nutricional,clasificacion a y b,2004-01-01,3,0,3,0,3
60501,SAN LORENZO(TJA),estado nutricional,clasificacion a y b,2004-01-01,22,28,22,28,50
10702,SAN LUCAS,estado nutricional,clasificacion a y b,2004-01-01,28,8,28,8,36
71201,SAN MATIAS,estado nutricional,clasificacion a y b,2004-01-01,1,5,1,5,6
70302,SAN MIGUEL DE VELASCO,estado nutricional,clasificacion a y b,2004-01-01,14,0,14,0,14
51001,SAN PABLO DE LIPEZ,estado nutricional,clasificacion a y b,2004-01-01,1,0,1,0,1
50501,SAN PEDRO DE BUENA VISTA,estado nutricional,clasificacion a y b,2004-01-01,10,4,10,4,14
21801,SAN PEDRO DE CURAHUARA,estado nutricional,clasificacion a y b,2004-01-01,7,3,7,3,10
21702,SAN PEDRO DE TIQUINA,estado nutricional,clasificacion a y b,2004-01-01,1,0,1,0,1
70303,SAN RAFAEL,estado nutricional,clasificacion a y b,2004-01-01,27,6,27,6,33
80702,SAN RAMON,estado nutricional,clasificacion a y b,2004-01-01,2,4,2,4,6
80401,SANTA ANA,estado nutricional,clasificacion a y b,2004-01-01,69,21,69,21,90
70101,SANTA CRUZ DE LA SIERRA,estado nutricional,clasificacion a y b,2004-01-01,2851,683,2851,683,3534
80303,SANTA ROSA,estado nutricional,clasificacion a y b,2004-01-01,16,2,16,2,18
70602,SANTA ROSA DEL SARA,estado nutricional,clasificacion a y b,2004-01-01,22,26,22,26,48
20308,SANTIAGO DE CALLAPA,estado nutricional,clasificacion a y b,2004-01-01,3,0,3,0,3
41401,SANTIAGO DE HUARI,estado nutricional,clasificacion a y b,2004-01-01,6,1,6,1,7
21901,SANTIAGO DE MACHACA,estado nutricional,clasificacion a y b,2004-01-01,2,0,2,0,2
30702,SANTIVAÑES,estado nutricional,clasificacion a y b,2004-01-01,3,1,3,1,4
40202,SANTUARIO DE QUILLACAS,estado nutricional,clasificacion a y b,2004-01-01,4,0,4,0,4
20902,SAPAHAQUI,estado nutricional,clasificacion a y b,2004-01-01,5,0,5,0,5
90303,SENA,estado nutricional,clasificacion a y b,2004-01-01,10,0,10,0,10
21301,SICA SICA (VILLA AROMA),estado nutricional,clasificacion a y b,2004-01-01,11,2,11,2,13
30902,SIPE SIPE,estado nutricional,clasificacion a y b,2004-01-01,48,9,48,9,57
10403,SOPACHUY,estado nutricional,clasificacion a y b,2004-01-01,17,4,17,4,21
20601,SORATA,estado nutricional,clasificacion a y b,2004-01-01,22,34,22,34,56
10101,SUCRE,estado nutricional,clasificacion a y b,2004-01-01,455,55,455,55,510
20603,TACACOMA,estado nutricional,clasificacion a y b,2004-01-01,6,2,6,2,8
50303,TACOBAMBA,estado nutricional,clasificacion a y b,2004-01-01,16,1,16,1,17
30602,TACOPAYA,estado nutricional,clasificacion a y b,2004-01-01,3,0,3,0,3
51402,TAHUA,estado nutricional,clasificacion a y b,2004-01-01,6,1,6,1,7
31101,TAPACARI,estado nutricional,clasificacion a y b,2004-01-01,16,4,16,4,20
10601,TARABUCO,estado nutricional,clasificacion a y b,2004-01-01,44,4,44,4,48
30401,TARATA,estado nutricional,clasificacion a y b,2004-01-01,11,3,11,3,14
60101,TARIJA,estado nutricional,clasificacion a y b,2004-01-01,508,109,508,109,617
10202,TARVITA,estado nutricional,clasificacion a y b,2004-01-01,41,3,41,3,44
20803,TIAWANACU,estado nutricional,clasificacion a y b,2004-01-01,20,3,20,3,23
50102,TINGUIPAYA,estado nutricional,clasificacion a y b,2004-01-01,6,0,6,0,6
20606,TIPUANI,estado nutricional,clasificacion a y b,2004-01-01,45,6,45,6,51
30903,TIQUIPAYA,estado nutricional,clasificacion a y b,2004-01-01,20,2,20,2,22
31601,TIRAQUE (CBBA),estado nutricional,clasificacion a y b,2004-01-01,164,34,164,34,198
21703,TITO YUPANQUI (PARQUIPUJIO),estado nutricional,clasificacion a y b,2004-01-01,1,0,1,0,1
30802,TOCO,estado nutricional,clasificacion a y b,2004-01-01,6,0,6,0,6
41502,TODOS SANTOS,estado nutricional,clasificacion a y b,2004-01-01,2,0,2,0,2
30803,TOLATA,estado nutricional,clasificacion a y b,2004-01-01,9,9,9,9,18
41001,TOLEDO,estado nutricional,clasificacion a y b,2004-01-01,3,2,3,2,5
51202,TOMAVE,estado nutricional,clasificacion a y b,2004-01-01,9,12,9,12,21
10402,TOMINA,estado nutricional,clasificacion a y b,2004-01-01,25,3,25,3,28
50502,TORO TORO,estado nutricional,clasificacion a y b,2004-01-01,17,5,17,5,22
31201,TOTORA(CBBA),estado nutricional,clasificacion a y b,2004-01-01,16,0,16,0,16
41301,TOTORA(ORR),estado nutricional,clasificacion a y b,2004-01-01,2,1,2,1,3
70802,TRIGAL,estado nutricional,clasificacion a y b,2004-01-01,4,0,4,0,4
80101,TRINIDAD,estado nutricional,clasificacion a y b,2004-01-01,273,125,273,125,398
50801,TUPIZA,estado nutricional,clasificacion a y b,2004-01-01,67,28,67,28,95
21302,UMALA,estado nutricional,clasificacion a y b,2004-01-01,1,0,1,0,1
50201,UNCIA,estado nutricional,clasificacion a y b,2004-01-01,15,5,15,5,20
60401,URIONDO (A. CONCEPCION),estado nutricional,clasificacion a y b,2004-01-01,50,14,50,14,64
71502,URUBICHA,estado nutricional,clasificacion a y b,2004-01-01,5,3,5,3,8
51201,UYUNI,estado nutricional,clasificacion a y b,2004-01-01,32,8,32,8,40
30502,VACAS,estado nutricional,clasificacion a y b,2004-01-01,1,2,1,2,3
70801,VALLEGRANDE,estado nutricional,clasificacion a y b,2004-01-01,48,13,48,13,61
20801,VIACHA,estado nutricional,clasificacion a y b,2004-01-01,79,18,79,18,97
60303,VILLA MONTES,estado nutricional,clasificacion a y b,2004-01-01,83,20,83,20,103
90502,VILLA NUEVA (LOMA ALTA),estado nutricional,clasificacion a y b,2004-01-01,1,0,1,0,1
31402,VILLA RIVERO,estado nutricional,clasificacion a y b,2004-01-01,12,3,12,3,15
10801,VILLA SERRANO,estado nutricional,clasificacion a y b,2004-01-01,31,2,31,2,33
31003,VILLA TUNARI,estado nutricional,clasificacion a y b,2004-01-01,87,31,87,31,118
11001,VILLA VACA GUZMAN (MUYUPAMPA),estado nutricional,clasificacion a y b,2004-01-01,39,11,39,11,50
51501,VILLAZON,estado nutricional,clasificacion a y b,2004-01-01,100,9,100,9,109
30904,VINTO,estado nutricional,clasificacion a y b,2004-01-01,49,10,49,10,59
50602,VITICHI,estado nutricional,clasificacion a y b,2004-01-01,16,3,16,3,19
20306,WALDO BALLIVIAN,estado nutricional,clasificacion a y b,2004-01-01,1,0,1,0,1
70201,WARNES,estado nutricional,clasificacion a y b,2004-01-01,94,13,94,13,107
20903,YACO,estado nutricional,clasificacion a y b,2004-01-01,3,6,3,6,9
60301,YACUIBA,estado nutricional,clasificacion a y b,2004-01-01,153,21,153,21,174
10602,YAMPARAEZ,estado nutricional,clasificacion a y b,2004-01-01,41,8,41,8,49
21103,YANACACHI,estado nutricional,clasificacion a y b,2004-01-01,5,1,5,1,6
70403,YAPACANI,estado nutricional,clasificacion a y b,2004-01-01,194,20,194,20,214
50103,YOCALLA,estado nutricional,clasificacion a y b,2004-01-01,6,1,6,1,7
10102,YOTALA,estado nutricional,clasificacion a y b,2004-01-01,34,11,34,11,45
60402,YUNCHARA,estado nutricional,clasificacion a y b,2004-01-01,5,0,5,0,5
10301,ZUDAÑEZ,estado nutricional,clasificacion a y b,2004-01-01,26,10,26,10,36
51302,ACACIO,estado nutricional,clasificacion a y b,2004-02-01,3,0,3,0,3
20201,ACHACACHI,estado nutricional,clasificacion a y b,2004-02-01,81,37,81,37,118
20104,ACHOCALLA,estado nutricional,clasificacion a y b,2004-02-01,10,9,10,9,19
30201,AIQUILE,estado nutricional,clasificacion a y b,2004-02-01,22,12,22,12,34
31303,ALALAY,estado nutricional,clasificacion a y b,2004-02-01,0,1,0,1,1
10404,ALCALA,estado nutricional,clasificacion a y b,2004-02-01,9,2,9,2,11
20202,ANCORAIMES,estado nutricional,clasificacion a y b,2004-02-01,5,0,5,0,5
40603,ANTEQUERA,estado nutricional,clasificacion a y b,2004-02-01,5,1,5,1,6
30402,ANZALDO,estado nutricional,clasificacion a y b,2004-02-01,2,0,2,0,2
20701,APOLO,estado nutricional,clasificacion a y b,2004-02-01,40,2,40,2,42
51301,ARAMPAMPA,estado nutricional,clasificacion a y b,2004-02-01,3,3,3,3,6
30501,ARANI,estado nutricional,clasificacion a y b,2004-02-01,6,2,6,2,8
30403,ARBIETO,estado nutricional,clasificacion a y b,2004-02-01,3,0,3,0,3
30601,ARQUE,estado nutricional,clasificacion a y b,2004-02-01,4,1,4,1,5
71501,ASCENCION DE GUARAYOS,estado nutricional,clasificacion a y b,2004-02-01,94,32,94,32,126
50802,ATOCHA,estado nutricional,clasificacion a y b,2004-02-01,9,13,9,13,22
20503,AUCAPATA,estado nutricional,clasificacion a y b,2004-02-01,7,0,7,0,7
20502,AYATA,estado nutricional,clasificacion a y b,2004-02-01,6,0,6,0,6
21303,AYO AYO,estado nutricional,clasificacion a y b,2004-02-01,22,7,22,7,29
30301,AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,clasificacion a y b,2004-02-01,26,17,26,17,43
10201,AZURDUY,estado nutricional,clasificacion a y b,2004-02-01,25,27,25,27,52
21203,BATALLAS,estado nutricional,clasificacion a y b,2004-02-01,19,0,19,0,19
80802,BAURES,estado nutricional,clasificacion a y b,2004-02-01,17,4,17,4,21
